question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch16_lq_006,1,16.3 Ohm's Law,Long,experiment,"Describe an experiment to verify Ohm's law. Include the circuit arrangement, measurements, graph, and conclusion.",Ohm's law کی تصدیق کرنے والا تجربہ بیان کریں۔ circuit arrangement، measurements، graph اور conclusion شامل کریں۔,Hard,5,ULTRA,1
sep_10_phy_ch16_006,1,16.4 Series and Parallel Resistors,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_007,1,16.4 Series and Parallel Resistors,Long,compare,Differentiate between series and parallel combinations of resistors. Derive the expressions for equivalent resistance in both arrangements.,resistors کے series اور parallel combinations میں فرق بیان کریں۔ دونوں arrangements میں equivalent resistance کے expressions اخذ کریں۔,Hard,5,PRO,1
sep_10_phy_ch16_007,1,16.5 Electrical Resistivity,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_008,1,16.5 Electrical Resistivity,Long,state_and_explain,"Define resistivity and explain how resistance depends on material, length, cross-sectional area, and temperature.",resistivity کی تعریف کریں اور وضاحت کریں کہ resistance مادے، length، cross-sectional area اور temperature پر کیسے depend کرتی ہے۔,Medium,5,PRO,1
sep_10_phy_ch16_008,1,16.5 Temperature Dependence,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_009,1,16.5 Temperature Dependence,Long,compare,"Compare the effect of temperature on the resistance of conductors, semiconductors, and insulators.",conductors، semiconductors اور insulators کی resistance پر temperature کے اثر کا موازنہ کریں۔,Medium,5,ELITE,1
sep_10_phy_ch16_009,1,16.6 Potential Divider Circuit,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_010,1,16.6 Potential Divider Circuit,Long,derive,Explain the working of a potential divider circuit and derive the relationship for the output voltage across one resistor.,potential divider circuit کی working کی وضاحت کریں اور ایک resistor کے across output voltage کا relationship اخذ کریں۔,Hard,5,ULTRA,1
sep_10_phy_ch16_010,1,16.6 Electrical Sensors,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_011,1,16.6 Electrical Sensors,Long,compare,Explain the working and uses of a thermistor and a light-dependent resistor. Compare how their resistances respond to temperature and light.,thermistor اور light-dependent resistor کی working اور uses کی وضاحت کریں۔ temperature اور light کے لیے ان کی resistances کے response کا موازنہ کریں۔,Medium,5,ELITE,1
sep_10_phy_ch16_011,1,16.7 Resistor Colour Codes,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_012,1,16.7 Resistor Colour Codes,Long,process_procedure,"Describe how resistor colour bands are used to determine resistance value and tolerance, with a suitable worked procedure but without solving a specific resistor.",بیان کریں کہ resistor colour bands سے resistance value اور tolerance کیسے determine کی جاتی ہے، کسی مخصوص resistor کو حل کیے بغیر مناسب procedure شامل کریں۔,Medium,5,ELITE,1
sep_10_phy_ch16_012,1,16.8 Electric Power and Energy,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_013,1,16.8 Electric Power and Energy,Long,derive,"Define electric power and electrical energy. Derive the important relationships used for power, Joule heating, and energy consumption.",electric power اور electrical energy کی تعریف کریں۔ power، Joule heating اور energy consumption کے اہم relationships اخذ کریں۔,Hard,5,PRO,1
sep_10_phy_ch16_013,1,16.9 Household Circuits and Safety,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_014,1,16.9 Household Circuits and Safety,Long,describe,"Describe a household electrical circuit and explain the functions of live, neutral, and earth wires, fuses, trip switches, and circuit breakers.",household electrical circuit بیان کریں اور live، neutral اور earth wires، fuses، trip switches اور circuit breakers کے functions کی وضاحت کریں۔,Hard,5,PRO,1
q_10_phy_ch16_lq_015,1,16.9 Household Circuits and Safety,Long,application_case,Explain practical electrical problems that may arise when appliances are connected in series instead of parallel. Discuss suitable safety measures.,وضاحت کریں کہ appliances کو parallel کے بجائے series میں connect کرنے سے کون سے practical electrical problems پیدا ہو سکتے ہیں۔ مناسب حفاظتی اقدامات پر بحث کریں۔,Hard,5,PRO,1
sep_10_phy_ch16_014,1,16.8 Power Transmission,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_016,1,16.8 Power Transmission,Long,cause_effect,Explain why alternating current is more suitable for long-distance power transmission even though direct current is used in batteries and portable devices.,وضاحت کریں کہ batteries اور portable devices میں direct current کے استعمال کے باوجود long-distance power transmission کے لیے alternating current زیادہ مناسب کیوں ہے۔,Hard,5,PRO,1
sep_10_phy_ch16_015,1,16.2 EMF and Potential Difference — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_017,1,16.2 EMF and Potential Difference — Solved Examples,Numerical,calculate,A battery does 120 J of work to move a charge of 20 C through a circuit. Calculate the potential difference across the circuit.,"درج ذیل اعداد استعمال کرتے ہوئے potential difference معلوم کریں: W = 120 J, Q = 20 C",Easy,4,ULTRA,1
sep_10_phy_ch16_016,1,16.4 Parallel Resistors — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_018,1,16.4 Parallel Resistors — Solved Examples,Numerical,calculate,Two resistors of 8 Ω and 24 Ω are connected in parallel across a 30 V power supply. Calculate the equivalent resistance and the total current drawn.,"درج ذیل اعداد استعمال کرتے ہوئے equivalent resistance اور total current معلوم کریں: R₁ = 8 Ω, R₂ = 24 Ω, V = 30 V",Medium,4,ULTRA,1
sep_10_phy_ch16_017,1,16.5 Electrical Resistivity — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_019,1,16.5 Electrical Resistivity — Solved Examples,Numerical,calculate,"An aluminium wire has length 15 m, cross-sectional area 3 × 10⁻⁶ m², and resistivity 2.82 × 10⁻⁸ Ω·m. Calculate its resistance.","درج ذیل اعداد استعمال کرتے ہوئے aluminium wire کی resistance معلوم کریں: L = 15 m, A = 3 × 10⁻⁶ m², ρ = 2.82 × 10⁻⁸ Ω·m",Medium,4,ULTRA,1
sep_10_phy_ch16_018,1,16.8 Electrical Energy — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_020,1,16.8 Electrical Energy — Solved Examples,Numerical,calculate,Calculate the one-month cost of using a 100 W ceiling fan for 10 hours daily for 30 days if the price of one unit is Rs. 25.,"درج ذیل اعداد استعمال کرتے ہوئے one-month electricity cost معلوم کریں: P = 100 W, use = 10 h/day, days = 30, price = Rs. 25 per kWh",Medium,4,ULTRA,1
q_10_phy_ch16_lq_021,1,16.1 Electric Current,Numerical,calculate,A charge of 25 C passes through a circuit in 10 s. Calculate the electric current.,"درج ذیل اعداد استعمال کرتے ہوئے electric current معلوم کریں: Q = 25 C, t = 10 s",Easy,4,PRO,1
sep_10_phy_ch16_019,1,16.4 Series Resistors,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_022,1,16.4 Series Resistors,Numerical,calculate,"Three resistors of 4 Ω, 6 Ω, and 8 Ω are connected in series to a 24 V battery. Calculate the total resistance and the current in the circuit.","درج ذیل اعداد استعمال کرتے ہوئے total resistance اور circuit current معلوم کریں: R₁ = 4 Ω, R₂ = 6 Ω, R₃ = 8 Ω, V = 24 V",Medium,4,PRO,1
sep_10_phy_ch16_020,1,16.4 Parallel Resistors,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_023,1,16.4 Parallel Resistors,Numerical,calculate,Two resistors of 10 Ω and 30 Ω are connected in parallel across a 20 V power supply. Calculate the equivalent resistance and total current drawn.,"درج ذیل اعداد استعمال کرتے ہوئے equivalent resistance اور total current معلوم کریں: R₁ = 10 Ω, R₂ = 30 Ω, V = 20 V",Medium,4,PRO,1
sep_10_phy_ch16_021,1,16.2 Cells in Series,Topic,topic_separator,,,,,,1
q_10_phy_ch16_lq_024,1,16.2 Cells in Series,Numerical,calculate,Four 1.5 V batteries are connected in series in a flashlight. Calculate the total electromotive force supplied to the circuit.,"درج ذیل arrangement سے total electromotive force معلوم کریں: batteries = 4, emf of each battery = 1.5 V, connection = series",Easy,4,PRO,1
q_10_phy_ch16_lq_025,1,16.8 Electric Power and Energy,Numerical,calculate,A current of 5 A passes through a 7 Ω resistor. Calculate the power dissipated in the resistor and the energy consumed in 10 minutes.,"درج ذیل اعداد استعمال کرتے ہوئے dissipated power اور 10 minutes میں consumed energy معلوم کریں: I = 5 A, R = 7 Ω, t = 10 min",Medium,4,PRO,1
