question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch15_009,1,15.2 Earthing,Remember,What is earthing?,earthing کیا ہے؟,Connecting an object to Earth to allow charge flow / object کو Earth سے connect کرکے charge flow allow کرنا,Heating an object / object کو heat کرنا,Creating a magnetic pole / magnetic pole create کرنا,Blocking all electrons / تمام electrons block کرنا,A | Connecting an object to Earth to allow charge flow / object کو Earth سے connect کرکے charge flow allow کرنا,Easy,1,ULTRA,1
TOPIC_SEP,1,15.2 Electroscope,Topic,,,,,,,,,,,1
q_10_phy_ch15_010,1,15.2 Electroscope,Remember,Which instrument detects electric charge?,electric charge detect کرنے والا instrument کون سا ہے؟,Ammeter / ammeter,Thermometer / thermometer,Barometer / barometer,Gold-leaf electroscope / gold-leaf electroscope,D | Gold-leaf electroscope / gold-leaf electroscope,Easy,1,PRO,1
q_10_phy_ch15_011,1,15.2 Electroscope,Understand,Why do the leaves of a charged electroscope diverge?,charged electroscope کی leaves diverge کیوں کرتی ہیں؟,They acquire unlike charges and attract / وہ unlike charges acquire کرکے attract کرتی ہیں,Gravity stops acting / gravity stop کرتی ہے,They acquire like charges and repel / وہ like charges acquire کرکے repel کرتی ہیں,They become magnets / وہ magnets بن جاتی ہیں,C | They acquire like charges and repel / وہ like charges acquire کرکے repel کرتی ہیں,Medium,1,PRO,1
q_10_phy_ch15_012,1,15.2 Electroscope,Apply,"If a known positive rod makes electroscope leaves diverge further, the electroscope is likely:",known positive rod leaves کو further diverge کرے تو electroscope likely کس charge پر ہے؟,Negatively charged / negatively charged,Always neutral / ہمیشہ neutral,Positively charged / positively charged,Uncharged and earthed / uncharged اور earthed,C | Positively charged / positively charged,Hard,1,ELITE,1
TOPIC_SEP,1,15.3 Applications of Electrostatics,Topic,,,,,,,,,,,1
q_10_phy_ch15_013,1,15.3 Applications of Electrostatics,Remember,Which device uses electrostatic charges to make copies?,copies بنانے کے لیے electrostatic charges کون سا device use کرتا ہے؟,Transformer / transformer,Electric motor / electric motor,Photocopier / photocopier,Thermos flask / thermos flask,C | Photocopier / photocopier,Easy,1,PRO,1
TOPIC_SEP,1,15.3 Electrostatic Precipitator,Topic,,,,,,,,,,,1
q_10_phy_ch15_014,1,15.3 Electrostatic Precipitator,Understand,What is the purpose of an electrostatic precipitator?,electrostatic precipitator کا purpose کیا ہے؟,Producing sound waves / sound waves produce کرنا,Increasing liquid temperature / liquid temperature increase کرنا,Measuring current / current measure کرنا,Removing smoke and dust particles from gases / gases سے smoke اور dust particles remove کرنا,D | Removing smoke and dust particles from gases / gases سے smoke اور dust particles remove کرنا,Medium,1,PRO,1
TOPIC_SEP,1,15.3 Spray Painting,Topic,,,,,,,,,,,1
q_10_phy_ch15_015,1,15.3 Spray Painting,Understand,Why can electrostatic spray painting give an even coating?,electrostatic spray painting even coating کیوں دیتی ہے؟,Paint droplets become weightless / paint droplets weightless ہو جاتی ہیں,All charge is removed before spraying / spraying سے پہلے تمام charge remove ہوتی ہے,Sound pressure spreads paint / sound pressure paint spread کرتا ہے,Charged droplets are attracted to the oppositely charged object / charged droplets oppositely charged object کی طرف attract ہوتی ہیں,D | Charged droplets are attracted to the oppositely charged object / charged droplets oppositely charged object کی طرف attract ہوتی ہیں,Medium,1,ELITE,1
TOPIC_SEP,1,15.4 Coulomb's Law,Topic,,,,,,,,,,,1
q_10_phy_ch15_016,1,15.4 Coulomb's Law,Remember,What does Coulomb's law describe?,Coulomb's law کیا describe کرتا ہے؟,Current through a resistor / resistor میں current,Refraction of light / light refraction,Heat capacity of water / water heat capacity,Force between two point charges / two point charges کے درمیان force,D | Force between two point charges / two point charges کے درمیان force,Easy,1,PRO,1
q_10_phy_ch15_017,1,15.4 Coulomb's Law,Remember,Which formula represents Coulomb's law?,Coulomb's law کا formula کون سا ہے؟,F = kq₁q₂/r²,F = kq₁q₂/r,F = kr²/q₁q₂,F = q₁ + q₂,A | F = kq₁q₂/r²,Easy,1,PRO,1
q_10_phy_ch15_018,1,15.4 Coulomb's Law,Understand,How does electrostatic force change if distance between charges doubles?,charges کے درمیان distance double ہونے پر electrostatic force کیسے change ہوتی ہے؟,It doubles / یہ double ہو جاتی ہے,It becomes one-fourth / یہ one-fourth ہو جاتی ہے,It becomes four times / یہ four times ہو جاتی ہے,It remains unchanged / یہ unchanged رہتی ہے,B | It becomes one-fourth / یہ one-fourth ہو جاتی ہے,Medium,1,PRO,1
q_10_phy_ch15_019,1,15.4 Coulomb's Law,Understand,How does force change if one charge is doubled while distance is unchanged?,one charge double اور distance unchanged ہو تو force کیسے change ہوتی ہے؟,It becomes one-half / یہ one-half ہو جاتی ہے,It doubles / یہ double ہو جاتی ہے,It becomes one-fourth / یہ one-fourth ہو جاتی ہے,It becomes zero / یہ zero ہو جاتی ہے,B | It doubles / یہ double ہو جاتی ہے,Medium,1,PRO,1
q_10_phy_ch15_020,1,15.4 Coulomb's Law,Apply,"Two charges are separated by r. If both charges double, the force becomes:",two charges distance r پر ہوں۔ دونوں charges double ہوں تو force کیا ہوگی؟,Four times / four times,Two times / two times,One-fourth / one-fourth,Unchanged / unchanged,A | Four times / four times,Hard,1,PRO,1
TOPIC_SEP,1,15.5 Electric Field,Topic,,,,,,,,,,,1
q_10_phy_ch15_021,1,15.5 Electric Field,Remember,What is an electric field?,electric field کیا ہے؟,Region with no forces / region with no forces,Path of heat conduction / heat conduction کا path,Only a magnetic material / صرف magnetic material,Region where an electric charge experiences force / region جہاں electric charge force experience کرتی ہے,D | Region where an electric charge experiences force / region جہاں electric charge force experience کرتی ہے,Easy,1,PRO,1
TOPIC_SEP,1,15.5 Electric Field Intensity,Topic,,,,,,,,,,,1
q_10_phy_ch15_022,1,15.5 Electric Field Intensity,Remember,Which formula defines electric field intensity?,electric field intensity کا formula کون سا ہے؟,E = Fq,E = F/q,E = q/F,E = Fr,B | E = F/q,Easy,1,PRO,1
q_10_phy_ch15_023,1,15.5 Electric Field Intensity,Remember,What is the SI unit of electric field intensity?,electric field intensity کی SI unit کیا ہے؟,C/N,J/C,N/C,A/s,C | N/C,Easy,1,ULTRA,1
TOPIC_SEP,1,15.5 Electric Field Lines,Topic,,,,,,,,,,,1
q_10_phy_ch15_024,1,15.5 Electric Field Lines,Understand,In which direction do electric field lines point?,electric field lines کس direction میں point کرتی ہیں؟,From positive charge to negative charge / positive charge سے negative charge,From negative to positive only / negative سے positive,In closed circles around charge / charge کے around closed circles,Randomly without direction / randomly without direction,A | From positive charge to negative charge / positive charge سے negative charge,Medium,1,PRO,1
q_10_phy_ch15_025,1,15.5 Electric Field Lines,Remember,Can electric field lines intersect?,کیا electric field lines intersect کر سکتی ہیں؟,"Yes, at every point / ہاں، ہر point پر",Only in vacuum / صرف vacuum میں,No / نہیں,Only around negative charges / صرف negative charges کے around,C | No / نہیں,Easy,1,PRO,1
q_10_phy_ch15_026,1,15.5 Electric Field Lines,Understand,What does closer spacing of field lines indicate?,field lines کی closer spacing کیا indicate کرتی ہے؟,Stronger electric field / stronger electric field,Weaker electric field / weaker electric field,Zero charge always / ہمیشہ zero charge,Higher temperature only / صرف higher temperature,A | Stronger electric field / stronger electric field,Medium,1,PRO,1
TOPIC_SEP,1,15.5 Parallel Plates,Topic,,,,,,,,,,,1
q_10_phy_ch15_027,1,15.5 Parallel Plates,Remember,What is the field like between large oppositely charged parallel plates?,large oppositely charged parallel plates کے درمیان field کیسی ہوتی ہے؟,Always circular / ہمیشہ circular,Zero everywhere / ہر جگہ zero,Nearly uniform / nearly uniform,Random and changing direction / random اور changing direction,C | Nearly uniform / nearly uniform,Easy,1,ULTRA,1
TOPIC_SEP,1,15.6 Conductors and Insulators,Topic,,,,,,,,,,,1
q_10_phy_ch15_028,1,15.6 Conductors and Insulators,Remember,What is a conductor?,conductor کیا ہے؟,Material with no electrons / material with no electrons,Material that blocks all heat only / material that blocks all heat only,Material that cannot be charged / material that cannot be charged,Material in which charges can move freely / material جس میں charges freely move کر سکتی ہیں,D | Material in which charges can move freely / material جس میں charges freely move کر سکتی ہیں,Easy,1,PRO,1
q_10_phy_ch15_029,1,15.6 Conductors and Insulators,Remember,Which is an electrical insulator?,electrical insulator کون سا ہے؟,Copper / copper,Aluminium / aluminium,Silver / silver,Rubber / rubber,D | Rubber / rubber,Easy,1,PRO,1
TOPIC_SEP,1,15.6 Free-Electron Model,Topic,,,,,,,,,,,1
q_10_phy_ch15_030,1,15.6 Free-Electron Model,Understand,Why do metals conduct electricity?,metals electricity conduct کیوں کرتے ہیں؟,Their protons leave nuclei / ان کے protons nuclei چھوڑتے ہیں,They have no atoms / ان میں atoms نہیں ہوتے,They contain mobile free electrons / ان میں mobile free electrons ہوتی ہیں,Their electrons are completely fixed / ان کی electrons completely fixed ہوتی ہیں,C | They contain mobile free electrons / ان میں mobile free electrons ہوتی ہیں,Medium,1,PRO,1
TOPIC_SEP,1,15.6 Charge on Conductors,Topic,,,,,,,,,,,1
q_10_phy_ch15_031,1,15.6 Charge on Conductors,Understand,Where does excess charge reside on an isolated conductor in electrostatic equilibrium?,electrostatic equilibrium میں isolated conductor پر excess charge کہاں reside کرتی ہے؟,Only at the centre / صرف centre پر,On its outer surface / اس کی outer surface پر,Inside every nucleus / ہر nucleus کے اندر,Nowhere / کہیں نہیں,B | On its outer surface / اس کی outer surface پر,Medium,1,PRO,1
TOPIC_SEP,1,15.7 Electrostatic Discharge,Topic,,,,,,,,,,,1
q_10_phy_ch15_032,1,15.7 Electrostatic Discharge,Remember,What is electrostatic discharge?,electrostatic discharge کیا ہے؟,Steady current in a resistor / resistor میں steady current,Sudden movement of charge between objects / objects کے درمیان charge کی sudden movement,Heat transfer by convection / convection سے heat transfer,Light refraction / light refraction,B | Sudden movement of charge between objects / objects کے درمیان charge کی sudden movement,Easy,1,PRO,1
TOPIC_SEP,1,15.7 Corona Discharge,Topic,,,,,,,,,,,1
q_10_phy_ch15_033,1,15.7 Corona Discharge,Understand,What is corona discharge?,corona discharge کیا ہے؟,Melting of a metal wire / metal wire melting,Ionization of air near a highly charged pointed conductor / highly charged pointed conductor کے near air ionization,Reflection of sound / sound reflection,Charging by friction only / صرف friction سے charging,B | Ionization of air near a highly charged pointed conductor / highly charged pointed conductor کے near air ionization,Medium,1,ELITE,1
TOPIC_SEP,1,15.7 Lightning,Topic,,,,,,,,,,,1
q_10_phy_ch15_034,1,15.7 Lightning,Understand,What is lightning?,lightning کیا ہے؟,A continuous direct current from a battery / battery سے continuous DC,A sound wave only / صرف sound wave,A type of convection current / convection current کی type,A large electrostatic discharge in the atmosphere / atmosphere میں large electrostatic discharge,D | A large electrostatic discharge in the atmosphere / atmosphere میں large electrostatic discharge,Medium,1,PRO,1
TOPIC_SEP,1,15.7 Lightning Conductor,Topic,,,,,,,,,,,1
q_10_phy_ch15_035,1,15.7 Lightning Conductor,Remember,What is the purpose of a lightning conductor?,lightning conductor کا purpose کیا ہے؟,To provide a safe low-resistance path to Earth / Earth تک safe low-resistance path provide کرنا,To attract lightning into a room / lightning کو room میں attract کرنا,To stop all clouds from forming / تمام clouds formation stop کرنا,To store charge permanently on a roof / roof پر charge permanently store کرنا,A | To provide a safe low-resistance path to Earth / Earth تک safe low-resistance path provide کرنا,Easy,1,PRO,1
TOPIC_SEP,1,15.7 Lightning Safety,Topic,,,,,,,,,,,1
q_10_phy_ch15_036,1,15.7 Lightning Safety,Apply,Which is a safer action during a thunderstorm?,thunderstorm کے دوران safer action کون سا ہے؟,Stand under the tallest tree / tallest tree کے under stand کریں,Hold a metal rod in an open field / open field میں metal rod hold کریں,Stay indoors and avoid isolated tall objects / indoors رہیں اور isolated tall objects avoid کریں,Swim in open water / open water میں swim کریں,C | Stay indoors and avoid isolated tall objects / indoors رہیں اور isolated tall objects avoid کریں,Medium,1,PRO,1
TOPIC_SEP,1,Exercise 15,Topic,,,,,,,,,,,1
q_10_phy_ch15_037,1,Exercise 15,Apply,A 2 C test charge experiences 10 N force. What is electric field intensity?,"درج ذیل electric field intensity معلوم کریں: F = 10 N, q = 2 C",20 N/C,5 N/C,0.2 N/C,12 N/C,B | 5 N/C,Hard,1,PRO,1
q_10_phy_ch15_038,1,Exercise 15,Analyze,Which change produces the greatest Coulomb force?,کون سی change greatest Coulomb force produce کرتی ہے؟,Reduce both charges and increase separation / both charges reduce اور separation increase کرنا,Increase separation only / صرف separation increase کرنا,Increase both charges and reduce their separation / both charges increase اور separation reduce کرنا,Make one charge zero / one charge zero کرنا,C | Increase both charges and reduce their separation / both charges increase اور separation reduce کرنا,Hard,1,ELITE,1
q_10_phy_ch15_039,1,Exercise 15,Understand,Why are sharp points used on lightning conductors?,lightning conductors پر sharp points کیوں use ہوتے ہیں؟,Sharp points have no electric field / sharp points کا electric field نہیں ہوتا,They increase building resistance / وہ building resistance increase کرتے ہیں,Charge density and electric field are greater near sharp points / sharp points کے near charge density اور electric field greater ہوتی ہیں,They reflect lightning as light / وہ lightning کو light کے طور پر reflect کرتے ہیں,C | Charge density and electric field are greater near sharp points / sharp points کے near charge density اور electric field greater ہوتی ہیں,Hard,1,PRO,1
TOPIC_SEP,1,15.7 Lichtenberg Figures,Topic,,,,,,,,,,,1
q_10_phy_ch15_040,1,15.7 Lichtenberg Figures,Remember,What are Lichtenberg figures?,Lichtenberg figures کیا ہیں؟,Circular magnetic field lines / circular magnetic field lines,Branching patterns produced by electrical discharge / electrical discharge سے produced branching patterns,Light spectra from a prism / prism سے light spectra,Heat-convection patterns / heat-convection patterns,B | Branching patterns produced by electrical discharge / electrical discharge سے produced branching patterns,Easy,1,ELITE,1
