question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch20_lq_007,1,20.6 Nuclear Reactor,Long,diagram_based,"Describe the main components and working of a nuclear fission reactor, including fuel, moderator, control rods, coolant, and shielding.",nuclear fission reactor کے main components اور working بیان کریں، including fuel، moderator، control rods، coolant اور shielding۔,Hard,5,ULTRA,1
sep_10_phy_ch20_007,1,20.7 Interconversion of Matter and Energy,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_008,1,20.7 Interconversion of Matter and Energy,Long,state_and_explain,Explain Einstein's mass-energy equation and its significance. Discuss how mass defect is related to energy released in nuclear reactions.,Einstein's mass-energy equation اور اس کی significance explain کریں۔ بحث کریں کہ mass defect nuclear reactions میں released energy سے کیسے related ہے۔,Hard,5,PRO,1
sep_10_phy_ch20_008,1,20.8 Half-Life,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_009,1,20.8 Half-Life,Long,explain,Define half-life and explain radioactive decay using a decay curve. Discuss how half-life is determined without waiting for all nuclei to decay.,half-life کی تعریف کریں اور decay curve کی مدد سے radioactive decay explain کریں۔ بحث کریں کہ تمام nuclei کے decay ہونے کا wait کیے بغیر half-life کیسے determine کی جاتی ہے۔,Hard,5,ULTRA,1
sep_10_phy_ch20_009,1,20.8 Carbon Dating,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_010,1,20.8 Carbon Dating,Long,process_procedure,Explain how carbon dating uses carbon-14 to estimate the age of once-living materials. Discuss its reliability in relation to carbon-14 half-life.,وضاحت کریں کہ carbon dating carbon-14 سے once-living materials کی age کیسے estimate کرتی ہے۔ carbon-14 half-life کے relation میں اس کی reliability پر بحث کریں۔,Hard,5,PRO,1
sep_10_phy_ch20_010,1,20.9 Effects of Nuclear Radiation,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_011,1,20.9 Effects of Nuclear Radiation,Long,cause_effect,"Explain how ionizing radiation affects biological tissues and may cause cell death, mutation, and cancer. Discuss the factors controlling radiation damage.",وضاحت کریں کہ ionizing radiation biological tissues کو کیسے affect کرتی ہے اور cell death، mutation اور cancer کیسے cause کر سکتی ہے۔ radiation damage کو control کرنے والے factors پر بحث کریں۔,Hard,5,ULTRA,1
sep_10_phy_ch20_011,1,20.9 Uses of Nuclear Radiation,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_012,1,20.9 Uses of Nuclear Radiation,Long,discuss,"Discuss major uses of nuclear radiation in medicine, industry, food preservation, smoke detection, and scientific investigation.",medicine، industry، food preservation، smoke detection اور scientific investigation میں nuclear radiation کے major uses پر بحث کریں۔,Medium,5,ELITE,1
sep_10_phy_ch20_012,1,20.9 Radiation Safety,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_013,1,20.9 Radiation Safety,Long,application_case,"Explain the principles of radiation protection based on time, distance, and shielding. Relate each principle to safe handling of radioactive sources.",time، distance اور shielding پر based radiation protection کے principles explain کریں۔ ہر principle کو radioactive sources کی safe handling سے relate کریں۔,Medium,5,ELITE,1
sep_10_phy_ch20_013,1,20.2 Charge and Mass Number — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_014,1,20.2 Charge and Mass Number — Solved Examples,Numerical,find,Find the number of protons and neutrons in a nuclide having mass number 15 and atomic number 7.,"درج ذیل nuclide میں protons اور neutrons کی number معلوم کریں: A = 15, Z = 7",Easy,4,ULTRA,1
sep_10_phy_ch20_014,1,20.5 Nuclear Decay Equations — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_015,1,20.5 Nuclear Decay Equations — Solved Examples,Numerical,determine,Uranium-238 undergoes alpha decay. Determine the mass number and atomic number of the daughter nuclide.,درج ذیل alpha decay کے بعد daughter nuclide کا mass number اور atomic number determine کریں: parent nuclide = ²³⁸₉₂U,Medium,4,ULTRA,1
sep_10_phy_ch20_015,1,20.8 Half-Life — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_016,1,20.8 Half-Life — Solved Examples,Numerical,calculate,A 50 mg sample of lead-212 has a half-life of 10.6 h. Calculate the quantity remaining after 53 h.,"درج ذیل اعداد استعمال کرتے ہوئے remaining quantity معلوم کریں: initial mass = 50 mg, half-life = 10.6 h, elapsed time = 53 h",Medium,4,ULTRA,1
sep_10_phy_ch20_016,1,20.2 Charge and Mass Number,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_017,1,20.2 Charge and Mass Number,Numerical,find,Find the number of protons and neutrons in the nuclide ²¹₉X.,درج ذیل nuclide میں protons اور neutrons کی number معلوم کریں: ²¹₉X,Easy,4,PRO,1
q_10_phy_ch20_lq_018,1,20.8 Carbon Dating,Numerical,calculate,A fossil contains 25% of the carbon-14 found in a living sample. Calculate the age of the fossil using the carbon-14 half-life given in the chapter.,carbon-14 کی chapter میں دی گئی half-life استعمال کرتے ہوئے fossil کی age معلوم کریں: remaining carbon-14 = 25% of living sample,Medium,4,PRO,1
q_10_phy_ch20_lq_019,1,20.8 Half-Life,Numerical,calculate,A sample initially contains 400 g of a radioactive isotope with a half-life of 10 years. Calculate the mass remaining after 30 years.,"درج ذیل اعداد استعمال کرتے ہوئے remaining mass معلوم کریں: initial mass = 400 g, half-life = 10 years, elapsed time = 30 years",Easy,4,PRO,1
q_10_phy_ch20_lq_020,1,20.8 Half-Life,Numerical,calculate,A radioactive substance has a half-life of 64 months. Calculate the time after which one-eighth of the substance remains.,درج ذیل half-life سے وہ time معلوم کریں جس کے بعد substance کا one-eighth remain کرے: half-life = 64 months,Medium,4,PRO,1
sep_10_phy_ch20_017,1,20.7 Mass-Energy Equivalence,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_021,1,20.7 Mass-Energy Equivalence,Numerical,calculate,"In a nuclear reaction, 4 μg of mass is converted into energy. Calculate the energy released.",درج ذیل converted mass سے released energy معلوم کریں: m = 4 μg,Medium,4,PRO,1
q_10_phy_ch20_lq_022,1,20.8 Half-Life,Numerical,calculate,"After 420 days, one-eighth of a polonium sample remains undecayed. Calculate the half-life of polonium.","درج ذیل data سے polonium کی half-life معلوم کریں: elapsed time = 420 days, remaining fraction = 1/8",Medium,4,PRO,1
q_10_phy_ch20_lq_023,1,20.8 Half-Life,Numerical,calculate,Three-fourths of the initial mass of a radioactive isotope decays in one hour. Calculate its half-life in minutes.,"درج ذیل data سے isotope کی half-life minutes میں معلوم کریں: decayed fraction = 3/4, elapsed time = 1 h",Hard,4,PRO,1
