question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_phy_ch10_002,1,10.2 Specific Heat Capacity,Topic,topic_separator,,,,,,1
q_10_phy_ch10_lq_012,1,10.2 Specific Heat Capacity,Long,state_and_explain,Define specific heat capacity and explain the factors that determine the heat required to raise the temperature of a substance. Compare the thermal behaviour of materials having high and low specific heat capacities.,مخصوص حرارتی گنجائش کی تعریف کریں اور ان عوامل کی وضاحت کریں جو کسی مادے کا درجہ حرارت بڑھانے کے لیے درکار حرارت کا تعین کرتے ہیں۔ زیادہ اور کم مخصوص حرارتی گنجائش والے مادوں کے حرارتی رویے کا موازنہ کریں۔,Easy,5,ULTRA,1
q_10_phy_ch10_lq_013,1,10.2 Specific Heat Capacity,Long,application_case,"Discuss the everyday effects and applications of the large specific heat capacity of water, including coastal climate, heating and cooling systems, and the cooling system of an automobile engine.",پانی کی زیادہ مخصوص حرارتی گنجائش کے روزمرہ اثرات اور استعمالات پر بحث کریں، جن میں ساحلی آب و ہوا، حرارتی و ٹھنڈا کرنے کے نظام اور موٹر گاڑی کے انجن کا کولنگ سسٹم شامل ہوں۔,Medium,5,PRO,1
q_10_phy_ch10_lq_014,1,10.2 Specific Heat Capacity,Numerical,calculate,Calculate the heat required to raise the temperature of a 2 kg iron bar from 20 °C to 100 °C. The specific heat capacity of iron is 450 J kg⁻¹ K⁻¹.,"درج ذیل اعداد استعمال کرتے ہوئے لوہے کی سلاخ کا درجہ حرارت بڑھانے کے لیے درکار حرارت معلوم کریں: m = 2 kg, T₀ = 20 °C, T = 100 °C, c = 450 J kg⁻¹ K⁻¹",Easy,4,PRO,1
sep_10_phy_ch10_003,1,10.3 Change in State,Topic,topic_separator,,,,,,1
q_10_phy_ch10_lq_015,1,10.3 Change in State,Long,explain,"Explain changes of state between solids, liquids, and gases in terms of energy absorption or loss, particle motion, intermolecular separation, and intermolecular forces.",ٹھوس، مائع اور گیس کے درمیان حالت کی تبدیلیوں کی وضاحت توانائی کے جذب یا اخراج، ذرات کی حرکت، بین سالماتی فاصلے اور بین سالماتی قوتوں کی مدد سے کریں۔,Easy,5,ELITE,1
sep_10_phy_ch10_004,1,10.4 Evaporation,Topic,topic_separator,,,,,,1
q_10_phy_ch10_lq_016,1,10.4 Evaporation,Long,application_case,Equal amounts of water are kept at the same temperature in a wide shallow container and a tall narrow container. Explain which container shows faster evaporation and justify the answer scientifically.,پانی کی برابر مقداریں ایک ہی درجہ حرارت پر ایک چوڑے کم گہرے کنٹینر اور ایک لمبے تنگ کنٹینر میں رکھی گئی ہیں۔ وضاحت کریں کہ کس کنٹینر میں تبخیر زیادہ تیز ہوگی اور اپنے جواب کی سائنسی توجیہ کریں۔,Medium,5,PRO,1
q_10_phy_ch10_lq_017,1,10.4 Evaporation,Long,cause_effect,"Explain evaporation in terms of energetic particles escaping from a liquid surface. Discuss how temperature, surface area, air movement, humidity, nature of liquid, and pressure affect its rate, and explain how evaporation causes cooling.",تبخیر کی وضاحت مائع کی سطح سے زیادہ توانائی والے ذرات کے نکلنے کی صورت میں کریں۔ بحث کریں کہ درجہ حرارت، سطحی رقبہ، ہوا کی حرکت، نمی، مائع کی نوعیت اور دباؤ تبخیر کی رفتار کو کیسے متاثر کرتے ہیں، اور یہ بھی وضاحت کریں کہ تبخیر ٹھنڈک کیسے پیدا کرتی ہے۔,Hard,5,ULTRA,1
q_10_phy_ch10_lq_018,1,10.4 Evaporation,Long,diagram_based,"Describe the working cycle of refrigeration without harmful CFCs. Explain the roles of evaporation, heat absorption, compression, condensation, heat release, and pressure changes with the help of a labelled block diagram.",نقصان دہ CFCs کے بغیر ریفریجریشن کے عملی چکر کو بیان کریں۔ ایک لیبل شدہ بلاک ڈایاگرام کی مدد سے تبخیر، حرارت کے جذب، کمپریشن، تکاثف، حرارت کے اخراج اور دباؤ کی تبدیلیوں کے کردار کی وضاحت کریں۔,Hard,5,ELITE,1
sep_10_phy_ch10_005,1,10.5 Latent Heat,Topic,topic_separator,,,,,,1
q_10_phy_ch10_lq_019,1,10.5 Latent Heat,Long,state_and_explain,"What is latent heat, and why is it important in phase transitions such as melting and vaporization? Distinguish between latent heat of fusion and latent heat of vaporization.",مخفی حرارت کیا ہے اور پگھلنے اور تبخیر جیسی حالت کی تبدیلیوں میں اس کی اہمیت کیوں ہے؟ مخفی حرارتِ انجماد اور مخفی حرارتِ تبخیر میں فرق بیان کریں۔,Medium,5,PRO,1
q_10_phy_ch10_lq_020,1,10.5 Latent Heat,Long,experiment,"Describe the experiment used to determine the latent heat of fusion of ice. Include the arrangement, heating procedure, observations, temperature-time graph, and the method used to calculate the latent heat from the collected data.",برف کی مخفی حرارتِ انجماد معلوم کرنے کے تجربے کو بیان کریں۔ ترتیب، گرم کرنے کا طریقہ، مشاہدات، درجہ حرارت-وقت گراف اور حاصل شدہ اعداد سے مخفی حرارت معلوم کرنے کا طریقہ شامل کریں۔,Hard,5,PRO,1
q_10_phy_ch10_lq_021,1,10.5 Latent Heat,Long,experiment,"Describe the experiment used to determine the latent heat of vaporization of water. Explain the heating procedure, the constant-temperature stage, the relevant temperature-time graph, and the use of experimental data.",پانی کی مخفی حرارتِ تبخیر معلوم کرنے کے تجربے کو بیان کریں۔ گرم کرنے کا طریقہ، مستقل درجہ حرارت کا مرحلہ، متعلقہ درجہ حرارت-وقت گراف اور تجرباتی اعداد کے استعمال کی وضاحت کریں۔,Hard,5,ULTRA,1
q_10_phy_ch10_lq_022,1,10.5 Latent Heat,Numerical,calculate,Calculate the heat required to melt 500 g of ice at 0 °C into water at 0 °C. The latent heat of fusion of ice is 3.36 × 10⁵ J kg⁻¹.,"درج ذیل اعداد استعمال کرتے ہوئے برف پگھلانے کے لیے درکار حرارت معلوم کریں: m = 500 g, T = 0 °C, Lf = 3.36 × 10⁵ J kg⁻¹",Easy,4,PRO,1
q_10_phy_ch10_lq_023,1,10.5 Latent Heat,Numerical,calculate,Calculate the heat required to completely vaporize 1 kg of water at 100 °C. The latent heat of vaporization of water is 2.26 × 10⁶ J kg⁻¹.,"درج ذیل اعداد استعمال کرتے ہوئے پانی کو مکمل طور پر بخارات میں تبدیل کرنے کے لیے درکار حرارت معلوم کریں: m = 1 kg, T = 100 °C, Lv = 2.26 × 10⁶ J kg⁻¹",Easy,4,PRO,1
sep_10_phy_ch10_006,1,10.6 Superconductivity,Topic,topic_separator,,,,,,1
q_10_phy_ch10_lq_024,1,10.6 Superconductivity,Long,diagram_based,"Explain superconductivity and the significance of critical temperature. Compare the resistivity-temperature behaviour of a superconductor and a normal metal, and discuss textbook examples and uses of superconductors.",ابررسانائیت اور بحرانی درجہ حرارت کی اہمیت کی وضاحت کریں۔ ابررساں اور عام دھات کے مزاحمتیّت-درجہ حرارت رویے کا موازنہ کریں اور ابررساں مادوں کی نصابی مثالوں اور استعمالات پر بحث کریں۔,Hard,5,ELITE,1
