question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch18_008,1,18.1 Lenz's Law,Understand,The induced current opposes:,induced current کس چیز کو oppose کرتا ہے؟,All electric current in the circuit / circuit کی تمام electric current,Gravity / gravity,The change in magnetic flux producing it / وہ magnetic flux change جو اسے produce کرتی ہے,The existence of the coil / coil کے existence,C | The change in magnetic flux producing it / وہ magnetic flux change جو اسے produce کرتی ہے,Medium,1,PRO,1
q_10_phy_ch18_009,1,18.1 Lenz's Law,Analyze,Why is Lenz's law consistent with conservation of energy?,Lenz's law conservation of energy کے consistent کیوں ہے؟,It allows unlimited free energy / یہ unlimited free energy allow کرتی ہے,Opposition prevents energy from being produced without work / opposition work کے بغیر energy production کو prevent کرتی ہے,It destroys all magnetic energy / یہ تمام magnetic energy destroy کرتی ہے,It removes need for motion / یہ motion کی need remove کرتی ہے,B | Opposition prevents energy from being produced without work / opposition work کے بغیر energy production کو prevent کرتی ہے,Hard,1,ELITE,1
TOPIC_SEP,1,18.2 AC Generator,Topic,,,,,,,,,,,1
q_10_phy_ch18_010,1,18.2 AC Generator,Remember,What energy conversion occurs in an AC generator?,AC generator میں کون سی energy conversion ہوتی ہے؟,Mechanical energy to electrical energy / mechanical energy سے electrical energy,Electrical energy to mechanical energy / electrical energy سے mechanical energy,Heat to sound only / heat سے sound only,Light to nuclear energy / light سے nuclear energy,A | Mechanical energy to electrical energy / mechanical energy سے electrical energy,Easy,1,PRO,1
q_10_phy_ch18_011,1,18.2 AC Generator,Understand,Why does the induced current reverse every half-turn in an AC generator?,AC generator میں induced current ہر half-turn reverse کیوں ہوتی ہے؟,Resistance becomes infinite / resistance infinite ہو جاتی ہے,The magnetic field disappears / magnetic field disappear ہو جاتا ہے,The coil sides cut the magnetic field in opposite directions / coil sides magnetic field کو opposite directions میں cut کرتی ہیں,The coil stops moving / coil stop moving,C | The coil sides cut the magnetic field in opposite directions / coil sides magnetic field کو opposite directions میں cut کرتی ہیں,Medium,1,PRO,1
q_10_phy_ch18_012,1,18.2 AC Generator,Remember,Which contacts are used in a simple AC generator?,simple AC generator میں کون سے contacts use ہوتے ہیں؟,Split-ring commutator only / صرف split-ring commutator,Slip rings and carbon brushes / slip rings اور carbon brushes,Fuse and earth wire / fuse اور earth wire,Diode and LED only / صرف diode اور LED,B | Slip rings and carbon brushes / slip rings اور carbon brushes,Easy,1,PRO,1
q_10_phy_ch18_013,1,18.2 AC Generator,Understand,At which coil positions is induced emf maximum?,coil کی کون سی positions پر induced emf maximum ہوتی ہے؟,When flux change rate is zero / جب flux change rate zero ہو,When coil is stationary / جب coil stationary ہو,When no magnetic field exists / جب magnetic field نہ ہو,When coil sides cut field lines at the greatest rate / جب coil sides field lines greatest rate سے cut کریں,D | When coil sides cut field lines at the greatest rate / جب coil sides field lines greatest rate سے cut کریں,Medium,1,PRO,1
q_10_phy_ch18_014,1,18.2 AC Generator,Analyze,What is the shape of induced emf versus time for a uniformly rotating coil?,uniformly rotating coil کے induced emf versus time graph کی shape کیا ہے؟,Constant horizontal positive line / constant horizontal positive line,Straight line increasing forever / straight line increasing forever,Alternating sinusoidal curve / alternating sinusoidal curve,Random discontinuous points / random discontinuous points,C | Alternating sinusoidal curve / alternating sinusoidal curve,Hard,1,ELITE,1
TOPIC_SEP,1,18.3 Transformer,Topic,,,,,,,,,,,1
q_10_phy_ch18_015,1,18.3 Transformer,Remember,What is a transformer?,transformer کیا ہے؟,Device that changes DC without switching / switching کے بغیر DC change کرنے والا device,Device for measuring current only / صرف current measure کرنے والا device,Device for producing static charge / static charge produce کرنے والا device,Device that changes AC voltage by electromagnetic induction / electromagnetic induction سے AC voltage change کرنے والا device,D | Device that changes AC voltage by electromagnetic induction / electromagnetic induction سے AC voltage change کرنے والا device,Easy,1,PRO,1
q_10_phy_ch18_016,1,18.3 Transformer,Remember,Which relation connects transformer voltages and turns?,transformer voltages اور turns کو کون سا relation connect کرتا ہے؟,Vₛ/Vₚ = Nₚ/Nₛ,Vₛ/Vₚ = Nₛ/Nₚ,VₛVₚ = Nₛ/Nₚ,Vₛ + Vₚ = Nₛ + Nₚ,B | Vₛ/Vₚ = Nₛ/Nₚ,Easy,1,PRO,1
TOPIC_SEP,1,18.3 Step-Up Transformer,Topic,,,,,,,,,,,1
q_10_phy_ch18_017,1,18.3 Step-Up Transformer,Understand,A step-up transformer has:,step-up transformer میں کیا ہوتا ہے؟,Fewer turns on secondary than primary / secondary پر primary سے fewer turns,Equal turns and zero voltage / equal turns اور zero voltage,More turns on secondary than primary / secondary پر primary سے more turns,No magnetic core / no magnetic core,C | More turns on secondary than primary / secondary پر primary سے more turns,Medium,1,PRO,1
TOPIC_SEP,1,18.3 Step-Down Transformer,Topic,,,,,,,,,,,1
q_10_phy_ch18_018,1,18.3 Step-Down Transformer,Understand,A step-down transformer produces:,step-down transformer کیا produce کرتا ہے؟,Lower secondary voltage / lower secondary voltage,Higher secondary voltage / higher secondary voltage,Direct current only / صرف direct current,No current under load / load پر no current,A | Lower secondary voltage / lower secondary voltage,Medium,1,PRO,1
q_10_phy_ch18_019,1,18.3 Transformer,Remember,Why does a transformer not work with steady DC?,transformer steady DC کے ساتھ کیوں work نہیں کرتا؟,Steady DC does not produce continuously changing magnetic flux / steady DC continuously changing magnetic flux produce نہیں کرتا,DC has too high a frequency / DC کی frequency بہت high ہوتی ہے,DC cannot flow in wire / DC wire میں flow نہیں کر سکتی,Iron cores block all DC charges / iron cores تمام DC charges block کرتے ہیں,A | Steady DC does not produce continuously changing magnetic flux / steady DC continuously changing magnetic flux produce نہیں کرتا,Medium,1,PRO,1
TOPIC_SEP,1,18.3 Transformer Efficiency,Topic,,,,,,,,,,,1
q_10_phy_ch18_020,1,18.3 Transformer Efficiency,Understand,"In an ideal transformer, input power is approximately:",ideal transformer میں input power approximately کس کے equal ہے؟,Zero / zero,Twice output power always / ہمیشہ twice output power,Output power / output power,Independent of output / output سے independent,C | Output power / output power,Medium,1,ULTRA,1
TOPIC_SEP,1,18.3 Power Transmission,Topic,,,,,,,,,,,1
q_10_phy_ch18_021,1,18.3 Power Transmission,Analyze,Why is electrical power transmitted at high voltage?,electrical power high voltage پر transmit کیوں کی جاتی ہے؟,To increase current and heating losses / current اور heating losses increase کرنے کے لیے,To eliminate transformers / transformers eliminate کرنے کے لیے,To reduce current and I²R losses / current اور I²R losses reduce کرنے کے لیے,To make resistance infinite / resistance infinite کرنے کے لیے,C | To reduce current and I²R losses / current اور I²R losses reduce کرنے کے لیے,Hard,1,PRO,1
TOPIC_SEP,1,18.3 Transformer Calculation,Topic,,,,,,,,,,,1
q_10_phy_ch18_022,1,18.3 Transformer Calculation,Apply,A transformer has Nₚ = 100 and Nₛ = 500 with Vₚ = 12 V. What is Vₛ?,"درج ذیل transformer کا Vₛ معلوم کریں: Nₚ = 100, Nₛ = 500, Vₚ = 12 V",60 V,2.4 V,500 V,120 V,A | 60 V,Hard,1,PRO,1
TOPIC_SEP,1,18.4 Electron Beams,Topic,,,,,,,,,,,1
q_10_phy_ch18_023,1,18.4 Electron Beams,Remember,What is an electron beam?,electron beam کیا ہے؟,A stream of moving electrons / moving electrons کی stream,A stream of protons in air / air میں protons کی stream,A sound wave / sound wave,A beam of neutral atoms only / صرف neutral atoms کی beam,A | A stream of moving electrons / moving electrons کی stream,Easy,1,PRO,1
q_10_phy_ch18_024,1,18.4 Electron Beams,Understand,How does an electric field deflect an electron beam?,electric field electron beam کو کیسے deflect کرتا ہے؟,Toward the positive plate / positive plate کی طرف,Toward the negative plate / negative plate کی طرف,It never deflects electrons / electrons کو کبھی deflect نہیں کرتا,Along a circular magnetic field only / صرف circular magnetic field کے along,A | Toward the positive plate / positive plate کی طرف,Medium,1,PRO,1
q_10_phy_ch18_025,1,18.4 Electron Beams,Understand,How does a magnetic field act on a moving electron beam?,magnetic field moving electron beam پر کیسے act کرتا ہے؟,It exerts no force on moving charges / moving charges پر no force,It exerts a force perpendicular to motion and field / motion اور field کے perpendicular force exert کرتا ہے,It stops all electrons instantly / تمام electrons instantly stop,It changes electrons into photons / electrons کو photons میں change کرتا ہے,B | It exerts a force perpendicular to motion and field / motion اور field کے perpendicular force exert کرتا ہے,Medium,1,PRO,1
TOPIC_SEP,1,18.4 Cathode-Ray Oscilloscope,Topic,,,,,,,,,,,1
q_10_phy_ch18_026,1,18.4 Cathode-Ray Oscilloscope,Remember,What is a cathode-ray oscilloscope used to display?,cathode-ray oscilloscope کیا display کرتا ہے؟,Only temperature / صرف temperature,Electrical signal variation with time / time کے ساتھ electrical signal variation,Only static charge sign / صرف static charge sign,Mass of a nucleus / nucleus کی mass,B | Electrical signal variation with time / time کے ساتھ electrical signal variation,Easy,1,PRO,1
TOPIC_SEP,1,18.4 CRO,Topic,,,,,,,,,,,1
q_10_phy_ch18_027,1,18.4 CRO,Understand,Which plates control vertical deflection in a CRO?,CRO میں vertical deflection کون سی plates control کرتی ہیں؟,X-plates only / صرف X-plates,Y-plates / Y-plates,Anode cap / anode cap,Transformer core / transformer core,B | Y-plates / Y-plates,Medium,1,PRO,1
q_10_phy_ch18_028,1,18.4 CRO,Understand,What does the time-base circuit do in a CRO?,CRO میں time-base circuit کیا کرتا ہے؟,Stops the electron beam / electron beam stop کرتا ہے,Sweeps the spot horizontally at a steady rate / spot کو steady rate سے horizontally sweep کرتا ہے,Produces a static vertical line only / صرف static vertical line produce کرتا ہے,Changes electrons into sound / electrons کو sound میں change کرتا ہے,B | Sweeps the spot horizontally at a steady rate / spot کو steady rate سے horizontally sweep کرتا ہے,Medium,1,ELITE,1
TOPIC_SEP,1,18.5 Electromagnetic Waves,Topic,,,,,,,,,,,1
q_10_phy_ch18_029,1,18.5 Electromagnetic Waves,Remember,Electromagnetic waves consist of oscillating:,electromagnetic waves میں کیا oscillate کرتا ہے؟,Air particles only / صرف air particles,Water molecules only / صرف water molecules,Massive nuclei only / صرف massive nuclei,Electric and magnetic fields / electric اور magnetic fields,D | Electric and magnetic fields / electric اور magnetic fields,Easy,1,PRO,1
q_10_phy_ch18_030,1,18.5 Electromagnetic Waves,Understand,How are electric and magnetic fields oriented in an electromagnetic wave?,electromagnetic wave میں electric اور magnetic fields کی orientation کیا ہے؟,Parallel to each other and travel / ایک دوسرے اور travel کے parallel,Randomly aligned / randomly aligned,Both absent / دونوں absent,Perpendicular to each other and to wave travel / ایک دوسرے اور wave travel کے perpendicular,D | Perpendicular to each other and to wave travel / ایک دوسرے اور wave travel کے perpendicular,Medium,1,PRO,1
TOPIC_SEP,1,18.5 Atmospheric Scattering,Topic,,,,,,,,,,,1
q_10_phy_ch18_031,1,18.5 Atmospheric Scattering,Understand,Why does the sky appear blue?,sky blue کیوں appear ہوتا ہے؟,Blue light is not scattered at all / blue light بالکل scatter نہیں ہوتی,Shorter-wavelength blue light is scattered more strongly / shorter-wavelength blue light more strongly scatter ہوتی ہے,Red light has the shortest wavelength / red light کی shortest wavelength ہے,The atmosphere emits only blue photons / atmosphere only blue photons emit کرتا ہے,B | Shorter-wavelength blue light is scattered more strongly / shorter-wavelength blue light more strongly scatter ہوتی ہے,Medium,1,PRO,1
q_10_phy_ch18_032,1,18.5 Atmospheric Scattering,Understand,Why does the Sun look reddish near sunset?,sunset کے near Sun reddish کیوں look کرتا ہے؟,Red light is completely absorbed / red light completely absorb ہو جاتی ہے,Much blue light is scattered out of the long path / long path میں much blue light scatter out ہو جاتی ہے,Light speed becomes zero / light speed zero ہو جاتی ہے,The Sun cools instantly / Sun instantly cool ہوتا ہے,B | Much blue light is scattered out of the long path / long path میں much blue light scatter out ہو جاتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,18.6 Photon Model,Topic,,,,,,,,,,,1
q_10_phy_ch18_033,1,18.6 Photon Model,Remember,What is a photon?,photon کیا ہے؟,A quantum or packet of electromagnetic energy / electromagnetic energy کا quantum یا packet,A charged atomic nucleus / charged atomic nucleus,A sound particle in air / air میں sound particle,A magnetic pole / magnetic pole,A | A quantum or packet of electromagnetic energy / electromagnetic energy کا quantum یا packet,Easy,1,PRO,1
TOPIC_SEP,1,18.6 Photon Energy,Topic,,,,,,,,,,,1
q_10_phy_ch18_034,1,18.6 Photon Energy,Remember,Which formula gives photon energy?,photon energy کا formula کون سا ہے؟,E = hf,E = h/f,E = f/h,E = mc,A | E = hf,Easy,1,PRO,1
q_10_phy_ch18_035,1,18.6 Photon Energy,Understand,Which photons have greater energy?,کون سے photons greater energy رکھتے ہیں؟,Lower-frequency photons / lower-frequency photons,All photons have zero energy / تمام photons zero energy رکھتے ہیں,Energy depends only on amplitude / energy صرف amplitude پر depend کرتی ہے,Higher-frequency photons / higher-frequency photons,D | Higher-frequency photons / higher-frequency photons,Medium,1,PRO,1
TOPIC_SEP,1,18.6 Photoelectric Effect,Topic,,,,,,,,,,,1
q_10_phy_ch18_036,1,18.6 Photoelectric Effect,Remember,What is the photoelectric effect?,photoelectric effect کیا ہے؟,Reflection of sound from a wall / wall سے sound reflection,Heating by conduction / conduction سے heating,Emission of electrons from a surface when suitable light falls on it / suitable light fall ہونے پر surface سے electrons emission,Production of magnetic poles / magnetic poles production,C | Emission of electrons from a surface when suitable light falls on it / suitable light fall ہونے پر surface سے electrons emission,Easy,1,PRO,1
q_10_phy_ch18_037,1,18.6 Photoelectric Effect,Analyze,Why may very intense low-frequency light fail to eject electrons?,very intense low-frequency light electrons eject کرنے میں fail کیوں ہو سکتی ہے؟,Each photon may have less than the threshold energy / each photon threshold energy سے less رکھ سکتا ہے,Intensity always reduces photon energy to zero / intensity photon energy always zero کرتی ہے,Electrons respond only to sound / electrons صرف sound کو respond کرتی ہیں,Low frequency means infinite photon energy / low frequency infinite photon energy ہے,A | Each photon may have less than the threshold energy / each photon threshold energy سے less رکھ سکتا ہے,Hard,1,ELITE,1
TOPIC_SEP,1,18.6 Solar Sail,Topic,,,,,,,,,,,1
q_10_phy_ch18_038,1,18.6 Solar Sail,Understand,How can light push a solar sail?,light solar sail کو کیسے push کر سکتی ہے؟,Light creates gravity / light gravity create کرتی ہے,Photons transfer momentum when reflected or absorbed / photons reflected یا absorbed ہونے پر momentum transfer کرتے ہیں,Sound pressure from space acts on it / space سے sound pressure act کرتا ہے,The sail burns fuel continuously / sail continuously fuel burn کرتی ہے,B | Photons transfer momentum when reflected or absorbed / photons reflected یا absorbed ہونے پر momentum transfer کرتے ہیں,Medium,1,ELITE,1
TOPIC_SEP,1,Exercise 18,Topic,,,,,,,,,,,1
q_10_phy_ch18_039,1,Exercise 18,Apply,"If magnetic flux changes more rapidly, what happens to induced emf?",magnetic flux more rapidly change ہو تو induced emf کے ساتھ کیا ہوتا ہے؟,It decreases to zero / یہ zero تک decrease ہوتی ہے,It remains unchanged / یہ unchanged رہتی ہے,It increases / یہ increase ہوتی ہے,It becomes resistance / یہ resistance بن جاتی ہے,C | It increases / یہ increase ہوتی ہے,Medium,1,PRO,1
q_10_phy_ch18_040,1,Exercise 18,Apply,A transformer changes 240 V to 12 V. It is a:,transformer 240 V کو 12 V میں change کرے تو یہ کیا ہے؟,Step-up transformer / step-up transformer,DC motor / DC motor,Electroscope / electroscope,Step-down transformer / step-down transformer,D | Step-down transformer / step-down transformer,Easy,1,PRO,1
q_10_phy_ch18_041,1,Exercise 18,Analyze,Which process demonstrates both wave and particle descriptions of light?,light کی wave اور particle descriptions دونوں کو demonstrate کرنے والا process کون سا ہے؟,Conduction and convection only / صرف conduction اور convection,Current and resistance only / صرف current اور resistance,Fission and fusion only / صرف fission اور fusion,Interference or scattering as waves and photoelectric effect as photons / waves کے طور پر interference/scattering اور photons کے طور پر photoelectric effect,D | Interference or scattering as waves and photoelectric effect as photons / waves کے طور پر interference/scattering اور photons کے طور پر photoelectric effect,Hard,1,ELITE,1
