question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch13_lq_008,1,13.4 Reflection of Sound,Long,experiment,Describe the experiment used to verify the law of reflection of sound and the echo method used to measure the speed of sound.,آواز کے قانونِ انعکاس کی تصدیق کرنے والا تجربہ اور آواز کی رفتار معلوم کرنے والا echo method بیان کریں۔,Hard,5,ULTRA,1
sep_10_phy_ch13_005,1,13.5 Refraction and Diffraction of Sound,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_009,1,13.5 Refraction and Diffraction of Sound,Long,discuss,"Discuss the effects of reflection, refraction, and diffraction on the behaviour of sound waves, with suitable examples.",مناسب مثالوں کے ساتھ آواز کی لہروں کے رویے پر انعکاس، انعطاف اور انعراج کے اثرات پر بحث کریں۔,Medium,5,PRO,1
sep_10_phy_ch13_006,1,13.6 Audible Frequency and Applications,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_010,1,13.6 Audible Frequency and Applications,Long,compare,"Differentiate among audible sound, infrasound, and ultrasound. Explain important applications of infrasound and ultrasound.",قابلِ سماعت آواز، زیریں صوت اور بالاصوت میں فرق بیان کریں۔ زیریں صوت اور بالاصوت کے اہم استعمالات کی وضاحت کریں۔,Medium,5,PRO,1
sep_10_phy_ch13_007,1,13.6 SONAR,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_011,1,13.6 SONAR,Long,diagram_based,Explain the principle and working of SONAR with a labelled diagram. Describe how it is used to determine sea depth and locate underwater objects.,لیبل شدہ خاکے کی مدد سے SONAR کے اصول اور کارکردگی کی وضاحت کریں۔ بیان کریں کہ اسے سمندر کی گہرائی معلوم کرنے اور زیرِ آب اشیا تلاش کرنے کے لیے کیسے استعمال کیا جاتا ہے۔,Hard,5,ULTRA,1
sep_10_phy_ch13_008,1,13.7 Acoustic Protection of Buildings,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_012,1,13.7 Acoustic Protection of Buildings,Long,advantages_limitations,"Discuss acoustic protection in buildings. Explain how curved ceilings, soundboards, carpets, curtains, and soft materials affect echoes and sound quality.",عمارتوں میں صوتی تحفظ پر بحث کریں۔ وضاحت کریں کہ خم دار چھتیں، soundboards، قالین، پردے اور نرم مادے بازگشت اور آواز کے معیار کو کیسے متاثر کرتے ہیں۔,Hard,5,PRO,1
sep_10_phy_ch13_009,1,13.2 Speed of Sound — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_013,1,13.2 Speed of Sound — Solved Examples,Numerical,calculate,Calculate the frequency of a sound wave having a speed of 340 m/s and a wavelength of 2.0 m.,"درج ذیل اعداد استعمال کرتے ہوئے صوتی لہر کا تعدد معلوم کریں: v = 340 m/s, λ = 2.0 m",Easy,4,ULTRA,1
sep_10_phy_ch13_010,1,13.4 Echo — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_014,1,13.4 Echo — Solved Examples,Numerical,calculate,A flash of lightning is seen 2 s before the thunder is heard. Calculate the distance of the lightning if the speed of sound is 332 m/s.,"درج ذیل اعداد استعمال کرتے ہوئے آسمانی بجلی کا فاصلہ معلوم کریں: t = 2 s, v = 332 m/s",Easy,4,ULTRA,1
sep_10_phy_ch13_011,1,13.6 SONAR — Solved Examples,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_015,1,13.6 SONAR — Solved Examples,Numerical,calculate,"A SONAR pulse sent from a ship returns after 3.2 s. If the speed of sound in water is 1600 m/s, calculate the distance from the ship to the seafloor.","درج ذیل اعداد استعمال کرتے ہوئے جہاز سے سمندر کی تہہ تک فاصلہ معلوم کریں: t = 3.2 s, v = 1600 m/s",Medium,4,ULTRA,1
q_10_phy_ch13_lq_016,1,13.2 Speed of Sound,Numerical,calculate,"At a particular temperature, the speed of sound in air is 333 m/s. If the wavelength is 3 cm, calculate the frequency of the sound wave.","درج ذیل اعداد استعمال کرتے ہوئے صوتی لہر کا تعدد معلوم کریں: v = 333 m/s, λ = 3 cm",Easy,4,PRO,1
sep_10_phy_ch13_012,1,13.3 Frequency and Period,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_017,1,13.3 Frequency and Period,Numerical,calculate,A clock chimes 48 times in 1 minute. Calculate the frequency and period of the chimes.,"درج ذیل معلومات سے chimes کا تعدد اور دورانیہ معلوم کریں: cycles = 48, t = 1 min",Easy,4,PRO,1
q_10_phy_ch13_lq_018,1,13.2 Speed of Sound,Numerical,calculate,"A car horn emits a sound with wavelength 0.5 m. If the speed of sound in air is 340 m/s, calculate the frequency.","درج ذیل اعداد استعمال کرتے ہوئے car horn کی آواز کا تعدد معلوم کریں: λ = 0.5 m, v = 340 m/s",Easy,4,PRO,1
q_10_phy_ch13_lq_019,1,13.3 Frequency and Period,Numerical,calculate,A wave travels at 500 m/s and has a wavelength of 2 m. Calculate the time period of the wave.,"درج ذیل اعداد استعمال کرتے ہوئے لہر کا دورانیہ معلوم کریں: v = 500 m/s, λ = 2 m",Medium,4,PRO,1
q_10_phy_ch13_lq_020,1,13.6 SONAR,Numerical,calculate,"A research boat sends a sound wave straight to the seabed and receives its echo 2 s later. If the speed of sound in seawater is 1600 m/s, calculate the depth of the sea.","درج ذیل اعداد استعمال کرتے ہوئے سمندر کی گہرائی معلوم کریں: echo time = 2 s, v = 1600 m/s",Medium,4,PRO,1
sep_10_phy_ch13_013,1,13.4 Echo,Topic,topic_separator,,,,,,1
q_10_phy_ch13_lq_021,1,13.4 Echo,Numerical,calculate,"A person claps near a mountain and hears the echo after 6 s. If the speed of sound is 343 m/s, calculate the distance of the mountain from the person.","درج ذیل اعداد استعمال کرتے ہوئے شخص سے پہاڑ کا فاصلہ معلوم کریں: echo time = 6 s, v = 343 m/s",Medium,4,PRO,1
