question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch14_027,1,14.4 Power of a Lens,Remember,Which formula gives lens power?,lens power کا formula کون سا ہے؟,P = f,P = f²,P = 1/f²,P = 1/f,D | P = 1/f,Easy,1,PRO,1
q_10_phy_ch14_028,1,14.4 Power of a Lens,Remember,What is the SI unit of lens power?,lens power کی SI unit کیا ہے؟,Metre per second / metre per second,Hertz / hertz,Dioptre (D) / dioptre (D),Joule / joule,C | Dioptre (D) / dioptre (D),Easy,1,ULTRA,1
q_10_phy_ch14_029,1,14.4 Power of a Lens,Apply,A concave lens has f = −0.25 m. What is its power?,درج ذیل concave lens کی power معلوم کریں: f = −0.25 m,+4 D,−0.25 D,+0.25 D,−4 D,D | −4 D,Medium,1,PRO,1
TOPIC_SEP,1,14.4 Image Formation,Topic,,,,,,,,,,,1
q_10_phy_ch14_030,1,14.4 Image Formation,Understand,A convex lens forms a virtual enlarged image when the object is placed:,convex lens virtual enlarged image کب form کرتا ہے؟,Beyond 2F only / صرف beyond 2F,Between the lens and focal point F / lens اور focal point F کے درمیان,At infinity only / صرف infinity پر,Exactly at 2F only / صرف exactly 2F پر,B | Between the lens and focal point F / lens اور focal point F کے درمیان,Medium,1,PRO,1
q_10_phy_ch14_031,1,14.4 Image Formation,Understand,Which image can be projected on a screen?,کون سی image screen پر project کی جا سکتی ہے؟,Virtual image / virtual image,Real image / real image,Laterally inverted plane-mirror image / plane-mirror کی laterally inverted image,Apparent focus / apparent focus,B | Real image / real image,Easy,1,PRO,1
q_10_phy_ch14_032,1,14.4 Image Formation,Analyze,"When an object is at 2F of a convex lens, the image is:",convex lens میں object 2F پر ہو تو image کیسی ہوتی ہے؟,"At 2F, same size, real and inverted / 2F پر، same size، real اور inverted","At F, enlarged and virtual / F پر، enlarged اور virtual","At infinity, diminished / infinity پر، diminished","Between lens and F, erect and smaller / lens اور F کے درمیان، erect اور smaller","A | At 2F, same size, real and inverted / 2F پر، same size، real اور inverted",Hard,1,PRO,1
TOPIC_SEP,1,14.4 Linear Magnification,Topic,,,,,,,,,,,1
q_10_phy_ch14_033,1,14.4 Linear Magnification,Remember,Which formula gives linear magnification?,linear magnification کا formula کون سا ہے؟,M = h₀/hᵢ,M = hᵢ + h₀,M = f/h₀,M = hᵢ/h₀,D | M = hᵢ/h₀,Easy,1,PRO,1
q_10_phy_ch14_034,1,14.4 Linear Magnification,Apply,An object is 8 cm high and M = −2. What is image height?,"درج ذیل image height معلوم کریں: h₀ = 8 cm, M = −2",−16 cm,+16 cm,−4 cm,+4 cm,A | −16 cm,Hard,1,PRO,1
TOPIC_SEP,1,14.5 Optical Devices and Eye,Topic,,,,,,,,,,,1
q_10_phy_ch14_035,1,14.5 Optical Devices and Eye,Remember,Which lens is used as a magnifying glass?,magnifying glass میں کون سا lens use ہوتا ہے؟,Concave lens / concave lens,Plane mirror only / صرف plane mirror,Convex lens / convex lens,Prism only / صرف prism,C | Convex lens / convex lens,Easy,1,PRO,1
TOPIC_SEP,1,14.5 Eye Defects,Topic,,,,,,,,,,,1
q_10_phy_ch14_036,1,14.5 Eye Defects,Understand,Which lens corrects short-sightedness?,short-sightedness کو کون سا lens correct کرتا ہے؟,Diverging concave lens / diverging concave lens,Converging convex lens / converging convex lens,Plane glass plate / plane glass plate,No optical element / no optical element,A | Diverging concave lens / diverging concave lens,Medium,1,PRO,1
q_10_phy_ch14_037,1,14.5 Eye Defects,Understand,Which lens corrects long-sightedness?,long-sightedness کو کون سا lens correct کرتا ہے؟,Diverging concave lens / diverging concave lens,Plane mirror / plane mirror,Optical fibre / optical fibre,Converging convex lens / converging convex lens,D | Converging convex lens / converging convex lens,Medium,1,PRO,1
TOPIC_SEP,1,14.6 Dispersion,Topic,,,,,,,,,,,1
q_10_phy_ch14_038,1,14.6 Dispersion,Remember,What is dispersion of light?,dispersion of light کیا ہے؟,Reflection of all colours together / تمام colours کی together reflection,Separation of white light into its component colours / white light کا component colours میں separation,Conversion of light into sound / light کو sound میں conversion,Absorption by a black surface / black surface سے absorption,B | Separation of white light into its component colours / white light کا component colours میں separation,Easy,1,PRO,1
TOPIC_SEP,1,14.6 Gravitational Lensing,Topic,,,,,,,,,,,1
q_10_phy_ch14_039,1,14.6 Gravitational Lensing,Understand,What is gravitational lensing?,gravitational lensing کیا ہے؟,Bending of sound by temperature / temperature سے sound bending,Bending of light by strong gravity from massive objects / massive objects کی strong gravity سے light bending,Reflection from a plane mirror / plane mirror سے reflection,Splitting charge by induction / induction سے charge splitting,B | Bending of light by strong gravity from massive objects / massive objects کی strong gravity سے light bending,Medium,1,ELITE,1
TOPIC_SEP,1,14.6 Dispersion and Infrared,Topic,,,,,,,,,,,1
q_10_phy_ch14_040,1,14.6 Dispersion and Infrared,Understand,Why can a thermometer detect radiation beyond the red end of a visible spectrum?,visible spectrum کے red end سے beyond radiation کو thermometer کیوں detect کر سکتا ہے؟,Ultraviolet radiation is always cold / ultraviolet radiation ہمیشہ cold ہوتی ہے,Infrared radiation produces a heating effect / infrared radiation heating effect produce کرتی ہے,Sound waves form beyond red / red سے beyond sound waves form ہوتی ہیں,No energy exists beyond red / red سے beyond کوئی energy نہیں ہوتی,B | Infrared radiation produces a heating effect / infrared radiation heating effect produce کرتی ہے,Medium,1,ELITE,1
