question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch12_sq_022,1,12.3 Wave Characteristics,numerical_short,"Calculate the frequency of a wave using the given data: v = 300 m/s, λ = 3 m.","دیے گئے data سے wave کی frequency معلوم کریں: v = 300 m/s, λ = 3 m",Medium,2,PRO,1
q_10_phy_ch12_sq_023,1,12.3 Wave Characteristics,numerical_short,Calculate the time period of a wave using the given data: f = 50 Hz.,دیے گئے data سے wave کا time period معلوم کریں: f = 50 Hz,Medium,2,PRO,1
q_10_phy_ch12_sq_024,1,12.4 Reflection of Waves,law_principle,State the law of reflection of waves and define the angles involved.,law of reflection of waves بیان کریں اور متعلقہ angles کی تعریف کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,12.4 Refraction of Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_025,1,12.4 Refraction of Waves,definition_function,Define refraction of waves and state why a wave changes direction during refraction.,refraction of waves کی تعریف کریں اور بیان کریں کہ refraction کے دوران wave کی direction کیوں change ہوتی ہے۔,Medium,2,PRO,1
q_10_phy_ch12_sq_026,1,12.4 Refraction of Waves,compare_contrast,Compare the speed and wavelength of water waves in deep and shallow water while stating what remains unchanged.,deep اور shallow water میں water waves کی speed اور wavelength کا موازنہ کریں اور بتائیں کہ کون سی quantity unchanged رہتی ہے۔,Medium,2,PRO,1
TOPIC_SEP,1,12.4 Diffraction of Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_027,1,12.4 Diffraction of Waves,definition_example,Define diffraction and give one example involving sound or water waves.,diffraction کی تعریف کریں اور sound یا water waves سے متعلق ایک مثال دیں۔,Medium,2,PRO,1
q_10_phy_ch12_sq_028,1,12.4 Diffraction of Waves,cause_effect,Explain how slit width relative to wavelength affects the amount of diffraction.,وضاحت کریں کہ wavelength کے مقابلے میں slit width diffraction کی مقدار کو کیسے affect کرتی ہے۔,Medium,2,PRO,1
q_10_phy_ch12_sq_029,1,12.4 Diffraction of Waves,application_scenario,Explain why a person can be heard speaking from behind a wall.,وضاحت کریں کہ wall کے پیچھے بولنے والے person کی آواز کیوں سنائی دیتی ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,12.5 Seismic Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_030,1,12.5 Seismic Waves,definition_example,Define seismic waves and state two natural causes that produce them.,seismic waves کی تعریف کریں اور انہیں produce کرنے والے دو natural causes بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,12.5 Primary Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_031,1,12.5 Primary Waves,features_characteristics,State two characteristics of primary seismic waves and the media through which they can travel.,primary seismic waves کی دو characteristics اور وہ media بیان کریں جن سے یہ travel کر سکتی ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,12.5 Tsunami Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_032,1,12.5 Tsunami Waves,cause_effect,Explain how an underwater earthquake can generate a tsunami.,وضاحت کریں کہ underwater earthquake tsunami کیسے generate کر سکتا ہے۔,Medium,2,PRO,1
q_10_phy_ch12_sq_033,1,12.1 Waves and Nature of Waves,explain_reason,"Justify the statement that waves transfer energy without transferring matter, using one experiment or observation.",ایک experiment یا observation کی مدد سے یہ statement justify کریں کہ waves matter transfer کیے بغیر energy transfer کرتی ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,12.2 Mechanical and Electromagnetic Waves,topic_separator,,,,,,1
q_10_phy_ch12_sq_034,1,12.2 Mechanical and Electromagnetic Waves,compare_contrast,"Compare mechanical and electromagnetic waves in terms of medium, speed, and examples.",medium، speed اور examples کے لحاظ سے mechanical اور electromagnetic waves کا موازنہ کریں۔,Hard,2,PRO,1
q_10_phy_ch12_sq_035,1,12.3 Wave Characteristics,numerical_short,A sound wave has frequency 250 Hz and speed 340 m/s. Calculate its wavelength.,"sound wave کی wavelength معلوم کریں: f = 250 Hz, v = 340 m/s",Hard,2,PRO,1
q_10_phy_ch12_sq_036,1,12.3 Wave Characteristics,numerical_short,A wave has wavelength 0.5 m and frequency 200 Hz. Calculate its speed.,"wave کی speed معلوم کریں: λ = 0.5 m, f = 200 Hz",Hard,2,PRO,1
q_10_phy_ch12_sq_037,1,12.4 Refraction of Waves,diagram_based,"Explain the changes in direction, speed, and wavelength when oblique water waves move from deep water into shallow water.",وضاحت کریں کہ oblique water waves deep water سے shallow water میں move کریں تو direction، speed اور wavelength میں کیا changes آتی ہیں۔,Hard,2,ELITE,1
q_10_phy_ch12_sq_038,1,12.4 Diffraction of Waves,concept_explanation,Explain why maximum diffraction occurs when the slit is equal to or smaller than the wavelength.,وضاحت کریں کہ slit wavelength کے equal یا smaller ہو تو maximum diffraction کیوں occur کرتی ہے۔,Hard,2,PRO,1
q_10_phy_ch12_sq_039,1,12.5 Tsunami Waves,sequence,"Describe the sequence of changes in speed, wavelength, frequency, and amplitude as a tsunami approaches shallow coastal water.",tsunami کے shallow coastal water approach کرنے پر speed، wavelength، frequency اور amplitude میں changes کی sequence بیان کریں۔,Hard,2,PRO,1
q_10_phy_ch12_sq_040,1,12.5 Tsunami Waves,cause_effect,Explain why a tsunami may pass unnoticed in deep ocean but becomes destructive near the shore.,وضاحت کریں کہ tsunami deep ocean میں unnoticed رہ سکتی ہے لیکن shore کے near destructive کیوں بن جاتی ہے۔,Hard,2,PRO,1
