question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_phy_ch13_024,1,13.4 Echo and Reflection,Apply,"If sound speed is 340 m/s, what minimum total travel distance produces a distinct echo?",sound speed 340 m/s ہو تو distinct echo کے لیے minimum total travel distance کیا ہے؟,34 m,17 m,3.4 m,340 m,A | 34 m,Medium,1,PRO,1
q_10_phy_ch13_025,1,13.4 Echo and Reflection,Apply,What minimum distance should a reflecting wall be from a listener for a distinct echo at 340 m/s?,340 m/s پر distinct echo کے لیے reflecting wall listener سے minimum کتنی distance پر ہو؟,34 m,8.5 m,170 m,17 m,D | 17 m,Medium,1,PRO,1
TOPIC_SEP,1,13.4 Speed by Echo,Topic,,,,,,,,,,,1
q_10_phy_ch13_026,1,13.4 Speed by Echo,Apply,"Lightning is seen 2 s before thunder. If sound speed is 332 m/s, how far away is the cloud?",lightning thunder سے 2 s پہلے seen ہو۔ sound speed 332 m/s ہو تو cloud کی distance معلوم کریں۔,166 m,664 m,332 m,1328 m,B | 664 m,Hard,1,PRO,1
TOPIC_SEP,1,13.5 Refraction and Diffraction of Sound,Topic,,,,,,,,,,,1
q_10_phy_ch13_027,1,13.5 Refraction and Diffraction of Sound,Remember,What causes refraction of sound?,refraction of sound کس وجہ سے ہوتی ہے؟,Reflection from a wall only / صرف wall سے reflection,Sound entering vacuum / sound کا vacuum میں enter ہونا,A change in sound speed due to medium properties such as density or temperature / density یا temperature جیسے medium properties سے sound speed change,Loss of all frequency / تمام frequency کا loss,C | A change in sound speed due to medium properties such as density or temperature / density یا temperature جیسے medium properties سے sound speed change,Medium,1,PRO,1
q_10_phy_ch13_028,1,13.5 Refraction and Diffraction of Sound,Understand,Why may distant sounds be clearer at dawn?,dawn پر distant sounds clearer کیوں ہو سکتی ہیں؟,Sound travels through vacuum at dawn / dawn پر sound vacuum سے travel کرتی ہے,Temperature layers refract sound toward the ground / temperature layers sound کو ground کی طرف refract کرتی ہیں,All noise disappears because frequency is zero / frequency zero ہونے سے تمام noise disappear ہوتی ہے,Sunlight carries sound / sunlight sound carry کرتی ہے,B | Temperature layers refract sound toward the ground / temperature layers sound کو ground کی طرف refract کرتی ہیں,Hard,1,ELITE,1
TOPIC_SEP,1,13.5 Diffraction of Sound,Topic,,,,,,,,,,,1
q_10_phy_ch13_029,1,13.5 Diffraction of Sound,Remember,What is diffraction of sound?,diffraction of sound کیا ہے؟,Bending around obstacles or spreading through openings / obstacles کے around bending یا openings سے spreading,Reflection from a smooth wall only / صرف smooth wall سے reflection,Changing sound into light / sound کو light میں change کرنا,Stopping sound at corners / corners پر sound stop کرنا,A | Bending around obstacles or spreading through openings / obstacles کے around bending یا openings سے spreading,Easy,1,PRO,1
q_10_phy_ch13_030,1,13.5 Diffraction of Sound,Apply,Why can a person be heard from behind a wall?,person wall کے behind سے کیوں heard ہو سکتا ہے؟,Sound diffracts around the wall / sound wall کے around diffract کرتی ہے,Sound travels only through the wall by conduction / sound صرف conduction سے wall کے through travel کرتی ہے,The wall generates sound / wall sound generate کرتی ہے,Light converts into sound / light sound میں convert ہوتی ہے,A | Sound diffracts around the wall / sound wall کے around diffract کرتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,13.6 Audible Frequency,Topic,,,,,,,,,,,1
q_10_phy_ch13_031,1,13.6 Audible Frequency,Remember,What is the normal human audible range?,normal human audible range کیا ہے؟,Below 20 Hz only,"20 Hz to 20,000 Hz","20,000 Hz to 200,000 Hz",0 Hz to 10 Hz,"B | 20 Hz to 20,000 Hz",Easy,1,PRO,1
TOPIC_SEP,1,13.6 Infrasound,Topic,,,,,,,,,,,1
q_10_phy_ch13_032,1,13.6 Infrasound,Remember,What is infrasound?,infrasound کیا ہے؟,"Sound above 20,000 Hz / 20,000 Hz سے above sound",Any audible sound / any audible sound,Light below red frequency / red سے below light frequency,Sound below 20 Hz / 20 Hz سے below sound,D | Sound below 20 Hz / 20 Hz سے below sound,Easy,1,ULTRA,1
TOPIC_SEP,1,13.6 Ultrasound,Topic,,,,,,,,,,,1
q_10_phy_ch13_033,1,13.6 Ultrasound,Remember,What is ultrasound?,ultrasound کیا ہے؟,Sound below 20 Hz / 20 Hz سے below sound,Sound from 20 Hz to 200 Hz only / صرف 20 Hz سے 200 Hz sound,Visible light / visible light,"Sound above 20,000 Hz / 20,000 Hz سے above sound","D | Sound above 20,000 Hz / 20,000 Hz سے above sound",Easy,1,PRO,1
TOPIC_SEP,1,13.6 Uses of Infrasound,Topic,,,,,,,,,,,1
q_10_phy_ch13_034,1,13.6 Uses of Infrasound,Understand,Which animal is mentioned as using infrasound for long-distance communication?,long-distance communication کے لیے infrasound use کرنے والا کون سا animal mentioned ہے؟,Sparrow / sparrow,Butterfly / butterfly,Housefly / housefly,Elephant / elephant,D | Elephant / elephant,Medium,1,PRO,1
TOPIC_SEP,1,13.6 Uses of Ultrasound,Topic,,,,,,,,,,,1
q_10_phy_ch13_035,1,13.6 Uses of Ultrasound,Understand,Which medical technique uses reflected ultrasound to form images?,reflected ultrasound سے images form کرنے والی medical technique کون سی ہے؟,Ultrasonography / ultrasonography,Radiography with visible light / visible light radiography,Electroplating / electroplating,Thermal conduction / thermal conduction,A | Ultrasonography / ultrasonography,Medium,1,PRO,1
TOPIC_SEP,1,13.6 SONAR,Topic,,,,,,,,,,,1
q_10_phy_ch13_036,1,13.6 SONAR,Remember,What does SONAR use to detect underwater objects?,SONAR underwater objects detect کرنے کے لیے کیا use کرتا ہے؟,Visible light only / صرف visible light,Static electric fields / static electric fields,Conduction currents / conduction currents,Reflected ultrasonic waves / reflected ultrasonic waves,D | Reflected ultrasonic waves / reflected ultrasonic waves,Easy,1,PRO,1
q_10_phy_ch13_037,1,13.6 SONAR,Apply,A sonar pulse travels 5120 m to the seabed and back. What is the depth?,sonar pulse seabed تک اور back total 5120 m travel کرے تو depth کیا ہے؟,5120 m,10240 m,2560 m,1600 m,C | 2560 m,Hard,1,PRO,1
TOPIC_SEP,1,13.7 Acoustic Protection,Topic,,,,,,,,,,,1
q_10_phy_ch13_038,1,13.7 Acoustic Protection,Remember,Which materials help absorb sound and reduce echoes?,کون سے materials sound absorb اور echoes reduce کرتے ہیں؟,Hard smooth metal sheets / hard smooth metal sheets,Soft porous materials such as carpets and curtains / soft porous materials جیسے carpets اور curtains,Glass mirrors only / صرف glass mirrors,Vacuum layers only / صرف vacuum layers,B | Soft porous materials such as carpets and curtains / soft porous materials جیسے carpets اور curtains,Easy,1,PRO,1
q_10_phy_ch13_039,1,13.7 Acoustic Protection,Understand,Why are curved ceilings and soundboards used in halls?,halls میں curved ceilings اور soundboards کیوں use ہوتے ہیں؟,To eliminate all reflection / تمام reflection eliminate کرنے کے لیے,To convert sound into heat only / sound کو صرف heat میں convert کرنے کے لیے,To distribute and direct sound more evenly / sound کو evenly distribute اور direct کرنے کے لیے,To create vacuum / vacuum create کرنے کے لیے,C | To distribute and direct sound more evenly / sound کو evenly distribute اور direct کرنے کے لیے,Medium,1,ELITE,1
TOPIC_SEP,1,Exercise 13,Topic,,,,,,,,,,,1
q_10_phy_ch13_040,1,Exercise 13,Apply,"A horn is heard for 6 s from a mountain. If sound speed is 343 m/s, what distance does sound travel?",horn 6 s تک heard ہو اور sound speed 343 m/s ہو تو travelled distance معلوم کریں۔,1029 m,2058 m,349 m,58.3 m,B | 2058 m,Hard,1,PRO,1
