question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch7_025,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Remember,Which identity is correct for sin(90° + θ)?,sin(90° + θ) کے لیے کون سی identity درست ہے؟,sin(90° + θ) = −cos θ,sin(90° + θ) = sin θ,sin(90° + θ) = cos θ,sin(90° + θ) = −sin θ,C | sin(90° + θ) = cos θ,Easy,1,ULTRA,1
q_10_math_ch7_026,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Remember,Which identity is correct for cos(90° + θ)?,cos(90° + θ) کے لیے کون سی identity درست ہے؟,cos(90° + θ) = −sin θ,cos(90° + θ) = sin θ,cos(90° + θ) = cos θ,cos(90° + θ) = −cos θ,A | cos(90° + θ) = −sin θ,Easy,1,ULTRA,1
q_10_math_ch7_027,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Understand,Which identity is correct for tan(90° + θ)?,tan(90° + θ) کے لیے کون سی identity درست ہے؟,tan(90° + θ) = −cot θ,tan(90° + θ) = cot θ,tan(90° + θ) = −tan θ,tan(90° + θ) = sec θ,A | tan(90° + θ) = −cot θ,Medium,1,PRO,1
q_10_math_ch7_028,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Understand,Which identity is correct for sin(180° − θ)?,sin(180° − θ) کے لیے کون سی identity درست ہے؟,sin(180° − θ) = sin θ,sin(180° − θ) = −sin θ,sin(180° − θ) = cos θ,sin(180° − θ) = −cos θ,A | sin(180° − θ) = sin θ,Medium,1,PRO,1
q_10_math_ch7_029,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Understand,Which identity is correct for cos(180° − θ)?,cos(180° − θ) کے لیے کون سی identity درست ہے؟,cos(180° − θ) = cos θ,cos(180° − θ) = sin θ,cos(180° − θ) = −sin θ,cos(180° − θ) = −cos θ,D | cos(180° − θ) = −cos θ,Medium,1,PRO,1
q_10_math_ch7_030,1,7.1.4 Extending Sine and Cosine Functions to Angles Between 90° and 180°,Apply,Evaluate cot 150°.,درج ذیل کی value معلوم کریں: cot 150°,−√3,√3,−1/√3,1/√3,A | −√3,Hard,1,PRO,1
TOPIC_SEP,1,7.2 Oblique Triangles,Topic,,,,,,,,,,,1
q_10_math_ch7_031,1,7.2 Oblique Triangles,Remember,What is an oblique triangle?,oblique triangle کیا ہے؟,A triangle with two right angles / ایسی triangle جس میں دو right angles ہوں,A triangle without a right angle / ایسی triangle جس میں right angle نہ ہو,A triangle with all equal sides only / صرف equal sides والی triangle,A triangle with one angle equal to 90° / ایسی triangle جس کا ایک angle 90° ہو,B | A triangle without a right angle / ایسی triangle جس میں right angle نہ ہو,Easy,1,ULTRA,1
q_10_math_ch7_032,1,7.2 Oblique Triangles,Understand,Which types of triangles are oblique triangles?,کون سی types کی triangles oblique triangles ہوتی ہیں؟,Right and equilateral triangles / right اور equilateral triangles,Acute and obtuse triangles / acute اور obtuse triangles,Only right triangles / صرف right triangles,Only isosceles triangles / صرف isosceles triangles,B | Acute and obtuse triangles / acute اور obtuse triangles,Easy,1,ELITE,1
q_10_math_ch7_033,1,7.2 Oblique Triangles,Analyze,Which condition identifies an obtuse triangle?,کون سی condition obtuse triangle کو identify کرتی ہے؟,One angle is greater than 90° / ایک angle 90° سے بڑا ہو,All angles are less than 90° / تمام angles 90° سے کم ہوں,One angle is exactly 90° / ایک angle exactly 90° ہو,All angles are equal to 90° / تمام angles 90° ہوں,A | One angle is greater than 90° / ایک angle 90° سے بڑا ہو,Hard,1,ELITE,1
TOPIC_SEP,1,7.2.1 The Law of Sines,Topic,,,,,,,,,,,1
q_10_math_ch7_034,1,7.2.1 The Law of Sines,Remember,Which formula represents the law of sines for triangle ABC?,triangle ABC کے لیے law of sines کو کون سا formula represent کرتا ہے؟,a/cos α = b/cos β = c/cos γ,a/sin α = b/sin β = c/sin γ,a sin α = b sin β = c sin γ,a/α = b/β = c/γ,B | a/sin α = b/sin β = c/sin γ,Easy,1,PRO,1
q_10_math_ch7_035,1,7.2.1 The Law of Sines,Understand,The law of sines relates:,law of sines کن quantities کو relate کرتا ہے؟,Only the three sides / صرف تین sides,Only the three angles / صرف تین angles,The sides of a triangle and their opposite angles / triangle کی sides اور ان کے opposite angles,The perimeter and area only / صرف perimeter اور area,C | The sides of a triangle and their opposite angles / triangle کی sides اور ان کے opposite angles,Medium,1,PRO,1
q_10_math_ch7_036,1,7.2.1 The Law of Sines,Apply,"In triangle ABC, β = 45°, γ = 30°, and a = 6 cm. What is α?","triangle ABC میں α معلوم کریں: β = 45°, γ = 30°, a = 6 cm",75°,90°,105°,135°,C | 105°,Medium,1,PRO,1
TOPIC_SEP,1,7.2.2 The Law of Cosines,Topic,,,,,,,,,,,1
q_10_math_ch7_037,1,7.2.2 The Law of Cosines,Remember,Which formula gives a² according to the law of cosines?,law of cosines کے مطابق a² کا formula کون سا ہے؟,a² = b² + c² + 2bc cos α,a² = b² − c² − 2bc cos α,a² = b² + c² − 2ac cos β,a² = b² + c² − 2bc cos α,D | a² = b² + c² − 2bc cos α,Easy,1,PRO,1
q_10_math_ch7_038,1,7.2.2 The Law of Cosines,Understand,Which expression gives cos β?,cos β کو کون سی expression دیتی ہے؟,cos β = (b² + c² − a²)/(2bc),cos β = (a² + c² − b²)/(2ac),cos β = (a² + b² − c²)/(2ab),cos β = (a² + c² + b²)/(2ac),B | cos β = (a² + c² − b²)/(2ac),Medium,1,PRO,1
q_10_math_ch7_039,1,7.2.2 The Law of Cosines,Analyze,"For the triangle with a = 3, b = 5, and c = 7, which angle is obtuse?","درج ذیل triangle میں کون سا angle obtuse ہے: a = 3, b = 5, c = 7",α,β,No angle,γ,D | γ,Hard,1,ELITE,1
TOPIC_SEP,1,7.2.3 Area of a Triangle,Topic,,,,,,,,,,,1
q_10_math_ch7_040,1,7.2.3 Area of a Triangle,Remember,Which formula gives the area when two sides a and b and their included angle γ are known?,جب sides a، b اور included angle γ معلوم ہوں تو area کا formula کون سا ہے؟,Area = ab cos γ,Area = 1/2 ab cos γ,Area = a + b + γ,Area = 1/2 ab sin γ,D | Area = 1/2 ab sin γ,Easy,1,PRO,1
q_10_math_ch7_041,1,7.2.3 Area of a Triangle,Remember,"What is the semi-perimeter s of a triangle with sides a, b, and c?",sides a، b اور c والی triangle کا semi-perimeter s کیا ہے؟,s = (a + b + c)/2,s = a + b + c,s = (a + b − c)/2,s = abc/2,A | s = (a + b + c)/2,Easy,1,PRO,1
q_10_math_ch7_042,1,7.2.3 Area of a Triangle,Understand,Which formula gives the area of a triangle when all three sides are known?,جب triangle کی تینوں sides معلوم ہوں تو area کا formula کون سا ہے؟,1/2 ab sin γ,a + b + c,√[s(s − a)(s − b)(s − c)],abc/(a + b + c),C | √[s(s − a)(s − b)(s − c)],Medium,1,PRO,1
q_10_math_ch7_043,1,7.2.3 Area of a Triangle,Apply,"Find the area of a triangle with sides 4 cm, 3 cm, and 5 cm.","درج ذیل sides والی triangle کا area معلوم کریں: 4 cm, 3 cm, 5 cm",5 cm²,7 cm²,6 cm²,12 cm²,C | 6 cm²,Medium,1,PRO,1
q_10_math_ch7_044,1,7.2.3 Area of a Triangle,Analyze,Which area formula is suitable when two angles and the opposite side a are known?,جب two angles اور opposite side a معلوم ہو تو کون سا area formula suitable ہے؟,Area = 1/2 ab sin γ,Area = a² sin β sin γ/(2 sin α),Area = √[s(s − a)(s − b)(s − c)],Area = a sin α/2,B | Area = a² sin β sin γ/(2 sin α),Hard,1,ELITE,1
TOPIC_SEP,1,7.3 Simple Trigonometric Problems in Three Dimensions,Topic,,,,,,,,,,,1
q_10_math_ch7_045,1,7.3 Simple Trigonometric Problems in Three Dimensions,Understand,"In three-dimensional trigonometric problems, a useful first step is to identify:",three-dimensional trigonometric problems میں useful first step کیا ہے؟,Only the perimeter of the solid / صرف solid کا perimeter,Only the volume of the solid / صرف solid کا volume,Relevant right-angled triangles in the solid / solid میں relevant right-angled triangles,A circle inside the solid / solid کے اندر circle,C | Relevant right-angled triangles in the solid / solid میں relevant right-angled triangles,Medium,1,ELITE,1
q_10_math_ch7_046,1,7.3 Simple Trigonometric Problems in Three Dimensions,Apply,"In the prism example, if PR = 20 cm and ∠PRQ = 30°, what is PQ?","prism example میں PQ معلوم کریں: PR = 20 cm, ∠PRQ = 30°",10 cm,12 cm,15 cm,20 cm,A | 10 cm,Medium,1,PRO,1
q_10_math_ch7_047,1,7.3 Simple Trigonometric Problems in Three Dimensions,Analyze,"In the cuboid example with FC = 16 cm, AF = 6 cm, and AB = 8 cm, what is BC?","cuboid example میں BC معلوم کریں: FC = 16 cm, AF = 6 cm, AB = 8 cm",12.5 cm,10.0 cm,14.83 cm,16.0 cm,A | 12.5 cm,Hard,1,PRO,1
TOPIC_SEP,1,7.4 Concept of Trigonometry in Real Life,Topic,,,,,,,,,,,1
q_10_math_ch7_048,1,7.4 Concept of Trigonometry in Real Life,Apply,A plane travels 2000 m at an angle of elevation of 12°. What approximate height does it reach?,"plane کی approximate height معلوم کریں: path = 2000 m, angle of elevation = 12°",200.0 m,1000.0 m,415.8 m,1956.3 m,C | 415.8 m,Easy,1,PRO,1
q_10_math_ch7_049,1,7.4 Concept of Trigonometry in Real Life,Analyze,"In the sound-lab example, the microphones are 3 m apart and the source is 2 m and 2.5 m from them. What is the angle between the two paths?","sound-lab example میں دو paths کے درمیان angle معلوم کریں: a = 2 m, b = 2.5 m, c = 3 m",60.0°,82.8°,75.0°,97.2°,B | 82.8°,Hard,1,ELITE,1
TOPIC_SEP,1,7.5 Three Figure Bearing and Its Applications,Topic,,,,,,,,,,,1
q_10_math_ch7_050,1,7.5 Three Figure Bearing and Its Applications,Remember,From which direction is a bearing measured?,bearing کس direction سے measure کیا جاتا ہے؟,North / شمال,East / مشرق,South / جنوب,West / مغرب,A | North / شمال,Easy,1,PRO,1
q_10_math_ch7_051,1,7.5 Three Figure Bearing and Its Applications,Understand,How is a three-figure bearing measured?,three-figure bearing کس طرح measure کیا جاتا ہے؟,Anticlockwise from North / North سے anticlockwise,Clockwise from East / East سے clockwise,Clockwise from North / North سے clockwise,Anticlockwise from South / South سے anticlockwise,C | Clockwise from North / North سے clockwise,Medium,1,PRO,1
q_10_math_ch7_052,1,7.5 Three Figure Bearing and Its Applications,Apply,A point Q is on a bearing of 060° from P. What is the bearing of P from Q?,اگر Q، P سے bearing 060° پر ہو تو P کی Q سے bearing کیا ہوگی؟,120°,180°,300°,240°,D | 240°,Medium,1,PRO,1
