question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch2_012,1,2.7 Real-World Applications of Quadratic Equations,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_012,1,2.7 Real-World Applications of Quadratic Equations,Long,application_case,"Discuss how quadratic equations and inequalities model real-life situations involving projectile motion, maximum profit, population, travel, and earning. Explain how the vertex, roots, or solution interval is interpreted in each type of model.",بحث کریں کہ quadratic equations اور inequalities projectile motion، maximum profit، population، travel اور earning کی real-life situations کو کس طرح model کرتی ہیں۔ ہر model میں vertex، roots یا solution interval کی interpretation واضح کریں۔,Hard,5,ELITE,1
sep_10_math_ch2_013,1,2.1.1 Factorization Method — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_013,1,2.1.1 Factorization Method — Solved Examples,Numerical,solve,"Solve by factorization: (a) x² + (7/3)x = 2 | (b) (2x − 3)/2 = (4x − 6)/x, x ≠ 0.","factorization سے حل کریں: (a) x² + (7/3)x = 2 | (b) (2x − 3)/2 = (4x − 6)/x, x ≠ 0",Medium,4,ULTRA,1
sep_10_math_ch2_014,1,2.1.1 Completing Square — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_014,1,2.1.1 Completing Square — Solved Examples,Numerical,solve,Solve by completing the square: 3x² − 32 = −10x.,completing square method سے حل کریں: 3x² − 32 = −10x,Medium,4,ULTRA,1
sep_10_math_ch2_015,1,2.1.1 Quadratic Formula — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_015,1,2.1.1 Quadratic Formula — Solved Examples,Numerical,solve,Solve by the quadratic formula: 3x² + 7x − 6 = 0.,quadratic formula سے حل کریں: 3x² + 7x − 6 = 0,Medium,4,ULTRA,1
sep_10_math_ch2_016,1,2.1.1 Graphical Solution — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_016,1,2.1.1 Graphical Solution — Solved Examples,Numerical,solve,Sketch and interpret y = 2x² − x − 10 and solve 2x² − x − 10 = 0 graphically.,y = 2x² − x − 10 کا graph sketch اور interpret کریں اور 2x² − x − 10 = 0 کو graphically حل کریں۔,Hard,4,PRO,1
sep_10_math_ch2_017,1,2.2 Graphical Intersections — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_017,1,2.2 Graphical Intersections — Solved Examples,Numerical,find,Find graphically: (a) the intersections of y = 2x + 4 with the coordinate axes | (b) the intersection of x + y = 6 and 3x + y = 12 | (c) the intersections of y = 2 + 3x and y = 2x² + 7x − 4.,graphically معلوم کریں: (a) y = 2x + 4 کے coordinate axes سے intersections | (b) x + y = 6 اور 3x + y = 12 کا intersection | (c) y = 2 + 3x اور y = 2x² + 7x − 4 کے intersections,Hard,4,PRO,1
sep_10_math_ch2_018,1,2.3 Roots and Coefficients — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_018,1,2.3 Roots and Coefficients — Solved Examples,Numerical,find,Find the sum and product of the roots without solving: (a) 3x² + 5x − 12 = 0 | (b) x² + 6x + 8 = 0.,equations حل کیے بغیر roots کا sum اور product معلوم کریں: (a) 3x² + 5x − 12 = 0 | (b) x² + 6x + 8 = 0,Easy,4,ULTRA,1
sep_10_math_ch2_019,1,2.3.1 Formation of Equations — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_019,1,2.3.1 Formation of Equations — Solved Examples,Numerical,determine,Form a quadratic equation whose roots are 2/3 and 3/4.,وہ quadratic equation بنائیں جس کے roots 2/3 اور 3/4 ہوں۔,Medium,4,ULTRA,1
sep_10_math_ch2_020,1,2.3.1 Transformed Roots — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_020,1,2.3.1 Transformed Roots — Solved Examples,Numerical,determine,"If α and β are roots of x² − 7x + 10 = 0, form the equation whose roots are 2α + 1 and 2β + 1.",اگر α اور β، x² − 7x + 10 = 0 کے roots ہوں تو وہ equation بنائیں جس کے roots 2α + 1 اور 2β + 1 ہوں۔,Hard,4,PRO,1
sep_10_math_ch2_021,1,2.4 Discriminant — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_021,1,2.4 Discriminant — Solved Examples,Numerical,determine,Examine the nature of the roots of: (a) 3x² − 8x − 2 = 0 | (b) 4x² + 4x + 1 = 0 | (c) 2x² + 3x + 4 = 0 | (d) x² + 4x + 3 = 0.,درج ذیل equations کے roots کی nature معلوم کریں: (a) 3x² − 8x − 2 = 0 | (b) 4x² + 4x + 1 = 0 | (c) 2x² + 3x + 4 = 0 | (d) x² + 4x + 3 = 0,Medium,4,ULTRA,1
sep_10_math_ch2_022,1,2.5 Quadratic Inequalities — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_022,1,2.5 Quadratic Inequalities — Solved Examples,Numerical,solve,Solve and express the solution on a number line: (a) x² − 5x + 6 > 0 | (b) 2x² − 5x + 2 ≤ 0.,حل کریں اور solution number line پر ظاہر کریں: (a) x² − 5x + 6 > 0 | (b) 2x² − 5x + 2 ≤ 0,Hard,4,PRO,1
sep_10_math_ch2_023,1,2.6 Changing the Subject — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_023,1,2.6 Changing the Subject — Solved Examples,Numerical,determine,Make r the subject of A = πr².,A = πr² میں r کو subject بنائیں۔,Easy,4,ULTRA,1
sep_10_math_ch2_024,1,2.7 Real-World Models — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_024,1,2.7 Real-World Models — Solved Examples,Numerical,solve,A ball is thrown upward with initial velocity 20 m/s. Calculate its maximum height and time of return to the ground.,ایک ball کو 20 m/s کی initial velocity سے upward throw کیا جاتا ہے۔ اس کی maximum height اور ground پر return time معلوم کریں۔,Hard,4,PRO,1
q_10_math_ch2_lq_025,1,2.7 Real-World Models — Solved Examples,Numerical,determine,"A company models its profit by P(x) = −2x² + 80x − 500, where x is price per item. Find the price giving maximum profit and the maximum profit.",ایک company کا profit model ہے: P(x) = −2x² + 80x − 500، جہاں x price per item ہے۔ maximum profit دینے والی price اور maximum profit معلوم کریں۔,Hard,4,PRO,1
sep_10_math_ch2_025,1,Exercise 2.1 — Standard Form,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_026,1,Exercise 2.1 — Standard Form,Numerical,determine,"Write the following equations in standard quadratic form: (a) 3x − 1 = 2x² | (b) 2x(x + 1) = 4(2x + 3) | (c) 2x² − 4x = 4x + 7 | (d) 4(3x − 2) = 9x² | (e) 2x + 1/x = 5 − 1/x, x ≠ 0 | (f) (6x + 6)/(20 − x) = 1/x, x ≠ 0, 20.","درج ذیل equations کو standard quadratic form میں لکھیں: (a) 3x − 1 = 2x² | (b) 2x(x + 1) = 4(2x + 3) | (c) 2x² − 4x = 4x + 7 | (d) 4(3x − 2) = 9x² | (e) 2x + 1/x = 5 − 1/x, x ≠ 0 | (f) (6x + 6)/(20 − x) = 1/x, x ≠ 0, 20",Medium,4,PRO,1
sep_10_math_ch2_026,1,Exercise 2.1 — Factorization,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_027,1,Exercise 2.1 — Factorization,Numerical,solve,"Solve by factorization: (a) x² − x − 6 = 0 | (b) x² + 3x − 28 = 0 | (c) 6x² + 13x − 5 = 0 | (d) x² − (3/2)x = 9/2 | (e) (3x − 8)/(x − 2) = (5x − 2)/(x + 5), x ≠ 2, −5 | (f) 1/(x − 1) − 1/(x + 3) = 1/35, x ≠ 1, −3.","factorization سے حل کریں: (a) x² − x − 6 = 0 | (b) x² + 3x − 28 = 0 | (c) 6x² + 13x − 5 = 0 | (d) x² − (3/2)x = 9/2 | (e) (3x − 8)/(x − 2) = (5x − 2)/(x + 5), x ≠ 2, −5 | (f) 1/(x − 1) − 1/(x + 3) = 1/35, x ≠ 1, −3",Hard,4,PRO,1
sep_10_math_ch2_027,1,Exercise 2.1 — Completing Square,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_028,1,Exercise 2.1 — Completing Square,Numerical,solve,Solve by completing the square: (a) 2x² + 5x + 2 = 0 | (b) x² + x = 42 | (c) 12x² + 7x = 12 | (d) (x + 3)/(2x − 7) = (2x − 1)/(x − 3) | (e) 1/(1 + x) − 1/(3 − x) = 6/35 | (f) (3x − 1)/(4x + 7) = 1 − 6/(x + 7).,completing square method سے حل کریں: (a) 2x² + 5x + 2 = 0 | (b) x² + x = 42 | (c) 12x² + 7x = 12 | (d) (x + 3)/(2x − 7) = (2x − 1)/(x − 3) | (e) 1/(1 + x) − 1/(3 − x) = 6/35 | (f) (3x − 1)/(4x + 7) = 1 − 6/(x + 7),Hard,4,PRO,1
sep_10_math_ch2_028,1,Exercise 2.1 — Quadratic Formula,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_029,1,Exercise 2.1 — Quadratic Formula,Numerical,solve,Use the quadratic formula to solve: (a) 2x² − 5x + 3 = 0 | (b) 2x² − 7x − 15 = 0 | (c) 2x² + 7x = 15 | (d) x² + 11 = 7x | (e) (x + 4)/(x − 4) + (x − 2)/(x − 3) = 19/3 | (f) (3x − 3)/(x + 1) = (2x − 1)/(x − 1).,quadratic formula سے حل کریں: (a) 2x² − 5x + 3 = 0 | (b) 2x² − 7x − 15 = 0 | (c) 2x² + 7x = 15 | (d) x² + 11 = 7x | (e) (x + 4)/(x − 4) + (x − 2)/(x − 3) = 19/3 | (f) (3x − 3)/(x + 1) = (2x − 1)/(x − 1),Hard,4,PRO,1
sep_10_math_ch2_029,1,Exercise 2.1 — Graphical Solution,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_030,1,Exercise 2.1 — Graphical Solution,Numerical,solve,Solve graphically: (a) x² − 3x − 18 = 0 | (b) x² − 5x − 14 = 0 | (c) 2x² + 13x + 6 = 0 | (d) 4x² + 12x − 27 = 0.,graphically حل کریں: (a) x² − 3x − 18 = 0 | (b) x² − 5x − 14 = 0 | (c) 2x² + 13x + 6 = 0 | (d) 4x² + 12x − 27 = 0,Hard,4,PRO,1
sep_10_math_ch2_030,1,Exercise 2.2 — Graphical Intersections,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_031,1,Exercise 2.2 — Graphical Intersections,Numerical,find,"Find graphically: (a) intersections of x + y = 8, x − y = 1, x − 2y = 1, x − 2y + 2 = 0, and 5x − 5y = 1 with the coordinate axes | (b) solutions of the five listed systems of two linear equations | (c) intersections of y = 8x − 32 with y = x² − 6x + 8, and y + x = 2 with y = 2x² + x − 10.",graphically معلوم کریں: (a) x + y = 8، x − y = 1، x − 2y = 1، x − 2y + 2 = 0 اور 5x − 5y = 1 کے coordinate axes سے intersections | (b) دیے گئے پانچ systems of two linear equations کے solutions | (c) y = 8x − 32 اور y = x² − 6x + 8، نیز y + x = 2 اور y = 2x² + x − 10 کے intersections,Hard,4,PRO,1
sep_10_math_ch2_031,1,Exercise 2.3 — Formation from Given Roots,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_032,1,Exercise 2.3 — Formation from Given Roots,Numerical,determine,"Form quadratic equations whose roots are: (a) −4, 9 | (b) 5, −7 | (c) −7/5, −6/5 | (d) −3/2, 7/2 | (e) 3 + √5, 3 − √5 | (f) −2 + √3, −2 − √3.","وہ quadratic equations بنائیں جن کے roots ہوں: (a) −4, 9 | (b) 5, −7 | (c) −7/5, −6/5 | (d) −3/2, 7/2 | (e) 3 + √5, 3 − √5 | (f) −2 + √3, −2 − √3",Hard,4,PRO,1
sep_10_math_ch2_032,1,Exercise 2.3 — Transformed Roots,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_033,1,Exercise 2.3 — Transformed Roots,Numerical,determine,"Solve the transformed-root problems: (a) roots exceed by 2 those of x² + 9x + 20 = 0 | (b) roots are double those of x² − px + q = 0 | (c) for roots α, β of x² + 2x + 4 = 0, form equations for the five listed transformed pairs.",transformed-root problems حل کریں: (a) roots، x² + 9x + 20 = 0 کے roots سے 2 زیادہ ہوں | (b) roots، x² − px + q = 0 کے roots کے double ہوں | (c) x² + 2x + 4 = 0 کے roots α، β کے لیے دیے گئے پانچ transformed pairs کی equations بنائیں,Hard,4,PRO,1
sep_10_math_ch2_033,1,Exercise 2.3 — Root Conditions,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_034,1,Exercise 2.3 — Root Conditions,Long,derive,"If α and β are roots of x² + ax + b = 0 and α² and β² are roots of x² + Ax + B = 0, prove the relationships connecting A and B with a and b.",اگر α اور β، x² + ax + b = 0 کے roots ہوں اور α² اور β²، x² + Ax + B = 0 کے roots ہوں تو A اور B کے a اور b سے متعلق relationships ثابت کریں۔,Hard,5,PRO,1
sep_10_math_ch2_034,1,Exercise 2.3 — Parameter and Root Conditions,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_035,1,Exercise 2.3 — Parameter and Root Conditions,Numerical,determine,"Determine the required conditions or parameters: (a) roots reciprocal to each other in ax² + bx + c = 0 | (b) one root of x² − (2k + 4)x + (7k + 1) = 0 is 3 | (c) in 2x² + 3x + m = 0, sum of roots equals double their product | (d) for roots of x² + px + q = 0, determine conditions α = β and α = 1/β.",required conditions یا parameters معلوم کریں: (a) ax² + bx + c = 0 کے roots ایک دوسرے کے reciprocal ہوں | (b) x² − (2k + 4)x + (7k + 1) = 0 کا ایک root 3 ہو | (c) 2x² + 3x + m = 0 میں roots کا sum ان کے product کے double کے برابر ہو | (d) x² + px + q = 0 کے roots کے لیے α = β اور α = 1/β کی conditions,Hard,4,PRO,1
sep_10_math_ch2_035,1,Exercise 2.4 — Nature of Roots,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_036,1,Exercise 2.4 — Nature of Roots,Numerical,determine,"Examine the nature of roots of the six listed quadratic equations and determine the requested parameter ranges or values in the remaining four questions involving t, p, q, and m.",دی گئی چھ quadratic equations کے roots کی nature معلوم کریں اور t، p، q اور m سے متعلق باقی چار questions میں required parameter ranges یا values معلوم کریں۔,Hard,4,PRO,1
sep_10_math_ch2_036,1,Exercise 2.5 — Quadratic Inequalities,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_037,1,Exercise 2.5 — Quadratic Inequalities,Numerical,solve,Solve and express each solution on a number line: (a) x² + 3x − 4 > 0 | (b) 2x² − 8x + 6 > 0 | (c) x² + x − 6 < 0 | (d) x² − 6x + 9 < 0 | (e) 4x² − 16x + 15 ≤ 0 | (f) −x² + 3x − 2 ≥ 0.,حل کریں اور ہر solution number line پر ظاہر کریں: (a) x² + 3x − 4 > 0 | (b) 2x² − 8x + 6 > 0 | (c) x² + x − 6 < 0 | (d) x² − 6x + 9 < 0 | (e) 4x² − 16x + 15 ≤ 0 | (f) −x² + 3x − 2 ≥ 0,Hard,4,PRO,1
sep_10_math_ch2_037,1,Exercise 2.6 — Changing the Subject,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_038,1,Exercise 2.6 — Changing the Subject,Numerical,determine,"Change the subject as required in the ten listed formulas involving temperature, simple interest, arithmetic progression, cylinder, trapezoid, straight line, rectangle, parabola, profit, and cone.",temperature، simple interest، arithmetic progression، cylinder، trapezoid، straight line، rectangle، parabola، profit اور cone سے متعلق دی گئی دس formulas میں required subject تبدیل کریں۔,Medium,4,PRO,1
sep_10_math_ch2_038,1,Exercise 2.7 — Real-World Applications,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_039,1,Exercise 2.7 — Real-World Applications,Numerical,solve,"Solve the six real-world quadratic models involving population, company profit, car motion on an incline, ball height interval, maximum height for initial velocity 40 m/s, and freelancer earnings.",population، company profit، incline پر car motion، ball height interval، 40 m/s initial velocity پر maximum height اور freelancer earnings سے متعلق چھ real-world quadratic models حل کریں۔,Hard,4,PRO,1
sep_10_math_ch2_039,1,Review Exercise 2,Topic,topic_separator,,,,,,1
q_10_math_ch2_lq_040,1,Review Exercise 2,Numerical,solve,"Complete the review problems: (a) solve 8x² = x + 7 and 2x² − x − 10 = 0 by factorization, completing square, and quadratic formula | (b) form the equation with roots 6 and 3/2 | (c) examine the nature of roots of 15x² + 11x + 2 = 0 and x² − x − 1 = 0 | (d) make v the subject of h = v²/(2g) | (e) find k if x² + 2(1 + k)x + k² = 0 has equal roots.",review problems مکمل کریں: (a) 8x² = x + 7 اور 2x² − x − 10 = 0 کو factorization، completing square اور quadratic formula سے حل کریں | (b) roots 6 اور 3/2 والی equation بنائیں | (c) 15x² + 11x + 2 = 0 اور x² − x − 1 = 0 کے roots کی nature معلوم کریں | (d) h = v²/(2g) میں v کو subject بنائیں | (e) اگر x² + 2(1 + k)x + k² = 0 کے equal roots ہوں تو k معلوم کریں,Hard,4,PRO,1
