question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch11_022,1,11.4 Grouped Share Prices — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_022,1,11.4 Grouped Share Prices — Solved Example,Numerical,calculate,"For the grouped share-price distribution, calculate the mean, variance, and standard deviation and interpret the price volatility.",grouped share-price distribution کے لیے mean، variance اور standard deviation calculate کریں اور price volatility interpret کریں۔,Hard,4,PRO,1
sep_10_math_ch11_023,1,11.4 Comparing Students — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_023,1,11.4 Comparing Students — Solved Example,Numerical,evaluate,"For the five Mathematics scores of Ali and Rooma, calculate each mean and standard deviation and determine who performed better and who was more consistent.",Ali اور Rooma کے five Mathematics scores کے لیے ہر ایک کا mean اور standard deviation calculate کریں اور determine کریں کہ کون better performed اور کون more consistent تھا۔,Hard,4,PRO,1
sep_10_math_ch11_024,1,Exercise 11.1 — Ogive and Positional Measures,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_024,1,Exercise 11.1 — Ogive and Positional Measures,Numerical,evaluate,"Construct the two listed ogives and determine the requested medians, quartiles, deciles, percentiles, and interquartile ranges graphically.",two listed ogives construct کریں اور requested medians، quartiles، deciles، percentiles اور interquartile ranges graphically determine کریں۔,Hard,4,PRO,1
sep_10_math_ch11_025,1,Exercise 11.1 — Box-and-Whisker Plots,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_025,1,Exercise 11.1 — Box-and-Whisker Plots,Numerical,evaluate,"For the listed data sets and box plot, calculate the five-number summaries, ranges, and IQRs, and draw or interpret the box-and-whisker plots.",listed data sets اور box plot کے لیے five-number summaries، ranges اور IQRs calculate کریں، اور box-and-whisker plots draw یا interpret کریں۔,Hard,4,PRO,1
sep_10_math_ch11_026,1,Exercise 11.1 — Scatter Diagrams,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_026,1,Exercise 11.1 — Scatter Diagrams,Numerical,evaluate,"Construct scatter diagrams and lines of best fit for quiz scores, football tests, and social-media hours versus GPA; describe correlations and make the requested estimates.",quiz scores، football tests، اور social-media hours versus GPA کے لیے scatter diagrams اور lines of best fit construct کریں؛ correlations describe کریں اور requested estimates معلوم کریں۔,Hard,4,PRO,1
sep_10_math_ch11_027,1,Exercise 11.2 — Range Problems,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_027,1,Exercise 11.2 — Range Problems,Numerical,calculate,"Solve the three listed range problems for ungrouped and grouped data, including finding a highest value from the range and lowest value.",ungrouped اور grouped data کے three listed range problems solve کریں، including range اور lowest value سے highest value find کرنا۔,Medium,4,PRO,1
sep_10_math_ch11_028,1,Exercise 11.2 — Variance and Standard Deviation,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_028,1,Exercise 11.2 — Variance and Standard Deviation,Numerical,calculate,"Calculate the variance and standard deviation for the worker outputs, library visitors, first 23 odd numbers, and grouped rainfall data.",worker outputs، library visitors، first 23 odd numbers، اور grouped rainfall data کے variance اور standard deviation calculate کریں۔,Hard,4,PRO,1
sep_10_math_ch11_029,1,Exercise 11.2 — Comparing Performance and Consistency,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_029,1,Exercise 11.2 — Comparing Performance and Consistency,Numerical,evaluate,Compare the mean performance and consistency of two machines and two salespersons using the given data.,given data استعمال کرتے ہوئے two machines اور two salespersons کی mean performance اور consistency compare کریں۔,Hard,4,PRO,1
sep_10_math_ch11_030,1,Exercise 11.2 — Grouped Data and Applications,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_030,1,Exercise 11.2 — Grouped Data and Applications,Numerical,calculate,"Calculate the mean, variance, and standard deviation for grouped textile wages and solve the sales-forecast and unemployment-rate variability problems.",grouped textile wages کے mean، variance اور standard deviation calculate کریں اور sales-forecast و unemployment-rate variability problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch11_031,1,Exercise 11.2 — Summary-Value Formulas,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_031,1,Exercise 11.2 — Summary-Value Formulas,Numerical,calculate,"Find variance and standard deviation from the three sets of given summary values involving Σx, Σx², Σfx, Σfx², x̄, and Σf.",Σx، Σx²، Σfx، Σfx²، x̄ اور Σf والی three sets of summary values سے variance اور standard deviation find کریں۔,Hard,4,PRO,1
sep_10_math_ch11_032,1,Review Exercise 11 — Ogive and Box Plot,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_032,1,Review Exercise 11 — Ogive and Box Plot,Numerical,evaluate,"Construct the long-jump ogive and locate the requested positional measures, then draw the box plot from the given five-number summary.",long-jump ogive construct کرکے requested positional measures locate کریں، پھر given five-number summary سے box plot draw کریں۔,Hard,4,PRO,1
sep_10_math_ch11_033,1,Review Exercise 11 — Scatter Diagram,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_033,1,Review Exercise 11 — Scatter Diagram,Numerical,evaluate,"Plot exercise hours against resting heart rate, draw a line of best fit, identify the correlation, and predict the heart rate at 6.5 hours.",exercise hours کو resting heart rate کے against plot کریں، line of best fit draw کریں، correlation identify کریں، اور 6.5 hours پر heart rate predict کریں۔,Hard,4,PRO,1
sep_10_math_ch11_034,1,Review Exercise 11 — Dispersion and Comparison,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_034,1,Review Exercise 11 — Dispersion and Comparison,Numerical,calculate,"Solve the review problems involving range, grouped variance and standard deviation, summary statistics, family expenses, and grouped daily wages.",range، grouped variance and standard deviation، summary statistics، family expenses، اور grouped daily wages سے متعلق review problems solve کریں۔,Hard,4,PRO,1
