question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch8_010,1,8.1.9 Equal Central Angles and Chords,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_010,1,8.1.9 Equal Central Angles and Chords,Long,derive,Prove the converse theorem that chords subtending equal central angles in the same circle or congruent circles are equal.,converse theorem ثابت کریں کہ same circle یا congruent circles میں equal central angles subtend کرنے والے chords equal ہوتے ہیں۔,Hard,5,PRO,1
sep_10_math_ch8_011,1,Applications of Chords and Arcs,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_011,1,Applications of Chords and Arcs,Long,application_case,"Discuss the use of chord and arc properties in circular arches, fountains, parks, round tables, decorative structures, bridges, and roller-coaster tracks.",circular arches، fountains، parks، round tables، decorative structures، bridges اور roller-coaster tracks میں chord اور arc properties کے use پر بحث کریں۔,Medium,5,ELITE,1
sep_10_math_ch8_012,1,8.1.1 Unique Circle — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_012,1,8.1.1 Unique Circle — Solved Example,Numerical,determine,"Use slopes to verify that A(1, 1), B(4, 2), and C(3, 5) are non-collinear and hence determine whether a unique circle can pass through them.","slopes استعمال کرتے ہوئے verify کریں کہ A(1, 1)، B(4, 2) اور C(3, 5) non-collinear ہیں، اور determine کریں کہ ان سے unique circle گزر سکتا ہے یا نہیں۔",Medium,4,ULTRA,1
sep_10_math_ch8_013,1,8.1.2–8.1.3 Chord Distance — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_013,1,8.1.2–8.1.3 Chord Distance — Solved Examples,Numerical,calculate,"Solve the worked chord problems involving an 8 cm chord in a circle of radius 5 cm, a 12 m chord in a fountain of radius 8 m, and a 24 m chord in an arch of radius 13 m.",8 cm chord in circle of radius 5 cm، 12 m chord in fountain of radius 8 m، اور 24 m chord in arch of radius 13 m والے worked chord problems حل کریں۔,Hard,4,PRO,1
sep_10_math_ch8_014,1,8.1.4–8.1.5 Congruent Chords — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_014,1,8.1.4–8.1.5 Congruent Chords — Solved Examples,Numerical,determine,Solve the worked examples involving equal ropes or decorations placed at equal distances from the centre and determine the required chord distance or length.,centre سے equal distances پر placed equal ropes یا decorations والے worked examples حل کریں اور required chord distance یا length determine کریں۔,Medium,4,ULTRA,1
sep_10_math_ch8_015,1,8.1.5 Chord Bisection — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_015,1,8.1.5 Chord Bisection — Solved Example,Numerical,calculate,"In the worked diagram with centre F, chord NP = 12 cm and EF = FM. Determine the requested half-chord length.",worked diagram میں centre F، chord NP = 12 cm اور EF = FM ہیں۔ requested half-chord length determine کریں۔,Medium,4,ULTRA,1
sep_10_math_ch8_016,1,8.1.6–8.1.7 Arcs and Chords — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_016,1,8.1.6–8.1.7 Arcs and Chords — Solved Examples,Numerical,calculate,Solve the worked problems involving congruent arcs with an 8 m chord and three equal chords with one arc measuring 3 cm.,congruent arcs with 8 m chord اور three equal chords with one arc measuring 3 cm والے worked problems حل کریں۔,Medium,4,ULTRA,1
sep_10_math_ch8_017,1,8.1.8–8.1.9 Central Angles and Chords — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_017,1,8.1.8–8.1.9 Central Angles and Chords — Solved Examples,Numerical,calculate,Solve the worked diagrams involving four equal chords on a diameter and two equal central angles of 85°.,diameter پر four equal chords اور two equal central angles of 85° والے worked diagrams solve کریں۔,Medium,4,PRO,1
sep_10_math_ch8_018,1,Exercise 8.1 — Chord Length and Radius,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_018,1,Exercise 8.1 — Chord Length and Radius,Numerical,calculate,"Solve the exercise problems involving chord length, radius, perpendicular distance from the centre, and bisection of chords.",chord length، radius، centre سے perpendicular distance، اور bisection of chords سے متعلق exercise problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch8_019,1,Exercise 8.1 — Uniqueness and Congruence,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_019,1,Exercise 8.1 — Uniqueness and Congruence,Numerical,determine,"Solve the exercise applications involving three non-collinear points, equal chords, equal distances from the centre, and congruent chords.",three non-collinear points، equal chords، centre سے equal distances، اور congruent chords سے متعلق exercise applications solve کریں۔,Medium,4,PRO,1
sep_10_math_ch8_020,1,Exercise 8.1 — Diagram Problem,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_020,1,Exercise 8.1 — Diagram Problem,Numerical,calculate,"In the given diagram, use the circle theorems to determine x when CD = 121 units and BC = 3x units.",given diagram میں circle theorems استعمال کرتے ہوئے x determine کریں، جب CD = 121 units اور BC = 3x units ہوں۔,Hard,4,PRO,1
sep_10_math_ch8_021,1,"Exercise 8.2 — Equal Chords, Arcs, and Angles",Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_021,1,"Exercise 8.2 — Equal Chords, Arcs, and Angles",Numerical,calculate,"Solve the seven diagram and real-life problems involving equal chords, congruent arcs, equal central angles, and corresponding arc lengths.",equal chords، congruent arcs، equal central angles، اور corresponding arc lengths سے متعلق seven diagram and real-life problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch8_022,1,Review Exercise 8 — Chord Geometry,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_022,1,Review Exercise 8 — Chord Geometry,Numerical,calculate,"Solve the review problems involving a 10 cm chord in a circle of radius 6 cm, a 6 cm chord at distance 4 cm, and equal 18 cm chords.",10 cm chord in circle of radius 6 cm، 6 cm chord at distance 4 cm، اور equal 18 cm chords سے متعلق review problems حل کریں۔,Hard,4,PRO,1
sep_10_math_ch8_023,1,Review Exercise 8 — Circle Through Three Points,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_023,1,Review Exercise 8 — Circle Through Three Points,Numerical,determine,"Determine whether a circular fountain can pass through A(2, 1), B(4, 4), and C(1, 5).","determine کریں کہ circular fountain A(2, 1)، B(4, 4) اور C(1, 5) سے گزر سکتا ہے یا نہیں۔",Medium,4,PRO,1
sep_10_math_ch8_024,1,Review Exercise 8 — Radius Applications,Topic,topic_separator,,,,,,1
q_10_math_ch8_lq_024,1,Review Exercise 8 — Radius Applications,Numerical,calculate,Solve the pond and circular-structure applications involving a 20 m chord with a 10 m perpendicular rod and a 6 m chord at perpendicular distance 4 m.,20 m chord with 10 m perpendicular rod اور 6 m chord at perpendicular distance 4 m والے pond اور circular-structure applications حل کریں۔,Hard,4,PRO,1
