question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch1_sq_019,1,1.2.6 Properties of Complex Numbers,numerical_short,Find the additive inverse of the complex number: 8 − 7i.,درج ذیل complex number کا additive inverse معلوم کریں: 8 − 7i,Easy,2,PRO,1
q_10_math_ch1_sq_020,1,1.2.6 Properties of Complex Numbers,numerical_short,Find the multiplicative inverse of the complex number: 4 − 3i.,درج ذیل complex number کا multiplicative inverse معلوم کریں: 4 − 3i,Medium,2,PRO,1
TOPIC_SEP,1,1.3 Complex or Argand Plane,topic_separator,,,,,,1
q_10_math_ch1_sq_021,1,1.3 Complex or Argand Plane,definition_function,Define the Argand plane and state how a complex number x + iy is represented on it.,Argand plane کی تعریف کریں اور بیان کریں کہ درج ذیل complex number اس پر کیسے represent ہوتا ہے: x + iy,Easy,2,ULTRA,1
q_10_math_ch1_sq_022,1,1.3 Complex or Argand Plane,diagram_based,Plot the complex numbers 3 + 4i and −3 − 3i on the Argand plane and state their quadrants.,"درج ذیل complex numbers کو Argand plane پر plot کریں اور ان کے quadrants بیان کریں: 3 + 4i, −3 − 3i",Medium,2,PRO,1
q_10_math_ch1_sq_023,1,1.3 Complex or Argand Plane,concept_explanation,Explain the representation of a complex number as a position vector from the origin.,complex number کو origin سے position vector کے طور پر represent کرنے کی وضاحت کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,1.3.1 Conjugate of a Complex Number,topic_separator,,,,,,1
q_10_math_ch1_sq_024,1,1.3.1 Conjugate of a Complex Number,definition_formula,Define the conjugate of z = x + iy and state the effect of multiplying z by its conjugate.,درج ذیل complex number کے conjugate کی تعریف کریں اور z کو اس کے conjugate سے multiply کرنے کا اثر بیان کریں: z = x + iy,Easy,2,ULTRA,1
q_10_math_ch1_sq_025,1,1.3.1 Conjugate of a Complex Number,numerical_short,Find the conjugates of the following complex numbers: 9 − 4i and −2 + 5i.,"درج ذیل complex numbers کے conjugates معلوم کریں: 9 − 4i, −2 + 5i",Easy,2,PRO,1
TOPIC_SEP,1,1.3.2 Geometrical Representation of Conjugate of a Complex Number,topic_separator,,,,,,1
q_10_math_ch1_sq_026,1,1.3.2 Geometrical Representation of Conjugate of a Complex Number,diagram_based,Explain how the conjugate of a complex number is obtained geometrically on the Argand plane.,وضاحت کریں کہ complex number کا conjugate، Argand plane پر geometrically کیسے حاصل کیا جاتا ہے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,1.3.3 Properties of Complex Conjugate,topic_separator,,,,,,1
q_10_math_ch1_sq_027,1,1.3.3 Properties of Complex Conjugate,law_principle,State the conjugate properties for the sum and product of two complex numbers.,two complex numbers کے sum اور product کے conjugate کی properties بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch1_sq_028,1,1.3.3 Properties of Complex Conjugate,numerical_short,"Verify the conjugate-of-product property for the complex numbers: z₁ = 3 + 4i, z₂ = 2 + 3i.","درج ذیل complex numbers کے لیے conjugate-of-product property verify کریں: z₁ = 3 + 4i, z₂ = 2 + 3i",Hard,2,PRO,1
TOPIC_SEP,1,1.4 Modulus of a Complex Number,topic_separator,,,,,,1
q_10_math_ch1_sq_029,1,1.4 Modulus of a Complex Number,definition_formula,Define the modulus of z = x + iy and write its geometrical interpretation.,درج ذیل complex number کے modulus کی تعریف کریں اور اس کی geometrical interpretation لکھیں: z = x + iy,Easy,2,ULTRA,1
q_10_math_ch1_sq_030,1,1.4 Modulus of a Complex Number,numerical_short,Calculate the modulus of each complex number: 4 + 3i and −5 − 4i.,"درج ذیل complex numbers کے moduli calculate کریں: 4 + 3i, −5 − 4i",Easy,2,PRO,1
TOPIC_SEP,1,1.4.1 Properties of Modulus of a Complex Number,topic_separator,,,,,,1
q_10_math_ch1_sq_031,1,1.4.1 Properties of Modulus of a Complex Number,list_state,"State any two properties relating a complex number, its conjugate, and its modulus.",complex number، اس کے conjugate اور modulus کو relate کرنے والی کوئی دو properties بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch1_sq_032,1,1.4.1 Properties of Modulus of a Complex Number,numerical_short,Verify the relation zz̄ = |z|² for the complex number: z = 5 + 3i.,"درج ذیل complex number کے لیے relation verify کریں: z = 5 + 3i, zz̄ = |z|²",Medium,2,PRO,1
TOPIC_SEP,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,topic_separator,,,,,,1
q_10_math_ch1_sq_033,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,formula_relationship,"Write the real and imaginary parts of the reciprocal of z = x + iy, where z ≠ 0.","درج ذیل complex number کے reciprocal کے real اور imaginary parts لکھیں: z = x + iy, z ≠ 0",Medium,2,ULTRA,1
q_10_math_ch1_sq_034,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,numerical_short,Find the real and imaginary parts of the reciprocal: (4 + 3i)⁻¹.,درج ذیل reciprocal کے real اور imaginary parts معلوم کریں: (4 + 3i)⁻¹,Medium,2,PRO,1
q_10_math_ch1_sq_035,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,numerical_short,Evaluate the expression and state its real and imaginary parts: [(1 + i)/(1 − i)]⁻².,درج ذیل expression کو evaluate کریں اور اس کے real اور imaginary parts بیان کریں: [(1 + i)/(1 − i)]⁻²,Hard,2,PRO,1
TOPIC_SEP,1,1.6 Solution of Simultaneous Linear Equations with Complex Coefficients,topic_separator,,,,,,1
q_10_math_ch1_sq_036,1,1.6 Solution of Simultaneous Linear Equations with Complex Coefficients,definition_function,Define simultaneous linear equations with complex coefficients and state the condition satisfied by their common solution.,complex coefficients والی simultaneous linear equations کی تعریف کریں اور ان کے common solution کی condition بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch1_sq_037,1,1.6 Solution of Simultaneous Linear Equations with Complex Coefficients,numerical_short,"Solve the simultaneous equations for z and w: 5z − (3 + i)w = 7 − i, (2 − i)z + 2iw = 4.","درج ذیل simultaneous equations کو z اور w کے لیے solve کریں: 5z − (3 + i)w = 7 − i, (2 − i)z + 2iw = 4",Hard,2,PRO,1
q_10_math_ch1_sq_038,1,1.1 Complex Numbers,numerical_short,Simplify the powers of i: i³⁷ and i¹³ × i¹¹.,"درج ذیل powers of i کو سادہ کریں: i³⁷, i¹³ × i¹¹",Medium,2,PRO,1
q_10_math_ch1_sq_039,1,1.2.6 Properties of Complex Numbers,numerical_short,Find the additive and multiplicative inverses of the complex number: −8 + 9i.,درج ذیل complex number کے additive اور multiplicative inverses معلوم کریں: −8 + 9i,Hard,2,PRO,1
q_10_math_ch1_sq_040,1,1.1.2 Equality of Complex Numbers,numerical_short,Determine a and b from the equation: (a + bi)(1 + 3i) = −8 + 11i.,درج ذیل equation سے a اور b معلوم کریں: (a + bi)(1 + 3i) = −8 + 11i,Hard,2,PRO,1
