question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch6_sq_028,1,6.5 Vector in Terms of Two Non-Zero and Non-Parallel Coplanar Vectors,definition_formula,"Explain how a vector in a plane can be expressed in terms of two non-zero, non-parallel coplanar vectors.",وضاحت کریں کہ plane میں vector کو two non-zero، non-parallel coplanar vectors کے terms میں کیسے express کیا جاتا ہے۔,Medium,2,ULTRA,1
q_10_math_ch6_sq_029,1,6.5 Vector in Terms of Two Non-Zero and Non-Parallel Coplanar Vectors,numerical_short,"If a = 2i − 3j and b = 3j + 4i, find the vector components of 3a + 4b.","درج ذیل vectors کے لیے 3a + 4b کے vector components معلوم کریں: a = 2i − 3j, b = 3j + 4i",Hard,2,PRO,1
q_10_math_ch6_sq_030,1,6.5 Vector in Terms of Two Non-Zero and Non-Parallel Coplanar Vectors,numerical_short,"If a = 7i − 3j, b = i + 5j, and c = 3i + 5j, calculate the magnitude of a − 2b + c.","درج ذیل vectors کے لیے a − 2b + c کی magnitude calculate کریں: a = 7i − 3j, b = i + 5j, c = 3i + 5j",Hard,2,PRO,1
TOPIC_SEP,1,6.6 Translation by a Vector,topic_separator,,,,,,1
q_10_math_ch6_sq_031,1,6.6 Translation by a Vector,definition_function,Define a translation vector and state the effect of translation on the size and shape of a figure.,translation vector کی تعریف کریں اور figure کی size اور shape پر translation کا effect بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch6_sq_032,1,6.6 Translation by a Vector,formula_relationship,State how the coordinates of a point change under the translation vector ai + bj.,بیان کریں کہ درج ذیل translation vector کے تحت point کے coordinates کیسے change ہوتے ہیں: ai + bj,Easy,2,ULTRA,1
q_10_math_ch6_sq_033,1,6.6 Translation by a Vector,numerical_short,"Translate the point P(2, 1) by each vector: 2i, 3i, −3j, and −5i.","درج ذیل ہر vector سے point P(2, 1) کو translate کریں: 2i, 3i, −3j, −5i",Medium,2,PRO,1
q_10_math_ch6_sq_034,1,6.6 Translation by a Vector,numerical_short,"Translate the triangle A(−4, 2), B(−1, 2), C(−3, 4) by the vector 7i + 2j.","درج ذیل triangle کو vector 7i + 2j سے translate کریں: A(−4, 2), B(−1, 2), C(−3, 4)",Hard,2,PRO,1
TOPIC_SEP,1,6.7 Solution and Application of Geometric Problems Involving Vectors,topic_separator,,,,,,1
q_10_math_ch6_sq_035,1,6.7 Solution and Application of Geometric Problems Involving Vectors,application_scenario,Explain how vector magnitudes can be used to verify that a triangle is isosceles.,وضاحت کریں کہ vector magnitudes کو triangle کے isosceles ہونے کی verification کے لیے کیسے استعمال کیا جا سکتا ہے۔,Medium,2,ELITE,1
q_10_math_ch6_sq_036,1,6.7 Solution and Application of Geometric Problems Involving Vectors,application_scenario,Explain how equal and parallel opposite-side vectors verify that four points form a parallelogram.,وضاحت کریں کہ equal اور parallel opposite-side vectors سے four points کے parallelogram بنانے کی verification کیسے ہوتی ہے۔,Medium,2,ELITE,1
q_10_math_ch6_sq_037,1,6.7 Solution and Application of Geometric Problems Involving Vectors,numerical_short,"Use vector magnitudes to check whether A(1, 2), B(4, 6), and C(7, 2) form an isosceles triangle.","vector magnitudes استعمال کرکے check کریں کہ درج ذیل points isosceles triangle بناتے ہیں یا نہیں: A(1, 2), B(4, 6), C(7, 2)",Hard,2,PRO,1
q_10_math_ch6_sq_038,1,6.7 Solution and Application of Geometric Problems Involving Vectors,numerical_short,"Use vector methods to verify that A(1, 2), B(4, 6), C(7, 4), and D(4, 0) form a parallelogram.","vector methods استعمال کرکے verify کریں کہ درج ذیل points parallelogram بناتے ہیں: A(1, 2), B(4, 6), C(7, 4), D(4, 0)",Hard,2,PRO,1
q_10_math_ch6_sq_039,1,6.7 Solution and Application of Geometric Problems Involving Vectors,numerical_short,A projectile has initial velocity vector 12i + 16j. Determine the time to reach a point 24 m away horizontally.,ایک projectile کی initial velocity vector درج ذیل ہے۔ 24 m horizontally دور point تک پہنچنے کا time determine کریں: 12i + 16j,Medium,2,PRO,1
q_10_math_ch6_sq_040,1,6.7 Solution and Application of Geometric Problems Involving Vectors,numerical_short,A shell has velocity 30i + 40j and a target has velocity 10i. Find the relative velocity and its magnitude.,"shell اور target کی velocities درج ذیل ہیں۔ relative velocity اور اس کی magnitude معلوم کریں: 30i + 40j, 10i",Hard,2,PRO,1
