question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch3_024,1,3.3 Algebraic Operations on Matrices,Understand,Which equation represents the commutative law of matrix addition?,matrix addition کی commutative law کون سی equation ظاہر کرتی ہے؟,A + B = B + A,(A + B) + C = A + (B + C),A(B + C) = AB + AC,A + O = A,A | A + B = B + A,Medium,1,PRO,1
q_10_math_ch3_025,1,3.3 Algebraic Operations on Matrices,Understand,Which equation represents the associative law of matrix addition?,matrix addition کی associative law کون سی equation ظاہر کرتی ہے؟,A + B = B + A,A(B + C) = AB + AC,A + O = A,(A + B) + C = A + (B + C),D | (A + B) + C = A + (B + C),Medium,1,PRO,1
q_10_math_ch3_026,1,3.3 Algebraic Operations on Matrices,Remember,What is the additive identity for matrices?,matrices کی additive identity کیا ہے؟,Identity matrix I / identity matrix I,Zero matrix O / zero matrix O,Scalar 1 / scalar 1,Matrix −A / matrix −A,B | Zero matrix O / zero matrix O,Easy,1,ULTRA,1
q_10_math_ch3_027,1,3.3 Algebraic Operations on Matrices,Understand,The additive inverse of A is the matrix −A such that:,A کی additive inverse −A کس equation کو satisfy کرتی ہے؟,A(−A) = I,A + (−A) = O,A + I = O,A − O = −A,B | A + (−A) = O,Medium,1,PRO,1
TOPIC_SEP,1,3.4 Multiplication of Matrices,Topic,,,,,,,,,,,1
q_10_math_ch3_028,1,3.4 Multiplication of Matrices,Understand,Matrix A can be multiplied by B when the number of columns of A equals the number of:,A کو B سے multiply کب کیا جا سکتا ہے؟,Columns of B / B کی columns,Rows of A / A کی rows,Rows of B / B کی rows,Entries of B / B کی entries,C | Rows of B / B کی rows,Medium,1,ULTRA,1
q_10_math_ch3_029,1,3.4 Multiplication of Matrices,Analyze,"If A is m-by-n and B is n-by-p, what is the order of AB?",اگر A کا order m-by-n اور B کا n-by-p ہو تو AB کا order کیا ہے؟,n-by-n,p-by-m,m-by-p,m-by-n,C | m-by-p,Hard,1,PRO,1
q_10_math_ch3_030,1,3.4 Multiplication of Matrices,Understand,"In general, matrix multiplication is:",عمومی طور پر matrix multiplication کیسی ہے؟,Not commutative / commutative نہیں,Always commutative / ہمیشہ commutative,Undefined for square matrices / square matrices کے لیے undefined,The same as addition / addition کے برابر,A | Not commutative / commutative نہیں,Easy,1,PRO,1
q_10_math_ch3_031,1,3.4 Multiplication of Matrices,Analyze,Which equation represents associativity of matrix multiplication?,matrix multiplication کی associativity کون سی equation ظاہر کرتی ہے؟,AB = BA,A(B + C) = AB + AC,AI = A,(AB)C = A(BC),D | (AB)C = A(BC),Hard,1,PRO,1
q_10_math_ch3_032,1,3.4 Multiplication of Matrices,Analyze,Which equation represents the left distributive law over addition?,addition پر left distributive law کون سی equation ہے؟,(A + B)C = AC + BC,AB = BA,A(B + C) = AB + AC,A(B + C) = BA + CA,C | A(B + C) = AB + AC,Hard,1,PRO,1
q_10_math_ch3_033,1,3.4 Multiplication of Matrices,Remember,Which matrix is the multiplicative identity?,matrix multiplication کی identity کون سی matrix ہے؟,Zero matrix O / zero matrix O,Negative matrix −A / negative matrix −A,Transpose Aᵀ / transpose Aᵀ,Identity matrix I / identity matrix I,D | Identity matrix I / identity matrix I,Medium,1,ULTRA,1
q_10_math_ch3_034,1,3.4 Multiplication of Matrices,Understand,Which identity is true for a matrix A and identity matrix I?,matrix A اور identity matrix I کے لیے کون سی identity درست ہے؟,AI = O,A + I = A,AI = IA = A,IA = I,C | AI = IA = A,Medium,1,PRO,1
TOPIC_SEP,1,3.5 Multiplicative Inverse of a Matrix,Topic,,,,,,,,,,,1
q_10_math_ch3_035,1,3.5 Multiplicative Inverse of a Matrix,Remember,"For A = [[a, b], [c, d]], what is |A|?","درج ذیل matrix کا determinant کیا ہے: A = [[a, b], [c, d]]",ad − bc,ac − bd,ab − cd,ad + bc,A | ad − bc,Easy,1,ULTRA,1
q_10_math_ch3_036,1,3.5 Multiplicative Inverse of a Matrix,Remember,A square matrix is singular when:,square matrix singular کب ہوتی ہے؟,|A| = 1,|A| = 0,|A| ≠ 0,A = I only,B | |A| = 0,Easy,1,PRO,1
q_10_math_ch3_037,1,3.5 Multiplicative Inverse of a Matrix,Remember,A square matrix is non-singular when:,square matrix non-singular کب ہوتی ہے؟,|A| = 0,|A| ≠ 0,A = O,Aᵀ = A,B | |A| ≠ 0,Easy,1,PRO,1
q_10_math_ch3_038,1,3.5 Multiplicative Inverse of a Matrix,Apply,"Find the determinant: [[8, 2], [4, 3]]","درج ذیل determinant کی value معلوم کریں: [[8, 2], [4, 3]]",20,16,12,−16,B | 16,Medium,1,PRO,1
q_10_math_ch3_039,1,3.5 Multiplicative Inverse of a Matrix,Analyze,"For A = [[a, b], [c, d]], what is Adj A?","درج ذیل matrix کا adjoint کیا ہے: A = [[a, b], [c, d]]","[[d, −b], [−c, a]]","[[a, −b], [−c, d]]","[[d, b], [c, a]]","[[−d, b], [c, −a]]","A | [[d, −b], [−c, a]]",Hard,1,ULTRA,1
q_10_math_ch3_040,1,3.5 Multiplicative Inverse of a Matrix,Analyze,Which formula gives the inverse of a non-singular matrix A?,non-singular matrix A کے inverse کا formula کون سا ہے؟,A⁻¹ = |A| Adj A,A⁻¹ = (1/|A|) Adj A,A⁻¹ = Aᵀ/|A|,A⁻¹ = Adj A + |A|,B | A⁻¹ = (1/|A|) Adj A,Hard,1,PRO,1
q_10_math_ch3_041,1,3.5 Multiplicative Inverse of a Matrix,Understand,A singular matrix has:,singular matrix کے بارے میں کیا درست ہے؟,No inverse / کوئی inverse نہیں,Exactly two inverses / دو inverses,Identity as its inverse / identity inverse,Zero determinant and an inverse / zero determinant اور inverse,A | No inverse / کوئی inverse نہیں,Easy,1,PRO,1
q_10_math_ch3_042,1,3.5 Multiplicative Inverse of a Matrix,Analyze,"Which is the inverse of [[8, 5], [4, 3]]?","درج ذیل matrix کا inverse کون سا ہے: [[8, 5], [4, 3]]","[[3, −5], [−4, 8]]","[[3/4, −5/4], [−1, 2]]","[[−3/4, 5/4], [1, −2]]","[[8, 5], [4, 3]]","B | [[3/4, −5/4], [−1, 2]]",Hard,1,PRO,1
q_10_math_ch3_043,1,3.5 Multiplicative Inverse of a Matrix,Understand,Matrices A and B are multiplicative inverses when:,matrices A اور B multiplicative inverses کب ہوتی ہیں؟,AB = BA = O,A + B = I,AB = A + B,AB = BA = I,D | AB = BA = I,Medium,1,PRO,1
TOPIC_SEP,1,3.6 Solution of Simultaneous Linear Equations,Topic,,,,,,,,,,,1
q_10_math_ch3_044,1,3.6 Solution of Simultaneous Linear Equations,Remember,Simultaneous linear equations are solved together to find:,simultaneous linear equations کو together solve کر کے کیا حاصل کیا جاتا ہے؟,Different solutions for each equation / ہر equation کے different solutions,Only determinant values / صرف determinant values,A common solution / common solution,Only matrix orders / صرف matrix orders,C | A common solution / common solution,Easy,1,ELITE,1
q_10_math_ch3_045,1,3.6 Solution of Simultaneous Linear Equations,Remember,Which two methods are given for solving simultaneous equations in this unit?,اس unit میں simultaneous equations کے لیے کون سے two methods دیے گئے ہیں؟,Factorization and graphing / factorization اور graphing,Completing square and substitution / completing square اور substitution,Matrix inversion and Cramer’s rule / matrix inversion اور Cramer’s rule,Differentiation and integration / differentiation اور integration,C | Matrix inversion and Cramer’s rule / matrix inversion اور Cramer’s rule,Easy,1,ULTRA,1
q_10_math_ch3_046,1,3.6 Solution of Simultaneous Linear Equations,Understand,"In matrix inversion method, AX = B gives:",matrix inversion method میں AX = B سے کیا حاصل ہوتا ہے؟,X = AB⁻¹,X = A + B,X = A⁻¹B,X = BA⁻¹,C | X = A⁻¹B,Medium,1,PRO,1
q_10_math_ch3_047,1,3.6 Solution of Simultaneous Linear Equations,Analyze,"In Cramer’s rule, which formula gives x?",Cramer’s rule میں x کا formula کون سا ہے؟,x = |A|/|Aₓ|,x = |Aₓ|/|A|,x = |Aᵧ|/|A|,x = |Aₓ| + |A|,B | x = |Aₓ|/|A|,Hard,1,PRO,1
q_10_math_ch3_048,1,3.6 Solution of Simultaneous Linear Equations,Analyze,Solve: 2x + 3y = 13 and 4x − 5y = −7,"درج ذیل simultaneous equations حل کریں: 2x + 3y = 13, 4x − 5y = −7","x = 3, y = 2","x = −2, y = 3","x = 2, y = −3","x = 2, y = 3","D | x = 2, y = 3",Hard,1,PRO,1
TOPIC_SEP,1,3.7 Applications and 3.8 Role of Mathematics,Topic,,,,,,,,,,,1
q_10_math_ch3_049,1,3.7 Applications and 3.8 Role of Mathematics,Understand,"For forces in equilibrium, their vector sum is:",equilibrium میں forces کا vector sum کیا ہوتا ہے؟,0,1,A,Undefined,A | 0,Easy,1,ELITE,1
q_10_math_ch3_050,1,3.7 Applications and 3.8 Role of Mathematics,Understand,Mathematical models help scientists and engineers to:,mathematical models scientists اور engineers کی کس طرح مدد کرتے ہیں؟,"Represent, predict and optimize systems / systems کو represent، predict اور optimize کرنا",Avoid all measurements / تمام measurements سے بچنا,Replace experiments with guesses / experiments کو guesses سے replace کرنا,Use only arithmetic tables / صرف arithmetic tables استعمال کرنا,"A | Represent, predict and optimize systems / systems کو represent، predict اور optimize کرنا",Medium,1,IMPORTANT,1
