question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch9_lq_014,1,9.1.3 Touching Circles — Solved Examples,Numerical,calculate,Calculate the distance between the centres for the worked examples of externally touching circles with radii 4 cm and 6 cm and internally touching circles with radii 12 cm and 7.5 cm.,externally touching circles with radii 4 cm and 6 cm اور internally touching circles with radii 12 cm and 7.5 cm کے worked examples میں centres کا distance calculate کریں۔,Medium,4,ULTRA,1
sep_10_math_ch9_015,1,9.1.4 Central and Circumference Angles — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_015,1,9.1.4 Central and Circumference Angles — Solved Example,Numerical,calculate,An arc subtends 60° at the centre of a circular track. Calculate the angle subtended at a point on the remaining circumference.,ایک arc circular track کے centre پر 60° subtend کرتا ہے۔ remaining circumference کے point پر subtended angle calculate کریں۔,Easy,4,ULTRA,1
sep_10_math_ch9_016,1,9.1.5–9.1.7 Circle Angles — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_016,1,9.1.5–9.1.7 Circle Angles — Solved Examples,Numerical,calculate,"Solve the worked examples involving equal angles in the same segment, an angle in a semicircle, and opposite angles of a cyclic quadrilateral.",same segment میں equal angles، semicircle میں angle، اور cyclic quadrilateral کے opposite angles سے متعلق worked examples solve کریں۔,Medium,4,PRO,1
sep_10_math_ch9_017,1,9.2 Arc Length and Sector Area — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_017,1,9.2 Arc Length and Sector Area — Solved Examples,Numerical,calculate,Solve the worked sector problems: (a) central angle 60° and radius 7 cm | (b) arc length 5 cm and sector area 25 cm².,worked sector problems حل کریں: (a) central angle 60° اور radius 7 cm | (b) arc length 5 cm اور sector area 25 cm²۔,Hard,4,PRO,1
sep_10_math_ch9_018,1,Exercise 9.1 — Tangent Diagrams,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_018,1,Exercise 9.1 — Tangent Diagrams,Numerical,calculate,"Solve the five diagram-based angle problems involving tangents, radii, diameters, central angles, and angles at the circumference.",tangents، radii، diameters، central angles اور circumference کے angles سے متعلق five diagram-based angle problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch9_019,1,Exercise 9.1 — Tangent and Touching-Circle Applications,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_019,1,Exercise 9.1 — Tangent and Touching-Circle Applications,Numerical,calculate,"Solve the five applications involving a monument fountain, external gears, an internal satellite sensor, an inner holder, and tangent guide wires to a circular plaza.",monument fountain، external gears، internal satellite sensor، inner holder، اور circular plaza کی tangent guide wires سے متعلق five applications solve کریں۔,Hard,4,PRO,1
sep_10_math_ch9_020,1,Exercise 9.2 — Circle Angle Diagrams,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_020,1,Exercise 9.2 — Circle Angle Diagrams,Numerical,calculate,"Solve the four diagram-based problems involving cyclic quadrilaterals, central angles, tangents, and angles in a semicircle.",cyclic quadrilaterals، central angles، tangents اور semicircle کے angles سے متعلق four diagram-based problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch9_021,1,Exercise 9.2 — Real-Life Angle Properties,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_021,1,Exercise 9.2 — Real-Life Angle Properties,Numerical,determine,Solve the two applications involving equal angles in the same segment and supplementary opposite angles of a cyclic quadrilateral.,same segment میں equal angles اور cyclic quadrilateral کے supplementary opposite angles سے متعلق two applications solve کریں۔,Medium,4,PRO,1
sep_10_math_ch9_022,1,Exercise 9.2 — Arc Length and Sector Area,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_022,1,Exercise 9.2 — Arc Length and Sector Area,Numerical,calculate,"Solve the six listed problems involving θ, radius, arc length, sector area, equal pizza slices, and the perimeter and area of a sector.",θ، radius، arc length، sector area، equal pizza slices، اور sector کے perimeter و area سے متعلق six listed problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch9_023,1,Review Exercise 9 — Tangents and Angles,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_023,1,Review Exercise 9 — Tangents and Angles,Numerical,calculate,"Solve the review diagrams involving the radius from a tangent triangle and the unknown angles a, b, c, and d in circle figures.",tangent triangle سے radius اور circle figures میں unknown angles a، b، c اور d والے review diagrams solve کریں۔,Hard,4,PRO,1
sep_10_math_ch9_024,1,Review Exercise 9 — Circle Applications,Topic,topic_separator,,,,,,1
q_10_math_ch9_lq_024,1,Review Exercise 9 — Circle Applications,Numerical,solve,"Solve the review applications involving touching dining tables, equal angles on the same chord, a semicircular gate, a cake sector, and a sector with known perimeter.",touching dining tables، same chord پر equal angles، semicircular gate، cake sector، اور known perimeter والے sector سے متعلق review applications solve کریں۔,Hard,4,PRO,1
