question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch2_015,1,2.1.1 Solution by Graphs,Understand,Which is the vertex form of a quadratic function?,quadratic function کی vertex form کون سی ہے؟,ax² + bx + c,a(x − h)² + k,a(x + h) + k,(ax − h)(x − k),B | a(x − h)² + k,Medium,1,ULTRA,1
q_10_math_ch2_016,1,2.1.1 Solution by Graphs,Apply,"For y = 2x² − x − 10, which pair gives the roots shown by the graph?",درج ذیل quadratic graph کے roots کون سے ہیں: y = 2x² − x − 10,x = −2 and x = 2.5,x = 2 and x = −2.5,x = −1 and x = 5,x = 0.25 and x = −10.13,A | x = −2 and x = 2.5,Medium,1,PRO,1
TOPIC_SEP,1,2.2 Finding Intersection Point(s) Graphically,Topic,,,,,,,,,,,1
q_10_math_ch2_017,1,2.2 Finding Intersection Point(s) Graphically,Apply,"For y = 2x + 4, what is the point of intersection with the x-axis?",درج ذیل line کا x-axis کے ساتھ intersection point کیا ہے: y = 2x + 4,"(0, 4)","(−2, 0)","(2, 0)","(0, −2)","B | (−2, 0)",Easy,1,PRO,1
q_10_math_ch2_018,1,2.2 Finding Intersection Point(s) Graphically,Apply,"For y = 2x + 4, what is the point of intersection with the y-axis?",درج ذیل line کا y-axis کے ساتھ intersection point کیا ہے: y = 2x + 4,"(−2, 0)","(0, 4)","(4, 0)","(0, 2)","B | (0, 4)",Easy,1,PRO,1
q_10_math_ch2_019,1,2.2 Finding Intersection Point(s) Graphically,Apply,Find the graphical intersection point of x + y = 6 and 3x + y = 12.,"درج ذیل linear functions کا graphical intersection point معلوم کریں: x + y = 6, 3x + y = 12","(3, 3)","(2, 4)","(4, 2)","(6, 0)","A | (3, 3)",Medium,1,PRO,1
q_10_math_ch2_020,1,2.2 Finding Intersection Point(s) Graphically,Analyze,Which are the intersection points of y = 2 + 3x and y = 2x² + 7x − 4?,"درج ذیل functions کے intersection points کون سے ہیں: y = 2 + 3x, y = 2x² + 7x − 4","(1, 5) and (−3, −7)","(1, −5) and (−3, 7)","(−1, 5) and (3, −7)","(0, 2) and (−2, −4)","A | (1, 5) and (−3, −7)",Hard,1,PRO,1
TOPIC_SEP,1,2.3 Relationship Between Roots and Coefficients,Topic,,,,,,,,,,,1
q_10_math_ch2_021,1,2.3 Relationship Between Roots and Coefficients,Remember,"For ax² + bx + c = 0, what is the sum of the roots?",درج ذیل quadratic equation کے roots کا sum کیا ہے: ax² + bx + c = 0,−b/a,b/a,c/a,−c/a,A | −b/a,Easy,1,ULTRA,1
q_10_math_ch2_022,1,2.3 Relationship Between Roots and Coefficients,Remember,"For ax² + bx + c = 0, what is the product of the roots?",درج ذیل quadratic equation کے roots کا product کیا ہے: ax² + bx + c = 0,c/a,−c/a,−b/a,b/c,A | c/a,Easy,1,ULTRA,1
q_10_math_ch2_023,1,2.3 Relationship Between Roots and Coefficients,Apply,Find the sum of the roots without solving: 3x² + 5x − 12 = 0,حل کیے بغیر roots کا sum معلوم کریں: 3x² + 5x − 12 = 0,5/3,−4,−5/3,4,C | −5/3,Medium,1,PRO,1
q_10_math_ch2_024,1,2.3 Relationship Between Roots and Coefficients,Apply,Find the product of the roots without solving: 3x² + 5x − 12 = 0,حل کیے بغیر roots کا product معلوم کریں: 3x² + 5x − 12 = 0,4,−5/3,5/3,−4,D | −4,Medium,1,PRO,1
q_10_math_ch2_025,1,2.3 Relationship Between Roots and Coefficients,Apply,"For x² + 6x + 8 = 0, what is the sum of the roots?",درج ذیل equation کے roots کا sum کیا ہے: x² + 6x + 8 = 0,6,8,−8,−6,D | −6,Easy,1,PRO,1
q_10_math_ch2_026,1,2.3 Relationship Between Roots and Coefficients,Apply,"For x² + 6x + 8 = 0, what is the product of the roots?",درج ذیل equation کے roots کا product کیا ہے: x² + 6x + 8 = 0,−8,6,8,−6,C | 8,Easy,1,PRO,1
TOPIC_SEP,1,2.3.1 Form a Quadratic Equation When Roots Are Given,Topic,,,,,,,,,,,1
q_10_math_ch2_027,1,2.3.1 Form a Quadratic Equation When Roots Are Given,Remember,"If α and β are the roots, which equation has these roots?",اگر roots α اور β ہوں تو required equation کون سی ہے؟,x² − (α + β)x + αβ = 0,x² + (α + β)x + αβ = 0,x² − αβx + (α + β) = 0,x² + αβx − (α + β) = 0,A | x² − (α + β)x + αβ = 0,Medium,1,ULTRA,1
q_10_math_ch2_028,1,2.3.1 Form a Quadratic Equation When Roots Are Given,Analyze,Form the quadratic equation whose roots are 2/3 and 3/4.,"درج ذیل roots والی quadratic equation بنائیں: 2/3, 3/4",12x² + 17x + 6 = 0,6x² − 17x + 12 = 0,12x² − 6x + 17 = 0,12x² − 17x + 6 = 0,D | 12x² − 17x + 6 = 0,Hard,1,PRO,1
q_10_math_ch2_029,1,2.3.1 Form a Quadratic Equation When Roots Are Given,Analyze,"If α and β are roots of x² − 7x + 10 = 0, which equation has roots 2α + 1 and 2β + 1?",اگر α اور β درج ذیل equation کے roots ہوں تو 2α + 1 اور 2β + 1 roots والی equation کون سی ہے: x² − 7x + 10 = 0,x² − 14x + 40 = 0,x² + 16x + 55 = 0,x² − 16x + 55 = 0,x² − 16x + 40 = 0,C | x² − 16x + 55 = 0,Hard,1,PRO,1
q_10_math_ch2_030,1,2.3.1 Form a Quadratic Equation When Roots Are Given,Understand,"For ax² + bx + c = 0, the roots are equal in magnitude and opposite in sign when:",درج ذیل equation کے roots equal magnitude اور opposite signs میں کب ہوتے ہیں: ax² + bx + c = 0,a = 0,b = 0,c = 0,a = c,B | b = 0,Medium,1,PRO,1
TOPIC_SEP,1,2.4 Discriminant and Nature of Roots,Topic,,,,,,,,,,,1
q_10_math_ch2_031,1,2.4 Discriminant and Nature of Roots,Remember,What is the discriminant of ax² + bx + c = 0?,درج ذیل quadratic equation کا discriminant کیا ہے: ax² + bx + c = 0,b² + 4ac,4ac − b²,b − 4ac,b² − 4ac,D | b² − 4ac,Easy,1,ULTRA,1
q_10_math_ch2_032,1,2.4 Discriminant and Nature of Roots,Understand,"If b² − 4ac > 0 and is a perfect square, the roots are:",اگر discriminant positive perfect square ہو تو roots کیسے ہوتے ہیں؟,"Irrational, real and unequal / غیر ناطق، حقیقی اور غیر مساوی","Rational, real and unequal / ناطق، حقیقی اور غیر مساوی",Real and equal / حقیقی اور مساوی,Imaginary / خیالی,"B | Rational, real and unequal / ناطق، حقیقی اور غیر مساوی",Medium,1,PRO,1
q_10_math_ch2_033,1,2.4 Discriminant and Nature of Roots,Understand,"If b² − 4ac > 0 but is not a perfect square, the roots are:",اگر discriminant positive ہو مگر perfect square نہ ہو تو roots کیسے ہوتے ہیں؟,Rational and equal / ناطق اور مساوی,Imaginary / خیالی,"Irrational, real and unequal / غیر ناطق، حقیقی اور غیر مساوی","Rational, real and unequal / ناطق، حقیقی اور غیر مساوی","C | Irrational, real and unequal / غیر ناطق، حقیقی اور غیر مساوی",Medium,1,PRO,1
q_10_math_ch2_034,1,2.4 Discriminant and Nature of Roots,Understand,"If b² − 4ac = 0, the roots are:",اگر discriminant zero ہو تو roots کیسے ہوتے ہیں؟,Real and unequal / حقیقی اور غیر مساوی,Real and equal / حقیقی اور مساوی,Imaginary / خیالی,Irrational only / صرف غیر ناطق,B | Real and equal / حقیقی اور مساوی,Easy,1,PRO,1
q_10_math_ch2_035,1,2.4 Discriminant and Nature of Roots,Understand,"If b² − 4ac < 0, the roots are:",اگر discriminant negative ہو تو roots کیسے ہوتے ہیں؟,Real and equal / حقیقی اور مساوی,Rational and unequal / ناطق اور غیر مساوی,Irrational and equal / غیر ناطق اور مساوی,Imaginary complex conjugates / خیالی complex conjugates,D | Imaginary complex conjugates / خیالی complex conjugates,Easy,1,PRO,1
q_10_math_ch2_036,1,2.4 Discriminant and Nature of Roots,Analyze,Find the discriminant of 3x² − 8x − 2 = 0.,درج ذیل equation کا discriminant معلوم کریں: 3x² − 8x − 2 = 0,40,64,−88,88,D | 88,Hard,1,PRO,1
q_10_math_ch2_037,1,2.4 Discriminant and Nature of Roots,Analyze,What is the nature of the roots of x² + 4x + 1 = 0?,درج ذیل equation کے roots کی nature کیا ہے: x² + 4x + 1 = 0,"Rational, real and unequal / ناطق، حقیقی اور غیر مساوی","Irrational, real and unequal / غیر ناطق، حقیقی اور غیر مساوی",Real and equal / حقیقی اور مساوی,Imaginary / خیالی,"B | Irrational, real and unequal / غیر ناطق، حقیقی اور غیر مساوی",Hard,1,PRO,1
q_10_math_ch2_038,1,2.4 Discriminant and Nature of Roots,Analyze,What is the nature of the roots of 2x² + 3x + 4 = 0?,درج ذیل equation کے roots کی nature کیا ہے: 2x² + 3x + 4 = 0,Imaginary / خیالی,Real and equal / حقیقی اور مساوی,Rational and unequal / ناطق اور غیر مساوی,Irrational and unequal / غیر ناطق اور غیر مساوی,A | Imaginary / خیالی,Hard,1,PRO,1
q_10_math_ch2_039,1,2.4 Discriminant and Nature of Roots,Analyze,For what value of k does (k + 1)x² + (2k − 1)x + (k − 1) = 0 have equal roots?,درج ذیل equation کے equal roots کے لیے k کی value کیا ہے: (k + 1)x² + (2k − 1)x + (k − 1) = 0,5/4,4/5,1/4,5,A | 5/4,Hard,1,PRO,1
TOPIC_SEP,1,2.5 Quadratic Inequalities in One Unknown,Topic,,,,,,,,,,,1
q_10_math_ch2_040,1,2.5 Quadratic Inequalities in One Unknown,Remember,Which is the first step in solving a quadratic inequality by the interval method?,quadratic inequality کو interval method سے حل کرنے کا پہلا step کیا ہے؟,Test points in intervals / intervals میں test points لیں,Write the conclusion / conclusion لکھیں,Draw the graph first / پہلے graph بنائیں,Solve the corresponding equation / corresponding equation حل کریں,D | Solve the corresponding equation / corresponding equation حل کریں,Easy,1,ULTRA,1
q_10_math_ch2_041,1,2.5 Quadratic Inequalities in One Unknown,Understand,"For strict inequalities < or >, the solution is written using:",strict inequalities < یا > کے لیے solution کس interval میں لکھی جاتی ہے؟,Closed intervals / closed intervals,Open intervals / open intervals,Only finite intervals / صرف finite intervals,No intervals / کوئی interval نہیں,B | Open intervals / open intervals,Easy,1,ELITE,1
q_10_math_ch2_042,1,2.5 Quadratic Inequalities in One Unknown,Apply,Solve the inequality: x² − 5x + 6 > 0,درج ذیل inequality حل کریں: x² − 5x + 6 > 0,"(2, 3)","[2, 3]","(−∞, 3)","(−∞, 2) ∪ (3, ∞)","D | (−∞, 2) ∪ (3, ∞)",Medium,1,PRO,1
q_10_math_ch2_043,1,2.5 Quadratic Inequalities in One Unknown,Apply,Solve the inequality: 2x² − 5x + 2 ≤ 0,درج ذیل inequality حل کریں: 2x² − 5x + 2 ≤ 0,"[1/2, 2]","(1/2, 2)","(−∞, 1/2] ∪ [2, ∞)","[−2, −1/2]","A | [1/2, 2]",Medium,1,PRO,1
TOPIC_SEP,1,2.6 Changing the Subject of Formula,Topic,,,,,,,,,,,1
q_10_math_ch2_044,1,2.6 Changing the Subject of Formula,Understand,"In a formula, the letter on the left-hand side is called the:",formula میں left-hand side والا letter کیا کہلاتا ہے؟,Subject of the formula / formula کا subject,Constant term / constant term,Coefficient / coefficient,Denominator / denominator,A | Subject of the formula / formula کا subject,Easy,1,ULTRA,1
q_10_math_ch2_045,1,2.6 Changing the Subject of Formula,Apply,Make l the subject of P = 2(l + w).,درج ذیل formula میں l کو subject بنائیں: P = 2(l + w),l = P − 2w,l = P/(2w),l = 2P − w,l = P/2 − w,D | l = P/2 − w,Medium,1,PRO,1
q_10_math_ch2_046,1,2.6 Changing the Subject of Formula,Apply,Make r the subject of A = πr².,درج ذیل formula میں r کو subject بنائیں: A = πr²,r = A/π,r = √(A/π),r = √(π/A),r = π√A,B | r = √(A/π),Medium,1,PRO,1
q_10_math_ch2_047,1,2.6 Changing the Subject of Formula,Apply,Make P the subject of I = PRT.,درج ذیل formula میں P کو subject بنائیں: I = PRT,P = IRT,P = RT/I,P = I/(RT),P = I/R + T,C | P = I/(RT),Medium,1,PRO,1
q_10_math_ch2_048,1,2.6 Changing the Subject of Formula,Apply,Make x the subject of y = mx + c.,درج ذیل formula میں x کو subject بنائیں: y = mx + c,x = (y + c)/m,x = m(y − c),x = y/m + c,x = (y − c)/m,D | x = (y − c)/m,Medium,1,PRO,1
q_10_math_ch2_049,1,2.6 Changing the Subject of Formula,Apply,"If P = S − C, make S the subject.",درج ذیل formula میں S کو subject بنائیں: P = S − C,S = P − C,S = C − P,S = P + C,S = PC,C | S = P + C,Easy,1,PRO,1
TOPIC_SEP,1,2.7 Applications of Quadratic Equations in Real World,Topic,,,,,,,,,,,1
q_10_math_ch2_050,1,2.7 Applications of Quadratic Equations in Real World,Understand,A quadratic profit model with a negative coefficient of x² opens:,negative x² coefficient والا quadratic profit model کس direction میں کھلتا ہے؟,Upward / اوپر کی طرف,To the right / دائیں طرف,To the left / بائیں طرف,Downward / نیچے کی طرف,D | Downward / نیچے کی طرف,Medium,1,ELITE,1
q_10_math_ch2_051,1,2.7 Applications of Quadratic Equations in Real World,Analyze,"For h(t) = −5t² + 20t, when is the ball at least 15 metres high?",درج ذیل height model میں ball کم از کم 15 metres کب بلند ہوتی ہے: h(t) = −5t² + 20t,t < 1,1 ≤ t ≤ 3,t > 3,0 ≤ t ≤ 4,B | 1 ≤ t ≤ 3,Hard,1,PRO,1
