question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch1_008,1,1.3 Complex or Argand Plane,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_008,1,1.3 Complex or Argand Plane,Long,diagram_based,"Explain the representation of a complex number in the Argand plane as an ordered pair, a point, and a position vector. Clearly identify the real axis, imaginary axis, and the coordinates corresponding to a + bi.",Argand plane میں complex number کی ordered pair، point اور position vector کے طور پر representation کی وضاحت کریں۔ real axis، imaginary axis اور a + bi کے corresponding coordinates کی واضح نشاندہی کریں۔,Medium,5,ULTRA,1
sep_10_math_ch1_009,1,1.3.1–1.3.2 Conjugate of a Complex Number,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_009,1,1.3.1–1.3.2 Conjugate of a Complex Number,Long,explain,Define the conjugate of a complex number and explain its geometrical representation as reflection in the real axis. Discuss why conjugates are useful in the division of complex numbers.,complex number کے conjugate کی تعریف کریں اور real axis میں reflection کے طور پر اس کی geometrical representation کی وضاحت کریں۔ بحث کریں کہ complex numbers کی division میں conjugates کیوں مفید ہوتے ہیں۔,Medium,5,ULTRA,1
sep_10_math_ch1_010,1,1.3.3 Properties of Complex Conjugate,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_010,1,1.3.3 Properties of Complex Conjugate,Long,derive,Prove the conjugate properties associated with the sum and product of two complex numbers by using their rectangular forms.,دو complex numbers کی rectangular forms استعمال کرتے ہوئے ان کے sum اور product سے متعلق conjugate properties ثابت کریں۔,Hard,5,PRO,1
q_10_math_ch1_lq_011,1,1.3.3 Properties of Complex Conjugate,Long,derive,"Prove the conjugate property associated with the quotient of two complex numbers, where the denominator is non-zero, and also prove the double-conjugate property.",دو complex numbers کے quotient سے متعلق conjugate property ثابت کریں، جہاں denominator non-zero ہو، اور double-conjugate property بھی ثابت کریں۔,Hard,5,PRO,1
sep_10_math_ch1_011,1,1.4 Modulus of a Complex Number,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_012,1,1.4 Modulus of a Complex Number,Long,diagram_based,Define the modulus of a complex number and derive its expression from the right triangle formed by its point in the Argand plane. Explain its geometrical meaning as distance from the origin.,complex number کے modulus کی تعریف کریں اور Argand plane میں اس کے point سے بننے والے right triangle کی مدد سے اس کا expression اخذ کریں۔ origin سے distance کے طور پر اس کے geometrical meaning کی وضاحت کریں۔,Medium,5,PRO,1
sep_10_math_ch1_012,1,1.4.1 Properties of Modulus of a Complex Number,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_013,1,1.4.1 Properties of Modulus of a Complex Number,Long,derive,"Prove the modulus properties involving a complex number, its negative, its conjugate, and the negative of its conjugate.",complex number، اس کے negative، اس کے conjugate اور conjugate کے negative سے متعلق modulus properties ثابت کریں۔,Hard,5,PRO,1
q_10_math_ch1_lq_014,1,1.4.1 Properties of Modulus of a Complex Number,Long,derive,"Prove the fundamental relationship among a complex number, its conjugate, and the square of its modulus.",complex number، اس کے conjugate اور اس کے modulus کے square کے درمیان بنیادی relationship ثابت کریں۔,Medium,5,ULTRA,1
sep_10_math_ch1_013,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_015,1,1.5 Finding Real and Imaginary Parts of Complex Numbers,Long,derive,Derive the real and imaginary parts of (x + iy)ⁿ for n = 1 and n = −1. Explain how the same algebraic approach is extended to expressions with n = ±2.,(x + iy)ⁿ کے real اور imaginary parts، n = 1 اور n = −1 کے لیے اخذ کریں۔ وضاحت کریں کہ یہی algebraic approach، n = ±2 والی expressions پر کس طرح apply ہوتی ہے۔,Hard,5,PRO,1
sep_10_math_ch1_014,1,1.6 Solution of Simultaneous Linear Equations with Complex Coefficients,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_016,1,1.6 Solution of Simultaneous Linear Equations with Complex Coefficients,Long,process_procedure,Describe the substitution method for solving simultaneous linear equations with complex coefficients. Explain the main stages from isolating one variable to obtaining and verifying both complex-variable values.,complex coefficients والی simultaneous linear equations حل کرنے کے substitution method کی وضاحت کریں۔ ایک variable کو isolate کرنے سے لے کر دونوں complex-variable values حاصل کرنے اور verify کرنے تک main stages بیان کریں۔,Medium,5,PRO,1
sep_10_math_ch1_015,1,1.1 Complex Numbers — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_017,1,1.1 Complex Numbers — Solved Examples,Numerical,evaluate,Evaluate the following powers of the imaginary unit: (a) i⁷ | (b) i⁸ | (c) i¹⁷ | (d) i⁻²⁵.,imaginary unit کی درج ذیل powers evaluate کریں: (a) i⁷ | (b) i⁸ | (c) i¹⁷ | (d) i⁻²⁵,Medium,4,ULTRA,1
sep_10_math_ch1_016,1,1.2.5 Division of Two Complex Numbers — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_018,1,1.2.5 Division of Two Complex Numbers — Solved Examples,Numerical,evaluate,Express (3 + 4i)/(5 − 7i) in rectangular form.,درج ذیل expression کو rectangular form میں لکھیں: (3 + 4i)/(5 − 7i),Medium,4,ULTRA,1
sep_10_math_ch1_017,1,1.2.6 Properties of Complex Numbers — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_019,1,1.2.6 Properties of Complex Numbers — Solved Examples,Numerical,find,Find the multiplicative inverse of 4 − 3i.,درج ذیل complex number کا multiplicative inverse معلوم کریں: 4 − 3i,Medium,4,ULTRA,1
sep_10_math_ch1_018,1,1.5 Finding Real and Imaginary Parts — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_020,1,1.5 Finding Real and Imaginary Parts — Solved Examples,Numerical,find,Find the real and imaginary parts of ((1 + i)/(1 − i))⁻².,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: ((1 + i)/(1 − i))⁻²,Hard,4,PRO,1
sep_10_math_ch1_019,1,1.6 Simultaneous Linear Equations — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_021,1,1.6 Simultaneous Linear Equations — Solved Examples,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: 5z − (3 + i)w = 7 − i | (2 − i)z + 2iw = 4.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: 5z − (3 + i)w = 7 − i | (2 − i)z + 2iw = 4,Hard,4,PRO,1
sep_10_math_ch1_020,1,Exercise 1.1 — Powers of i,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_022,1,Exercise 1.1 — Powers of i,Numerical,evaluate,Simplify: (a) i⁵ | (b) i¹⁶ | (c) (−i)⁻¹⁹ | (d) 27i⁻²⁶ | (e) i¹¹ + i⁵ | (f) (i⁴ + i³ + i² + i)² | (g) (i⁸/i⁵)⁻⁵ | (h) i¹³ × i²⁹.,درج ذیل expressions simplify کریں: (a) i⁵ | (b) i¹⁶ | (c) (−i)⁻¹⁹ | (d) 27i⁻²⁶ | (e) i¹¹ + i⁵ | (f) (i⁴ + i³ + i² + i)² | (g) (i⁸/i⁵)⁻⁵ | (h) i¹³ × i²⁹,Medium,4,PRO,1
sep_10_math_ch1_021,1,Exercise 1.1 — Imaginary Radicals,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_023,1,Exercise 1.1 — Imaginary Radicals,Numerical,evaluate,Write each expression in terms of i: (a) 2 + √(−4) | (b) 3 − √(−7) | (c) 2/5 + √(−16)/5 | (d) √2 − √(−3).,ہر expression کو i کی terms میں لکھیں: (a) 2 + √(−4) | (b) 3 − √(−7) | (c) 2/5 + √(−16)/5 | (d) √2 − √(−3),Medium,4,PRO,1
sep_10_math_ch1_022,1,Exercise 1.1 — Equality of Complex Numbers,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_024,1,Exercise 1.1 — Equality of Complex Numbers,Numerical,determine,Find the real values of x and y: (2x + 5) + (y − 3)i = 1 + 2i.,x اور y کی real values معلوم کریں: (2x + 5) + (y − 3)i = 1 + 2i,Easy,4,PRO,1
q_10_math_ch1_lq_025,1,Exercise 1.1 — Equality of Complex Numbers,Numerical,determine,Find the real values of x and y: (3x + 2) − (4 − y)i = 5 + 3i.,x اور y کی real values معلوم کریں: (3x + 2) − (4 − y)i = 5 + 3i,Easy,4,PRO,1
q_10_math_ch1_lq_026,1,Exercise 1.1 — Equality of Complex Numbers,Numerical,determine,Find the real values of x and y: (2 + i)x + (1 − 2i)y = 3 + 4i.,x اور y کی real values معلوم کریں: (2 + i)x + (1 − 2i)y = 3 + 4i,Medium,4,PRO,1
q_10_math_ch1_lq_027,1,Exercise 1.1 — Equality of Complex Numbers,Numerical,determine,Find the real values of x and y: (1 − i)x + (2 + i)y = 4 − i.,x اور y کی real values معلوم کریں: (1 − i)x + (2 + i)y = 4 − i,Medium,4,PRO,1
q_10_math_ch1_lq_028,1,Exercise 1.1 — Equality of Complex Numbers,Numerical,determine,Find the real values of x and y: (3x − 1) + (2y − 3)i = 8 + 7i.,x اور y کی real values معلوم کریں: (3x − 1) + (2y − 3)i = 8 + 7i,Easy,4,PRO,1
sep_10_math_ch1_023,1,Exercise 1.2 — Addition and Subtraction,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_029,1,Exercise 1.2 — Addition and Subtraction,Numerical,evaluate,Simplify and write in the form a + bi: (a) (2 + 5i) + (3 − 7i) | (b) (16 − 3i) + (9 + 2i) | (c) (9 − 2i) − (7 − 3i) | (d) (11 + 9i) − (9 − 7i).,simplify کر کے a + bi کی form میں لکھیں: (a) (2 + 5i) + (3 − 7i) | (b) (16 − 3i) + (9 + 2i) | (c) (9 − 2i) − (7 − 3i) | (d) (11 + 9i) − (9 − 7i),Easy,4,PRO,1
sep_10_math_ch1_024,1,Exercise 1.2 — Multiplication and Division,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_030,1,Exercise 1.2 — Multiplication and Division,Numerical,evaluate,Simplify and write in the form a + bi: (a) (3 + 4i)(2 − 3i) | (b) (5 − 2i)(3 − 4i) | (c) (3 − 5i)/(2 − 4i) | (d) (5 + 2i)/(6 − 3i).,simplify کر کے a + bi کی form میں لکھیں: (a) (3 + 4i)(2 − 3i) | (b) (5 − 2i)(3 − 4i) | (c) (3 − 5i)/(2 − 4i) | (d) (5 + 2i)/(6 − 3i),Medium,4,PRO,1
sep_10_math_ch1_025,1,Exercise 1.2 — Additive Inverse,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_031,1,Exercise 1.2 — Additive Inverse,Numerical,find,Find the additive inverse of each complex number: (a) 3 + 2i | (b) 4 − 3i | (c) 5 − 7i | (d) −2/3 + (5/4)i.,ہر complex number کا additive inverse معلوم کریں: (a) 3 + 2i | (b) 4 − 3i | (c) 5 − 7i | (d) −2/3 + (5/4)i,Easy,4,PRO,1
sep_10_math_ch1_026,1,Exercise 1.2 — Multiplicative Inverse,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_032,1,Exercise 1.2 — Multiplicative Inverse,Numerical,find,Find the multiplicative inverse of each complex number: (a) 4 + 5i | (b) 6 + 2i | (c) 7 − 3i | (d) √5 − 4i.,ہر complex number کا multiplicative inverse معلوم کریں: (a) 4 + 5i | (b) 6 + 2i | (c) 7 − 3i | (d) √5 − 4i,Medium,4,PRO,1
sep_10_math_ch1_027,1,Exercise 1.2 — Verification of Addition Properties,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_033,1,Exercise 1.2 — Verification of Addition Properties,Numerical,evaluate,"For z₁ = 2 + 5i, z₂ = 1 − 3i, and z₃ = 2 + i, verify: (a) commutative property of addition | (b) associative property of addition | (c) additive-inverse property for z₁.",z₁ = 2 + 5i، z₂ = 1 − 3i اور z₃ = 2 + i کے لیے verify کریں: (a) addition کی commutative property | (b) addition کی associative property | (c) z₁ کے لیے additive-inverse property,Medium,4,PRO,1
sep_10_math_ch1_028,1,Exercise 1.2 — Verification of Multiplication Properties,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_034,1,Exercise 1.2 — Verification of Multiplication Properties,Numerical,evaluate,"For z₁ = 2 + 5i, z₂ = 1 − 3i, and z₃ = 2 + i, verify: (a) commutative property of multiplication | (b) associative property of multiplication.",z₁ = 2 + 5i، z₂ = 1 − 3i اور z₃ = 2 + i کے لیے verify کریں: (a) multiplication کی commutative property | (b) multiplication کی associative property,Hard,4,PRO,1
sep_10_math_ch1_029,1,Exercise 1.2 — Determination of Real Variables,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_035,1,Exercise 1.2 — Determination of Real Variables,Numerical,determine,"If (1 + i)²/(2 − i) = x + iy, find the real values of x and y.",اگر (1 + i)²/(2 − i) = x + iy ہو تو x اور y کی real values معلوم کریں۔,Medium,4,PRO,1
q_10_math_ch1_lq_036,1,Exercise 1.2 — Determination of Real Variables,Numerical,determine,"If (2x + iy)(1 − i) = 4 + 2i, find the real values of x and y.",اگر (2x + iy)(1 − i) = 4 + 2i ہو تو x اور y کی real values معلوم کریں۔,Medium,4,PRO,1
q_10_math_ch1_lq_037,1,Exercise 1.2 — Determination of Real Variables,Numerical,determine,Find the real values of a and b if (a + bi)(1 + 3i) = −8 + 11i.,اگر (a + bi)(1 + 3i) = −8 + 11i ہو تو a اور b کی real values معلوم کریں۔,Medium,4,PRO,1
sep_10_math_ch1_030,1,Exercise 1.3 — Modulus of Complex Numbers,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_038,1,Exercise 1.3 — Modulus of Complex Numbers,Numerical,calculate,Find the modulus of each complex number: (a) 4 + 3i | (b) −5 − 4i | (c) 3/5 − (4/5)i | (d) −√2 − √3 i.,ہر complex number کا modulus معلوم کریں: (a) 4 + 3i | (b) −5 − 4i | (c) 3/5 − (4/5)i | (d) −√2 − √3 i,Medium,4,PRO,1
sep_10_math_ch1_031,1,Exercise 1.3 — Conjugate Property of a Sum,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_039,1,Exercise 1.3 — Conjugate Property of a Sum,Numerical,evaluate,"For z₁ = 2 + 7i and z₂ = 4 − 3i, verify the conjugate property associated with z₁ + z₂.",z₁ = 2 + 7i اور z₂ = 4 − 3i کے لیے z₁ + z₂ سے متعلق conjugate property verify کریں۔,Medium,4,PRO,1
sep_10_math_ch1_032,1,Exercise 1.3 — Conjugate Property of a Product,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_040,1,Exercise 1.3 — Conjugate Property of a Product,Numerical,evaluate,"For z₁ = 2 + 7i and z₂ = 4 − 3i, verify the conjugate property associated with z₁z₂.",z₁ = 2 + 7i اور z₂ = 4 − 3i کے لیے z₁z₂ سے متعلق conjugate property verify کریں۔,Medium,4,PRO,1
sep_10_math_ch1_033,1,Exercise 1.3 — Conjugate Property of a Quotient,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_041,1,Exercise 1.3 — Conjugate Property of a Quotient,Numerical,evaluate,"For z₁ = 2 + 7i and z₂ = 4 − 3i, verify the conjugate property associated with z₁/z₂.",z₁ = 2 + 7i اور z₂ = 4 − 3i کے لیے z₁/z₂ سے متعلق conjugate property verify کریں۔,Hard,4,PRO,1
sep_10_math_ch1_034,1,Exercise 1.3 — Double Conjugate,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_042,1,Exercise 1.3 — Double Conjugate,Numerical,evaluate,"For z = 5 − 2i, verify the double-conjugate property.",z = 5 − 2i کے لیے double-conjugate property verify کریں۔,Easy,4,PRO,1
sep_10_math_ch1_035,1,Exercise 1.3 — Modulus Equalities,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_043,1,Exercise 1.3 — Modulus Equalities,Numerical,evaluate,"For z = 5 − 2i, verify: (a) |z| = |z̄| | (b) |z| = |−z| | (c) |z| = |−z̄|.",z = 5 − 2i کے لیے verify کریں: (a) |z| = |z̄| | (b) |z| = |−z| | (c) |z| = |−z̄|,Medium,4,PRO,1
sep_10_math_ch1_036,1,Exercise 1.3 — Product with Conjugate,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_044,1,Exercise 1.3 — Product with Conjugate,Numerical,evaluate,"For z = 5 − 2i, verify the relationship between z z̄ and |z|².",z = 5 − 2i کے لیے z z̄ اور |z|² کے درمیان relationship verify کریں۔,Medium,4,PRO,1
sep_10_math_ch1_037,1,Exercise 1.3 — Modulus Chain,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_045,1,Exercise 1.3 — Modulus Chain,Numerical,evaluate,"For z = 4 − 3i, verify that the moduli of z, −z, z̄, and −z̄ are equal.",z = 4 − 3i کے لیے verify کریں کہ z، −z، z̄ اور −z̄ کے moduli برابر ہیں۔,Medium,4,PRO,1
sep_10_math_ch1_038,1,Exercise 1.3 — Real and Imaginary Parts of a Product,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_046,1,Exercise 1.3 — Real and Imaginary Parts of a Product,Numerical,find,"If z₁ = 2 + 3i and z₂ = −1 + i, find: (a) Re(z₁z₂) | (b) Im(z₁z₂).",اگر z₁ = 2 + 3i اور z₂ = −1 + i ہوں تو معلوم کریں: (a) Re(z₁z₂) | (b) Im(z₁z₂),Medium,4,PRO,1
sep_10_math_ch1_039,1,Exercise 1.4 — Real and Imaginary Parts,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_047,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of (8 − 3i)².,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: (8 − 3i)²,Medium,4,PRO,1
q_10_math_ch1_lq_048,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of (5 + 3i)⁻¹.,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: (5 + 3i)⁻¹,Medium,4,PRO,1
q_10_math_ch1_lq_049,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of (4 − 5i)⁻¹.,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: (4 − 5i)⁻¹,Medium,4,PRO,1
q_10_math_ch1_lq_050,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of (4 − 3i)⁻².,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: (4 − 3i)⁻²,Hard,4,PRO,1
q_10_math_ch1_lq_051,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of ((3 + 2i)/(4 + 3i))⁻¹.,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: ((3 + 2i)/(4 + 3i))⁻¹,Hard,4,PRO,1
q_10_math_ch1_lq_052,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of ((2 − i)/(2 + i))⁻².,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: ((2 − i)/(2 + i))⁻²,Hard,4,PRO,1
q_10_math_ch1_lq_053,1,Exercise 1.4 — Real and Imaginary Parts,Numerical,find,Find the real and imaginary parts of ((1 − 2i)/(1 + i))².,درج ذیل complex expression کے real اور imaginary parts معلوم کریں: ((1 − 2i)/(1 + i))²,Hard,4,PRO,1
sep_10_math_ch1_040,1,Exercise 1.4 — Simultaneous Linear Equations,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_054,1,Exercise 1.4 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: 3z + (2 + i)w = 11 − i | (2 − i)z − w = −1 + i.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: 3z + (2 + i)w = 11 − i | (2 − i)z − w = −1 + i,Hard,4,PRO,1
q_10_math_ch1_lq_055,1,Exercise 1.4 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: 2z + (3 + i)w = 9 − i | −iz − iw = −1 + i.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: 2z + (3 + i)w = 9 − i | −iz − iw = −1 + i,Hard,4,PRO,1
q_10_math_ch1_lq_056,1,Exercise 1.4 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: z − 4w = 3i | 2z + 3w = 11 − 5i.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: z − 4w = 3i | 2z + 3w = 11 − 5i,Medium,4,PRO,1
q_10_math_ch1_lq_057,1,Exercise 1.4 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: z + w = 3i | 2z + 3w = 2.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: z + w = 3i | 2z + 3w = 2,Medium,4,PRO,1
q_10_math_ch1_lq_058,1,Exercise 1.4 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: 2z + (3 + i)w = 1 | z − (1 − i)w = 2.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: 2z + (3 + i)w = 1 | z − (1 − i)w = 2,Hard,4,PRO,1
sep_10_math_ch1_041,1,Review Exercise 1 — Inverses,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_059,1,Review Exercise 1 — Inverses,Numerical,find,Find the additive inverse and multiplicative inverse of z = 8 + 9i.,z = 8 + 9i کا additive inverse اور multiplicative inverse معلوم کریں۔,Medium,4,PRO,1
sep_10_math_ch1_042,1,Review Exercise 1 — Operations on Two Complex Numbers,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_060,1,Review Exercise 1 — Operations on Two Complex Numbers,Numerical,evaluate,"If z₁ = 5 + 4i and z₂ = 3 + 2i, find: (a) z₁z₂ | (b) z₁/z₂ | (c) z̄₁z̄₂ | (d) |z₁z₂|.",اگر z₁ = 5 + 4i اور z₂ = 3 + 2i ہوں تو معلوم کریں: (a) z₁z₂ | (b) z₁/z₂ | (c) z̄₁z̄₂ | (d) |z₁z₂|,Hard,4,PRO,1
sep_10_math_ch1_043,1,Review Exercise 1 — Simultaneous Linear Equations,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_061,1,Review Exercise 1 — Simultaneous Linear Equations,Numerical,solve,Solve the simultaneous linear equations with complex coefficients for z and w: iz + (2 − i)w = 4 + i | iz + (3 + i)w = 3 + 3i.,z اور w کے لیے complex coefficients والی simultaneous linear equations حل کریں: iz + (2 − i)w = 4 + i | iz + (3 + i)w = 3 + 3i,Hard,4,PRO,1
sep_10_math_ch1_044,1,Review Exercise 1 — Determination of Real Variables,Topic,topic_separator,,,,,,1
q_10_math_ch1_lq_062,1,Review Exercise 1 — Determination of Real Variables,Numerical,determine,Solve (3 − 4i)(a + bi) = 1 + 0i and find the real values of a and b.,(3 − 4i)(a + bi) = 1 + 0i حل کریں اور a اور b کی real values معلوم کریں۔,Medium,4,PRO,1
q_10_math_ch1_lq_063,1,Review Exercise 1 — Determination of Real Variables,Numerical,determine,Solve for the real values of x and y: (3 − 2i)(x + yi) = 2(x − 2yi) + 2i − 1.,x اور y کی real values معلوم کریں: (3 − 2i)(x + yi) = 2(x − 2yi) + 2i − 1,Hard,4,PRO,1
