question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch3_006,1,3.4.1–3.4.4 Laws under Multiplication,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_006,1,3.4.1–3.4.4 Laws under Multiplication,Long,compare,"Discuss the commutative, associative, distributive, and identity properties of matrix multiplication, clearly indicating which properties hold and which do not hold in general.",matrix multiplication کی commutative، associative، distributive اور identity properties پر بحث کریں، اور واضح کریں کہ کون سی properties hold کرتی ہیں اور کون سی general case میں hold نہیں کرتیں۔,Hard,5,PRO,1
sep_10_math_ch3_007,1,"3.5.1–3.5.4 Determinant, Singular Matrix, and Adjoint",Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_007,1,"3.5.1–3.5.4 Determinant, Singular Matrix, and Adjoint",Long,explain,"Define the determinant of a 2-by-2 matrix, singular and non-singular matrices, and the adjoint of a matrix. Explain how these ideas determine whether a multiplicative inverse exists.",2-by-2 matrix کے determinant، singular اور non-singular matrices اور adjoint کی تعریف کریں۔ وضاحت کریں کہ یہ concepts multiplicative inverse کے existence کو کیسے determine کرتے ہیں۔,Medium,5,ULTRA,1
sep_10_math_ch3_008,1,3.5.5 Inverse by Adjoint Method,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_008,1,3.5.5 Inverse by Adjoint Method,Long,derive,Derive the adjoint formula for the multiplicative inverse of a non-singular 2-by-2 matrix and explain how the inverse is verified.,non-singular 2-by-2 matrix کے multiplicative inverse کے لیے adjoint formula اخذ کریں اور inverse verify کرنے کا طریقہ explain کریں۔,Hard,5,PRO,1
sep_10_math_ch3_009,1,3.6.1 Matrix Inversion Method,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_009,1,3.6.1 Matrix Inversion Method,Long,derive,"Derive the matrix inversion method for solving ax + by = m and cx + dy = n, including the condition required for a unique solution.",ax + by = m اور cx + dy = n کو حل کرنے کے لیے matrix inversion method اخذ کریں، اور unique solution کے لیے required condition بھی بیان کریں۔,Hard,5,PRO,1
sep_10_math_ch3_010,1,3.6.2 Cramer’s Rule,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_010,1,3.6.2 Cramer’s Rule,Long,derive,"Derive Cramer’s rule for a system of two linear equations and explain the roles of the determinants |A|, |Aₓ|, and |Aᵧ|.",two linear equations کے system کے لیے Cramer’s rule اخذ کریں اور determinants |A|، |Aₓ| اور |Aᵧ| کے roles کی وضاحت کریں۔,Hard,5,PRO,1
sep_10_math_ch3_011,1,3.7 Applications of Matrices,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_011,1,3.7 Applications of Matrices,Long,application_case,"Explain how matrices are used to model equilibrium of forces, ages, electrical circuits, loads, motion, fractions, wages, and prices. Describe the common steps for converting each situation into simultaneous linear equations.",وضاحت کریں کہ matrices forces کے equilibrium، ages، electrical circuits، loads، motion، fractions، wages اور prices کو model کرنے کے لیے کیسے استعمال ہوتی ہیں۔ ہر situation کو simultaneous linear equations میں convert کرنے کے common steps بیان کریں۔,Hard,5,ELITE,1
sep_10_math_ch3_012,1,3.8 Mathematics in Science and Technology,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_012,1,3.8 Mathematics in Science and Technology,Long,discuss,"Discuss the role of mathematical models and simulations in scientific theories and technological advancement, with reference to drug discovery, neuroscience, climate science, and complex systems.",scientific theories اور technological advancement میں mathematical models اور simulations کے role پر بحث کریں، خاص طور پر drug discovery، neuroscience، climate science اور complex systems کے حوالے سے۔,Medium,5,ELITE,1
sep_10_math_ch3_013,1,Exercise 3.2 — Symmetric Matrix,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_013,1,Exercise 3.2 — Symmetric Matrix,Long,derive,Show that the given 3-by-3 matrix L is symmetric by using the definition of transpose.,transpose کی definition استعمال کرتے ہوئے ثابت کریں کہ given 3-by-3 matrix L symmetric ہے۔,Medium,5,PRO,1
sep_10_math_ch3_014,1,Exercise 3.5 — Inverse Properties,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_014,1,Exercise 3.5 — Inverse Properties,Long,derive,Prove that the listed pairs of matrices are multiplicative inverses and prove the reversal law (AB)⁻¹ = B⁻¹A⁻¹ for the given matrices.,ثابت کریں کہ دیے گئے matrix pairs multiplicative inverses ہیں، اور given matrices کے لیے reversal law (AB)⁻¹ = B⁻¹A⁻¹ ثابت کریں۔,Hard,5,PRO,1
sep_10_math_ch3_015,1,Review Exercise 3 — Matrix Laws,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_015,1,Review Exercise 3 — Matrix Laws,Long,derive,"For the given matrices A, B, and C, verify the listed addition, distributive, transpose, inverse, and associative laws.",given matrices A، B اور C کے لیے listed addition، distributive، transpose، inverse اور associative laws verify کریں۔,Hard,5,PRO,1
sep_10_math_ch3_016,1,3.3 Addition and Subtraction — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_016,1,3.3 Addition and Subtraction — Solved Examples,Numerical,evaluate,"For the matrices given in the examples, calculate A + B, B + A, A − B, and B − A, and determine when the operations are not possible because of different orders.",examples میں دی گئی matrices کے لیے A + B، B + A، A − B اور B − A calculate کریں، اور مختلف orders کی وجہ سے operation ناممکن ہونے کی صورت identify کریں۔,Medium,4,ULTRA,1
sep_10_math_ch3_017,1,3.4 Multiplication of Matrices — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_017,1,3.4 Multiplication of Matrices — Solved Examples,Numerical,evaluate,"For the matrices in the worked examples, calculate AB and BA wherever possible and state the order of each product.",worked examples میں دی گئی matrices کے لیے جہاں possible ہو AB اور BA calculate کریں اور ہر product کی order بیان کریں۔,Hard,4,PRO,1
sep_10_math_ch3_018,1,3.5 Determinant and Inverse — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_018,1,3.5 Determinant and Inverse — Solved Examples,Numerical,evaluate,"Calculate the determinant of B = [[8, 2], [4, 3]], find the inverse of A = [[8, 5], [4, 3]], and verify AA⁻¹ = A⁻¹A = I.","B = [[8, 2], [4, 3]] کا determinant calculate کریں، A = [[8, 5], [4, 3]] کا inverse معلوم کریں، اور AA⁻¹ = A⁻¹A = I verify کریں۔",Hard,4,PRO,1
sep_10_math_ch3_019,1,3.5 Singular Matrix — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_019,1,3.5 Singular Matrix — Solved Examples,Numerical,determine,"If A = [[x, 8], [5, 10]] is singular, determine x.","اگر A = [[x, 8], [5, 10]] singular ہو تو x معلوم کریں۔",Medium,4,ULTRA,1
sep_10_math_ch3_020,1,3.6 Simultaneous Equations — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_020,1,3.6 Simultaneous Equations — Solved Examples,Numerical,solve,Solve 2x + 3y = 13 and 4x − 5y = −7 by both the matrix inversion method and Cramer’s rule.,2x + 3y = 13 اور 4x − 5y = −7 کو matrix inversion method اور Cramer’s rule دونوں سے حل کریں۔,Hard,4,PRO,1
sep_10_math_ch3_021,1,3.7 Applications — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_021,1,3.7 Applications — Solved Examples,Numerical,solve,Solve the worked matrix applications involving equilibrium of three forces and the present ages of Huria and Jannat.,three forces کے equilibrium اور Huria و Jannat کی present ages سے متعلق worked matrix applications حل کریں۔,Hard,4,PRO,1
sep_10_math_ch3_022,1,"Exercise 3.1 — Rows, Columns, Order, and Equality",Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_022,1,"Exercise 3.1 — Rows, Columns, Order, and Equality",Numerical,determine,"Complete the exercise tasks involving numbers of rows and columns, orders of matrices, equality of matrices, and determination of unknown entries a, b, c, d, x, y, p, and q.",rows اور columns کی تعداد، matrices کی orders، equality of matrices، اور unknown entries a، b، c، d، x، y، p اور q معلوم کرنے والے exercise tasks مکمل کریں۔,Medium,4,PRO,1
sep_10_math_ch3_023,1,"Exercise 3.2 — Types, Transpose, and Negative",Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_023,1,"Exercise 3.2 — Types, Transpose, and Negative",Numerical,determine,"Classify the listed matrices by type, find their transposes and negatives, and verify the double-transpose property for the given matrices.",listed matrices کو type کے لحاظ سے classify کریں، ان کے transposes اور negatives معلوم کریں، اور given matrices کے لیے double-transpose property verify کریں۔,Medium,4,PRO,1
sep_10_math_ch3_024,1,Exercise 3.3 — Addition and Scalar Operations,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_024,1,Exercise 3.3 — Addition and Scalar Operations,Numerical,evaluate,"Determine conformability and calculate the listed expressions involving X, Y, and Z; find additive inverses; and verify the addition and scalar-distributive properties for the given matrices.",conformability determine کریں اور X، Y اور Z سے متعلق listed expressions calculate کریں؛ additive inverses معلوم کریں؛ اور given matrices کے لیے addition اور scalar-distributive properties verify کریں۔,Hard,4,PRO,1
sep_10_math_ch3_025,1,Exercise 3.4 — Matrix Products,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_025,1,Exercise 3.4 — Matrix Products,Numerical,evaluate,"Calculate AB and BA for the five matrix pairs wherever possible, verify the listed multiplication and transpose laws, and determine unknown values in the two matrix equations.",پانچ matrix pairs کے لیے جہاں possible ہو AB اور BA calculate کریں، listed multiplication اور transpose laws verify کریں، اور دو matrix equations میں unknown values معلوم کریں۔,Hard,4,PRO,1
sep_10_math_ch3_026,1,Exercise 3.5 — Determinants and Inverses,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_026,1,Exercise 3.5 — Determinants and Inverses,Numerical,evaluate,"Calculate the listed determinants, classify matrices as singular or non-singular, determine x for a singular matrix, find adjoints, and find multiplicative inverses of the six matrices.",listed determinants calculate کریں، matrices کو singular یا non-singular classify کریں، singular matrix کے لیے x معلوم کریں، adjoints معلوم کریں، اور چھ matrices کے multiplicative inverses find کریں۔,Hard,4,PRO,1
sep_10_math_ch3_027,1,Exercise 3.6 — Matrix Inversion,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_027,1,Exercise 3.6 — Matrix Inversion,Numerical,solve,"Solve the four listed systems of linear equations by the matrix inversion method, if possible.",دیے گئے چار systems of linear equations کو matrix inversion method سے حل کریں، اگر possible ہو۔,Hard,4,PRO,1
sep_10_math_ch3_028,1,Exercise 3.6 — Cramer’s Rule,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_028,1,Exercise 3.6 — Cramer’s Rule,Numerical,solve,"Solve the four listed pairs of linear equations by Cramer’s rule, if possible.",دیے گئے چار pairs of linear equations کو Cramer’s rule سے حل کریں، اگر possible ہو۔,Hard,4,PRO,1
sep_10_math_ch3_029,1,Exercise 3.6 — Real-World Matrix Problems,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_029,1,Exercise 3.6 — Real-World Matrix Problems,Numerical,solve,"Solve the seven real-world problems involving circuit currents, force equilibrium, support-beam loads, game-path intersection, ages, cyclist speeds, and an unknown fraction by using matrices.",circuit currents، force equilibrium، support-beam loads، game-path intersection، ages، cyclist speeds اور unknown fraction سے متعلق سات real-world problems matrices استعمال کرتے ہوئے حل کریں۔,Hard,4,PRO,1
sep_10_math_ch3_030,1,Review Exercise 3 — Matrix Computations,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_030,1,Review Exercise 3 — Matrix Computations,Numerical,evaluate,"For the matrices in the review exercise, calculate the listed transpose, linear-combination, determinant, adjoint, inverse, and product expressions.",review exercise کی matrices کے لیے listed transpose، linear-combination، determinant، adjoint، inverse اور product expressions calculate کریں۔,Hard,4,PRO,1
sep_10_math_ch3_031,1,Review Exercise 3 — Simultaneous Equations,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_031,1,Review Exercise 3 — Simultaneous Equations,Numerical,solve,"Solve the three listed pairs of linear equations by both matrix inversion and Cramer’s rule, if possible.",دیے گئے تین pairs of linear equations کو matrix inversion اور Cramer’s rule دونوں سے حل کریں، اگر possible ہو۔,Hard,4,PRO,1
sep_10_math_ch3_032,1,Review Exercise 3 — Applications,Topic,topic_separator,,,,,,1
q_10_math_ch3_lq_032,1,Review Exercise 3 — Applications,Numerical,solve,"Solve the review problems involving two unknown numbers, costs of knives and forks, and daily wages of a man and a woman by using matrices.",two unknown numbers، knives اور forks کی costs، اور man و woman کی daily wages سے متعلق review problems matrices استعمال کرتے ہوئے حل کریں۔,Hard,4,PRO,1
