question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch12_sq_018,1,12.1.6–12.1.8 Probability Diagrams,definition_function,Define a sample space diagram and state how outcomes are displayed in it.,sample space diagram کی تعریف کریں اور بیان کریں کہ outcomes اس میں کیسے display ہوتے ہیں۔,Easy,2,PRO,1
q_10_math_ch12_sq_019,1,12.1.6–12.1.8 Probability Diagrams,definition_function,Define a possibility diagram and state when it is useful.,possibility diagram کی تعریف کریں اور بیان کریں کہ یہ کب useful ہوتا ہے۔,Easy,2,PRO,1
q_10_math_ch12_sq_020,1,12.1.6–12.1.8 Probability Diagrams,diagram_based,Draw a tree diagram and list the sample space for tossing three coins.,تین coins toss کرنے کے لیے tree diagram draw کریں اور sample space لکھیں۔,Medium,2,PRO,1
q_10_math_ch12_sq_021,1,12.1.6–12.1.8 Probability Diagrams,diagram_based,A die is rolled and a coin is tossed together. Draw a possibility diagram and write the sample space.,ایک die roll اور ایک coin toss کیا جاتا ہے۔ possibility diagram draw کریں اور sample space لکھیں۔,Medium,2,PRO,1
q_10_math_ch12_sq_022,1,12.1.6–12.1.8 Probability Diagrams,diagram_based,Two unbiased dice are rolled once. Represent the sample space using a tree diagram or possibility diagram.,دو unbiased dice ایک مرتبہ roll کیے جاتے ہیں۔ sample space کو tree diagram یا possibility diagram سے represent کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,12.1.9 Probability of an Event,topic_separator,,,,,,1
q_10_math_ch12_sq_023,1,12.1.9 Probability of an Event,definition_formula,State the probability formula for an event in a finite sample space and identify its terms.,finite sample space میں event کا probability formula بیان کریں اور اس کے terms identify کریں۔,Easy,2,ULTRA,1
q_10_math_ch12_sq_024,1,12.1.9 Probability of an Event,list_state,State the range of probability values and the probabilities of certain and impossible events.,probability values کی range اور certain اور impossible events کی probabilities بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch12_sq_025,1,12.1.9 Probability of an Event,numerical_short,A bag contains 5 blue and 4 green balls. Find the probability of drawing a blue ball and the probability of not drawing a blue ball.,ایک bag میں 5 blue اور 4 green balls ہیں۔ blue ball draw ہونے اور blue ball draw نہ ہونے کی probabilities معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch12_sq_026,1,12.1.9 Probability of an Event,numerical_short,Two coins are tossed together. Find the probability of obtaining different faces.,دو coins ایک ساتھ toss کیے جاتے ہیں۔ different faces حاصل ہونے کی probability معلوم کریں۔,Easy,2,PRO,1
q_10_math_ch12_sq_027,1,12.1.9 Probability of an Event,numerical_short,A die is rolled and a coin is tossed simultaneously. Find the probability of an odd number and a head.,ایک die roll اور ایک coin simultaneously toss کیا جاتا ہے۔ odd number اور head آنے کی probability معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch12_sq_028,1,12.1.9 Probability of an Event,numerical_short,"Three fair coins are tossed together. Find the probabilities of at least one head, exactly two heads, and no head.",تین fair coins ایک ساتھ toss کیے جاتے ہیں۔ at least one head، exactly two heads اور no head کی probabilities معلوم کریں۔,Hard,2,PRO,1
q_10_math_ch12_sq_029,1,12.1.9 Probability of an Event,numerical_short,"A bag contains 4 red, 5 white, 6 green, and 3 black balls. Find the probabilities of drawing a white ball and not drawing a black ball.",ایک bag میں 4 red، 5 white، 6 green اور 3 black balls ہیں۔ white ball draw ہونے اور black ball draw نہ ہونے کی probabilities معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,12.2 Addition Law of Probability,topic_separator,,,,,,1
q_10_math_ch12_sq_030,1,12.2 Addition Law of Probability,law_principle,State the addition law of probability for non-mutually exclusive events.,non-mutually exclusive events کے لیے addition law of probability بیان کریں۔,Medium,2,ULTRA,1
q_10_math_ch12_sq_031,1,12.2 Addition Law of Probability,law_principle,State the addition law of probability for mutually exclusive events.,mutually exclusive events کے لیے addition law of probability بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch12_sq_032,1,12.2 Addition Law of Probability,diagram_based,"Use a Venn diagram to explain intersection, union, and complement of two events.",Venn diagram استعمال کرتے ہوئے دو events کے intersection، union اور complement کو explain کریں۔,Medium,2,ELITE,1
q_10_math_ch12_sq_033,1,12.2 Addition Law of Probability,numerical_short,"If P(A) = 0.37, P(B) = 0.42, and P(A ∩ B) = 0.09, calculate P(A ∪ B).","درج ذیل probabilities کے لیے P(A ∪ B) معلوم کریں: P(A) = 0.37, P(B) = 0.42, P(A ∩ B) = 0.09",Medium,2,PRO,1
q_10_math_ch12_sq_034,1,12.2 Addition Law of Probability,numerical_short,Two dice are rolled. Find the probability of obtaining the same number on both dice or a total of 10.,دو dice roll کیے جاتے ہیں۔ دونوں پر same number یا total 10 آنے کی probability معلوم کریں۔,Hard,2,PRO,1
q_10_math_ch12_sq_035,1,12.2 Addition Law of Probability,numerical_short,A card is drawn from a standard deck. Find the probability of drawing an ace or a spade.,standard deck سے ایک card draw کیا جاتا ہے۔ ace یا spade draw ہونے کی probability معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,12.3 Multiplication Law of Probability,topic_separator,,,,,,1
q_10_math_ch12_sq_036,1,12.3 Multiplication Law of Probability,law_principle,State the multiplication law of probability for independent events.,independent events کے لیے multiplication law of probability بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch12_sq_037,1,12.3 Multiplication Law of Probability,definition_formula,Define conditional probability and state the multiplication law for dependent events.,conditional probability کی تعریف کریں اور dependent events کے لیے multiplication law بیان کریں۔,Medium,2,ULTRA,1
q_10_math_ch12_sq_038,1,12.3 Multiplication Law of Probability,numerical_short,A bag contains 4 red and 3 green balls. Two balls are drawn with replacement. Find the probability that both are red.,ایک bag میں 4 red اور 3 green balls ہیں۔ دو balls replacement کے ساتھ draw کی جاتی ہیں۔ دونوں red ہونے کی probability معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch12_sq_039,1,12.3 Multiplication Law of Probability,numerical_short,A bag contains 3 white and 2 black marbles. Two marbles are drawn without replacement. Find the probability that both are white.,ایک bag میں 3 white اور 2 black marbles ہیں۔ دو marbles replacement کے بغیر draw کی جاتی ہیں۔ دونوں white ہونے کی probability معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch12_sq_040,1,12.3 Multiplication Law of Probability,numerical_short,Two cards are drawn successively without replacement from a deck of 52 cards. Find the probability that the first is a king and the second is a queen.,52 cards کے deck سے دو cards replacement کے بغیر successively draw کیے جاتے ہیں۔ first king اور second queen ہونے کی probability معلوم کریں۔,Hard,2,PRO,1
