question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch4_015,1,4.1.3 Inverse Functions — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_015,1,4.1.3 Inverse Functions — Solved Examples,Numerical,find,"Find the inverse functions, domains, and ranges for f(x) = 2x + 3 and f(x) = x³, and verify the inverse-composition identities.",f(x) = 2x + 3 اور f(x) = x³ کے inverse functions، domains اور ranges معلوم کریں، اور inverse-composition identities verify کریں۔,Hard,4,PRO,1
sep_10_math_ch4_016,1,4.2 Absolute Value Graphs — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_016,1,4.2 Absolute Value Graphs — Solved Examples,Numerical,evaluate,"Plot the graphs of f(x) = |x| + 2, g(x) = |x − 3|, and h(x) = 2|x + 1| − 3. Identify each vertex and axis of symmetry.",f(x) = |x| + 2، g(x) = |x − 3| اور h(x) = 2|x + 1| − 3 کے graphs plot کریں۔ ہر graph کا vertex اور axis of symmetry identify کریں۔,Hard,4,PRO,1
sep_10_math_ch4_017,1,4.3–4.4 Absolute Value Equations and Inequalities — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_017,1,4.3–4.4 Absolute Value Equations and Inequalities — Solved Examples,Numerical,solve,Solve and represent on a number line: (a) 2|x − 3| = 16 | (b) |x − 1| ≥ 5 | (c) 40|2x − 5| + 1 > 201.,حل کریں اور number line پر represent کریں: (a) 2|x − 3| = 16 | (b) |x − 1| ≥ 5 | (c) 40|2x − 5| + 1 > 201,Hard,4,PRO,1
sep_10_math_ch4_018,1,4.5–4.6 Real-Life Functions — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_018,1,4.5–4.6 Real-Life Functions — Solved Examples,Numerical,solve,"Solve the worked models for labour earnings, taxi fare, acceptable voltage range, and earthquake-warning magnitudes.",labour earnings، taxi fare، acceptable voltage range اور earthquake-warning magnitudes کے worked models حل کریں۔,Medium,4,PRO,1
sep_10_math_ch4_019,1,Exercise 4.1 — Operations on Functions,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_019,1,Exercise 4.1 — Operations on Functions,Numerical,evaluate,"Complete the addition, subtraction, multiplication, and division tasks for the given pairs of functions, including all stated restrictions.",given function pairs کے لیے addition، subtraction، multiplication اور division کے tasks مکمل کریں، اور تمام stated restrictions برقرار رکھیں۔,Medium,4,PRO,1
sep_10_math_ch4_020,1,Exercise 4.1 — Composition of Functions,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_020,1,Exercise 4.1 — Composition of Functions,Numerical,evaluate,"For the three given pairs of functions, find fog, gof, fof, and gog; determine k so that fog = gof; and evaluate the listed nested function values.",تین given function pairs کے لیے fog، gof، fof اور gog معلوم کریں؛ fog = gof کے لیے k determine کریں؛ اور listed nested function values evaluate کریں۔,Hard,4,PRO,1
sep_10_math_ch4_021,1,Exercise 4.1 — Inverse Functions,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_021,1,Exercise 4.1 — Inverse Functions,Numerical,find,"Find the inverse functions for all listed functions, solve the equality of two inverse functions, verify f(f⁻¹(x)) = f⁻¹(f(x)) = x, and determine domains and ranges of the listed inverses.",تمام listed functions کے inverse functions معلوم کریں، two inverse functions کی equality solve کریں، f(f⁻¹(x)) = f⁻¹(f(x)) = x verify کریں، اور listed inverses کے domains اور ranges determine کریں۔,Hard,4,PRO,1
sep_10_math_ch4_022,1,Exercise 4.2 — Absolute Value Graphs,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_022,1,Exercise 4.2 — Absolute Value Graphs,Numerical,evaluate,Plot the six listed absolute value functions and identify the vertex and axis of symmetry of each graph.,دی گئی six absolute value functions کے graphs plot کریں اور ہر graph کا vertex اور axis of symmetry identify کریں۔,Hard,4,PRO,1
sep_10_math_ch4_023,1,Exercise 4.2 — Absolute Value Equations,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_023,1,Exercise 4.2 — Absolute Value Equations,Numerical,solve,Solve the four listed absolute value equations and express each solution on a number line.,دی گئی four absolute value equations حل کریں اور ہر solution number line پر ظاہر کریں۔,Medium,4,PRO,1
sep_10_math_ch4_024,1,Exercise 4.2 — Absolute Value Inequalities,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_024,1,Exercise 4.2 — Absolute Value Inequalities,Numerical,solve,Solve the six listed absolute value inequalities and express each solution on a number line.,دی گئی six absolute value inequalities حل کریں اور ہر solution number line پر ظاہر کریں۔,Hard,4,PRO,1
sep_10_math_ch4_025,1,Exercise 4.3 — Real-Life Function Models,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_025,1,Exercise 4.3 — Real-Life Function Models,Numerical,solve,"Solve the eight real-life models involving balance, fare, sofa manufacturing cost, travel time, encoding charges, temperature deviation, rod tolerance, and machine alignment.",balance، fare، sofa manufacturing cost، travel time، encoding charges، temperature deviation، rod tolerance اور machine alignment سے متعلق eight real-life models حل کریں۔,Hard,4,PRO,1
sep_10_math_ch4_026,1,Review Exercise 4 — Function Operations and Composition,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_026,1,Review Exercise 4 — Function Operations and Composition,Numerical,evaluate,"For the review functions, calculate all listed sums, differences, products, quotients, evaluations, and compositions.",review functions کے لیے تمام listed sums، differences، products، quotients، evaluations اور compositions calculate کریں۔,Hard,4,PRO,1
sep_10_math_ch4_027,1,Review Exercise 4 — Inverse and Absolute Value Problems,Topic,topic_separator,,,,,,1
q_10_math_ch4_lq_027,1,Review Exercise 4 — Inverse and Absolute Value Problems,Numerical,solve,"Find the listed inverse functions, plot the two absolute value graphs, solve the absolute value equations and inequalities, determine where f = f⁻¹, and solve the break-even, discount, and GPS-tolerance applications.",listed inverse functions معلوم کریں، two absolute value graphs plot کریں، absolute value equations اور inequalities حل کریں، f = f⁻¹ والی value determine کریں، اور break-even، discount اور GPS-tolerance applications حل کریں۔,Hard,4,PRO,1
