question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch4_036,1,4.2 Graphs of Absolute Valued Functions,Remember,What is the shape of the graph of f(x) = |x|?,درج ذیل function کے graph کی shape کیا ہے: f(x) = |x|,U-shaped / U شکل,V-shaped / V شکل,Straight line / سیدھی لکیر,Circle / دائرہ,B | V-shaped / V شکل,Easy,1,ULTRA,1
q_10_math_ch4_037,1,4.2 Graphs of Absolute Valued Functions,Understand,The graph of f(x) = |x| is symmetric about the:,درج ذیل graph کس axis کے بارے میں symmetric ہے: f(x) = |x|,y-axis / y-axis,x-axis / x-axis,line y = x / line y = x,origin only / صرف origin,A | y-axis / y-axis,Easy,1,PRO,1
q_10_math_ch4_038,1,4.2 Graphs of Absolute Valued Functions,Remember,What is the vertex of f(x) = |x|?,درج ذیل function کا vertex کیا ہے: f(x) = |x|,"(1, 0)","(0, 0)","(0, 1)","(−1, 0)","B | (0, 0)",Easy,1,PRO,1
q_10_math_ch4_039,1,4.2 Graphs of Absolute Valued Functions,Remember,"For g(x) = a|x − h| + k, what is the vertex?",درج ذیل function کا vertex کیا ہے: g(x) = a|x − h| + k,"(h, k)","(−h, k)","(h, −k)","(a, k)","A | (h, k)",Medium,1,ULTRA,1
q_10_math_ch4_040,1,4.2 Graphs of Absolute Valued Functions,Apply,What is the vertex of f(x) = |x| + 2?,درج ذیل function کا vertex کیا ہے: f(x) = |x| + 2,"(2, 0)","(0, −2)","(−2, 0)","(0, 2)","D | (0, 2)",Medium,1,PRO,1
q_10_math_ch4_041,1,4.2 Graphs of Absolute Valued Functions,Apply,What is the vertex of g(x) = |x − 3|?,درج ذیل function کا vertex کیا ہے: g(x) = |x − 3|,"(−3, 0)","(0, 3)","(3, 0)","(0, −3)","C | (3, 0)",Easy,1,PRO,1
q_10_math_ch4_042,1,4.2 Graphs of Absolute Valued Functions,Apply,"For f(x) = 2|x + 1| − 3, what is the vertex?",درج ذیل function کا vertex کیا ہے: f(x) = 2|x + 1| − 3,"(1, −3)","(−1, −3)","(−1, 3)","(2, −3)","B | (−1, −3)",Medium,1,PRO,1
TOPIC_SEP,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Topic,,,,,,,,,,,1
q_10_math_ch4_043,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Analyze,Solve the equation: |2x − 3| = 16,درج ذیل absolute value equation حل کریں: |2x − 3| = 16,x = 13/2 or x = −19/2,x = 8 or x = −8,x = 19 or x = −13,x = 19/2 or x = −13/2,D | x = 19/2 or x = −13/2,Hard,1,PRO,1
q_10_math_ch4_044,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Apply,Solve the equation: |x − 3| = 8,درج ذیل absolute value equation حل کریں: |x − 3| = 8,x = 11 or x = −5,x = 5 or x = −11,x = 8 or x = −8,x = 3 or x = −3,A | x = 11 or x = −5,Medium,1,PRO,1
q_10_math_ch4_045,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Analyze,Solve the inequality: |x − 1| ≥ 5,درج ذیل absolute value inequality حل کریں: |x − 1| ≥ 5,"[−4, 6]","(−4, 6)","(−∞, 4] ∪ [5, ∞)","(−∞, −4] ∪ [6, ∞)","D | (−∞, −4] ∪ [6, ∞)",Hard,1,PRO,1
q_10_math_ch4_046,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Analyze,Solve the inequality: |2x − 5| > 5,درج ذیل absolute value inequality حل کریں: |2x − 5| > 5,"[0, 5]","(0, 5)","(−∞, 0) ∪ (5, ∞)","(−∞, −5) ∪ (5, ∞)","C | (−∞, 0) ∪ (5, ∞)",Hard,1,PRO,1
q_10_math_ch4_047,1,4.3 and 4.4 Absolute Value Equations and Inequalities,Understand,Which statement is true for |ax + b| < 0?,درج ذیل inequality کے بارے میں کون سا statement درست ہے: |ax + b| < 0,It is true for all real x / تمام real x کے لیے true,It gives one solution / one solution دیتی ہے,It gives a closed interval / closed interval دیتی ہے,It has no solution / اس کا کوئی solution نہیں,D | It has no solution / اس کا کوئی solution نہیں,Medium,1,ELITE,1
TOPIC_SEP,1,4.5 and 4.6 Real-Life Problems,Topic,,,,,,,,,,,1
q_10_math_ch4_048,1,4.5 and 4.6 Real-Life Problems,Apply,"If E(n) = 1500n, find E(10).",درج ذیل earning function کے لیے E(10) معلوم کریں: E(n) = 1500n,1500,150000,1510,15000,D | 15000,Easy,1,PRO,1
q_10_math_ch4_049,1,4.5 and 4.6 Real-Life Problems,Apply,"For taxi fare f(x) = 200 + 15x, find the fare for 50 km.",درج ذیل taxi fare function کے لیے 50 km کا fare معلوم کریں: f(x) = 200 + 15x,750,950,1000,200,B | 950,Medium,1,PRO,1
q_10_math_ch4_050,1,4.5 and 4.6 Real-Life Problems,Apply,A voltage condition is |V − 220| ≤ 5. What is the acceptable range?,درج ذیل voltage condition کی acceptable range کیا ہے: |V − 220| ≤ 5,V < 215 or V > 225,220 ≤ V ≤ 225,215 < V < 220,215 ≤ V ≤ 225,D | 215 ≤ V ≤ 225,Medium,1,PRO,1
q_10_math_ch4_051,1,4.5 and 4.6 Real-Life Problems,Analyze,An earthquake warning condition is |M − 4.5| > 1.2. When is a warning issued?,درج ذیل earthquake condition میں warning کب issue ہوتی ہے: |M − 4.5| > 1.2,3.3 ≤ M ≤ 5.7,M > 3.3 only,M < 5.7 only,M < 3.3 or M > 5.7,D | M < 3.3 or M > 5.7,Hard,1,PRO,1
q_10_math_ch4_052,1,4.5 and 4.6 Real-Life Problems,Apply,"For f(x) = (5x − 6)/3, find f(3).",درج ذیل function کے لیے f(3) معلوم کریں: f(x) = (5x − 6)/3,1,9,15,3,D | 3,Easy,1,PRO,1
