question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch12_lq_023,1,Exercise 12.1 — Coin and Dice Probabilities,Numerical,calculate,"Solve the listed probabilities involving three coin tosses, a die with a coin, two dice, and three fair coins.",three coin tosses، die with coin، two dice، اور three fair coins سے متعلق listed probabilities solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_024,1,"Exercise 12.1 — Balls, Numbers, and Complements",Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_024,1,"Exercise 12.1 — Balls, Numbers, and Complements",Numerical,calculate,"Solve the listed probability problems involving coloured balls, a random number from 1 to 15, an event complement, and repeated die rolls.",coloured balls، 1 سے 15 random number، event complement، اور repeated die rolls سے متعلق listed probability problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_025,1,Exercise 12.2 — Addition Formula,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_025,1,Exercise 12.2 — Addition Formula,Numerical,calculate,Use the addition law to solve the given numerical probability expressions and the team win-or-lose problem.,given numerical probability expressions اور team win-or-lose problem کو addition law سے solve کریں۔,Medium,4,PRO,1
sep_10_math_ch12_026,1,"Exercise 12.2 — Dice, Cards, Coins, and Traffic",Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_026,1,"Exercise 12.2 — Dice, Cards, Coins, and Traffic",Numerical,calculate,"Solve the listed union-probability problems involving dice sums, a king or jack, at least one three, multiples of 5 or 7, coin outcomes, and traffic turns.",dice sums، king or jack، at least one three، multiples of 5 or 7، coin outcomes، اور traffic turns سے متعلق listed union-probability problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_027,1,Exercise 12.2 — Complements and Intersections,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_027,1,Exercise 12.2 — Complements and Intersections,Numerical,calculate,"Find the requested probabilities involving mutually exclusive events, complements, unions, and intersections in the final three questions of the exercise.",exercise کے final three questions میں mutually exclusive events، complements، unions اور intersections سے متعلق requested probabilities find کریں۔,Hard,4,PRO,1
sep_10_math_ch12_028,1,Exercise 12.3 — Independent Selections,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_028,1,Exercise 12.3 — Independent Selections,Numerical,calculate,"Solve the with-replacement problems involving two numbers from 1 to 10, letters from PUNJAB and LAHORE, repeated die rolls, and two-card selection with replacement.",two numbers from 1 to 10، PUNJAB اور LAHORE سے letters، repeated die rolls، اور two-card selection with replacement والے problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_029,1,Exercise 12.3 — Dependent Card Selections,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_029,1,Exercise 12.3 — Dependent Card Selections,Numerical,calculate,"Solve the without-replacement card problems for two black cards, two queens, two spades, two diamonds, and a jack followed by a queen.",without replacement card problems solve کریں for two black cards، two queens، two spades، two diamonds، اور jack followed by queen۔,Hard,4,PRO,1
sep_10_math_ch12_030,1,Review Exercise 12 — Diagrams and Addition Law,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_030,1,Review Exercise 12 — Diagrams and Addition Law,Numerical,calculate,"Draw the requested possibility and tree diagrams, and solve the probability of drawing an ace or a spade and the union event involving two dice.",requested possibility اور tree diagrams draw کریں، اور ace or spade draw ہونے اور two dice کے union event کی probability solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_031,1,Review Exercise 12 — Dependent Events,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_031,1,Review Exercise 12 — Dependent Events,Numerical,calculate,Solve the review problems involving two red cards without replacement and two orange marbles without replacement.,two red cards without replacement اور two orange marbles without replacement سے متعلق review problems solve کریں۔,Hard,4,PRO,1
