question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch9_030,1,9.2 Arc Length and Area of Sector,Understand,The ratio of sector area to the area of the complete circle is equal to:,sector area اور complete circle کے area کا ratio کس کے برابر ہوتا ہے؟,2π/θ,θ/(2π),θ/π,1/θ,B | θ/(2π),Medium,1,PRO,1
q_10_math_ch9_031,1,9.2 Arc Length and Area of Sector,Apply,Find the arc length when r = 7 cm and θ = π/3 radians.,"درج ذیل values کے لیے arc length معلوم کریں: r = 7 cm, θ = π/3",7π/3 cm,7π cm,14π/3 cm,49π/3 cm,A | 7π/3 cm,Hard,1,PRO,1
q_10_math_ch9_032,1,9.2 Arc Length and Area of Sector,Apply,Find the area of a sector when r = 7 cm and θ = π/3 radians.,"درج ذیل values کے لیے sector کا area معلوم کریں: r = 7 cm, θ = π/3",49π/3 cm²,49π/6 cm²,7π/6 cm²,14π/3 cm²,B | 49π/6 cm²,Hard,1,PRO,1
q_10_math_ch9_033,1,9.2 Arc Length and Area of Sector,Apply,A sector has arc length 5 cm and radius 10 cm. Find its central angle in radians.,ایک sector کی arc length 5 cm اور radius 10 cm ہے۔ central angle radians میں معلوم کریں۔,1/2 radian,2 radians,5 radians,10 radians,A | 1/2 radian,Medium,1,PRO,1
q_10_math_ch9_034,1,9.2 Arc Length and Area of Sector,Analyze,A sector has arc length 5 cm and area 25 cm². Find its radius.,ایک sector کی arc length 5 cm اور area 25 cm² ہے۔ radius معلوم کریں۔,2.5 cm,5 cm,25 cm,10 cm,D | 10 cm,Hard,1,PRO,1
q_10_math_ch9_035,1,9.2 Arc Length and Area of Sector,Apply,Find the central angle when the arc length is 3 cm and radius is 2 cm.,arc length 3 cm اور radius 2 cm ہو تو central angle معلوم کریں۔,3/2 radians,2/3 radian,1 radian,6 radians,A | 3/2 radians,Medium,1,ELITE,1
q_10_math_ch9_036,1,9.2 Arc Length and Area of Sector,Apply,Find the area of a sector of radius 3 cm and angle π/4 radians.,radius 3 cm اور angle π/4 radians والے sector کا area معلوم کریں۔,9π/4 cm²,3π/8 cm²,18π cm²,9π/8 cm²,D | 9π/8 cm²,Hard,1,PRO,1
TOPIC_SEP,1,Review Exercise 9,Topic,,,,,,,,,,,1
q_10_math_ch9_037,1,Review Exercise 9,Remember,A tangent is perpendicular to which segment at the point of contact?,point of contact پر tangent کس segment پر perpendicular ہوتی ہے؟,The radius / radius,The chord through another point / دوسرے point سے chord,The arc / arc,The diameter not through contact / contact سے نہ گزرنے والا diameter,A | The radius / radius,Easy,1,PRO,1
q_10_math_ch9_038,1,Review Exercise 9,Understand,The angle subtended by an arc at the centre is called the:,arc centre پر جو angle subtend کرتی ہے وہ کیا کہلاتا ہے؟,Acute angle / حاد زاویہ,Complete angle / مکمل زاویہ,Exterior angle / بیرونی زاویہ,Central angle / مرکزی زاویہ,D | Central angle / مرکزی زاویہ,Easy,1,ELITE,1
q_10_math_ch9_039,1,Review Exercise 9,Apply,"If r = 6 cm and θ = 2 radians, find the arc length.",اگر r = 6 cm اور θ = 2 radians ہو تو arc length معلوم کریں۔,3 cm,8 cm,24 cm,12 cm,D | 12 cm,Medium,1,PRO,1
q_10_math_ch9_040,1,Review Exercise 9,Analyze,Two circles of radii 10 cm and 12 cm touch externally. Find the distance between their centres.,radii 10 cm اور 12 cm والے two circles externally touch کرتے ہیں۔ centres کا distance معلوم کریں۔,2 cm,22 cm,11 cm,120 cm,B | 22 cm,Hard,1,PRO,1
