question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch5_009,1,5.2.1 Addition and Subtraction of Rational Expressions,Analyze,Simplify: (x − 2y)/4 + (x + y)/6 − (2x − y)/15,درج ذیل rational expressions simplify کریں: (x − 2y)/4 + (x + y)/6 − (2x − y)/15,(17x − 16y)/60,(17x + 16y)/60,(16x − 17y)/60,(5x − 4y)/15,A | (17x − 16y)/60,Hard,1,PRO,1
q_10_math_ch5_010,1,5.2.1 Addition and Subtraction of Rational Expressions,Understand,"When adding rational expressions with the same denominator, the denominator is:",same denominator والی rational expressions add کرتے وقت denominator کے ساتھ کیا ہوتا ہے؟,Added to itself / خود کے ساتھ add,Kept unchanged / unchanged رکھا جاتا ہے,Multiplied by numerator / numerator سے multiply,Replaced by 1 / 1 سے replace,B | Kept unchanged / unchanged رکھا جاتا ہے,Easy,1,ELITE,1
TOPIC_SEP,1,5.2.2 Multiplication and Division of Rational Expressions,Topic,,,,,,,,,,,1
q_10_math_ch5_011,1,5.2.2 Multiplication and Division of Rational Expressions,Understand,"Before multiplying rational expressions, it is useful to:",rational expressions multiply کرنے سے پہلے کیا کرنا مفید ہے؟,Add denominators / denominators add کرنا,Factorize and cancel common factors / factorize کر کے common factors cancel کرنا,Take the LCM only / صرف LCM لینا,Square every term / ہر term square کرنا,B | Factorize and cancel common factors / factorize کر کے common factors cancel کرنا,Easy,1,PRO,1
q_10_math_ch5_012,1,5.2.2 Multiplication and Division of Rational Expressions,Analyze,Simplify: [(x² − 5x + 6)/(x² − 25)] × [(x² + 5x)/(2x − 6)],درج ذیل product simplify کریں: [(x² − 5x + 6)/(x² − 25)] × [(x² + 5x)/(2x − 6)],x(x − 5)/(2(x + 5)),x/2,(x + 5)/(x − 5),x(x + 5)/(2(x − 5)),D | x(x + 5)/(2(x − 5)),Hard,1,PRO,1
q_10_math_ch5_013,1,5.2.2 Multiplication and Division of Rational Expressions,Remember,"To divide by a rational expression, multiply by its:",rational expression سے divide کرنے کے لیے کس سے multiply کیا جاتا ہے؟,Negative / negative,Reciprocal / reciprocal,Square / square,Numerator only / صرف numerator,B | Reciprocal / reciprocal,Easy,1,ULTRA,1
q_10_math_ch5_014,1,5.2.2 Multiplication and Division of Rational Expressions,Analyze,Simplify: [(3a² − 6ab)/(6ab)] × [10b²/(4ab − 8b²)],درج ذیل product simplify کریں: [(3a² − 6ab)/(6ab)] × [10b²/(4ab − 8b²)],5/4,4/5,5/2,(a − 2b)²/(5b²),A | 5/4,Hard,1,PRO,1
q_10_math_ch5_015,1,5.2.2 Multiplication and Division of Rational Expressions,Understand,"When multiplying rational expressions, the product numerator is obtained by multiplying:",rational expressions کے product کا numerator کس سے بنتا ہے؟,The denominators / denominators,Numerator and denominator crosswise only / صرف crosswise numerator اور denominator,The numerators / numerators,Only common factors / صرف common factors,C | The numerators / numerators,Easy,1,ELITE,1
TOPIC_SEP,1,5.3 Equations Reducible to Quadratic Equations,Topic,,,,,,,,,,,1
q_10_math_ch5_016,1,5.3 Equations Reducible to Quadratic Equations,Remember,An equation of the form ax²ⁿ + bxⁿ + c = 0 is reduced by substituting:,درج ذیل equation کو quadratic میں reduce کرنے کے لیے کیا substitute کیا جاتا ہے: ax²ⁿ + bxⁿ + c = 0,y = x²ⁿ,y = nˣ,y = 1/x,y = xⁿ,D | y = xⁿ,Medium,1,ULTRA,1
q_10_math_ch5_017,1,5.3 Equations Reducible to Quadratic Equations,Apply,"For 2x⁴ − 11x² + 12 = 0, which substitution is used?",درج ذیل equation کے لیے کون سی substitution استعمال ہوتی ہے: 2x⁴ − 11x² + 12 = 0,y = x⁴,y = x²,y = 2x,y = 1/x,B | y = x²,Easy,1,PRO,1
q_10_math_ch5_018,1,5.3 Equations Reducible to Quadratic Equations,Apply,Solve: 2x⁴ − 11x² + 12 = 0,درج ذیل equation حل کریں: 2x⁴ − 11x² + 12 = 0,"x = ±3, ±√2","x = 2, √6","x = ±1, ±2","x = ±2, ±√6/2","D | x = ±2, ±√6/2",Medium,1,PRO,1
q_10_math_ch5_019,1,5.3 Equations Reducible to Quadratic Equations,Remember,Equations in which the variable occurs in exponents are called:,جن equations میں variable exponent میں آئے وہ کیا کہلاتی ہیں؟,Exponential equations / exponential equations,Reciprocal equations / reciprocal equations,Linear equations / linear equations,Matrix equations / matrix equations,A | Exponential equations / exponential equations,Easy,1,ULTRA,1
q_10_math_ch5_020,1,5.3 Equations Reducible to Quadratic Equations,Understand,"For 4ˣ − 3·2ˣ⁺³ + 128 = 0, which substitution reduces the equation?",درج ذیل equation کے لیے کون سی substitution مناسب ہے: 4ˣ − 3·2ˣ⁺³ + 128 = 0,y = 4ˣ,y = 2ˣ,y = x²,y = 1/x,B | y = 2ˣ,Medium,1,PRO,1
q_10_math_ch5_021,1,5.3 Equations Reducible to Quadratic Equations,Apply,Solve: 4ˣ − 3·2ˣ⁺³ + 128 = 0,درج ذیل exponential equation حل کریں: 4ˣ − 3·2ˣ⁺³ + 128 = 0,x = 2 or x = 5,x = −3 or x = −4,x = 3 or x = 4,x = 1 or x = 8,C | x = 3 or x = 4,Medium,1,PRO,1
q_10_math_ch5_022,1,5.3 Equations Reducible to Quadratic Equations,Remember,A reciprocal equation remains unchanged when x is replaced by:,reciprocal equation میں x کو کس سے replace کرنے پر equation unchanged رہتی ہے؟,−x,x²,1/x,√x,C | 1/x,Easy,1,ULTRA,1
q_10_math_ch5_023,1,5.3 Equations Reducible to Quadratic Equations,Understand,"For y = x + 1/x, which relation is correct?",درج ذیل substitution کے لیے کون سا relation درست ہے: y = x + 1/x,x² + 1/x² = y² + 2,x² + 1/x² = 2y,x² + 1/x² = y² − 2,x² + 1/x² = y − 2,C | x² + 1/x² = y² − 2,Medium,1,PRO,1
q_10_math_ch5_024,1,5.3 Equations Reducible to Quadratic Equations,Analyze,The equation 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0 has which solution set?,درج ذیل reciprocal equation کا solution set کون سا ہے: 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0,"{3, 1/3, −1}","{−3, −1/3, 1}","{−3, 1/3, 1}","{−1, 1, 3}","B | {−3, −1/3, 1}",Hard,1,PRO,1
q_10_math_ch5_025,1,5.3 Equations Reducible to Quadratic Equations,Understand,"For the factor pattern (x + a)(x + b)(x + c)(x + d), the special method applies when:",درج ذیل factor pattern کے special method کی condition کیا ہے: (x + a)(x + b)(x + c)(x + d),ab = cd,a − b = c − d,a + b = c + d,a + c = b + d always,C | a + b = c + d,Medium,1,ULTRA,1
q_10_math_ch5_026,1,5.3 Equations Reducible to Quadratic Equations,Apply,"For (x + 2)(x + 3)(x − 5)(x − 6) = −12, which substitution is used after rearranging factors?",درج ذیل equation میں factors rearrange کرنے کے بعد کون سی substitution استعمال ہوتی ہے: (x + 2)(x + 3)(x − 5)(x − 6) = −12,y = x² + 3x,y = x − 3,y = x² − 12,y = x² − 3x,D | y = x² − 3x,Medium,1,PRO,1
q_10_math_ch5_027,1,5.3 Equations Reducible to Quadratic Equations,Apply,"After substituting y = x² − 3x, which equation is obtained from the paired-factor example?",paired-factor example میں y = x² − 3x substitute کرنے کے بعد کون سی equation حاصل ہوتی ہے؟,y² − 28y + 192 = 0,y² + 28y + 192 = 0,y² − 12y + 28 = 0,y² − 192y + 28 = 0,A | y² − 28y + 192 = 0,Medium,1,PRO,1
q_10_math_ch5_028,1,5.3 Equations Reducible to Quadratic Equations,Apply,What are the values of y from y² − 28y + 192 = 0?,درج ذیل equation سے y کی values کیا ہیں: y² − 28y + 192 = 0,−12 and −16,12 and 16,8 and 24,14 and 14,B | 12 and 16,Medium,1,PRO,1
TOPIC_SEP,1,5.4 Real World Problems,Topic,,,,,,,,,,,1
q_10_math_ch5_029,1,5.4 Real World Problems,Analyze,"A tradesman buys some articles for Rs. 300. Four are broken in transit, and he sells the remaining articles at a profit of Rs. 1.25 each for Rs. 350 in total. How many articles did he buy?",ایک tradesman کچھ articles Rs. 300 میں خریدتا ہے۔ Four articles transit میں ٹوٹ جاتے ہیں اور باقی articles کو Rs. 1.25 per article profit کے ساتھ total Rs. 350 میں فروخت کرتا ہے۔ اس نے کتنے articles خریدے؟,50,56,64,60,D | 60,Hard,1,PRO,1
q_10_math_ch5_030,1,5.4 Real World Problems,Understand,"In the train problem with distance 120 km and scheduled speed x km/h, the scheduled time is:",120 km train problem میں scheduled time کیا ہے؟,120/x hours,x/120 hours,120/(x − 5) hours,x − 5 hours,A | 120/x hours,Easy,1,PRO,1
q_10_math_ch5_031,1,5.4 Real World Problems,Understand,"If the actual speed is 5 km/h less than x, the actual time for 120 km is:",اگر actual speed x سے 5 km/h کم ہو تو 120 km کا actual time کیا ہے؟,120/(x − 5) hours,120/x hours,120/(x + 5) hours,(x − 5)/120 hours,A | 120/(x − 5) hours,Medium,1,PRO,1
q_10_math_ch5_032,1,5.4 Real World Problems,Apply,What is the scheduled speed in the 120 km train example?,120 km train example میں scheduled speed کیا ہے؟,40 km/h,45 km/h,50 km/h,60 km/h,B | 45 km/h,Easy,1,PRO,1
q_10_math_ch5_033,1,5.4 Real World Problems,Apply,"Arshia and Ibraheem finish a job together in 4 hours. If Arshia alone takes 6 hours, how long does Ibraheem alone take?",Arshia اور Ibraheem کا کام together 4 hours میں ہوتا ہے اور Arshia alone 6 hours لیتی ہے؛ Ibraheem alone کتنا time لے گا؟,8 hours,10 hours,24 hours,12 hours,D | 12 hours,Medium,1,PRO,1
q_10_math_ch5_034,1,5.4 Real World Problems,Analyze,"Two cars start 240 km apart and meet in 2 hours. If their speeds are x and x + 10 km/h, what are the speeds?",two cars 240 km apart ہیں اور 2 hours میں ملتی ہیں؛ speeds x اور x + 10 ہوں تو speeds کیا ہیں؟,50 km/h and 60 km/h,60 km/h and 70 km/h,55 km/h and 65 km/h,45 km/h and 55 km/h,C | 55 km/h and 65 km/h,Hard,1,PRO,1
q_10_math_ch5_035,1,5.4 Real World Problems,Apply,Rashid paints a house in 6 days and with a helper in 4 days. How long would the helper take alone?,Rashid house 6 days میں paint کرتا ہے اور helper کے ساتھ 4 days میں؛ helper alone کتنا time لے گا؟,12 days,8 days,10 days,24 days,A | 12 days,Medium,1,PRO,1
q_10_math_ch5_036,1,5.4 Real World Problems,Apply,One tap fills a tank in 6 hours and another in 9 hours. How long do both take together?,one tap tank 6 hours اور another 9 hours میں fill کرتا ہے؛ together کتنا time لگے گا؟,15 hours,3 hours,54 hours,18/5 hours,D | 18/5 hours,Medium,1,PRO,1
q_10_math_ch5_037,1,5.4 Real World Problems,Analyze,"Maham buys toys for Rs. 300. If each toy cost Rs. 5 less, she could buy two more. How many toys did she buy?",Maham toys Rs. 300 میں خریدتی ہے؛ each toy Rs. 5 کم ہوتا تو two more خریدتی۔ toys کی تعداد کیا ہے؟,10,8,12,15,A | 10,Hard,1,PRO,1
TOPIC_SEP,1,Review Exercise 5,Topic,,,,,,,,,,,1
q_10_math_ch5_038,1,Review Exercise 5,Remember,The expression (2x − 1)/(x² + 4) is a:,درج ذیل expression کیا ہے: (2x − 1)/(x² + 4),Polynomial / polynomial,Numerical fraction / numerical fraction,Equation / equation,Algebraic fraction / algebraic fraction,D | Algebraic fraction / algebraic fraction,Easy,1,PRO,1
q_10_math_ch5_039,1,Review Exercise 5,Analyze,Reduce to lowest form: 15xyz²/(10xz),درج ذیل expression کو lowest form میں reduce کریں: 15xyz²/(10xz),3xyz/2,2yz/3,3yz/2,3yz²/2,C | 3yz/2,Medium,1,PRO,1
q_10_math_ch5_040,1,Review Exercise 5,Remember,The equation 5/x + (1 − x)/3 = 1/(6x) is classified as a:,درج ذیل equation کس type کی ہے: 5/x + (1 − x)/3 = 1/(6x),Radical equation / radical equation,Exponential equation / exponential equation,Fractional equation / fractional equation,Linear equation / linear equation,C | Fractional equation / fractional equation,Easy,1,ELITE,1
