question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_math_ch7_sq_019,1,7.2.1 The Law of Sines,numerical_short,"Solve the triangle when a = 6.1 cm, b = 8.4 cm, and α = 42°.","درج ذیل values کے لیے triangle solve کریں: a = 6.1 cm, b = 8.4 cm, α = 42°",Hard,2,PRO,1
q_10_math_ch7_sq_020,1,7.2.1 The Law of Sines,numerical_short,"Solve the triangle when b = 4.8 cm, a = 4 cm, and β = 71°.","درج ذیل values کے لیے triangle solve کریں: b = 4.8 cm, a = 4 cm, β = 71°",Hard,2,PRO,1
TOPIC_SEP,1,7.2.2 The Law of Cosines,topic_separator,,,,,,1
q_10_math_ch7_sq_021,1,7.2.2 The Law of Cosines,law_principle,State the three forms of the law of cosines for an oblique triangle.,oblique triangle کے لیے law of cosines کی تین forms بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,7.2.3 Area of a Triangle,topic_separator,,,,,,1
q_10_math_ch7_sq_022,1,7.2.3 Area of a Triangle,formula_relationship,State the area formula for a triangle when two sides and their included angle are known.,triangle کا area معلوم کرنے کا formula بیان کریں جب دو sides اور ان کا included angle معلوم ہو۔,Easy,2,ULTRA,1
q_10_math_ch7_sq_023,1,7.2.3 Area of a Triangle,formula_relationship,State Heron’s formula for the area of a triangle and define the semi-perimeter used in it.,triangle کے area کے لیے Heron’s formula بیان کریں اور اس میں استعمال ہونے والے semi-perimeter کی تعریف کریں۔,Medium,2,ULTRA,1
q_10_math_ch7_sq_024,1,7.2.3 Area of a Triangle,formula_relationship,State the area relationship used when two angles and one side of a triangle are known.,triangle کا area معلوم کرنے کا relationship بیان کریں جب دو angles اور ایک side معلوم ہو۔,Medium,2,ELITE,1
q_10_math_ch7_sq_025,1,7.2.3 Area of a Triangle,numerical_short,"Calculate the area of a triangle when a = 7 cm, b = 8 cm, and γ = 38°.","درج ذیل values کے لیے triangle کا area معلوم کریں: a = 7 cm, b = 8 cm, γ = 38°",Medium,2,PRO,1
q_10_math_ch7_sq_026,1,7.2.3 Area of a Triangle,numerical_short,"Calculate the area of a triangle when a = 11 cm, c = 14 cm, and β = 51°.","درج ذیل values کے لیے triangle کا area معلوم کریں: a = 11 cm, c = 14 cm, β = 51°",Medium,2,PRO,1
q_10_math_ch7_sq_027,1,7.2.3 Area of a Triangle,numerical_short,"Calculate the area of a triangle whose sides are a = 4 cm, b = 6 cm, and c = 8 cm.","اس triangle کا area معلوم کریں جس کی sides ہیں: a = 4 cm, b = 6 cm, c = 8 cm",Medium,2,PRO,1
TOPIC_SEP,1,7.3 Solve Simple Trigonometric Problems in Three Dimensions,topic_separator,,,,,,1
q_10_math_ch7_sq_028,1,7.3 Solve Simple Trigonometric Problems in Three Dimensions,process_steps,Enlist the main steps used to solve a three-dimensional trigonometric problem by reducing it to right-angled triangles.,three-dimensional trigonometric problem کو right-angled triangles میں reduce کرکے solve کرنے کے main steps بیان کریں۔,Medium,2,ELITE,1
q_10_math_ch7_sq_029,1,7.3 Solve Simple Trigonometric Problems in Three Dimensions,numerical_short,"In the triangular prism with rectangular base ABCD, calculate the lengths CF and BF when AB = 5 cm, BC = 4 cm, and CG = 3 cm.","rectangular base ABCD والے triangular prism میں CF اور BF معلوم کریں: AB = 5 cm, BC = 4 cm, CG = 3 cm",Hard,2,PRO,1
q_10_math_ch7_sq_030,1,7.3 Solve Simple Trigonometric Problems in Three Dimensions,numerical_short,"For a square-based pyramid of base side 10 cm and vertical height 12 cm, calculate the angle VPM.","square-based pyramid کے لیے angle VPM معلوم کریں: base side = 10 cm, vertical height = 12 cm",Hard,2,PRO,1
q_10_math_ch7_sq_031,1,7.3 Solve Simple Trigonometric Problems in Three Dimensions,application_scenario,"A camera is placed at a 45° angle from the ground. If a player is 10 units in front and 10 units above, calculate the direct line-of-sight distance.",camera ground سے 45° angle پر placed ہے۔ اگر player 10 units سامنے اور 10 units اوپر ہو تو direct line-of-sight distance معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,7.4 Concept of Trigonometry in Real Life,topic_separator,,,,,,1
q_10_math_ch7_sq_032,1,7.4 Concept of Trigonometry in Real Life,application_scenario,A plane travels 2000 m at an angle of elevation of 12°. Calculate its height above the ground.,ایک plane 12° کے angle of elevation پر 2000 m travel کرتا ہے۔ زمین سے اس کی height معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch7_sq_033,1,7.4 Concept of Trigonometry in Real Life,application_scenario,Two microphones are 3 m apart and a sound source is 2 m and 2.5 m from them. Calculate the angle between the two sound paths.,دو microphones کا فاصلہ 3 m ہے اور sound source ان سے 2 m اور 2.5 m دور ہے۔ دونوں sound paths کے درمیان angle معلوم کریں۔,Hard,2,PRO,1
q_10_math_ch7_sq_034,1,7.4 Concept of Trigonometry in Real Life,application_scenario,A lighthouse is 80 m above sea level and a ship is observed at an angle of depression of 12°. Calculate the horizontal distance of the ship from the base of the cliff.,lighthouse sea level سے 80 m بلند ہے اور ship کا angle of depression 12° ہے۔ cliff کے base سے ship کا horizontal distance معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.5 Three Figure Bearing and Its Applications,topic_separator,,,,,,1
q_10_math_ch7_sq_035,1,7.5 Three Figure Bearing and Its Applications,definition_example,Define bearing and explain how a three-figure bearing is measured and written.,bearing کی تعریف کریں اور واضح کریں کہ three-figure bearing کس طرح measure اور write کیا جاتا ہے۔,Easy,2,ULTRA,1
q_10_math_ch7_sq_036,1,7.5 Three Figure Bearing and Its Applications,difference,"Differentiate between cardinal directions and ordinal directions, giving the standard examples of each.",cardinal directions اور ordinal directions میں فرق بیان کریں اور ہر ایک کی standard examples دیں۔,Easy,2,ELITE,1
q_10_math_ch7_sq_037,1,7.5 Three Figure Bearing and Its Applications,numerical_short,Find the bearing of P from Q when the bearing of Q from P is 060°.,اگر Q کی P سے bearing 060° ہو تو P کی Q سے bearing معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch7_sq_038,1,7.5 Three Figure Bearing and Its Applications,numerical_short,A person walks 100 m north and then 300 m east. Calculate the distance from the starting point and the bearing required to return.,ایک شخص 100 m north اور پھر 300 m east چلتا ہے۔ starting point سے distance اور واپس جانے کی bearing معلوم کریں۔,Hard,2,PRO,1
q_10_math_ch7_sq_039,1,7.5 Three Figure Bearing and Its Applications,numerical_short,A ship sails 20 km on a bearing of 120°. Calculate how far south it is from its original position.,ایک ship bearing 120° پر 20 km sail کرتی ہے۔ original position سے south direction میں اس کا distance معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch7_sq_040,1,7.5 Three Figure Bearing and Its Applications,numerical_short,A ship sails 100 km on a bearing of 045° and then 120 km on a bearing of 135°. Find the distance between the starting and final positions.,ایک ship bearing 045° پر 100 km اور پھر bearing 135° پر 120 km sail کرتی ہے۔ starting اور final positions کے درمیان distance معلوم کریں۔,Hard,2,PRO,1
