question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch8_010,1,8.0 Circle and its Components,Understand,Which arc is smaller than the arc of a semicircle?,کون سی arc semicircle کی arc سے چھوٹی ہوتی ہے؟,Major arc / قوسِ کبریٰ,Diameter / قطر,Minor arc / قوسِ صغریٰ,Secant / قاطع,C | Minor arc / قوسِ صغریٰ,Easy,1,PRO,1
q_10_math_ch8_011,1,8.0 Circle and its Components,Understand,Which arc is greater than the arc of a semicircle?,کون سی arc semicircle کی arc سے بڑی ہوتی ہے؟,Minor arc / قوسِ صغریٰ,Chord / وتر,Major arc / قوسِ کبریٰ,Radius / نصف قطر,C | Major arc / قوسِ کبریٰ,Easy,1,PRO,1
q_10_math_ch8_012,1,8.0 Circle and its Components,Remember,The region enclosed between a chord and the arc cut off by it is called a:,chord اور اس سے cut ہونے والی arc کے درمیان enclosed region کیا کہلاتا ہے؟,Sector of a circle / circle کا قطاع,Semicircle / نصف دائرہ,Central angle / مرکزی زاویہ,Segment of a circle / circle کا قطعہ,D | Segment of a circle / circle کا قطعہ,Easy,1,ULTRA,1
q_10_math_ch8_013,1,8.0 Circle and its Components,Remember,The region enclosed between two radii and an arc is called a:,دو radii اور ایک arc کے درمیان enclosed region کیا کہلاتا ہے؟,Sector of a circle / circle کا قطاع,Segment of a circle / circle کا قطعہ,Diameter / قطر,Secant / قاطع,A | Sector of a circle / circle کا قطاع,Easy,1,ULTRA,1
q_10_math_ch8_014,1,8.0 Circle and its Components,Understand,An angle formed by joining a point on the arc of a segment to the endpoints of its chord is called:,segment کی arc کے point کو chord کے endpoints سے ملانے پر بننے والا angle کیا کہلاتا ہے؟,Central angle / مرکزی زاویہ,Exterior angle / بیرونی زاویہ,Angle in the segment / segment میں زاویہ,Right angle / قائمہ زاویہ,C | Angle in the segment / segment میں زاویہ,Medium,1,ELITE,1
q_10_math_ch8_015,1,8.0 Circle and its Components,Understand,An angle whose vertex lies on the circumference and whose arms meet the endpoints of an arc is called:,وہ angle جس کا vertex circumference پر ہو اور arms arc کے endpoints سے ملیں، کیا کہلاتا ہے؟,Central angle / مرکزی زاویہ,Angle standing upon an arc / arc پر قائم زاویہ,Straight angle / سیدھا زاویہ,Reflex angle / منعکس زاویہ,B | Angle standing upon an arc / arc پر قائم زاویہ,Medium,1,ELITE,1
q_10_math_ch8_016,1,8.0 Circle and its Components,Remember,A straight line cutting the circumference of a circle at two distinct points is called a:,circle کے circumference کو دو distinct points پر cut کرنے والی straight line کیا کہلاتی ہے؟,Tangent / مماس,Radius / نصف قطر,Diameter segment / قطری قطعہ,Secant / قاطع,D | Secant / قاطع,Easy,1,ULTRA,1
q_10_math_ch8_017,1,8.0 Circle and its Components,Remember,An angle formed at the centre by the endpoints of an arc or chord is called a:,arc یا chord کے endpoints کو centre سے ملانے پر بننے والا angle کیا کہلاتا ہے؟,Central angle / مرکزی زاویہ,Circum angle / محیطی زاویہ,Exterior angle / بیرونی زاویہ,Angle in a segment / segment میں زاویہ,A | Central angle / مرکزی زاویہ,Easy,1,ULTRA,1
q_10_math_ch8_018,1,8.0 Circle and its Components,Apply,What is the sum of central angles of a circle having no interior points in common?,circle کے ایسے central angles کا sum کیا ہوتا ہے جن کے interior points common نہ ہوں؟,90°,360°,180°,270°,B | 360°,Medium,1,PRO,1
TOPIC_SEP,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,Topic,,,,,,,,,,,1
q_10_math_ch8_019,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,Understand,How many circles can pass through three non-collinear points?,three non-collinear points سے کتنے circles گزر سکتے ہیں؟,Exactly two / صرف دو,Exactly one / صرف ایک,Infinitely many / لامحدود,None / کوئی نہیں,B | Exactly one / صرف ایک,Medium,1,PRO,1
q_10_math_ch8_020,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,Analyze,Why can a circle not be drawn through more than two points lying on one straight line?,ایک straight line پر موجود two سے زیادہ points سے circle کیوں نہیں گزر سکتا؟,Every chord is a radius / ہر chord radius ہوتا ہے,All arcs are equal / تمام arcs برابر ہوتی ہیں,A diameter is not a chord / diameter chord نہیں ہوتا,A circle cannot contain three collinear points / circle میں three collinear points نہیں ہو سکتے,D | A circle cannot contain three collinear points / circle میں three collinear points نہیں ہو سکتے,Hard,1,ELITE,1
q_10_math_ch8_021,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,Understand,"If two circles have three common points, what follows?",اگر two circles کے three common points ہوں تو کیا نتیجہ نکلتا ہے؟,The circles coincide / circles coincide کرتے ہیں,They are perpendicular / وہ perpendicular ہوتے ہیں,They have different centres / ان کے centres مختلف ہوتے ہیں,They have no common chord / ان کا common chord نہیں ہوتا,A | The circles coincide / circles coincide کرتے ہیں,Medium,1,PRO,1
TOPIC_SEP,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,Topic,,,,,,,,,,,1
q_10_math_ch8_022,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,Understand,A line drawn from the centre of a circle perpendicular to a chord:,circle کے centre سے chord پر drawn perpendicular line کیا کرتی ہے؟,Bisects the chord / chord کو bisect کرتی ہے,Doubles the chord / chord کو double کرتی ہے,Becomes a tangent / tangent بن جاتی ہے,Bisects the circumference / circumference کو bisect کرتی ہے,A | Bisects the chord / chord کو bisect کرتی ہے,Medium,1,PRO,1
q_10_math_ch8_023,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,Understand,"If a line from the centre of a circle bisects a chord, then it is:",اگر centre سے drawn line chord کو bisect کرے تو وہ chord کے ساتھ کیا ہوگی؟,Parallel to the chord / chord کے parallel,A tangent to the circle / circle کی tangent,Perpendicular to the chord / chord پر perpendicular,Equal to the chord / chord کے برابر,C | Perpendicular to the chord / chord پر perpendicular,Medium,1,PRO,1
q_10_math_ch8_024,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,Apply,A chord is 8 cm long and the radius is 5 cm. What is the perpendicular distance from the centre to the chord?,chord 8 cm اور radius 5 cm ہے۔ centre سے chord کا perpendicular distance معلوم کریں۔,3 cm,2 cm,4 cm,5 cm,A | 3 cm,Hard,1,PRO,1
q_10_math_ch8_025,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,Apply,A chord is 24 m long in a circle of radius 13 m. What is its distance from the centre?,radius 13 m والے circle میں chord 24 m ہے۔ centre سے chord کا distance معلوم کریں۔,7 m,10 m,5 m,12 m,C | 5 m,Hard,1,PRO,1
TOPIC_SEP,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,Topic,,,,,,,,,,,1
q_10_math_ch8_026,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,Understand,"If two chords of the same circle are congruent, then they are:",same circle کے two congruent chords centre سے کیسے ہوتے ہیں؟,Equidistant from the centre / centre سے برابر فاصلے پر,Parallel in every case / ہر صورت parallel,Both diameters / دونوں diameters,Perpendicular to each other / ایک دوسرے پر perpendicular,A | Equidistant from the centre / centre سے برابر فاصلے پر,Medium,1,PRO,1
q_10_math_ch8_027,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,Understand,"If two chords of a circle are equidistant from the centre, then the chords are:",اگر circle کے two chords centre سے equidistant ہوں تو chords کیسے ہوں گے؟,Perpendicular / عمودی,Tangents / مماسات,Congruent / ہم نہایت,Unequal / غیر برابر,C | Congruent / ہم نہایت,Medium,1,PRO,1
q_10_math_ch8_028,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,Apply,"Two chords are each 8 m from the centre. If one chord is 14 m long, what is the length of the other chord?",two chords centre سے 8 m دور ہیں۔ ایک chord 14 m ہے تو دوسرے کی length کیا ہوگی؟,14 m,7 m,8 m,16 m,A | 14 m,Medium,1,PRO,1
TOPIC_SEP,1,8.1.6–8.1.7 Congruent Chords and Corresponding Arcs,Topic,,,,,,,,,,,1
q_10_math_ch8_029,1,8.1.6–8.1.7 Congruent Chords and Corresponding Arcs,Understand,"If two arcs of the same circle are congruent, their corresponding chords are:",same circle کی two congruent arcs کے corresponding chords کیسے ہوتے ہیں؟,Perpendicular / عمودی,Equal / برابر,Tangents / مماسات,Unequal / غیر برابر,B | Equal / برابر,Medium,1,PRO,1
q_10_math_ch8_030,1,8.1.6–8.1.7 Congruent Chords and Corresponding Arcs,Understand,"If two chords of the same circle are congruent, their corresponding arcs are:",same circle کے two congruent chords کی corresponding arcs کیسی ہوتی ہیں؟,Complementary / متمم,Perpendicular / عمودی,Open / کھلی,Congruent / ہم نہایت,D | Congruent / ہم نہایت,Medium,1,PRO,1
q_10_math_ch8_031,1,8.1.6–8.1.7 Congruent Chords and Corresponding Arcs,Apply,"In a circle, chord AB is equal to chord CD. Which relation between the corresponding arcs is correct?",circle میں chord AB، chord CD کے برابر ہے۔ corresponding arcs کے درمیان درست relation کون سا ہے؟,Arc AB = 2(Arc CD),Arc AB = Arc CD,Arc AB < Arc CD,Arc AB + Arc CD = 90°,B | Arc AB = Arc CD,Medium,1,PRO,1
TOPIC_SEP,1,8.1.8–8.1.9 Chords and Central Angles,Topic,,,,,,,,,,,1
q_10_math_ch8_032,1,8.1.8–8.1.9 Chords and Central Angles,Understand,Equal chords of a circle subtend central angles that are:,circle کے equal chords centre پر کیسے angles subtend کرتے ہیں؟,Equal / برابر,Supplementary / مکمل زاویے,Complementary / متمم زاویے,Always right angles / ہمیشہ قائمہ زاویے,A | Equal / برابر,Medium,1,PRO,1
q_10_math_ch8_033,1,8.1.8–8.1.9 Chords and Central Angles,Understand,"If two central angles of a circle are equal, their corresponding chords are:",اگر circle کے two central angles برابر ہوں تو corresponding chords کیسے ہوں گے؟,Parallel / متوازی,Equal / برابر,Diameters / diameters,Tangents / tangents,B | Equal / برابر,Medium,1,PRO,1
q_10_math_ch8_034,1,8.1.8–8.1.9 Chords and Central Angles,Apply,"Two equal central angles subtend chords PQ and RS. If PQ = 4 cm, what is RS?",two equal central angles chords PQ اور RS subtend کرتے ہیں۔ اگر PQ = 4 cm ہو تو RS کیا ہوگا؟,2 cm,4 cm,8 cm,16 cm,B | 4 cm,Medium,1,PRO,1
TOPIC_SEP,1,8.0 Arc Measures and Review Applications,Topic,,,,,,,,,,,1
q_10_math_ch8_035,1,8.0 Arc Measures and Review Applications,Remember,The central angle of a minor arc measures:,minor arc کا central angle کتنا measure کرتا ہے؟,Exactly 180° / بالکل 180°,More than 180° / 180° سے زیادہ,Less than 180° / 180° سے کم,Exactly 360° / بالکل 360°,C | Less than 180° / 180° سے کم,Easy,1,ELITE,1
q_10_math_ch8_036,1,8.0 Arc Measures and Review Applications,Remember,The central angle of a major arc measures:,major arc کا central angle کتنا measure کرتا ہے؟,Less than 90° / 90° سے کم,Exactly 180° / بالکل 180°,More than 180° / 180° سے زیادہ,Exactly 360° / بالکل 360°,C | More than 180° / 180° سے زیادہ,Easy,1,ELITE,1
q_10_math_ch8_037,1,8.0 Arc Measures and Review Applications,Remember,The central angle of a semicircle measures:,semicircle کا central angle کتنا ہوتا ہے؟,90°,270°,360°,180°,D | 180°,Easy,1,ULTRA,1
q_10_math_ch8_038,1,8.0 Arc Measures and Review Applications,Understand,The distance of any point on the circumference from the centre equals the:,circumference کے کسی point کا centre سے distance کس کے برابر ہوتا ہے؟,Diameter / قطر,Chord / وتر,Arc length / قوس کی لمبائی,Radius / نصف قطر,D | Radius / نصف قطر,Easy,1,ULTRA,1
q_10_math_ch8_039,1,8.0 Arc Measures and Review Applications,Apply,A chord is 10 cm long and its perpendicular distance from the centre is 6 cm. What is the radius?,chord 10 cm اور centre سے perpendicular distance 6 cm ہے۔ radius معلوم کریں۔,√36 cm,11 cm,16 cm,√61 cm,D | √61 cm,Hard,1,PRO,1
q_10_math_ch8_040,1,8.0 Arc Measures and Review Applications,Analyze,A 20 cm chord is bisected by a perpendicular from the centre of length 10 cm. What is the radius?,20 cm chord کو centre سے 10 cm کے perpendicular نے bisect کیا ہے۔ radius معلوم کریں۔,10√2 cm,10 cm,20 cm,5√2 cm,A | 10√2 cm,Hard,1,PRO,1
q_10_math_ch8_041,1,8.0 Arc Measures and Review Applications,Analyze,"In two congruent circles, congruent minor arcs correspond to chords that are:",two congruent circles میں congruent minor arcs کے corresponding chords کیسے ہوتے ہیں؟,Equal / برابر,Parallel only / صرف parallel,Unequal / غیر برابر,Always diameters / ہمیشہ diameters,A | Equal / برابر,Hard,1,PRO,1
