question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_math_ch12_008,1,12.1.2 Outcomes and Sample Space,Remember,Which symbol is commonly used for the sample space?,sample space کے لیے عموماً کون سا symbol use ہوتا ہے؟,E,S,P,Q,B | S,Easy,1,ULTRA,1
q_10_math_ch12_009,1,12.1.2 Outcomes and Sample Space,Apply,What is the sample space for rolling one ordinary die?,one ordinary die roll کرنے کا sample space کیا ہے؟,"S = {0, 1, 2, 3, 4, 5}","S = {1, 2, 3, 4, 5, 6}","S = {1, 2, 3, 4, 5}","S = {2, 4, 6}","B | S = {1, 2, 3, 4, 5, 6}",Medium,1,PRO,1
q_10_math_ch12_010,1,12.1.2 Outcomes and Sample Space,Understand,Each individual element of a sample space is called a:,sample space کے ہر individual element کو کیا کہتے ہیں؟,Sample point / sample point,Central angle / central angle,Class mark / class mark,Whisker / whisker,A | Sample point / sample point,Easy,1,ELITE,1
TOPIC_SEP,1,12.1.3 Event and Basic Event Types,Topic,,,,,,,,,,,1
q_10_math_ch12_011,1,12.1.3 Event and Basic Event Types,Remember,"In a random experiment, an event is a:",random experiment میں event کیا ہوتا ہے؟,Subset of the sample space / sample space کا subset,Superset of every sample space / ہر sample space کا superset,Class interval / class interval,Geometric radius / geometric radius,A | Subset of the sample space / sample space کا subset,Easy,1,ULTRA,1
q_10_math_ch12_012,1,12.1.3 Event and Basic Event Types,Remember,An event consisting of only one outcome is called an:,صرف one outcome پر مشتمل event کیا کہلاتا ہے؟,Exhaustive event / exhaustive event,Combined event / combined event,Elementary event / elementary event,Dependent event / dependent event,C | Elementary event / elementary event,Easy,1,ULTRA,1
q_10_math_ch12_013,1,12.1.3 Event and Basic Event Types,Understand,Events having the same chance of occurring are called:,same chance of occurring والے events کیا کہلاتے ہیں؟,Impossible events / impossible events,Dependent events / dependent events,Complementary events / complementary events,Equally likely events / equally likely events,D | Equally likely events / equally likely events,Easy,1,PRO,1
q_10_math_ch12_014,1,12.1.3 Event and Basic Event Types,Understand,An event that is sure to occur is called a:,وہ event جو sure to occur ہو کیا کہلاتا ہے؟,Impossible event / impossible event,Non-mutually exclusive event / non-mutually exclusive event,Dependent event / dependent event,Certain event / certain event,D | Certain event / certain event,Easy,1,PRO,1
q_10_math_ch12_015,1,12.1.3 Event and Basic Event Types,Understand,An event that cannot occur under the given conditions is called an:,وہ event جو given conditions میں occur نہ کر سکے کیا کہلاتا ہے؟,Certain event / certain event,Exhaustive event / exhaustive event,Independent event / independent event,Impossible event / impossible event,D | Impossible event / impossible event,Easy,1,PRO,1
q_10_math_ch12_016,1,12.1.3 Event and Basic Event Types,Understand,Two events that cannot occur at the same time are called:,two events جو same time پر occur نہ کر سکیں کیا کہلاتے ہیں؟,Mutually exclusive events / mutually exclusive events,Independent events / independent events,Exhaustive events / exhaustive events,Equally likely events / equally likely events,A | Mutually exclusive events / mutually exclusive events,Medium,1,PRO,1
q_10_math_ch12_017,1,12.1.3 Event and Basic Event Types,Understand,A collection of events whose union is the whole sample space is called:,events کی ایسی collection جس کا union whole sample space ہو کیا کہلاتی ہے؟,Exhaustive events / exhaustive events,Impossible events / impossible events,Non-mutually exclusive events / non-mutually exclusive events,Dependent events / dependent events,A | Exhaustive events / exhaustive events,Medium,1,PRO,1
q_10_math_ch12_018,1,12.1.3 Event and Basic Event Types,Understand,The event representing the non-occurrence of A is called the:,A کے non-occurrence کو represent کرنے والا event کیا کہلاتا ہے؟,Complement of A / A کا complement,Intersection of A / A کا intersection,Sample point of A / A کا sample point,Union of A with itself / A کا خود سے union,A | Complement of A / A کا complement,Medium,1,PRO,1
q_10_math_ch12_019,1,12.1.3 Event and Basic Event Types,Understand,An event and its complement are:,ایک event اور اس کا complement کیسے ہوتے ہیں؟,Dependent and overlapping / dependent اور overlapping,Mutually exclusive and exhaustive / mutually exclusive اور exhaustive,Equal in every case / ہر case میں equal,Both impossible / دونوں impossible,B | Mutually exclusive and exhaustive / mutually exclusive اور exhaustive,Medium,1,PRO,1
TOPIC_SEP,1,12.1.4–12.1.5 Combined Events,Topic,,,,,,,,,,,1
q_10_math_ch12_020,1,12.1.4–12.1.5 Combined Events,Remember,A combined event consists of:,combined event کس پر مشتمل ہوتا ہے؟,Only one sample point / صرف one sample point,No outcomes / کوئی outcomes نہیں,Two or more simple events happening together / two or more simple events together,One class boundary / one class boundary,C | Two or more simple events happening together / two or more simple events together,Easy,1,ULTRA,1
q_10_math_ch12_021,1,12.1.4–12.1.5 Combined Events,Understand,Two events are independent when the occurrence of one:,two events independent تب ہوتے ہیں جب ایک کا occurrence دوسرے پر کیا effect ڈالے؟,Makes the other impossible / دوسرے کو impossible بنائے,Does not affect the outcome of the other / دوسرے کے outcome کو affect نہ کرے,Changes the sample space to zero / sample space کو zero کرے,Always doubles the other probability / دوسرے کی probability ہمیشہ double کرے,B | Does not affect the outcome of the other / دوسرے کے outcome کو affect نہ کرے,Medium,1,PRO,1
q_10_math_ch12_022,1,12.1.4–12.1.5 Combined Events,Understand,Two events are dependent when the outcome of one:,two events dependent تب ہوتے ہیں جب ایک کا outcome دوسرے پر کیا کرے؟,Never changes anything / کبھی کچھ change نہ کرے,Is always impossible / ہمیشہ impossible ہو,Equals the sample space / sample space کے برابر ہو,Affects the outcome of the other / دوسرے کے outcome کو affect کرے,D | Affects the outcome of the other / دوسرے کے outcome کو affect کرے,Medium,1,PRO,1
q_10_math_ch12_023,1,12.1.4–12.1.5 Combined Events,Understand,Drawing cards with replacement is used in the chapter as an example of:,cards with replacement draw کرنا chapter میں کس کی example ہے؟,Dependent events / dependent events,Impossible events / impossible events,Independent events / independent events,Exhaustive events only / صرف exhaustive events,C | Independent events / independent events,Medium,1,PRO,1
q_10_math_ch12_024,1,12.1.4–12.1.5 Combined Events,Understand,Drawing cards without replacement is an example of:,cards without replacement draw کرنا کس کی example ہے؟,Dependent events / dependent events,Independent events / independent events,Certain events / certain events,Equally likely events only / صرف equally likely events,A | Dependent events / dependent events,Medium,1,PRO,1
q_10_math_ch12_025,1,12.1.4–12.1.5 Combined Events,Understand,Non-mutually exclusive events may:,non-mutually exclusive events کیا کر سکتے ہیں؟,Never overlap / کبھی overlap نہ کرنا,Have no sample points / کوئی sample points نہ ہونا,Always be complements / ہمیشہ complements ہونا,Occur at the same time / same time پر occur,D | Occur at the same time / same time پر occur,Medium,1,PRO,1
TOPIC_SEP,1,12.1.6–12.1.8 Probability Diagrams,Topic,,,,,,,,,,,1
q_10_math_ch12_026,1,12.1.6–12.1.8 Probability Diagrams,Remember,Which diagram shows all possible outcomes using one or more events as branches?,کون سا diagram one or more events کو branches کی صورت میں دکھا کر all possible outcomes show کرتا ہے؟,Box plot / box plot,Ogive / ogive,Scatter diagram / scatter diagram,Tree diagram / tree diagram,D | Tree diagram / tree diagram,Easy,1,ULTRA,1
q_10_math_ch12_027,1,12.1.6–12.1.8 Probability Diagrams,Apply,How many outcomes are shown by a tree diagram for tossing two coins?,two coins toss کرنے کے tree diagram میں کتنے outcomes ہوتے ہیں؟,4,2,6,8,A | 4,Medium,1,PRO,1
q_10_math_ch12_028,1,12.1.6–12.1.8 Probability Diagrams,Apply,How many ordered outcomes are in the sample space for rolling two dice?,two dice roll کرنے کے sample space میں کتنے ordered outcomes ہوتے ہیں؟,6,12,36,24,C | 36,Medium,1,PRO,1
q_10_math_ch12_029,1,12.1.6–12.1.8 Probability Diagrams,Remember,A sample space diagram presents all possible outcomes in:,sample space diagram all possible outcomes کس form میں present کرتا ہے؟,Only a circle / صرف circle,Only a line graph / صرف line graph,List or table form / list یا table form,Only a formula / صرف formula,C | List or table form / list یا table form,Easy,1,ELITE,1
q_10_math_ch12_030,1,12.1.6–12.1.8 Probability Diagrams,Remember,A possibility diagram is a grid or table showing:,possibility diagram grid یا table میں کیا show کرتا ہے؟,Only cumulative frequencies / صرف cumulative frequencies,Only quartile values / صرف quartile values,All possible combinations of two events / two events کی all possible combinations,Only tangent lengths / صرف tangent lengths,C | All possible combinations of two events / two events کی all possible combinations,Easy,1,ELITE,1
q_10_math_ch12_031,1,12.1.6–12.1.8 Probability Diagrams,Apply,How many sample points are there when one die is rolled and one coin is tossed?,one die roll اور one coin toss کرنے پر کتنے sample points ہوتے ہیں؟,12,6,8,36,A | 12,Medium,1,PRO,1
TOPIC_SEP,1,12.1.9 Probability of an Event,Topic,,,,,,,,,,,1
q_10_math_ch12_032,1,12.1.9 Probability of an Event,Remember,Which formula gives the probability of an event E in a finite sample space?,finite sample space میں event E کی probability کا formula کون سا ہے؟,P(E) = n(S)/n(E),P(E) = n(E) + n(S),P(E) = n(E) − n(S),P(E) = n(E)/n(S),D | P(E) = n(E)/n(S),Easy,1,ULTRA,1
q_10_math_ch12_033,1,12.1.9 Probability of an Event,Remember,The probability of any event lies in which interval?,any event کی probability کس interval میں ہوتی ہے؟,P(E) < 0,1 < P(E) ≤ 2,−1 ≤ P(E) ≤ 0,0 ≤ P(E) ≤ 1,D | 0 ≤ P(E) ≤ 1,Easy,1,ULTRA,1
q_10_math_ch12_034,1,12.1.9 Probability of an Event,Remember,What is the probability of the sample space S?,sample space S کی probability کیا ہے؟,1,0,1/2,2,A | 1,Easy,1,ULTRA,1
q_10_math_ch12_035,1,12.1.9 Probability of an Event,Remember,What is the probability of the impossible event ∅?,impossible event ∅ کی probability کیا ہے؟,1,0,1/2,−1,B | 0,Easy,1,ULTRA,1
q_10_math_ch12_036,1,12.1.9 Probability of an Event,Understand,Which relation connects an event E and its complement Ē?,event E اور اس کے complement Ē کو کون سا relation connect کرتا ہے؟,P(E) − P(Ē) = 1,P(E)P(Ē) = 1,P(E) = P(Ē) in every case,P(E) + P(Ē) = 1,D | P(E) + P(Ē) = 1,Medium,1,PRO,1
q_10_math_ch12_037,1,12.1.9 Probability of an Event,Apply,A bag contains 5 blue and 4 green balls. What is the probability of drawing a blue ball?,bag میں 5 blue اور 4 green balls ہیں۔ blue ball draw ہونے کی probability معلوم کریں۔,4/9,5/9,1/5,5/4,B | 5/9,Medium,1,PRO,1
q_10_math_ch12_038,1,12.1.9 Probability of an Event,Apply,A bag contains 5 blue and 4 green balls. What is the probability of not drawing a blue ball?,bag میں 5 blue اور 4 green balls ہیں۔ blue ball نہ draw ہونے کی probability معلوم کریں۔,5/9,1/9,4/5,4/9,D | 4/9,Medium,1,PRO,1
q_10_math_ch12_039,1,12.1.9 Probability of an Event,Apply,Two dice are rolled. What is the probability that their sum is 4?,two dice roll کیے جاتے ہیں۔ sum 4 ہونے کی probability معلوم کریں۔,1/6,1/9,1/36,1/12,D | 1/12,Hard,1,PRO,1
q_10_math_ch12_040,1,12.1.9 Probability of an Event,Apply,Two coins are tossed together. What is the probability of getting different faces?,two coins together toss کیے جاتے ہیں۔ different faces آنے کی probability معلوم کریں۔,1/4,3/4,1/2,1,C | 1/2,Medium,1,PRO,1
q_10_math_ch12_041,1,12.1.9 Probability of an Event,Apply,A die is rolled and a coin is tossed. What is the probability of an odd number and a head?,die roll اور coin toss کیا جاتا ہے۔ odd number اور head آنے کی probability معلوم کریں۔,1/2,1/3,3/4,1/4,D | 1/4,Hard,1,PRO,1
q_10_math_ch12_042,1,12.1.9 Probability of an Event,Apply,An equally likely spinner is numbered 1 to 12. What is the probability of landing on 7?,equally likely spinner پر 1 سے 12 numbers ہیں۔ 7 پر رکنے کی probability کیا ہے؟,1/6,1/12,5/12,1/2,B | 1/12,Medium,1,PRO,1
q_10_math_ch12_043,1,12.1.9 Probability of an Event,Apply,An equally likely spinner is numbered 1 to 12. What is the probability of landing on a prime number?,equally likely spinner پر 1 سے 12 numbers ہیں۔ prime number پر رکنے کی probability کیا ہے؟,1/12,1/2,7/12,5/12,D | 5/12,Hard,1,PRO,1
TOPIC_SEP,1,12.2 Addition Law of Probability,Topic,,,,,,,,,,,1
q_10_math_ch12_044,1,12.2 Addition Law of Probability,Remember,Which formula is the general addition law of probability?,general addition law of probability کا formula کون سا ہے؟,P(A ∪ B) = P(A)P(B),P(A ∪ B) = P(A) + P(B) − P(A ∩ B),P(A ∪ B) = P(A) − P(B),P(A ∪ B) = P(A ∩ B),B | P(A ∪ B) = P(A) + P(B) − P(A ∩ B),Easy,1,ULTRA,1
q_10_math_ch12_045,1,12.2 Addition Law of Probability,Understand,"For mutually exclusive events A and B, the addition law becomes:",mutually exclusive events A اور B کے لیے addition law کیا بن جاتا ہے؟,P(A ∪ B) = P(A) + P(B),P(A ∪ B) = P(A)P(B),P(A ∪ B) = P(A) − P(B),P(A ∪ B) = 0,A | P(A ∪ B) = P(A) + P(B),Medium,1,PRO,1
q_10_math_ch12_046,1,12.2 Addition Law of Probability,Apply,"If P(A) = 0.37, P(B) = 0.42 and P(A ∩ B) = 0.09, find P(A ∪ B).","درج ذیل values کے لیے P(A ∪ B) معلوم کریں: P(A) = 0.37, P(B) = 0.42, P(A ∩ B) = 0.09",0.70,0.61,0.79,0.88,A | 0.70,Hard,1,PRO,1
q_10_math_ch12_047,1,12.2 Addition Law of Probability,Apply,"A basket contains 50 yellow, 70 red and 80 white flowers. What is the probability of selecting a yellow or red flower?",basket میں 50 yellow، 70 red اور 80 white flowers ہیں۔ yellow یا red flower select ہونے کی probability معلوم کریں۔,1/4,3/5,7/20,4/5,B | 3/5,Hard,1,PRO,1
q_10_math_ch12_048,1,12.2 Addition Law of Probability,Analyze,Two dice are rolled. The probability of getting the same number on both dice or a sum of 10 is:,two dice roll کیے جاتے ہیں۔ same number on both dice یا sum 10 آنے کی probability کیا ہے؟,2/9,1/9,1/6,1/3,A | 2/9,Hard,1,PRO,1
TOPIC_SEP,1,12.3 Multiplication Law of Probability,Topic,,,,,,,,,,,1
q_10_math_ch12_049,1,12.3 Multiplication Law of Probability,Remember,"For independent events A and B, which formula gives P(A ∩ B)?",independent events A اور B کے لیے P(A ∩ B) کا formula کون سا ہے؟,P(A ∩ B) = P(A) + P(B),P(A ∩ B) = P(A) × P(B),P(A ∩ B) = P(A) − P(B),P(A ∩ B) = P(A)/P(B),B | P(A ∩ B) = P(A) × P(B),Easy,1,ULTRA,1
q_10_math_ch12_050,1,12.3 Multiplication Law of Probability,Understand,"For dependent events A and B, which formula is used?",dependent events A اور B کے لیے کون سا formula use ہوتا ہے؟,P(A ∩ B) = P(A) × P(B|A),P(A ∩ B) = P(A) + P(B),P(A ∩ B) = P(A) × P(B) in every case,P(A ∩ B) = P(B) − P(A),A | P(A ∩ B) = P(A) × P(B|A),Medium,1,PRO,1
q_10_math_ch12_051,1,12.3 Multiplication Law of Probability,Remember,"In P(B|A), what does the notation mean?",P(B|A) notation کا کیا مطلب ہے؟,Probability of A or B / A یا B کی probability,Probability of neither event / neither event کی probability,Probability of B given that A has occurred / B کی probability جبکہ A occur ہو چکا ہو,Complement of B / B کا complement,C | Probability of B given that A has occurred / B کی probability جبکہ A occur ہو چکا ہو,Medium,1,PRO,1
q_10_math_ch12_052,1,12.3 Multiplication Law of Probability,Apply,A bag has 4 red and 3 green balls. Two balls are drawn with replacement. What is the probability that both are red?,bag میں 4 red اور 3 green balls ہیں۔ two balls with replacement draw کیے جاتے ہیں۔ دونوں red ہونے کی probability معلوم کریں۔,4/7,12/49,2/7,16/49,D | 16/49,Hard,1,PRO,1
q_10_math_ch12_053,1,12.3 Multiplication Law of Probability,Apply,A bag has 3 white and 2 black marbles. Two are drawn without replacement. What is the probability that both are white?,bag میں 3 white اور 2 black marbles ہیں۔ two marbles without replacement draw کیے جاتے ہیں۔ دونوں white ہونے کی probability معلوم کریں۔,9/25,2/5,3/10,6/25,C | 3/10,Hard,1,PRO,1
q_10_math_ch12_054,1,12.3 Multiplication Law of Probability,Apply,Two cards are drawn successively without replacement from a standard deck. What is the probability that the first is a king and the second is a queen?,standard deck سے two cards successively without replacement draw کیے جاتے ہیں۔ first king اور second queen ہونے کی probability معلوم کریں۔,1/13,16/2704,4/663,1/169,C | 4/663,Hard,1,PRO,1
TOPIC_SEP,1,Review Exercise 12,Topic,,,,,,,,,,,1
q_10_math_ch12_055,1,Review Exercise 12,Remember,What is the probability of an impossible event?,impossible event کی probability کیا ہے؟,1,2,0,−1,C | 0,Easy,1,PRO,1
q_10_math_ch12_056,1,Review Exercise 12,Apply,What is the probability of getting a head when a fair coin is tossed once?,fair coin کو once toss کرنے پر head آنے کی probability کیا ہے؟,0,1/4,1/2,1,C | 1/2,Easy,1,PRO,1
q_10_math_ch12_057,1,Review Exercise 12,Remember,What is the sum of probabilities of all possible outcomes of an experiment?,experiment کے all possible outcomes کی probabilities کا sum کیا ہوتا ہے؟,0,1,1/2,2,B | 1,Easy,1,PRO,1
q_10_math_ch12_058,1,Review Exercise 12,Apply,"If P(A) = 0.6, find the probability that A does not occur.",اگر P(A) = 0.6 ہو تو A کے not occur ہونے کی probability معلوم کریں۔,0.6,0.4,1,1.6,B | 0.4,Medium,1,PRO,1
q_10_math_ch12_059,1,Review Exercise 12,Apply,"If P(E) = 0.07, find P(Ē).",اگر P(E) = 0.07 ہو تو P(Ē) معلوم کریں۔,0.07,0.90,1.07,0.93,D | 0.93,Medium,1,PRO,1
q_10_math_ch12_060,1,Review Exercise 12,Remember,How many possible outcomes are there when one card is drawn from a standard deck?,standard deck سے one card draw کرنے پر کتنے possible outcomes ہوتے ہیں؟,13,26,52,104,C | 52,Easy,1,ELITE,1
