question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch5_006,1,5.3 Types of Reducible Equations,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_006,1,5.3 Types of Reducible Equations,Long,classification,"Classify and explain the four types of equations reducible to quadratic form: equations in x², exponential equations, reciprocal equations, and equations formed by four linear factors with paired sums.",quadratic form میں reducible equations کی four types classify اور explain کریں: x² والی equations، exponential equations، reciprocal equations، اور paired sums کے ساتھ four linear factors والی equations۔,Hard,5,PRO,1
sep_10_math_ch5_007,1,5.4 Real-World Problems,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_007,1,5.4 Real-World Problems,Long,application_case,"Explain how rational equations are used to model cost per article, speed and time, work rates, pipes, combined work, and travel problems. Describe the steps for selecting variables and rejecting inadmissible roots.",وضاحت کریں کہ rational equations cost per article، speed and time، work rates، pipes، combined work اور travel problems کو model کرنے کے لیے کیسے استعمال ہوتی ہیں۔ variables select کرنے اور inadmissible roots reject کرنے کے steps بیان کریں۔,Hard,5,ELITE,1
sep_10_math_ch5_008,1,5.2 Manipulation of Rational Expressions,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_008,1,5.2 Manipulation of Rational Expressions,Long,state_and_explain,"State the meaning of manipulation of rational expressions and explain how algebraic equality is preserved during addition, subtraction, multiplication, division, factorization, and cancellation.",rational expressions کی manipulation کا meaning بیان کریں اور وضاحت کریں کہ addition، subtraction، multiplication، division، factorization اور cancellation کے دوران algebraic equality کیسے preserve رہتی ہے۔,Medium,5,ULTRA,1
sep_10_math_ch5_009,1,5.1 Simplification — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_009,1,5.1 Simplification — Solved Examples,Numerical,evaluate,Reduce the two worked rational expressions to lowest form by factorization and cancellation.,دو worked rational expressions کو factorization اور cancellation سے lowest form میں reduce کریں۔,Medium,4,ULTRA,1
sep_10_math_ch5_010,1,5.2.1 Addition and Subtraction — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_010,1,5.2.1 Addition and Subtraction — Solved Examples,Numerical,evaluate,Simplify the three worked examples involving rational expressions with unlike denominators.,unlike denominators والی rational expressions کے تین worked examples simplify کریں۔,Hard,4,PRO,1
sep_10_math_ch5_011,1,5.2.2 Multiplication and Division — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_011,1,5.2.2 Multiplication and Division — Solved Examples,Numerical,evaluate,Simplify the four worked multiplication and division examples of rational expressions.,rational expressions کی multiplication اور division کے four worked examples simplify کریں۔,Hard,4,PRO,1
sep_10_math_ch5_012,1,5.3 Reducible Equations — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_012,1,5.3 Reducible Equations — Solved Examples,Numerical,solve,"Solve the worked equations representing the four types reducible to quadratic form: 2x⁴ − 11x² + 12 = 0, 4ˣ − 3·2ˣ⁺³ + 128 = 0, 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0, and (x + 2)(x + 3)(x − 5)(x − 6) = −12.",quadratic form میں reducible four types کی worked equations حل کریں: 2x⁴ − 11x² + 12 = 0، 4ˣ − 3·2ˣ⁺³ + 128 = 0، 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0، اور (x + 2)(x + 3)(x − 5)(x − 6) = −12,Hard,4,PRO,1
sep_10_math_ch5_013,1,5.4 Real-World Problems — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_013,1,5.4 Real-World Problems — Solved Examples,Numerical,solve,Solve the worked problems involving articles purchased for Rs. 300 with damaged items and a train whose average speed is reduced by 5 km/h.,Rs. 300 میں purchased articles، damaged items، اور 5 km/h reduced average speed والی train کے worked problems حل کریں۔,Hard,4,PRO,1
sep_10_math_ch5_014,1,Exercise 5.1 — Lowest Forms,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_014,1,Exercise 5.1 — Lowest Forms,Numerical,evaluate,Reduce all eleven listed rational expressions to their lowest forms.,دی گئی all eleven rational expressions کو lowest forms میں reduce کریں۔,Hard,4,PRO,1
sep_10_math_ch5_015,1,Exercise 5.2 — Addition and Subtraction,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_015,1,Exercise 5.2 — Addition and Subtraction,Numerical,evaluate,"Simplify all eleven listed sums and differences of rational expressions, including the final subtraction problem.",rational expressions کے all eleven listed sums اور differences simplify کریں، including final subtraction problem۔,Hard,4,PRO,1
sep_10_math_ch5_016,1,Exercise 5.3 — Multiplication and Division,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_016,1,Exercise 5.3 — Multiplication and Division,Numerical,evaluate,Simplify the ten listed products and quotients of rational expressions.,rational expressions کے ten listed products اور quotients simplify کریں۔,Hard,4,PRO,1
sep_10_math_ch5_017,1,Exercise 5.4 — Equations in x²,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_017,1,Exercise 5.4 — Equations in x²,Numerical,solve,"Solve the equations in which the substitution y = x² reduces the equation to quadratic form: 5x⁴ − 19x² + 12 = 0, 4x⁴ − 27x² + 18 = 0, and 5x⁴ − 22x² + 8 = 0.",وہ equations حل کریں جن میں y = x² کی substitution equation کو quadratic form میں reduce کرتی ہے: 5x⁴ − 19x² + 12 = 0، 4x⁴ − 27x² + 18 = 0، اور 5x⁴ − 22x² + 8 = 0,Hard,4,PRO,1
sep_10_math_ch5_018,1,Exercise 5.4 — Exponential Equations,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_018,1,Exercise 5.4 — Exponential Equations,Numerical,solve,"Solve the four listed exponential equations involving powers of 4, 3, and 5.",powers of 4، 3 اور 5 والی four listed exponential equations حل کریں۔,Hard,4,PRO,1
sep_10_math_ch5_019,1,Exercise 5.4 — Reciprocal Equations,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_019,1,Exercise 5.4 — Reciprocal Equations,Numerical,solve,Solve the two listed reciprocal equations involving x + 1/x and x² + 1/x².,x + 1/x اور x² + 1/x² والی two listed reciprocal equations حل کریں۔,Hard,4,PRO,1
sep_10_math_ch5_020,1,Exercise 5.4 — Four Linear Factors,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_020,1,Exercise 5.4 — Four Linear Factors,Numerical,solve,Solve the three listed equations formed by four linear factors whose paired constants have equal sums.,four linear factors والی three listed equations حل کریں جن میں paired constants کے sums equal ہیں۔,Hard,4,PRO,1
sep_10_math_ch5_021,1,"Exercise 5.5 — Work, Rate, and Travel",Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_021,1,"Exercise 5.5 — Work, Rate, and Travel",Numerical,solve,"Solve the nine listed real-world problems involving train speed, joint work, pipes, project completion, two cars, painting work, running pace, and cycling speed.",train speed، joint work، pipes، project completion، two cars، painting work، running pace اور cycling speed سے متعلق nine listed real-world problems حل کریں۔,Hard,4,PRO,1
sep_10_math_ch5_022,1,Review Exercise 5 — Simplification,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_022,1,Review Exercise 5 — Simplification,Numerical,evaluate,Reduce the two listed rational expressions to lowest form and simplify the three listed rational-expression problems.,two listed rational expressions کو lowest form میں reduce کریں اور three listed rational-expression problems simplify کریں۔,Hard,4,PRO,1
sep_10_math_ch5_023,1,Review Exercise 5 — Reducible Equations,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_023,1,Review Exercise 5 — Reducible Equations,Numerical,solve,"Solve the seven listed equations reducible to quadratic form, including quartic, exponential, reciprocal, and four-factor equations.",quadratic form میں reducible seven listed equations حل کریں، including quartic، exponential، reciprocal اور four-factor equations۔,Hard,4,PRO,1
sep_10_math_ch5_024,1,Review Exercise 5 — Real-World Applications,Topic,topic_separator,,,,,,1
q_10_math_ch5_lq_024,1,Review Exercise 5 — Real-World Applications,Numerical,solve,"Solve the three review problems involving combined glass-painting rates, two taps filling a tank, and the number of toys purchased for Rs. 300.",combined glass-painting rates، two taps filling a tank، اور Rs. 300 میں purchased toys کی تعداد سے متعلق three review problems حل کریں۔,Hard,4,PRO,1
