question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch8_lq_046,,8.10 Applications of Magnets in Recording Technology,Long,compare,Compare magnetic disk devices and tape recorders in terms of locating desired information.,مطلوبہ information تلاش کرنے کے لحاظ سے magnetic disk devices اور tape recorders کا موازنہ کریں۔,Easy,5,medium,
,1,8.11 Soft Iron as Magnetic Shield,,,,,,,,1
q_9_phy_ch8_lq_047,,8.11 Soft Iron as Magnetic Shield,Long,explain,Explain magnetic permeability and describe why soft iron is used as a magnetic shield.,magnetic permeability کی وضاحت کریں اور بیان کریں کہ نرم لوہا magnetic shield کے طور پر کیوں استعمال ہوتا ہے۔,Medium,5,high,
q_9_phy_ch8_lq_048,,8.11 Soft Iron as Magnetic Shield,Long,describe,Describe how a soft iron casing protects a sensitive magnetic device from an external magnetic field.,بیان کریں کہ نرم لوہے کا casing حساس مقناطیسی آلے کو بیرونی مقناطیسی میدان سے کیسے محفوظ رکھتا ہے۔,Medium,5,high,
q_9_phy_ch8_lq_049,,8.11 Soft Iron as Magnetic Shield,Long,justify,"Justify the use of soft iron in transformer cores, electromagnets and moving coil galvanometers.",transformer cores، electromagnets اور moving coil galvanometers میں نرم لوہے کے استعمال کا جواز پیش کریں۔,Hard,5,high,
,1,8.12 Exercise Comprehensive and Constructed Response Questions,,,,,,,,1
q_9_phy_ch8_lq_050,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,describe,Describe how to identify whether an object is a magnet or only a magnetic material.,بیان کریں کہ کسی شے کو مقناطیس یا صرف مقناطیسی مادہ کیسے شناخت کیا جا سکتا ہے۔,Medium,5,high,
q_9_phy_ch8_lq_051,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,describe,Describe the strength of a magnetic field in terms of magnetic lines of force and support your answer with suitable field patterns.,مقناطیسی خطوطِ قوت کے حوالے سے مقناطیسی میدان کی طاقت بیان کریں اور اپنے جواب کو مناسب field patterns سے واضح کریں۔,Medium,5,high,
q_9_phy_ch8_lq_052,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,explain,Explain the statement: A magnet attracts only a magnet.,اس بیان کی وضاحت کریں: مقناطیس صرف مقناطیس کو کھینچتا ہے۔,Hard,5,medium,
q_9_phy_ch8_lq_053,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,differentiate,"Differentiate between paramagnetic, diamagnetic and ferromagnetic materials with reference to domain theory.",domain theory کے حوالے سے paramagnetic، diamagnetic اور ferromagnetic مادّوں میں فرق بیان کریں۔,Medium,5,high,
q_9_phy_ch8_lq_054,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,explain,Explain why ferromagnetic materials are suitable for making magnets.,وضاحت کریں کہ ferromagnetic مادّے مقناطیس بنانے کے لیے کیوں موزوں ہیں۔,Medium,5,high,
q_9_phy_ch8_lq_055,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,describe,Draw and describe how two bar magnets should be stored in a wooden box using magnetic keepers.,magnetic keepers کی مدد سے لکڑی کے ڈبے میں دو بار مقناطیسوں کو محفوظ رکھنے کا طریقہ شکل بنا کر بیان کریں۔,Medium,5,medium,
q_9_phy_ch8_lq_056,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,describe,Draw a circuit diagram of a solenoid with a steel bar inside it so that end A becomes N-pole and end B becomes S-pole.,اندر فولادی سلاخ والی solenoid کا circuit diagram بنائیں تاکہ end A، N-pole اور end B، S-pole بن جائے۔,Hard,5,medium,
q_9_phy_ch8_lq_057,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,explain,Two bar magnets are placed with a compass in the middle gap. Explain how field lines can justify the N and S poles of the magnets.,دو بار مقناطیسوں کے درمیانی خلا میں قطب نما رکھا گیا ہے۔ وضاحت کریں کہ field lines مقناطیسوں کے N اور S poles کو کیسے ثابت کرتی ہیں۔,Hard,5,medium,
q_9_phy_ch8_lq_058,,8.12 Exercise Comprehensive and Constructed Response Questions,Long,discuss,"Discuss whether the magnetic field produced by electric current can give rise to electric current, and give an example.",بحث کریں کہ کیا برقی رو سے پیدا ہونے والا مقناطیسی میدان برقی رو پیدا کر سکتا ہے؟ ایک مثال دیں۔,Hard,5,medium,
