question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch8_sq_017,,8.5 Magnetic Fields and Lines of Force,describe,Describe the magnetic field of a magnet and mention what happens to a magnetic object in that region.,مقناطیس کے مقناطیسی میدان کو بیان کریں اور بتائیں کہ اس خطے میں مقناطیسی شے کے ساتھ کیا ہوتا ہے۔,Easy,2,high,
q_9_phy_ch8_sq_018,,8.5 Magnetic Fields and Lines of Force,state,State what magnetic lines of force represent in a magnetic field pattern.,بیان کریں کہ مقناطیسی میدان کے نمونے میں مقناطیسی خطوطِ قوت کیا ظاہر کرتے ہیں۔,Easy,2,high,
q_9_phy_ch8_sq_019,,8.5 Magnetic Fields and Lines of Force,explain,Explain how iron filings can be used to observe the magnetic field pattern around a bar magnet.,وضاحت کریں کہ بار مقناطیس کے گرد مقناطیسی میدان کا نمونہ دیکھنے کے لیے لوہے کے برادے کو کیسے استعمال کیا جا سکتا ہے۔,Medium,2,medium,
q_9_phy_ch8_sq_020,,8.5 Magnetic Fields and Lines of Force,state,State the direction of the magnetic field at any point in space.,خلا میں کسی بھی نقطے پر مقناطیسی میدان کی سمت بیان کریں۔,Easy,2,high,
q_9_phy_ch8_sq_021,,8.5 Magnetic Fields and Lines of Force,explain,Explain how the spacing of magnetic field lines indicates the strength of a magnetic field.,وضاحت کریں کہ مقناطیسی خطوطِ میدان کا فاصلہ مقناطیسی میدان کی طاقت کو کیسے ظاہر کرتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_022,,8.5 Magnetic Fields and Lines of Force,analyze,Why is the magnetic field stronger near the poles of a bar magnet and weaker away from the poles?,بار مقناطیس کے قطبوں کے قریب مقناطیسی میدان زیادہ طاقتور اور قطبوں سے دور کمزور کیوں ہوتا ہے؟,Hard,2,high,
q_9_phy_ch8_sq_023,,8.5 Magnetic Fields and Lines of Force,state,What is a neutral point in the combined magnetic field of two magnets?,دو مقناطیسوں کے مشترکہ مقناطیسی میدان میں غیر جانبدار نقطہ کیا ہوتا ہے؟,Medium,2,medium,
q_9_phy_ch8_sq_024,,8.5 Magnetic Fields and Lines of Force,describe,Describe the magnetic field between the poles of a horse-shoe magnet.,نعل نما مقناطیس کے قطبوں کے درمیان مقناطیسی میدان کو بیان کریں۔,Medium,2,medium,
,1,8.6 Uses of Permanent Magnets,,,,,,,1
q_9_phy_ch8_sq_025,,8.6 Uses of Permanent Magnets,list,List three uses of permanent magnets in common devices.,عام آلات میں مستقل مقناطیسوں کے تین استعمالات لکھیں۔,Easy,2,high,
q_9_phy_ch8_sq_026,,8.6 Uses of Permanent Magnets,explain,Explain how a permanent magnet is used in an A.C generator.,وضاحت کریں کہ A.C generator میں مستقل مقناطیس کیسے استعمال ہوتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_027,,8.6 Uses of Permanent Magnets,compare,Compare the basic process of an electric generator and an electric motor as described in magnetic applications.,مقناطیسی استعمالات میں بیان کردہ برقی جنریٹر اور برقی موٹر کے بنیادی عمل کا موازنہ کریں۔,Medium,2,medium,
q_9_phy_ch8_sq_028,,8.6 Uses of Permanent Magnets,describe,Describe how a moving coil loudspeaker uses a permanent magnet to produce sound.,بیان کریں کہ moving coil loudspeaker آواز پیدا کرنے کے لیے مستقل مقناطیس کو کیسے استعمال کرتا ہے۔,Medium,2,high,
,1,8.7 Electromagnets and Applications,,,,,,,1
q_9_phy_ch8_sq_029,,8.7 Electromagnets and Applications,describe,Describe how an iron nail can become an electromagnet using a coil and battery.,بیان کریں کہ کنڈلی اور بیٹری کی مدد سے لوہے کا کیل برقی مقناطیس کیسے بن سکتا ہے۔,Easy,2,high,
q_9_phy_ch8_sq_030,,8.7 Electromagnets and Applications,state,State two ways to increase the strength of an electromagnet.,برقی مقناطیس کی طاقت بڑھانے کے دو طریقے بیان کریں۔,Easy,2,high,
q_9_phy_ch8_sq_031,,8.7 Electromagnets and Applications,explain,Explain why an electromagnet loses its magnetism when the current is stopped.,وضاحت کریں کہ برقی رو بند ہونے پر برقی مقناطیس اپنی مقناطیسیت کیوں کھو دیتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_032,,8.7 Electromagnets and Applications,list,List four devices that use electromagnets.,چار آلات کے نام لکھیں جن میں برقی مقناطیس استعمال ہوتے ہیں۔,Easy,2,medium,
q_9_phy_ch8_sq_033,,8.7 Electromagnets and Applications,describe,Describe the working of a magnetic relay as a low-current input switch for a high-current circuit.,مقناطیسی ریلے کے کام کو بیان کریں جو کم رو والے input switch کے طور پر زیادہ رو والے circuit کو چلاتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_034,,8.7 Electromagnets and Applications,explain,Explain how a circuit breaker protects electrical appliances from excessive current.,وضاحت کریں کہ circuit breaker زیادہ برقی رو سے برقی آلات کو کیسے محفوظ رکھتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_035,,8.7 Electromagnets and Applications,describe,Describe how a telephone receiver produces sound using an electromagnet and diaphragm.,بیان کریں کہ telephone receiver برقی مقناطیس اور diaphragm کی مدد سے آواز کیسے پیدا کرتا ہے۔,Medium,2,medium,
q_9_phy_ch8_sq_036,,8.7 Electromagnets and Applications,explain,Explain how an electromagnetic crane lifts and releases iron or steel objects.,وضاحت کریں کہ برقی مقناطیسی crane لوہے یا فولاد کی اشیا کو کیسے اٹھاتی اور چھوڑتی ہے۔,Easy,2,medium,
,1,8.8 Domain Theory of Magnetism,,,,,,,1
q_9_phy_ch8_sq_037,,8.8 Domain Theory of Magnetism,explain,Explain how the motion of electrons in atoms produces magnetic effects.,وضاحت کریں کہ ایٹموں میں الیکٹرانوں کی حرکت مقناطیسی اثرات کیسے پیدا کرتی ہے۔,Medium,2,high,
q_9_phy_ch8_sq_038,,8.8 Domain Theory of Magnetism,state,State what is meant by a magnetic dipole and mention when an atom behaves like one.,مقناطیسی dipole سے کیا مراد ہے؟ یہ بھی بتائیں کہ ایٹم کب اس کی طرح عمل کرتا ہے۔,Easy,2,medium,
q_9_phy_ch8_sq_039,,8.8 Domain Theory of Magnetism,differentiate,Differentiate between paramagnetic and diamagnetic materials with examples.,paramagnetic اور diamagnetic مادّوں میں مثالوں کے ساتھ فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch8_sq_040,,8.8 Domain Theory of Magnetism,describe,Describe ferromagnetic materials with reference to electron spin alignment.,الیکٹران spin کی ترتیب کے حوالے سے ferromagnetic مادّوں کو بیان کریں۔,Medium,2,high,
q_9_phy_ch8_sq_041,,8.8 Domain Theory of Magnetism,state,State what magnetic domains are and mention their approximate size.,مقناطیسی domains کیا ہیں؟ ان کا تقریباً سائز بھی بیان کریں: 0.1 mm,Easy,2,medium,
q_9_phy_ch8_sq_042,,8.8 Domain Theory of Magnetism,analyze,Why does an unmagnetized piece of iron not display magnetism even though it contains domains?,غیر مقناطیس شدہ لوہے کا ٹکڑا domains رکھنے کے باوجود مقناطیسیت کیوں ظاہر نہیں کرتا؟,Hard,2,high,
q_9_phy_ch8_sq_043,,8.8 Domain Theory of Magnetism,explain,Explain how an external magnetic field magnetizes iron by aligning domains.,وضاحت کریں کہ بیرونی مقناطیسی میدان domains کو سیدھ میں لا کر لوہے کو مقناطیس کیسے بناتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_044,,8.8 Domain Theory of Magnetism,compare,Compare the domain behaviour of soft iron and steel when an external magnetic field is removed.,بیرونی مقناطیسی میدان ہٹانے پر نرم لوہے اور فولاد کے domain رویے کا موازنہ کریں۔,Hard,2,high,
,1,8.9 Magnetisation and Demagnetisation,,,,,,,1
q_9_phy_ch8_sq_045,,8.9 Magnetisation and Demagnetisation,describe,Describe the single-touch method of magnetising a steel bar.,فولادی سلاخ کو مقناطیس بنانے کا single-touch method بیان کریں۔,Easy,2,high,
q_9_phy_ch8_sq_046,,8.9 Magnetisation and Demagnetisation,describe,Describe the double-touch method of magnetising a steel bar and state why it is efficient.,فولادی سلاخ کو مقناطیس بنانے کا double-touch method بیان کریں اور بتائیں کہ یہ مؤثر کیوں ہے۔,Medium,2,high,
q_9_phy_ch8_sq_047,,8.9 Magnetisation and Demagnetisation,state,State the right hand grip rule for finding the polarity of a steel bar inside a solenoid.,solenoid کے اندر فولادی سلاخ کی قطبیت معلوم کرنے کے لیے right hand grip rule بیان کریں۔,Medium,2,high,
q_9_phy_ch8_sq_048,,8.9 Magnetisation and Demagnetisation,list,List three methods by which a magnet can be demagnetised.,تین طریقے لکھیں جن سے مقناطیس کی مقناطیسیت ختم کی جا سکتی ہے۔,Easy,2,medium,
q_9_phy_ch8_sq_049,,8.9 Magnetisation and Demagnetisation,explain,Explain how heating or hammering can demagnetise a magnet.,وضاحت کریں کہ حرارت دینے یا ضرب لگانے سے مقناطیس کی مقناطیسیت کیسے ختم ہو سکتی ہے۔,Medium,2,medium,
q_9_phy_ch8_sq_050,,8.9 Magnetisation and Demagnetisation,analyze,Why is a magnet moved slowly out of a solenoid carrying A.C current during demagnetisation?,demagnetisation کے دوران A.C current والی solenoid سے مقناطیس کو آہستہ آہستہ باہر کیوں نکالا جاتا ہے؟,Hard,2,medium,
,1,8.10 Applications of Magnets in Recording Technology,,,,,,,1
q_9_phy_ch8_sq_051,,8.10 Applications of Magnets in Recording Technology,describe,"Describe the role of electromagnets in recording sound, video and data signals.",آواز، ویڈیو اور data signals کی recording میں برقی مقناطیسوں کا کردار بیان کریں۔,Medium,2,medium,
q_9_phy_ch8_sq_052,,8.10 Applications of Magnets in Recording Technology,state,Name two common magnetic recording media and mention the material usually coated on them.,دو عام magnetic recording media کے نام لکھیں اور بتائیں کہ ان پر عموماً کون سا مادہ چڑھایا جاتا ہے۔,Easy,2,medium,
q_9_phy_ch8_sq_053,,8.10 Applications of Magnets in Recording Technology,explain,Explain how magnetic tape recording uses a recording head and ferromagnetic coating.,وضاحت کریں کہ magnetic tape recording میں recording head اور ferromagnetic coating کیسے استعمال ہوتے ہیں۔,Medium,2,high,
q_9_phy_ch8_sq_054,,8.10 Applications of Magnets in Recording Technology,explain,Explain how a hard disk writes a binary digit by magnetising tiny spots on a spinning disk.,وضاحت کریں کہ hard disk گھومتی ہوئی disk پر چھوٹے spots کو magnetise کر کے binary digit کیسے لکھتی ہے۔,Medium,2,high,
q_9_phy_ch8_sq_055,,8.10 Applications of Magnets in Recording Technology,compare,Compare magnetic disks and tape recorders in locating recorded information.,recorded information تلاش کرنے کے لحاظ سے magnetic disks اور tape recorders کا موازنہ کریں۔,Easy,2,medium,
,1,8.11 Soft Iron as Magnetic Shield,,,,,,,1
q_9_phy_ch8_sq_056,,8.11 Soft Iron as Magnetic Shield,state,State what magnetic permeability means for a material placed in a magnetic field.,مقناطیسی میدان میں رکھے گئے مادّے کے لیے magnetic permeability سے کیا مراد ہے؟,Easy,2,high,
q_9_phy_ch8_sq_057,,8.11 Soft Iron as Magnetic Shield,explain,Explain how a soft iron casing protects a sensitive magnetic device from an external magnetic field.,وضاحت کریں کہ نرم لوہے کا casing حساس مقناطیسی آلے کو بیرونی مقناطیسی میدان سے کیسے محفوظ رکھتا ہے۔,Medium,2,high,
q_9_phy_ch8_sq_058,,8.11 Soft Iron as Magnetic Shield,justify,Why is soft iron generally used in transformer cores and electromagnets?,نرم لوہا عموماً transformer cores اور electromagnets میں کیوں استعمال کیا جاتا ہے؟,Hard,2,high,
q_9_phy_ch8_sq_059,,8.11 Soft Iron as Magnetic Shield,analyze,Why are rounded corners useful in a soft iron magnetic shield?,نرم لوہے کی magnetic shield میں گول کنارے کیوں مفید ہوتے ہیں؟,Hard,2,medium,
