question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch2_013,1,2.2.1 Task Manager,Understand,Which Task Manager tab shows how much CPU and memory each program is using?,ٹاسک مینیجر کا کون سا ٹیب دکھاتا ہے کہ ہر پروگرام کتنی CPU اور میموری استعمال کر رہا ہے؟,Boot tab / بوٹ ٹیب,Recovery tab / ریکوری ٹیب,Previous Versions tab / پریویس ورژنز ٹیب,Processes tab / پراسیسز ٹیب,D | Processes tab / پراسیسز ٹیب,Medium,1,ULTRA,1
q_10_cs_ch2_014,1,2.2.1 Task Manager,Understand,What does the Performance tab in Task Manager display?,ٹاسک مینیجر کا پرفارمنس ٹیب کیا دکھاتا ہے؟,Real-time graphs and performance data / ریئل ٹائم گراف اور کارکردگی کا ڈیٹا,Deleted files only / صرف حذف شدہ فائلیں,Bootable USB settings / بوٹ ایبل USB سیٹنگز,System restore points only / صرف سسٹم ریسٹور پوائنٹس,A | Real-time graphs and performance data / ریئل ٹائم گراف اور کارکردگی کا ڈیٹا,Medium,1,ULTRA,1
q_10_cs_ch2_015,1,2.2.1 Task Manager,Apply,An application has stopped responding. Which Task Manager action is appropriate?,ایک ایپلی کیشن جواب دینا بند کر چکی ہے۔ ٹاسک مینیجر میں کون سا اقدام مناسب ہے؟,Create a bootable USB / بوٹ ایبل USB بنانا,Select the application and click End Task / ایپلی کیشن منتخب کر کے End Task پر کلک کرنا,Reset BIOS defaults / BIOS ڈیفالٹس ری سیٹ کرنا,Empty File History / فائل ہسٹری خالی کرنا,B | Select the application and click End Task / ایپلی کیشن منتخب کر کے End Task پر کلک کرنا,Medium,1,PRO,1
q_10_cs_ch2_016,1,2.2.1 Task Manager,Analyze,A background program is consuming high CPU and memory even though the user is not using it. Which tool and action best address the problem?,ایک بیک گراؤنڈ پروگرام زیادہ CPU اور میموری استعمال کر رہا ہے حالانکہ صارف اسے استعمال نہیں کر رہا۔ کون سا ٹول اور اقدام اس مسئلے کے لیے بہترین ہے؟,Use Event Viewer to create a restore point / ایونٹ ویور سے ریسٹور پوائنٹ بنانا,Use Task Manager to identify it and end the task if safe / ٹاسک مینیجر سے اسے شناخت کر کے محفوظ ہونے کی صورت میں ٹاسک ختم کرنا,Use BIOS to recover the program / BIOS سے پروگرام ریکور کرنا,Use File History to increase CPU speed / فائل ہسٹری سے CPU رفتار بڑھانا,B | Use Task Manager to identify it and end the task if safe / ٹاسک مینیجر سے اسے شناخت کر کے محفوظ ہونے کی صورت میں ٹاسک ختم کرنا,Hard,1,PRO,1
TOPIC_SEP,1,2.2.2 Resource Monitor,Topic,,,,,,,,,,,1
q_10_cs_ch2_017,1,2.2.2 Resource Monitor,Remember,What is the main purpose of Resource Monitor?,ریسورس مانیٹر کا بنیادی مقصد کیا ہے؟,Create user accounts / صارف اکاؤنٹس بنانا,Install Windows updates / ونڈوز اپ ڈیٹس انسٹال کرنا,Format bootable media / بوٹ ایبل میڈیا فارمیٹ کرنا,"Provide detailed information about CPU, memory, disk, and network use / CPU، میموری، ڈسک اور نیٹ ورک کے استعمال کی تفصیلی معلومات فراہم کرنا","D | Provide detailed information about CPU, memory, disk, and network use / CPU، میموری، ڈسک اور نیٹ ورک کے استعمال کی تفصیلی معلومات فراہم کرنا",Easy,1,PRO,1
q_10_cs_ch2_018,1,2.2.2 Resource Monitor,Remember,Which command opens Resource Monitor through the Run dialog box?,Run ڈائیلاگ باکس کے ذریعے ریسورس مانیٹر کھولنے کے لیے کون سی کمانڈ استعمال ہوتی ہے؟,eventvwr / eventvwr,resmon / resmon,msconfig / msconfig,rufus / rufus,B | resmon / resmon,Easy,1,ULTRA,1
q_10_cs_ch2_019,1,2.2.2 Resource Monitor,Understand,"Which Resource Monitor tab displays how much memory is used, free, or reserved?",ریسورس مانیٹر کا کون سا ٹیب دکھاتا ہے کہ کتنی میموری استعمال، خالی یا محفوظ ہے؟,CPU tab / CPU ٹیب,Disk tab / ڈسک ٹیب,Memory tab / میموری ٹیب,Network tab / نیٹ ورک ٹیب,C | Memory tab / میموری ٹیب,Medium,1,ELITE,1
q_10_cs_ch2_020,1,2.2.2 Resource Monitor,Understand,Which Resource Monitor tab shows programs reading from or writing to the hard drive?,ریسورس مانیٹر کا کون سا ٹیب ہارڈ ڈرائیو سے پڑھنے یا اس پر لکھنے والے پروگرام دکھاتا ہے؟,Memory tab / میموری ٹیب,Disk tab / ڈسک ٹیب,CPU tab / CPU ٹیب,Network tab / نیٹ ورک ٹیب,B | Disk tab / ڈسک ٹیب,Medium,1,ELITE,1
q_10_cs_ch2_021,1,2.2.2 Resource Monitor,Understand,Which Resource Monitor tab shows applications sending or receiving data over a network?,ریسورس مانیٹر کا کون سا ٹیب نیٹ ورک پر ڈیٹا بھیجنے یا وصول کرنے والی ایپلی کیشنز دکھاتا ہے؟,Disk tab / ڈسک ٹیب,Memory tab / میموری ٹیب,Network tab / نیٹ ورک ٹیب,CPU tab / CPU ٹیب,C | Network tab / نیٹ ورک ٹیب,Medium,1,ELITE,1
q_10_cs_ch2_022,1,2.2.2 Resource Monitor,Analyze,A computer is slow and one program appears to be heavily reading from the hard drive. Which Resource Monitor area should be checked first?,کمپیوٹر سست ہے اور ایک پروگرام ہارڈ ڈرائیو سے بہت زیادہ ڈیٹا پڑھتا دکھائی دیتا ہے۔ ریسورس مانیٹر میں سب سے پہلے کس حصے کو دیکھنا چاہیے؟,Network tab / نیٹ ورک ٹیب,Memory tab only / صرف میموری ٹیب,Disk tab / ڈسک ٹیب,Event log filter / ایونٹ لاگ فلٹر,C | Disk tab / ڈسک ٹیب,Hard,1,ELITE,1
TOPIC_SEP,1,2.2.3 Event Viewer,Topic,,,,,,,,,,,1
q_10_cs_ch2_023,1,2.2.3 Event Viewer,Remember,Event Viewer records:,ایونٹ ویور کیا ریکارڈ کرتا ہے؟,Only deleted files / صرف حذف شدہ فائلیں,Only bootable USB contents / صرف بوٹ ایبل USB کا مواد,Only antivirus scan results / صرف اینٹی وائرس اسکین کے نتائج,Detailed logs of system activities / سسٹم سرگرمیوں کے تفصیلی لاگز,D | Detailed logs of system activities / سسٹم سرگرمیوں کے تفصیلی لاگز,Easy,1,ULTRA,1
q_10_cs_ch2_024,1,2.2.3 Event Viewer,Remember,Which Run command opens Event Viewer?,Run ڈائیلاگ کے ذریعے ایونٹ ویور کھولنے کے لیے کون سی کمانڈ استعمال ہوتی ہے؟,resmon / resmon,eventvwr / eventvwr,diskcleanup / diskcleanup,restorepoint / restorepoint,B | eventvwr / eventvwr,Easy,1,ULTRA,1
q_10_cs_ch2_025,1,2.2.3 Event Viewer,Analyze,"A computer repeatedly crashes, and the user needs records of errors, warnings, and important system events. Which tool is most suitable?",کمپیوٹر بار بار کریش ہوتا ہے اور صارف کو ایررز، وارننگز اور اہم سسٹم واقعات کا ریکارڈ درکار ہے۔ کون سا ٹول سب سے مناسب ہے؟,Event Viewer / ایونٹ ویور,Disk Cleanup / ڈسک کلین اپ,Rufus / روفس,Recycle Bin / ریسائیکل بن,A | Event Viewer / ایونٹ ویور,Hard,1,PRO,1
TOPIC_SEP,1,2.3.1 Safe Mode,Topic,,,,,,,,,,,1
q_10_cs_ch2_026,1,2.3.1 Safe Mode,Remember,Safe Mode starts Windows with:,سیف موڈ ونڈوز کو کس کے ساتھ شروع کرتا ہے؟,All drivers and services / تمام ڈرائیورز اور سروسز,Only antivirus tools / صرف اینٹی وائرس ٹولز,Basic drivers only / صرف بنیادی ڈرائیورز,Only network devices / صرف نیٹ ورک ڈیوائسز,C | Basic drivers only / صرف بنیادی ڈرائیورز,Easy,1,PRO,1
q_10_cs_ch2_027,1,2.3.1 Safe Mode,Understand,Why is Safe Mode useful for troubleshooting?,ٹربل شوٹنگ کے لیے سیف موڈ کیوں مفید ہے؟,It permanently deletes all device drivers / یہ تمام ڈیوائس ڈرائیورز مستقل حذف کرتا ہے,It formats the system drive / یہ سسٹم ڈرائیو فارمیٹ کرتا ہے,It disables unnecessary background programs and startup software / یہ غیر ضروری بیک گراؤنڈ پروگرامز اور اسٹارٹ اپ سافٹ ویئر کو غیر فعال کرتا ہے,It installs every optional update / یہ ہر اختیاری اپ ڈیٹ انسٹال کرتا ہے,C | It disables unnecessary background programs and startup software / یہ غیر ضروری بیک گراؤنڈ پروگرامز اور اسٹارٹ اپ سافٹ ویئر کو غیر فعال کرتا ہے,Medium,1,ULTRA,1
q_10_cs_ch2_028,1,2.3.1 Safe Mode,Remember,"On most modern Windows systems, which key is used after selecting Startup Settings to enter Safe Mode?",زیادہ تر جدید ونڈوز سسٹمز میں Startup Settings منتخب کرنے کے بعد سیف موڈ میں جانے کے لیے کون سی کلید استعمال ہوتی ہے؟,F2 / F2,F5 / F5,Esc / Esc,F4 / F4,D | F4 / F4,Easy,1,ELITE,1
q_10_cs_ch2_029,1,2.3.1 Safe Mode,Understand,What additional feature does Safe Mode with Networking provide?,سیف موڈ وِد نیٹ ورکنگ کون سی اضافی سہولت فراہم کرتا ہے؟,Network drivers and internet access / نیٹ ورک ڈرائیورز اور انٹرنیٹ رسائی,Automatic system restore / خودکار سسٹم ریسٹور,Disk formatting tools / ڈسک فارمیٹنگ ٹولز,Permanent removal of malware / میل ویئر کا مستقل خاتمہ,A | Network drivers and internet access / نیٹ ورک ڈرائیورز اور انٹرنیٹ رسائی,Medium,1,ELITE,1
q_10_cs_ch2_030,1,2.3.1 Safe Mode,Analyze,A user needs to download a trusted driver while troubleshooting in Safe Mode. Which option should be selected?,صارف کو سیف موڈ میں ٹربل شوٹنگ کے دوران ایک قابلِ اعتماد ڈرائیور ڈاؤن لوڈ کرنا ہے۔ کون سا آپشن منتخب ہونا چاہیے؟,Standard Safe Mode without networking / نیٹ ورکنگ کے بغیر عام سیف موڈ,System Restore only / صرف سسٹم ریسٹور,Reset BIOS defaults / BIOS ڈیفالٹس ری سیٹ کرنا,Safe Mode with Networking / سیف موڈ وِد نیٹ ورکنگ,D | Safe Mode with Networking / سیف موڈ وِد نیٹ ورکنگ,Hard,1,ELITE,1
TOPIC_SEP,1,2.3.2 System Restore,Topic,,,,,,,,,,,1
q_10_cs_ch2_031,1,2.3.2 System Restore,Remember,System Restore returns a computer to:,سسٹم ریسٹور کمپیوٹر کو کس حالت میں واپس لے جاتا ہے؟,An earlier working state without deleting personal files / ذاتی فائلیں حذف کیے بغیر پہلے کی کام کرنے والی حالت,Factory hardware condition by deleting all data / تمام ڈیٹا حذف کر کے فیکٹری ہارڈویئر حالت,A new operating system with no settings / بغیر سیٹنگز کے نئے آپریٹنگ سسٹم,A permanently disabled state / مستقل غیر فعال حالت,A | An earlier working state without deleting personal files / ذاتی فائلیں حذف کیے بغیر پہلے کی کام کرنے والی حالت,Easy,1,ULTRA,1
q_10_cs_ch2_032,1,2.3.2 System Restore,Remember,A restore point is best described as:,ریسٹور پوائنٹ کی بہترین وضاحت کیا ہے؟,A saved snapshot of system settings and files / سسٹم سیٹنگز اور فائلوں کا محفوظ اسنیپ شاٹ,A copy of every personal video / ہر ذاتی ویڈیو کی نقل,A hardware partition style / ہارڈویئر پارٹیشن اسٹائل,A virus scan report / وائرس اسکین رپورٹ,A | A saved snapshot of system settings and files / سسٹم سیٹنگز اور فائلوں کا محفوظ اسنیپ شاٹ,Easy,1,ULTRA,1
q_10_cs_ch2_033,1,2.3.2 System Restore,Understand,When are restore points commonly created automatically?,ریسٹور پوائنٹس عام طور پر خودکار طور پر کب بنائے جاتے ہیں؟,After every file is opened / ہر فائل کھولنے کے بعد,Whenever a folder is renamed / جب بھی فولڈر کا نام بدلا جائے,Before system updates or driver installations / سسٹم اپ ڈیٹس یا ڈرائیور انسٹالیشن سے پہلے,Only after the Recycle Bin is emptied / صرف ریسائیکل بن خالی کرنے کے بعد,C | Before system updates or driver installations / سسٹم اپ ڈیٹس یا ڈرائیور انسٹالیشن سے پہلے,Medium,1,PRO,1
q_10_cs_ch2_034,1,2.3.2 System Restore,Apply,A faulty driver was installed yesterday and the computer no longer works properly. Which recovery option is most suitable?,کل ایک خراب ڈرائیور انسٹال ہوا اور کمپیوٹر اب درست کام نہیں کر رہا۔ کون سا ریکوری آپشن زیادہ مناسب ہے؟,Use System Restore to return to an earlier restore point / سسٹم ریسٹور کے ذریعے پہلے والے ریسٹور پوائنٹ پر واپس جانا,Empty the Recycle Bin / ریسائیکل بن خالی کرنا,Run Disk Cleanup only / صرف ڈسک کلین اپ چلانا,Create a new user account / نیا صارف اکاؤنٹ بنانا,A | Use System Restore to return to an earlier restore point / سسٹم ریسٹور کے ذریعے پہلے والے ریسٹور پوائنٹ پر واپس جانا,Medium,1,PRO,1
TOPIC_SEP,1,2.3.3 Bootable Recovery Media,Topic,,,,,,,,,,,1
q_10_cs_ch2_035,1,2.3.3 Bootable Recovery Media,Remember,Bootable USB drives are mainly used for:,بوٹ ایبل USB ڈرائیوز بنیادی طور پر کس لیے استعمال ہوتی ہیں؟,System repair and recovery / سسٹم کی مرمت اور ریکوری,Installing games / گیمز انسٹال کرنا,Watching videos / ویڈیوز دیکھنا,Sending emails / ای میلز بھیجنا,A | System repair and recovery / سسٹم کی مرمت اور ریکوری,Easy,1,PRO,1
q_10_cs_ch2_036,1,2.3.3 Bootable Recovery Media,Analyze,Why can bootable recovery media start a computer that cannot load its installed operating system?,بوٹ ایبل ریکوری میڈیا ایسے کمپیوٹر کو کیوں شروع کر سکتا ہے جس کا انسٹال شدہ آپریٹنگ سسٹم لوڈ نہیں ہو رہا؟,It permanently converts RAM into storage / یہ RAM کو مستقل طور پر اسٹوریج میں بدل دیتا ہے,It starts the computer from an external device containing system files / یہ سسٹم فائلوں والے بیرونی ڈیوائس سے کمپیوٹر شروع کرتا ہے,It removes the need for firmware / یہ فرم ویئر کی ضرورت ختم کر دیتا ہے,It deletes all boot settings / یہ تمام بوٹ سیٹنگز حذف کرتا ہے,B | It starts the computer from an external device containing system files / یہ سسٹم فائلوں والے بیرونی ڈیوائس سے کمپیوٹر شروع کرتا ہے,Hard,1,ULTRA,1
q_10_cs_ch2_037,1,2.3.3 Bootable Recovery Media,Remember,Which free Windows tool mentioned in the chapter can create a bootable USB?,باب میں ذکر کردہ کون سا مفت ونڈوز ٹول بوٹ ایبل USB بنا سکتا ہے؟,Rufus / روفس,Tenorshare / ٹینورشیر,Event Viewer / ایونٹ ویور,File History / فائل ہسٹری,A | Rufus / روفس,Easy,1,ELITE,1
q_10_cs_ch2_038,1,2.3.3 Bootable Recovery Media,Understand,"For modern PCs, which partition style is generally selected when creating a bootable USB?",جدید PCs کے لیے بوٹ ایبل USB بناتے وقت عموماً کون سا پارٹیشن اسٹائل منتخب کیا جاتا ہے؟,GUID Partition Table (GPT) / GUID پارٹیشن ٹیبل (GPT),Master Boot Record (MBR) only / صرف ماسٹر بوٹ ریکارڈ (MBR),NTFS recovery point / NTFS ریکوری پوائنٹ,File History partition / فائل ہسٹری پارٹیشن,A | GUID Partition Table (GPT) / GUID پارٹیشن ٹیبل (GPT),Medium,1,ELITE,1
q_10_cs_ch2_039,1,2.3.3 Bootable Recovery Media,Analyze,"A computer uses UEFI and GPT, but a recovery USB was created using MBR. What problem may occur?",کمپیوٹر UEFI اور GPT استعمال کرتا ہے مگر ریکوری USB، MBR کے ساتھ بنائی گئی ہے۔ کیا مسئلہ پیدا ہو سکتا ہے؟,The monitor will become a storage device / مانیٹر اسٹوریج ڈیوائس بن جائے گا,The USB may not boot on that computer / USB اس کمپیوٹر پر بوٹ نہ ہو سکے,File History will automatically recover all data / فائل ہسٹری خودکار طور پر تمام ڈیٹا بحال کر دے گی,Task Manager will reset the partition style / ٹاسک مینیجر پارٹیشن اسٹائل ری سیٹ کر دے گا,B | The USB may not boot on that computer / USB اس کمپیوٹر پر بوٹ نہ ہو سکے,Hard,1,PRO,1
TOPIC_SEP,1,2.4.1 Role of BIOS/UEFI in Computer Startup,Topic,,,,,,,,,,,1
q_10_cs_ch2_040,1,2.4.1 Role of BIOS/UEFI in Computer Startup,Remember,BIOS and UEFI are types of:,BIOS اور UEFI کس کی اقسام ہیں؟,Application software / ایپلی کیشن سافٹ ویئر,Recovery files / ریکوری فائلیں,System logs / سسٹم لاگز,Firmware / فرم ویئر,D | Firmware / فرم ویئر,Easy,1,ULTRA,1
q_10_cs_ch2_041,1,2.4.1 Role of BIOS/UEFI in Computer Startup,Remember,Where is computer firmware stored?,کمپیوٹر فرم ویئر کہاں محفوظ ہوتا ہے؟,Only on the hard drive / صرف ہارڈ ڈرائیو پر,Inside the Recycle Bin / ریسائیکل بن کے اندر,On a special chip built into the motherboard / مدر بورڈ میں شامل خصوصی چپ پر,In File History backups / فائل ہسٹری بیک اپس میں,C | On a special chip built into the motherboard / مدر بورڈ میں شامل خصوصی چپ پر,Easy,1,ULTRA,1
q_10_cs_ch2_042,1,2.4.1 Role of BIOS/UEFI in Computer Startup,Analyze,Which statement correctly compares BIOS and UEFI?,کون سا بیان BIOS اور UEFI کا درست موازنہ کرتا ہے؟,"BIOS is a recovery program, while UEFI is an antivirus / BIOS ریکوری پروگرام ہے جبکہ UEFI اینٹی وائرس ہے","BIOS is older and text-based, while UEFI supports a graphical menu and larger drives / BIOS پرانا اور متنی ہے جبکہ UEFI گرافیکل مینیو اور بڑی ڈرائیوز کی معاونت کرتا ہے","BIOS stores personal files, while UEFI manages folders / BIOS ذاتی فائلیں محفوظ کرتا ہے جبکہ UEFI فولڈرز منظم کرتا ہے",BIOS and UEFI are identical application programs / BIOS اور UEFI ایک جیسے ایپلی کیشن پروگرام ہیں,"B | BIOS is older and text-based, while UEFI supports a graphical menu and larger drives / BIOS پرانا اور متنی ہے جبکہ UEFI گرافیکل مینیو اور بڑی ڈرائیوز کی معاونت کرتا ہے",Hard,1,ULTRA,1
q_10_cs_ch2_043,1,2.4.1 Role of BIOS/UEFI in Computer Startup,Understand,Which is a role of BIOS/UEFI during startup?,کمپیوٹر اسٹارٹ اپ کے دوران BIOS/UEFI کا کون سا کردار ہے؟,Recover every deleted file / ہر حذف شدہ فائل بحال کرنا,Monitor only network traffic / صرف نیٹ ورک ٹریفک مانیٹر کرنا,"Check hardware, find the boot device, and start the operating system / ہارڈویئر چیک کرنا، بوٹ ڈیوائس تلاش کرنا اور آپریٹنگ سسٹم شروع کرنا",Remove all system updates / تمام سسٹم اپ ڈیٹس ختم کرنا,"C | Check hardware, find the boot device, and start the operating system / ہارڈویئر چیک کرنا، بوٹ ڈیوائس تلاش کرنا اور آپریٹنگ سسٹم شروع کرنا",Medium,1,PRO,1
TOPIC_SEP,1,2.4.2 The POST Test,Topic,,,,,,,,,,,1
q_10_cs_ch2_044,1,2.4.2 The POST Test,Remember,The Power-On Self-Test (POST) is performed:,Power-On Self-Test (POST) کب انجام دیا جاتا ہے؟,During system shutdown / سسٹم شٹ ڈاؤن کے دوران,After login only / صرف لاگ اِن کے بعد,When installing software / سافٹ ویئر انسٹال کرتے وقت,At system startup / سسٹم اسٹارٹ اپ کے وقت,D | At system startup / سسٹم اسٹارٹ اپ کے وقت,Easy,1,PRO,1
q_10_cs_ch2_045,1,2.4.2 The POST Test,Understand,What does POST check before the operating system loads?,آپریٹنگ سسٹم لوڈ ہونے سے پہلے POST کیا چیک کرتا ہے؟,Whether deleted files can be restored / آیا حذف شدہ فائلیں بحال ہو سکتی ہیں,Whether Windows Defender is updated / آیا ونڈوز ڈیفینڈر اپ ڈیٹ ہے,Whether Disk Cleanup has run / آیا ڈسک کلین اپ چلا ہے,Whether important hardware is working properly / آیا اہم ہارڈویئر درست کام کر رہا ہے,D | Whether important hardware is working properly / آیا اہم ہارڈویئر درست کام کر رہا ہے,Medium,1,ULTRA,1
