question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch3_sq_011,1,3.1 Setting Up Python Development Environment,definition_function,Define Google Colab and state one advantage it offers to Python learners.,Google Colab کی تعریف کریں اور Python learners کے لیے اس کا ایک فائدہ بیان کریں۔,Easy,2,ELITE,1
TOPIC_SEP,1,3.2 Basic Python Syntax and Structure,topic_separator,,,,,,1
q_10_cs_ch3_sq_012,1,3.2 Basic Python Syntax and Structure,concept_explanation,Explain the basic purpose of Python syntax and state the function of the print() function.,Python syntax کا بنیادی مقصد بیان کریں اور print() function کا کام لکھیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.2 Python Comments,topic_separator,,,,,,1
q_10_cs_ch3_sq_013,1,3.2 Python Comments,explain_reason,Explain why comments are important in programming and state whether the Python interpreter executes them.,وضاحت کریں کہ programming میں comments کیوں اہم ہیں اور بیان کریں کہ کیا Python interpreter انہیں execute کرتا ہے۔,Easy,2,PRO,1
q_10_cs_ch3_sq_014,1,3.2 Python Comments,difference,"Differentiate between single-line and multiline comments in Python, and write the notation used for each.",Python میں single-line اور multiline comments کے درمیان فرق کریں اور ہر ایک کے لیے استعمال ہونے والی notation لکھیں۔,Medium,2,PRO,1
q_10_cs_ch3_sq_015,1,3.2 Python Comments,concept_explanation,Explain why triple-quoted text may behave like a multiline comment even though it is technically a multiline string literal.,وضاحت کریں کہ triple-quoted text technically multiline string literal ہونے کے باوجود multiline comment کی طرح کیوں استعمال ہو سکتا ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,3.2.1 Variables in Python,topic_separator,,,,,,1
q_10_cs_ch3_sq_016,1,3.2.1 Variables in Python,definition_example,Define a variable in Python and give one example showing that its value can change during program execution.,Python میں variable کی تعریف کریں اور ایک ایسی مثال دیں جس سے ظاہر ہو کہ program execution کے دوران اس کی value تبدیل ہو سکتی ہے۔,Easy,2,PRO,1
q_10_cs_ch3_sq_017,1,3.2.1 Variables in Python,concept_explanation,Explain how one variable can store different values at different points in a Python program.,وضاحت کریں کہ Python program میں ایک variable مختلف اوقات میں مختلف values کیسے store کر سکتا ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,3.2.1 Variable Naming Rules in Python,topic_separator,,,,,,1
q_10_cs_ch3_sq_018,1,3.2.1 Variable Naming Rules in Python,list_state,Write any three main rules for naming variables in Python.,Python میں variables کے نام رکھنے کے کوئی تین بنیادی rules لکھیں۔,Easy,2,PRO,1
q_10_cs_ch3_sq_019,1,3.2.1 Variable Naming Rules in Python,application_scenario,"Identify the naming-rule violations in the variable names 2marks, total-score, and if, and rewrite each as a valid Python variable name.","درج ذیل variable names میں naming-rule violations شناخت کریں اور ہر ایک کو valid Python variable name کی صورت میں دوبارہ لکھیں: 2marks, total-score, if",Hard,2,ULTRA,1
TOPIC_SEP,1,3.2.1 Types of Variables,topic_separator,,,,,,1
q_10_cs_ch3_sq_020,1,3.2.1 Types of Variables,classification,Describe the four basic data types in Python and give one example of each.,Python کی چار بنیادی data types بیان کریں اور ہر ایک کی ایک مثال دیں۔,Medium,2,PRO,1
q_10_cs_ch3_sq_021,1,3.2.1 Types of Variables,difference,"Differentiate between integer and floating-point data types, and give one example of each.",Integer اور floating-point data types میں فرق کریں اور ہر ایک کی ایک مثال دیں۔,Medium,2,ULTRA,1
q_10_cs_ch3_sq_022,1,3.2.1 Types of Variables,difference,"Differentiate between string and Boolean data types, and give one example of each.",String اور Boolean data types میں فرق کریں اور ہر ایک کی ایک مثال دیں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,3.2.1 Input and Output Operations in Python,topic_separator,,,,,,1
q_10_cs_ch3_sq_023,1,3.2.1 Input and Output Operations in Python,difference,"Differentiate between input and output operations in Python, and name the function used for each.",Python میں input اور output operations کے درمیان فرق کریں اور ہر ایک کے لیے استعمال ہونے والا function لکھیں۔,Medium,2,PRO,1
q_10_cs_ch3_sq_024,1,3.2.1 Input and Output Operations in Python,function_purpose,State the purpose of the input() function and explain what type of value it returns by default.,input() function کا مقصد بیان کریں اور وضاحت کریں کہ یہ default طور پر کس type کی value return کرتا ہے۔,Easy,2,PRO,1
q_10_cs_ch3_sq_025,1,3.2.1 Input and Output Operations in Python,difference,"Differentiate between int() and float() when converting user input, and give one example of each use.",User input convert کرتے وقت int() اور float() میں فرق کریں اور ہر ایک کے استعمال کی ایک مثال دیں۔,Medium,2,ULTRA,1
q_10_cs_ch3_sq_026,1,3.2.1 Input and Output Operations in Python,application_scenario,Write a Python program that takes a user's name as input and displays a greeting message.,ایسا Python program لکھیں جو user کا نام input لے اور greeting message display کرے۔,Medium,2,PRO,1
q_10_cs_ch3_sq_027,1,3.2.1 Input and Output Operations in Python,application_scenario,Write a Python program that takes two numbers from the user and displays their sum and average.,ایسا Python program لکھیں جو user سے دو numbers لے اور ان کا sum اور average display کرے۔,Hard,2,PRO,1
q_10_cs_ch3_sq_028,1,3.2.1 Input and Output Operations in Python,application_scenario,Write a Python program that takes five numbers from the user and displays their average.,ایسا Python program لکھیں جو user سے پانچ numbers لے اور ان کا average display کرے۔,Hard,2,PRO,1
TOPIC_SEP,1,3.3 Operators and Expressions,topic_separator,,,,,,1
q_10_cs_ch3_sq_029,1,3.3 Operators and Expressions,definition_function,"Define an operator and an expression, and state how they are related in Python.",Operator اور expression کی تعریف کریں اور بیان کریں کہ Python میں ان دونوں کا باہمی تعلق کیا ہے۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.3.1 Arithmetic Operators,topic_separator,,,,,,1
q_10_cs_ch3_sq_030,1,3.3.1 Arithmetic Operators,list_state,List the arithmetic operators used in Python and state the operation performed by each.,Python میں استعمال ہونے والے arithmetic operators لکھیں اور ہر ایک کے ذریعے انجام دی جانے والی operation بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch3_sq_031,1,3.3.1 Arithmetic Operators,difference,"Differentiate among division (/), floor division (//), and modulus (%) in Python.",Python میں division (/)، floor division (//) اور modulus (%) کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch3_sq_032,1,3.3.1 Arithmetic Operators,concept_explanation,Explain the purpose of the exponentiation operator (**) and state how Python evaluates chained exponentiation.,Exponentiation operator (**) کا مقصد بیان کریں اور واضح کریں کہ Python chained exponentiation کو کس ترتیب سے evaluate کرتی ہے۔,Hard,2,ULTRA,1
TOPIC_SEP,1,3.3.2 Comparison Operators,topic_separator,,,,,,1
q_10_cs_ch3_sq_033,1,3.3.2 Comparison Operators,function_purpose,State the purpose of comparison operators and list the comparison operators introduced in Python.,Comparison operators کا مقصد بیان کریں اور Python میں متعارف کرائے گئے comparison operators لکھیں۔,Easy,2,PRO,1
q_10_cs_ch3_sq_034,1,3.3.2 Comparison Operators,difference,Differentiate between the assignment operator (=) and the equality comparison operator (==).,Assignment operator (=) اور equality comparison operator (==) کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch3_sq_035,1,3.3.2 Comparison Operators,concept_explanation,"Explain why the result of a comparison expression in Python is Boolean, and give two examples of comparison expressions.",وضاحت کریں کہ Python میں comparison expression کا result Boolean کیوں ہوتا ہے، اور comparison expressions کی دو مثالیں دیں۔,Medium,2,ELITE,1
TOPIC_SEP,1,3.3.3 Assignment Operators,topic_separator,,,,,,1
q_10_cs_ch3_sq_036,1,3.3.3 Assignment Operators,definition_function,Define an assignment operator and explain the purpose of compound assignment operators.,Assignment operator کی تعریف کریں اور compound assignment operators کا مقصد بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch3_sq_037,1,3.3.3 Assignment Operators,list_state,"State the functions of the +=, -=, *=, /=, //=, %=, and **= operators.","درج ذیل operators کے functions بیان کریں: +=, -=, *=, /=, //=, %=, **=",Hard,2,ULTRA,1
q_10_cs_ch3_sq_038,1,3.3.3 Assignment Operators,application_scenario,Rewrite the statements a = a + 5 and b = b * 3 by using compound assignment operators.,"درج ذیل statements کو compound assignment operators استعمال کرتے ہوئے دوبارہ لکھیں: a = a + 5, b = b * 3",Medium,2,ELITE,1
TOPIC_SEP,1,3.3.4 Logical Operators,topic_separator,,,,,,1
q_10_cs_ch3_sq_039,1,3.3.4 Logical Operators,list_state,Name all three logical operators in Python and state the purpose of each.,Python کے تینوں logical operators کے نام لکھیں اور ہر ایک کا مقصد بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch3_sq_040,1,3.3.4 Logical Operators,difference,Differentiate between the and and or logical operators using their truth conditions.,and اور or logical operators میں ان کی truth conditions کے لحاظ سے فرق کریں۔,Medium,2,ULTRA,1
q_10_cs_ch3_sq_041,1,3.3.4 Logical Operators,concept_explanation,"Explain how the not operator changes Boolean values, and give one example for True and one for False.",وضاحت کریں کہ not operator Boolean values کو کیسے تبدیل کرتا ہے، اور True اور False کی ایک ایک مثال دیں۔,Medium,2,ELITE,1
q_10_cs_ch3_sq_042,1,3.3.4 Logical Operators,compare_contrast,"Explain how comparison and logical operators can work together in conditional statements, and give one practical example.",وضاحت کریں کہ comparison اور logical operators conditional statements میں مل کر کیسے کام کرتے ہیں، اور ایک practical example دیں۔,Hard,2,PRO,1
TOPIC_SEP,1,3.3.5 Operator Precedence in Python,topic_separator,,,,,,1
q_10_cs_ch3_sq_043,1,3.3.5 Operator Precedence in Python,definition_function,Define operator precedence and state why it is important when evaluating Python expressions.,Operator precedence کی تعریف کریں اور بیان کریں کہ Python expressions evaluate کرتے وقت یہ کیوں اہم ہے۔,Easy,2,PRO,1
q_10_cs_ch3_sq_044,1,3.3.5 Operator Precedence in Python,sequence,"Write the order of precedence for parentheses, exponentiation, multiplication or division, and addition or subtraction.",Parentheses، exponentiation، multiplication یا division، اور addition یا subtraction کی precedence order لکھیں۔,Easy,2,ULTRA,1
q_10_cs_ch3_sq_045,1,3.3.5 Operator Precedence in Python,explain_reason,"Explain how parentheses can change the result of an arithmetic expression, and give one example.",وضاحت کریں کہ parentheses arithmetic expression کا result کیسے تبدیل کر سکتے ہیں، اور ایک مثال دیں۔,Medium,2,ULTRA,1
q_10_cs_ch3_sq_046,1,3.3.5 Operator Precedence in Python,numerical_short,Evaluate the following Python expression by applying operator precedence: 8 + 3 * 4 - 2 ** 2,Operator precedence استعمال کرتے ہوئے درج ذیل Python expression evaluate کریں: 8 + 3 * 4 - 2 ** 2,Hard,2,PRO,1
q_10_cs_ch3_sq_047,1,3.3.5 Operator Precedence in Python,numerical_short,Evaluate the following Python expression by applying operator precedence: 20 % 7 * 3 + 10 // 3,Operator precedence استعمال کرتے ہوئے درج ذیل Python expression evaluate کریں: 20 % 7 * 3 + 10 // 3,Hard,2,PRO,1
q_10_cs_ch3_sq_048,1,3.3.5 Operator Precedence in Python,numerical_short,Evaluate the following Python expression by applying operator precedence: 2 * 3 ** 2 % 4 + 10 - 6 / 2,Operator precedence استعمال کرتے ہوئے درج ذیل Python expression evaluate کریں: 2 * 3 ** 2 % 4 + 10 - 6 / 2,Hard,2,PRO,1
q_10_cs_ch3_sq_049,1,3.3.5 Operator Precedence in Python,numerical_short,Determine the output of the following Python statement and state the operator being tested: print(10 // 3),درج ذیل Python statement کا output معلوم کریں اور استعمال ہونے والا operator بیان کریں: print(10 // 3),Medium,2,PRO,1
TOPIC_SEP,1,3.2 Basic Python Syntax and Structure,topic_separator,,,,,,1
q_10_cs_ch3_sq_050,1,3.2 Basic Python Syntax and Structure,application_scenario,"Determine the output of the following code and explain the role of the variable in the print statement: age = 25; print(""Age:"", age)","درج ذیل code کا output معلوم کریں اور print statement میں variable کا کردار بیان کریں: age = 25; print(""Age:"", age)",Medium,2,PRO,1
q_10_cs_ch3_sq_051,1,3.2 Basic Python Syntax and Structure,difference,Differentiate between an if statement and an if-else statement in terms of decision-making.,Decision-making کے لحاظ سے if statement اور if-else statement کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
