question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch8_008,1,8.2.1 Structured Problem-Solving,Understand,"In SWOT analysis, new competitors are an example of which category?",SWOT تجزیے میں نئے حریف کس زمرے کی مثال ہیں؟,Strengths / طاقتیں,Threats / خطرات,Weaknesses / کمزوریاں,Opportunities / مواقع,B | Threats / خطرات,Medium,1,ELITE,1
q_10_cs_ch8_009,1,8.2.1 Structured Problem-Solving,Understand,What is the main purpose of SWOT analysis for a business?,کاروبار کے لیے SWOT تجزیے کا بنیادی مقصد کیا ہے؟,To register a trademark automatically / ٹریڈ مارک خودکار طور پر رجسٹر کرنا,To issue a National Tax Number / قومی ٹیکس نمبر جاری کرنا,To replace customer relationship management / صارف تعلقات کے انتظام کی جگہ لینا,To understand the current situation and plan wisely for the future / موجودہ صورتِ حال کو سمجھنا اور مستقبل کے لیے دانش مندانہ منصوبہ بندی کرنا,D | To understand the current situation and plan wisely for the future / موجودہ صورتِ حال کو سمجھنا اور مستقبل کے لیے دانش مندانہ منصوبہ بندی کرنا,Medium,1,PRO,1
TOPIC_SEP,1,8.2.2 Adaptability & Resilience,Topic,,,,,,,,,,,1
q_10_cs_ch8_010,1,8.2.2 Adaptability & Resilience,Remember,What does adaptability mean in business?,کاروبار میں مطابقت پذیری سے کیا مراد ہے؟,Refusing to change business methods / کاروباری طریقوں میں تبدیلی سے انکار کرنا,Ignoring customer needs / صارفین کی ضروریات نظر انداز کرنا,Stopping work after one setback / ایک ناکامی کے بعد کام روک دینا,Being willing and able to change when needed / ضرورت کے وقت تبدیلی کے لیے تیار اور قابل ہونا,D | Being willing and able to change when needed / ضرورت کے وقت تبدیلی کے لیے تیار اور قابل ہونا,Easy,1,PRO,1
q_10_cs_ch8_011,1,8.2.2 Adaptability & Resilience,Remember,What does resilience mean in business?,کاروبار میں ثابت قدمی سے کیا مراد ہے؟,Recovering quickly after a setback / مشکل یا ناکامی کے بعد جلد سنبھل جانا,Avoiding every calculated risk / ہر سوچے سمجھے خطرے سے بچنا,Changing laws for the business / کاروبار کے لیے قوانین بدلنا,Removing all competitors / تمام حریفوں کو ختم کرنا,A | Recovering quickly after a setback / مشکل یا ناکامی کے بعد جلد سنبھل جانا,Easy,1,ULTRA,1
q_10_cs_ch8_012,1,8.2.2 Adaptability & Resilience,Apply,A shop starts home delivery when customers prefer online shopping. Which skill is being demonstrated?,جب صارفین آن لائن خریداری کو ترجیح دیں اور دکان ہوم ڈیلیوری شروع کر دے تو کون سی مہارت ظاہر ہوتی ہے؟,Copyright / حقِ اشاعت,Tax filing / ٹیکس گوشوارہ جمع کرانا,Consideration / معاوضہ یا قدر کا تبادلہ,Adaptability / مطابقت پذیری,D | Adaptability / مطابقت پذیری,Medium,1,ELITE,1
q_10_cs_ch8_013,1,8.2.2 Adaptability & Resilience,Analyze,"A bakery receives complaints, improves its recipe, tests it again, and invites customers to retry it. This is an example of:",ایک بیکری شکایات ملنے کے بعد ترکیب بہتر کرتی ہے، دوبارہ آزماتی ہے اور صارفین کو پھر چکھنے کی دعوت دیتی ہے۔ یہ کس کی مثال ہے؟,Unfair marketing / غیر منصفانہ مارکیٹنگ,Conflict of interest / مفادات کا ٹکراؤ,Data theft / ڈیٹا کی چوری,Setback recovery through resilience / ثابت قدمی کے ذریعے ناکامی سے بحالی,D | Setback recovery through resilience / ثابت قدمی کے ذریعے ناکامی سے بحالی,Medium,1,ELITE,1
TOPIC_SEP,1,8.3 Ethical Business Practices & Digital Ethics,Topic,,,,,,,,,,,1
q_10_cs_ch8_014,1,8.3 Ethical Business Practices & Digital Ethics,Remember,What does ethics in business mean?,کاروبار میں اخلاقیات سے کیا مراد ہے؟,Maximizing profit by any method / ہر طریقے سے زیادہ سے زیادہ منافع کمانا,"Following moral principles and doing what is right, fair, and honest / اخلاقی اصولوں پر عمل کرنا اور درست، منصفانہ اور دیانت دارانہ کام کرنا",Avoiding written agreements / تحریری معاہدوں سے بچنا,Sharing customer data freely / صارفین کا ڈیٹا آزادانہ بانٹنا,"B | Following moral principles and doing what is right, fair, and honest / اخلاقی اصولوں پر عمل کرنا اور درست، منصفانہ اور دیانت دارانہ کام کرنا",Easy,1,ULTRA,1
TOPIC_SEP,1,8.3.1 Ethical Decision-Making,Topic,,,,,,,,,,,1
q_10_cs_ch8_015,1,8.3.1 Ethical Decision-Making,Remember,What is ethical decision-making in business?,کاروبار میں اخلاقی فیصلہ سازی سے کیا مراد ہے؟,Choosing only the fastest option / صرف تیز ترین راستہ منتخب کرنا,Ignoring effects on customers / صارفین پر اثرات نظر انداز کرنا,"Making choices that are fair, honest, and responsible / ایسے فیصلے کرنا جو منصفانہ، دیانت دارانہ اور ذمہ دارانہ ہوں",Giving preference to personal relationships / ذاتی تعلقات کو ترجیح دینا,"C | Making choices that are fair, honest, and responsible / ایسے فیصلے کرنا جو منصفانہ، دیانت دارانہ اور ذمہ دارانہ ہوں",Easy,1,PRO,1
q_10_cs_ch8_016,1,8.3.1 Ethical Decision-Making,Understand,What long-term advantage can ethical decision-making provide to a business?,اخلاقی فیصلہ سازی کاروبار کو طویل مدت میں کیا فائدہ دے سکتی ہے؟,Automatic tax exemption / خودکار ٹیکس چھوٹ,Permanent removal of competitors / حریفوں کا مستقل خاتمہ,Unlimited access to personal data / ذاتی ڈیٹا تک لامحدود رسائی,Customer trust and loyalty / صارفین کا اعتماد اور وفاداری,D | Customer trust and loyalty / صارفین کا اعتماد اور وفاداری,Medium,1,ULTRA,1
q_10_cs_ch8_017,1,8.3.1 Ethical Decision-Making,Remember,When does a conflict of interest occur?,مفادات کا ٹکراؤ کب پیدا ہوتا ہے؟,When a business keeps accurate records / جب کاروبار درست ریکارڈ رکھے,When customers compare prices / جب صارفین قیمتوں کا موازنہ کریں,When a person's benefit or relationship can affect a business decision / جب کسی شخص کا ذاتی فائدہ یا تعلق کاروباری فیصلے پر اثر انداز ہو,When a company registers its name / جب کمپنی اپنا نام رجسٹر کرے,C | When a person's benefit or relationship can affect a business decision / جب کسی شخص کا ذاتی فائدہ یا تعلق کاروباری فیصلے پر اثر انداز ہو,Easy,1,ULTRA,1
q_10_cs_ch8_018,1,8.3.1 Ethical Decision-Making,Apply,A conflict of interest occurs when:,مفادات کا ٹکراؤ اس وقت پیدا ہوتا ہے جب:,Personal benefit affects a business decision / ذاتی فائدہ کاروباری فیصلے پر اثر انداز ہو,Employees share company goals / ملازمین کمپنی کے اہداف میں شریک ہوں,A business increases profits / کاروبار منافع میں اضافہ کرے,Customers give feedback / صارفین رائے دیں,A | Personal benefit affects a business decision / ذاتی فائدہ کاروباری فیصلے پر اثر انداز ہو,Medium,1,PRO,1
q_10_cs_ch8_019,1,8.3.1 Ethical Decision-Making,Analyze,Which action best balances profit with customer welfare?,کون سا عمل منافع اور صارفین کی فلاح کے درمیان بہترین توازن قائم کرتا ہے؟,Using low-quality ingredients while charging a high price / کم معیار اجزا استعمال کر کے زیادہ قیمت لینا,Hiding product risks to increase sales / فروخت بڑھانے کے لیے مصنوعات کے خطرات چھپانا,Making false promises about product quality / مصنوعات کے معیار کے بارے میں جھوٹے وعدے کرنا,"Charging a fair price, using safe good-quality products, and giving honest information / مناسب قیمت لینا، محفوظ اور معیاری مصنوعات استعمال کرنا اور درست معلومات دینا","D | Charging a fair price, using safe good-quality products, and giving honest information / مناسب قیمت لینا، محفوظ اور معیاری مصنوعات استعمال کرنا اور درست معلومات دینا",Hard,1,PRO,1
TOPIC_SEP,1,8.3.2 Responsible Marketing,Topic,,,,,,,,,,,1
q_10_cs_ch8_020,1,8.3.2 Responsible Marketing,Remember,What does digital ethics require when using the internet and digital tools?,انٹرنیٹ اور ڈیجیٹل آلات استعمال کرتے وقت ڈیجیٹل اخلاقیات کیا تقاضا کرتی ہیں؟,Responsible and respectful use / ذمہ دارانہ اور بااحترام استعمال,Unrestricted collection of personal data / ذاتی ڈیٹا کا غیر محدود حصول,Anonymous false advertising / گمنام جھوٹی تشہیر,Ignoring online harassment / آن لائن ہراسانی کو نظر انداز کرنا,A | Responsible and respectful use / ذمہ دارانہ اور بااحترام استعمال,Easy,1,ULTRA,1
q_10_cs_ch8_021,1,8.3.2 Responsible Marketing,Understand,Which practice is part of digital ethics?,کون سا عمل ڈیجیٹل اخلاقیات کا حصہ ہے؟,Protecting customer data respectfully / صارفین کے ڈیٹا کا احترام کے ساتھ تحفظ کرنا,Using false information in advertisements / اشتہارات میں جھوٹی معلومات استعمال کرنا,Cyberbullying / سائبر بدمعاشی,Avoiding an online presence / آن لائن موجودگی سے مکمل اجتناب کرنا,A | Protecting customer data respectfully / صارفین کے ڈیٹا کا احترام کے ساتھ تحفظ کرنا,Medium,1,PRO,1
q_10_cs_ch8_022,1,8.3.2 Responsible Marketing,Understand,What is responsible marketing?,ذمہ دارانہ مارکیٹنگ سے کیا مراد ہے؟,Promoting products through exaggerated claims / مبالغہ آمیز دعوؤں کے ذریعے مصنوعات کی تشہیر,Promoting products honestly and fairly with correct and complete information / مصنوعات کی درست اور مکمل معلومات کے ساتھ دیانت دارانہ اور منصفانہ تشہیر,Hiding important conditions from customers / صارفین سے اہم شرائط چھپانا,Collecting data without explaining its use / استعمال کی وضاحت کیے بغیر ڈیٹا جمع کرنا,B | Promoting products honestly and fairly with correct and complete information / مصنوعات کی درست اور مکمل معلومات کے ساتھ دیانت دارانہ اور منصفانہ تشہیر,Medium,1,ULTRA,1
q_10_cs_ch8_023,1,8.3.2 Responsible Marketing,Apply,"Before using personal data for targeted advertisements, what should a business obtain from customers?",ذاتی ڈیٹا کو ہدفی اشتہارات کے لیے استعمال کرنے سے پہلے کاروبار کو صارفین سے کیا حاصل کرنا چاہیے؟,A verbal complaint / زبانی شکایت,A trademark certificate / ٹریڈ مارک سرٹیفکیٹ,Clear permission / واضح اجازت,A competitor's approval / حریف کی منظوری,C | Clear permission / واضح اجازت,Medium,1,PRO,1
TOPIC_SEP,1,8.3.3 Data Privacy Laws,Topic,,,,,,,,,,,1
q_10_cs_ch8_024,1,8.3.3 Data Privacy Laws,Remember,What do data privacy laws protect?,ڈیٹا کی رازداری کے قوانین کس چیز کا تحفظ کرتے ہیں؟,Only product prices / صرف مصنوعات کی قیمتیں,Personal information collected by businesses / کاروباروں کے جمع کردہ ذاتی معلومات,Only business logos / صرف کاروباری لوگو,Public weather reports / عوامی موسم کی رپورٹس,B | Personal information collected by businesses / کاروباروں کے جمع کردہ ذاتی معلومات,Easy,1,PRO,1
q_10_cs_ch8_025,1,8.3.3 Data Privacy Laws,Remember,"According to the chapter, what information should a business collect from a customer?",باب کے مطابق کاروبار کو صارف سے کون سی معلومات جمع کرنی چاہییں؟,Every available personal detail / ہر دستیاب ذاتی تفصیل,Only the information it needs / صرف وہ معلومات جن کی اسے ضرورت ہو,Competitors' confidential records / حریفوں کے خفیہ ریکارڈ,Unrelated family information / غیر متعلقہ خاندانی معلومات,B | Only the information it needs / صرف وہ معلومات جن کی اسے ضرورت ہو,Easy,1,ULTRA,1
q_10_cs_ch8_026,1,8.3.3 Data Privacy Laws,Understand,How should a business use customer information after collecting it?,کاروبار کو صارف کی معلومات جمع کرنے کے بعد انہیں کیسے استعمال کرنا چاہیے؟,Only for the purpose explained to the customer / صرف اسی مقصد کے لیے جو صارف کو بتایا گیا ہو,For any future purpose without notice / بغیر اطلاع کسی بھی آئندہ مقصد کے لیے,For public advertising without permission / اجازت کے بغیر عوامی تشہیر کے لیے,For sale to unrelated companies / غیر متعلقہ کمپنیوں کو فروخت کرنے کے لیے,A | Only for the purpose explained to the customer / صرف اسی مقصد کے لیے جو صارف کو بتایا گیا ہو,Medium,1,ULTRA,1
q_10_cs_ch8_027,1,8.3.3 Data Privacy Laws,Understand,Which practice follows the chapter's data privacy requirements?,کون سا عمل باب میں بیان کردہ ڈیٹا کی رازداری کے تقاضوں کے مطابق ہے؟,Keeping information safe and not sharing it without permission / معلومات کو محفوظ رکھنا اور اجازت کے بغیر دوسروں سے شیئر نہ کرنا,Posting customer phone numbers publicly / صارفین کے فون نمبر عوامی طور پر شائع کرنا,Sending data to advertisers without consent / رضامندی کے بغیر ڈیٹا مشتہرین کو بھیجنا,Keeping passwords visible to everyone / پاس ورڈ سب کے سامنے رکھنا,A | Keeping information safe and not sharing it without permission / معلومات کو محفوظ رکھنا اور اجازت کے بغیر دوسروں سے شیئر نہ کرنا,Medium,1,PRO,1
q_10_cs_ch8_028,1,8.3.3 Data Privacy Laws,Remember,Which law protects personal data in the European Union?,یورپی یونین میں ذاتی ڈیٹا کو کون سا قانون تحفظ دیتا ہے؟,COPPA / بچوں کی آن لائن رازداری کے تحفظ کا قانون,DMCA / ڈیجیٹل ملینیم حقِ اشاعت قانون,Cybercrime Act / سائبر جرائم کا قانون,GDPR / عمومی ڈیٹا تحفظ ضابطہ,D | GDPR / عمومی ڈیٹا تحفظ ضابطہ,Easy,1,PRO,1
q_10_cs_ch8_029,1,8.3.3 Data Privacy Laws,Remember,What does COPPA protect according to the chapter?,باب کے مطابق بچوں کی آن لائن رازداری کے تحفظ کا قانون کس کی حفاظت کرتا ہے؟,Patent data of inventors / موجدوں کے پیٹنٹ کا ڈیٹا,Personal data of children under 13 / تیرہ سال سے کم عمر بچوں کا ذاتی ڈیٹا,Tax records of companies / کمپنیوں کے ٹیکس ریکارڈ,Logos of online shops / آن لائن دکانوں کے لوگو,B | Personal data of children under 13 / تیرہ سال سے کم عمر بچوں کا ذاتی ڈیٹا,Easy,1,ULTRA,1
q_10_cs_ch8_030,1,8.3.3 Data Privacy Laws,Understand,Which of the following is a violation of personal data?,درج ذیل میں سے کون سا ذاتی ڈیٹا کی خلاف ورزی ہے؟,Office address / دفتر کا پتہ,Store opening hours / دکان کے اوقاتِ کار,Identity theft / شناخت کی چوری,Website theme color / ویب سائٹ کے تھیم کا رنگ,C | Identity theft / شناخت کی چوری,Medium,1,PRO,1
q_10_cs_ch8_031,1,8.3.3 Data Privacy Laws,Analyze,Which of the following is NOT a violation of personal data?,درج ذیل میں سے کون سا عمل ذاتی ڈیٹا کی خلاف ورزی نہیں ہے؟,Employee ID card number / ملازم کے شناختی کارڈ کا نمبر,Personal data used without permission / اجازت کے بغیر ذاتی ڈیٹا کا استعمال,Identity theft / شناخت کی چوری,Website theme color / ویب سائٹ کے تھیم کا رنگ,D | Website theme color / ویب سائٹ کے تھیم کا رنگ,Hard,1,PRO,1
TOPIC_SEP,1,8.4 Legal Framework & Compliance,Topic,,,,,,,,,,,1
q_10_cs_ch8_032,1,8.4 Legal Framework & Compliance,Remember,What does legal framework and compliance mean for a business?,کاروبار کے لیے قانونی ڈھانچے اور تعمیل سے کیا مراد ہے؟,Following only customer suggestions / صرف صارفین کی تجاویز پر عمل کرنا,Avoiding all government registration / تمام سرکاری رجسٹریشن سے بچنا,Using competitors' documents / حریفوں کی دستاویزات استعمال کرنا,Following the laws and rules required to operate legally / قانونی طور پر کاروبار چلانے کے لیے ضروری قوانین اور قواعد پر عمل کرنا,D | Following the laws and rules required to operate legally / قانونی طور پر کاروبار چلانے کے لیے ضروری قوانین اور قواعد پر عمل کرنا,Easy,1,ULTRA,1
TOPIC_SEP,1,8.4.1 Business Registration in Pakistan,Topic,,,,,,,,,,,1
q_10_cs_ch8_033,1,8.4.1 Business Registration in Pakistan,Remember,Which authority is mainly responsible for registering a new startup business in Pakistan?,پاکستان میں نئے اسٹارٹ اپ کاروبار کی رجسٹریشن کے لیے بنیادی طور پر کون سا ادارہ ذمہ دار ہے؟,FBR / فیڈرل بورڈ آف ریونیو,IPO Pakistan / انٹیلیکچوئل پراپرٹی آرگنائزیشن آف پاکستان,SECP / سیکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان,Google Analytics / گوگل اینالیٹکس,C | SECP / سیکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان,Easy,1,ULTRA,1
q_10_cs_ch8_034,1,8.4.1 Business Registration in Pakistan,Apply,What is the first registration step described for a new business in Pakistan?,پاکستان میں نئے کاروبار کی رجسٹریشن کا پہلا بیان کردہ مرحلہ کیا ہے؟,Apply for a patent before choosing a name / نام منتخب کرنے سے پہلے پیٹنٹ کے لیے درخواست دینا,Create targeted advertisements / ہدفی اشتہارات بنانا,Open a loyalty program / وفاداری پروگرام شروع کرنا,Choose a unique business name and obtain SECP approval / منفرد کاروباری نام منتخب کرنا اور متعلقہ ادارے سے منظوری حاصل کرنا: SECP,D | Choose a unique business name and obtain SECP approval / منفرد کاروباری نام منتخب کرنا اور متعلقہ ادارے سے منظوری حاصل کرنا: SECP,Medium,1,PRO,1
q_10_cs_ch8_035,1,8.4.1 Business Registration in Pakistan,Remember,Which document proves that a business is officially registered?,کون سی دستاویز ثابت کرتی ہے کہ کاروبار باضابطہ طور پر رجسٹرڈ ہے؟,Customer loyalty card / صارف وفاداری کارڈ,Marketing automation report / مارکیٹنگ آٹومیشن رپورٹ,SWOT worksheet / SWOT ورک شیٹ,Certificate of Incorporation / سرٹیفکیٹ آف اِنکارپوریشن,D | Certificate of Incorporation / سرٹیفکیٹ آف اِنکارپوریشن,Easy,1,ULTRA,1
q_10_cs_ch8_036,1,8.4.1 Business Registration in Pakistan,Remember,Which organization issues the National Tax Number in Pakistan?,پاکستان میں قومی ٹیکس نمبر کون سا ادارہ جاری کرتا ہے؟,FBR / فیڈرل بورڈ آف ریونیو,SECP / سیکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان,IPO Pakistan / انٹیلیکچوئل پراپرٹی آرگنائزیشن آف پاکستان,CRM department / صارف تعلقات کا شعبہ,A | FBR / فیڈرل بورڈ آف ریونیو,Easy,1,ULTRA,1
q_10_cs_ch8_037,1,8.4.1 Business Registration in Pakistan,Understand,Which practice helps a registered business meet its tax obligations and avoid legal action?,کون سا عمل رجسٹرڈ کاروبار کو ٹیکس ذمہ داریاں پوری کرنے اور قانونی کارروائی سے بچنے میں مدد دیتا ہے؟,Deleting sales and expense records / فروخت اور اخراجات کے ریکارڈ حذف کرنا,Ignoring filing deadlines / گوشوارے جمع کرانے کی آخری تاریخیں نظر انداز کرنا,Using a competitor's tax number / حریف کا ٹیکس نمبر استعمال کرنا,Filing required tax returns and keeping accurate financial records / مطلوبہ ٹیکس گوشوارے جمع کرانا اور درست مالی ریکارڈ رکھنا,D | Filing required tax returns and keeping accurate financial records / مطلوبہ ٹیکس گوشوارے جمع کرانا اور درست مالی ریکارڈ رکھنا,Medium,1,PRO,1
TOPIC_SEP,1,8.4.2 Contracts in Digital Business,Topic,,,,,,,,,,,1
q_10_cs_ch8_038,1,8.4.2 Contracts in Digital Business,Remember,What is a contract?,معاہدہ کیا ہوتا ہے؟,A written or spoken agreement between two or more people or organizations / دو یا زیادہ افراد یا اداروں کے درمیان تحریری یا زبانی اتفاق,A government tax receipt / سرکاری ٹیکس رسید,A marketing slogan / مارکیٹنگ نعرہ,A customer database / صارفین کا ڈیٹا بیس,A | A written or spoken agreement between two or more people or organizations / دو یا زیادہ افراد یا اداروں کے درمیان تحریری یا زبانی اتفاق,Easy,1,PRO,1
q_10_cs_ch8_039,1,8.4.2 Contracts in Digital Business,Understand,Why are contracts important in digital business?,ڈیجیٹل کاروبار میں معاہدے کیوں اہم ہیں؟,They remove the need for clear roles / وہ واضح ذمہ داریوں کی ضرورت ختم کرتے ہیں,They allow either side to ignore obligations / وہ کسی بھی فریق کو ذمہ داریاں نظر انداز کرنے دیتے ہیں,They set terms and conditions and are legally binding / وہ شرائط و ضوابط طے کرتے ہیں اور قانونی طور پر لازم ہوتے ہیں,They automatically register intellectual property / وہ دانشورانہ ملکیت خودکار طور پر رجسٹر کرتے ہیں,C | They set terms and conditions and are legally binding / وہ شرائط و ضوابط طے کرتے ہیں اور قانونی طور پر لازم ہوتے ہیں,Medium,1,ULTRA,1
q_10_cs_ch8_040,1,8.4.2 Contracts in Digital Business,Understand,"Which element of a valid contract is a clear promise to do something, such as selling a product or providing a service?",درست معاہدے کا کون سا عنصر کسی کام کے واضح وعدے کو ظاہر کرتا ہے، جیسے مصنوعات فروخت کرنا یا خدمت فراہم کرنا؟,Offer / پیشکش,Acceptance / قبولیت,Consideration / معاوضہ یا قدر کا تبادلہ,Consent / رضامندی,A | Offer / پیشکش,Medium,1,ULTRA,1
q_10_cs_ch8_041,1,8.4.2 Contracts in Digital Business,Analyze,Both parties agree willingly to a contract without pressure or trickery. Which contract element is present?,دونوں فریق کسی دباؤ یا دھوکے کے بغیر اپنی مرضی سے معاہدے پر متفق ہوں تو کون سا عنصر موجود ہے؟,Offer / پیشکش,Consent / رضامندی,Acceptance / قبولیت,Legal purpose / قانونی مقصد,B | Consent / رضامندی,Hard,1,ULTRA,1
q_10_cs_ch8_042,1,8.4.2 Contracts in Digital Business,Apply,"In a contract, money, goods, or services exchanged between the parties are called:",معاہدے میں فریقین کے درمیان رقم، سامان یا خدمات کے تبادلے کو کیا کہا جاتا ہے؟,Acceptance / قبولیت,Consent / رضامندی,Consideration / معاوضہ یا قدر کا تبادلہ,Legal purpose / قانونی مقصد,C | Consideration / معاوضہ یا قدر کا تبادلہ,Medium,1,ULTRA,1
TOPIC_SEP,1,8.4.3 Intellectual Property Rights (IPR),Topic,,,,,,,,,,,1
q_10_cs_ch8_043,1,8.4.3 Intellectual Property Rights (IPR),Remember,Which is an example of intellectual property?,دانشورانہ ملکیت کی مثال کون سی ہے؟,Shop furniture / دکان کا فرنیچر,Brand logo / برانڈ لوگو,Raw materials / خام مال,Office rent / دفتر کا کرایہ,B | Brand logo / برانڈ لوگو,Easy,1,PRO,1
q_10_cs_ch8_044,1,8.4.3 Intellectual Property Rights (IPR),Remember,"Which intellectual property right protects brand names, logos, or symbols used to identify goods or services?",کون سا دانشورانہ ملکیتی حق اشیا یا خدمات کی شناخت کے لیے استعمال ہونے والے برانڈ نام، لوگو یا علامتوں کا تحفظ کرتا ہے؟,Trademark / ٹریڈ مارک,Copyright / حقِ اشاعت,Patent / پیٹنٹ,Tax registration / ٹیکس رجسٹریشن,A | Trademark / ٹریڈ مارک,Easy,1,ULTRA,1
q_10_cs_ch8_045,1,8.4.3 Intellectual Property Rights (IPR),Apply,Which document is required to register a trademark?,ٹریڈ مارک رجسٹر کرنے کے لیے کون سی دستاویز درکار ہے؟,A bank statement / بینک اسٹیٹمنٹ,A copy of the logo and business name / لوگو اور کاروباری نام کی نقل,Proof of product purchase / مصنوعات کی خریداری کا ثبوت,A social media profile link / سوشل میڈیا پروفائل کا لنک,B | A copy of the logo and business name / لوگو اور کاروباری نام کی نقل,Medium,1,PRO,1
q_10_cs_ch8_046,1,8.4.3 Intellectual Property Rights (IPR),Understand,"Which right protects original creative works such as books, songs, computer programs, and drawings?",کون سا حق کتابوں، گیتوں، کمپیوٹر پروگراموں اور تصاویر جیسے اصل تخلیقی کاموں کا تحفظ کرتا ہے؟,Trademark / ٹریڈ مارک,Copyright / حقِ اشاعت,Patent / پیٹنٹ,National Tax Number / قومی ٹیکس نمبر,B | Copyright / حقِ اشاعت,Medium,1,PRO,1
