question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch3_016,1,3.1.2 Setting Up the Python Development Environment,Remember,What is a development environment?,ڈیویلپمنٹ انوائرنمنٹ کیا ہے؟,"A setup used to write, run, and debug Python code / Python کوڈ لکھنے، چلانے اور ڈیبگ کرنے کا سیٹ اپ",A storage device for deleted files / حذف شدہ فائلوں کا اسٹوریج ڈیوائس,A network operating system / نیٹ ورک آپریٹنگ سسٹم,A hardware testing chip / ہارڈویئر ٹیسٹنگ چپ,"A | A setup used to write, run, and debug Python code / Python کوڈ لکھنے، چلانے اور ڈیبگ کرنے کا سیٹ اپ",Easy,1,ULTRA,1
q_10_cs_ch3_017,1,3.1.2 Setting Up the Python Development Environment,Understand,What is the benefit of selecting Add Python to PATH during installation?,انسٹالیشن کے دوران Add Python to PATH منتخب کرنے کا فائدہ کیا ہے؟,Python code is automatically converted to hardware / Python کوڈ خودکار طور پر ہارڈویئر میں بدل جاتا ہے,Python commands can be run more easily from the command line / Python کمانڈز کمانڈ لائن سے زیادہ آسانی سے چلائی جا سکتی ہیں,All syntax errors are removed / تمام سنٹیکس ایررز ختم ہو جاتے ہیں,The IDE no longer needs an interpreter / IDE کو انٹرپریٹر کی ضرورت نہیں رہتی,B | Python commands can be run more easily from the command line / Python کمانڈز کمانڈ لائن سے زیادہ آسانی سے چلائی جا سکتی ہیں,Medium,1,ULTRA,1
q_10_cs_ch3_018,1,3.1.2 Setting Up the Python Development Environment,Remember,Which of the following is an IDE option mentioned in the chapter?,مندرجہ ذیل میں سے کون سا IDE باب میں بیان کیا گیا ہے؟,PyCharm / PyCharm,Rufus / Rufus,Tenorshare / Tenorshare,Event Viewer / Event Viewer,A | PyCharm / PyCharm,Easy,1,ELITE,1
q_10_cs_ch3_019,1,3.1.2 Setting Up the Python Development Environment,Understand,What must be configured in PyCharm before running a Python project?,Python پروجیکٹ چلانے سے پہلے PyCharm میں کیا کنفیگر کرنا ضروری ہے؟,A bootable recovery drive / بوٹ ایبل ریکوری ڈرائیو,A network operating system / نیٹ ورک آپریٹنگ سسٹم,A BIOS password / BIOS پاس ورڈ,A Python interpreter / Python انٹرپریٹر,D | A Python interpreter / Python انٹرپریٹر,Medium,1,ELITE,1
q_10_cs_ch3_020,1,3.1.2 Setting Up the Python Development Environment,Apply,Which simple script is suggested for testing whether the Python environment is correctly configured?,Python ماحول کی درست کنفیگریشن جانچنے کے لیے کون سا سادہ اسکرپٹ تجویز کیا گیا ہے؟,"print(""Hello, Python!"") / print(""Hello, Python!"")","input(""Install Python"") / input(""Install Python"")","int(""Hello, Python!"") / int(""Hello, Python!"")",# Add Python to PATH / # Add Python to PATH,"A | print(""Hello, Python!"") / print(""Hello, Python!"")",Medium,1,ULTRA,1
q_10_cs_ch3_021,1,3.1.2 Setting Up the Python Development Environment,Analyze,A Python file runs but the expected text does not appear. Which condition from the setup test has failed?,Python فائل چلتی ہے مگر متوقع متن ظاہر نہیں ہوتا۔ سیٹ اپ ٹیسٹ کی کون سی شرط پوری نہیں ہوئی؟,The development environment must be a bootable USB / ڈیویلپمنٹ انوائرنمنٹ کا بوٹ ایبل USB ہونا ضروری ہے,The code must use only comments / کوڈ میں صرف کمنٹس ہونے چاہییں,The variable name must begin with a digit / ویری ایبل نام عدد سے شروع ہونا چاہیے,The test script did not produce the expected output / ٹیسٹ اسکرپٹ نے متوقع آؤٹ پٹ پیدا نہیں کیا,D | The test script did not produce the expected output / ٹیسٹ اسکرپٹ نے متوقع آؤٹ پٹ پیدا نہیں کیا,Hard,1,ELITE,1
TOPIC_SEP,1,3.1.3 Google Colab,Topic,,,,,,,,,,,1
q_10_cs_ch3_022,1,3.1.3 Google Colab,Remember,Google Colab is described as:,Google Colab کو کس طور پر بیان کیا گیا ہے؟,A desktop-only compiler / صرف ڈیسک ٹاپ کمپائلر,A hardware repair utility / ہارڈویئر مرمت یوٹیلیٹی,A free cloud-based platform with a Jupyter notebook environment / Jupyter نوٹ بک ماحول والا مفت کلاؤڈ بیسڈ پلیٹ فارم,A bootable operating system / بوٹ ایبل آپریٹنگ سسٹم,C | A free cloud-based platform with a Jupyter notebook environment / Jupyter نوٹ بک ماحول والا مفت کلاؤڈ بیسڈ پلیٹ فارم,Easy,1,ELITE,1
q_10_cs_ch3_023,1,3.1.3 Google Colab,Understand,Why is Google Colab useful on machines with limited resources?,محدود وسائل والی مشینوں پر Google Colab کیوں مفید ہے؟,Python code can run online without local installation / Python کوڈ مقامی انسٹالیشن کے بغیر آن لائن چل سکتا ہے,It increases physical RAM permanently / یہ فزیکل RAM مستقل بڑھاتا ہے,It installs PyCharm automatically on every computer / یہ ہر کمپیوٹر پر PyCharm خودکار طور پر انسٹال کرتا ہے,It converts comments into executable code / یہ کمنٹس کو قابلِ عمل کوڈ میں بدلتا ہے,A | Python code can run online without local installation / Python کوڈ مقامی انسٹالیشن کے بغیر آن لائن چل سکتا ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,3.2 Basic Python Syntax and Structure,Topic,,,,,,,,,,,1
q_10_cs_ch3_024,1,3.2 Basic Python Syntax and Structure,Understand,"What do double quotation marks indicate in print(""Hello, Students!"")?","print(""Hello, Students!"") میں ڈبل کوٹیشن مارکس کیا ظاہر کرتے ہیں؟",The enclosed content is a string / ان کے اندر موجود مواد ایک سٹرنگ ہے,The content is a Boolean value / مواد بولین ویلیو ہے,The content is a comment / مواد کمنٹ ہے,The content is an integer / مواد انٹیجر ہے,A | The enclosed content is a string / ان کے اندر موجود مواد ایک سٹرنگ ہے,Easy,1,ELITE,1
q_10_cs_ch3_025,1,3.2 Basic Python Syntax and Structure,Analyze,What can incorrect indentation cause in Python?,Python میں غلط انڈینٹیشن کیا پیدا کر سکتی ہے؟,An error in the code / کوڈ میں ایرر,Automatic correction of the program / پروگرام کی خودکار درستی,Conversion of integers to strings / انٹیجرز کی سٹرنگز میں تبدیلی,Installation of a new interpreter / نئے انٹرپریٹر کی انسٹالیشن,A | An error in the code / کوڈ میں ایرر,Hard,1,ULTRA,1
TOPIC_SEP,1,3.2.1 Python Comments,Topic,,,,,,,,,,,1
q_10_cs_ch3_026,1,3.2.1 Python Comments,Remember,Python comments are:,Python کمنٹس کیا ہوتے ہیں؟,Lines that always produce output / ایسی لائنیں جو ہمیشہ آؤٹ پٹ دیتی ہیں,Variables that store numbers / نمبر محفوظ کرنے والے ویری ایبلز,Operators used for comparison / موازنہ کرنے والے آپریٹرز,Lines not executed by the Python interpreter / ایسی لائنیں جنہیں Python انٹرپریٹر انجام نہیں دیتا,D | Lines not executed by the Python interpreter / ایسی لائنیں جنہیں Python انٹرپریٹر انجام نہیں دیتا,Easy,1,ULTRA,1
q_10_cs_ch3_027,1,3.2.1 Python Comments,Understand,What is the main purpose of comments in a program?,پروگرام میں کمنٹس کا بنیادی مقصد کیا ہے؟,Provide explanations or notes for the programmer / پروگرامر کے لیے وضاحتیں یا نوٹس فراہم کرنا,Perform arithmetic calculations / حسابی عملیات انجام دینا,Convert input into integers / اِن پٹ کو انٹیجر میں بدلنا,Change operator precedence / آپریٹر ترجیح بدلنا,A | Provide explanations or notes for the programmer / پروگرامر کے لیے وضاحتیں یا نوٹس فراہم کرنا,Medium,1,ULTRA,1
q_10_cs_ch3_028,1,3.2.1 Python Comments,Analyze,Why can triple-quoted text be used like a multiline comment in the examples?,مثالوں میں ٹرپل کوٹڈ متن کو ملٹی لائن کمنٹ کی طرح کیوں استعمال کیا جا سکتا ہے؟,It changes every line into executable arithmetic / یہ ہر لائن کو قابلِ عمل حساب میں بدل دیتا ہے,It creates a Boolean variable automatically / یہ خودکار طور پر بولین ویری ایبل بناتا ہے,It forms a multiline string literal that is ignored at runtime when unused / یہ ملٹی لائن سٹرنگ لٹرل بناتا ہے جو استعمال نہ ہونے پر رن ٹائم میں نظر انداز ہوتا ہے,It forces the interpreter to repeat the code / یہ انٹرپریٹر کو کوڈ دہرانے پر مجبور کرتا ہے,C | It forms a multiline string literal that is ignored at runtime when unused / یہ ملٹی لائن سٹرنگ لٹرل بناتا ہے جو استعمال نہ ہونے پر رن ٹائم میں نظر انداز ہوتا ہے,Hard,1,ELITE,1
TOPIC_SEP,1,3.2.2 Variables in Python,Topic,,,,,,,,,,,1
q_10_cs_ch3_029,1,3.2.2 Variables in Python,Remember,A variable in programming functions as:,پروگرامنگ میں ویری ایبل کس طور پر کام کرتا ہے؟,A comment symbol / کمنٹ کی علامت,A comparison operator / کمپیریزن آپریٹر,A cloud notebook only / صرف کلاؤڈ نوٹ بک,A storage container within computer memory / کمپیوٹر میموری میں اسٹوریج کنٹینر,D | A storage container within computer memory / کمپیوٹر میموری میں اسٹوریج کنٹینر,Easy,1,ULTRA,1
q_10_cs_ch3_030,1,3.2.2 Variables in Python,Understand,What does the example with the variable age demonstrate?,age ویری ایبل والی مثال کیا ظاہر کرتی ہے؟,A variable must always contain one fixed value / ویری ایبل میں ہمیشہ ایک ہی مستقل ویلیو ہونی چاہیے,Variables can store only text / ویری ایبلز صرف متن محفوظ کر سکتے ہیں,A variable's value can change during program execution / پروگرام کے عمل کے دوران ویری ایبل کی ویلیو تبدیل ہو سکتی ہے,A variable name must be a reserved keyword / ویری ایبل نام ریزروڈ کی ورڈ ہونا چاہیے,C | A variable's value can change during program execution / پروگرام کے عمل کے دوران ویری ایبل کی ویلیو تبدیل ہو سکتی ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,3.2.2 Variable Naming Rules,Topic,,,,,,,,,,,1
q_10_cs_ch3_031,1,3.2.2 Variable Naming Rules,Remember,A valid Python variable name must begin with:,درست Python ویری ایبل نام کس سے شروع ہونا چاہیے؟,A digit only / صرف عدد,A space / اسپیس,A reserved keyword / ریزروڈ کی ورڈ,A letter or an underscore / حرف یا انڈر اسکور,D | A letter or an underscore / حرف یا انڈر اسکور,Easy,1,ULTRA,1
q_10_cs_ch3_032,1,3.2.2 Variable Naming Rules,Understand,Which variable name follows the naming rules given in the chapter?,کون سا ویری ایبل نام باب میں دیے گئے اصولوں کے مطابق ہے؟,2student / 2student,student_age / student_age,student age / student age,if / if,B | student_age / student_age,Medium,1,ULTRA,1
q_10_cs_ch3_033,1,3.2.2 Variable Naming Rules,Remember,Which of the following cannot be used as a Python variable name?,مندرجہ ذیل میں سے کون سا Python ویری ایبل نام کے طور پر استعمال نہیں ہو سکتا؟,while / while,age / age,student_1 / student_1,_price / _price,A | while / while,Easy,1,ELITE,1
TOPIC_SEP,1,3.2.2 Types of Variables,Topic,,,,,,,,,,,1
q_10_cs_ch3_034,1,3.2.2 Types of Variables,Remember,Which data type stores whole numbers?,کون سا ڈیٹا ٹائپ مکمل نمبرز محفوظ کرتا ہے؟,Float (float) / فلوٹ (float),String (str) / سٹرنگ (str),Integer (int) / انٹیجر (int),Boolean (bool) / بولین (bool),C | Integer (int) / انٹیجر (int),Easy,1,ULTRA,1
q_10_cs_ch3_035,1,3.2.2 Types of Variables,Remember,Which data type stores decimal numbers?,کون سا ڈیٹا ٹائپ اعشاری نمبرز محفوظ کرتا ہے؟,Integer (int) / انٹیجر (int),String (str) / سٹرنگ (str),Boolean (bool) / بولین (bool),Float (float) / فلوٹ (float),D | Float (float) / فلوٹ (float),Easy,1,ULTRA,1
q_10_cs_ch3_036,1,3.2.2 Types of Variables,Remember,Which data type stores True or False?,کون سا ڈیٹا ٹائپ True یا False محفوظ کرتا ہے؟,Integer (int) / انٹیجر (int),Float (float) / فلوٹ (float),Boolean (bool) / بولین (bool),String (str) / سٹرنگ (str),C | Boolean (bool) / بولین (bool),Easy,1,ULTRA,1
TOPIC_SEP,1,3.2.3 Input and Output Operations,Topic,,,,,,,,,,,1
q_10_cs_ch3_037,1,3.2.3 Input and Output Operations,Understand,What is the role of the input() function?,input() فنکشن کا کردار کیا ہے؟,Display information without receiving data / ڈیٹا لیے بغیر معلومات دکھانا,Display a prompt and wait for the user to type data / پرامپٹ دکھا کر صارف کے ڈیٹا ٹائپ کرنے کا انتظار کرنا,Perform exponentiation / ایکسپونینشی ایشن کرنا,Create comments / کمنٹس بنانا,B | Display a prompt and wait for the user to type data / پرامپٹ دکھا کر صارف کے ڈیٹا ٹائپ کرنے کا انتظار کرنا,Medium,1,ULTRA,1
q_10_cs_ch3_038,1,3.2.3 Input and Output Operations,Understand,What is the role of the print() function?,print() فنکشن کا کردار کیا ہے؟,Display information on the screen / اسکرین پر معلومات دکھانا,Store user input automatically as an integer / صارف اِن پٹ کو خودکار انٹیجر کے طور پر محفوظ کرنا,Create a Python interpreter / Python انٹرپریٹر بنانا,Define operator precedence / آپریٹر ترجیح مقرر کرنا,A | Display information on the screen / اسکرین پر معلومات دکھانا,Easy,1,ULTRA,1
q_10_cs_ch3_039,1,3.2.3 Input and Output Operations,Apply,Which expression correctly converts a user's age input to an integer?,صارف کی عمر کے اِن پٹ کو انٹیجر میں درست طور پر تبدیل کرنے والا ایکسپریشن کون سا ہے؟,"input(int(""Enter your age: "")) / input(int(""Enter your age: ""))","int(input(""Enter your age: "")) / int(input(""Enter your age: ""))","float(print(""Enter your age: "")) / float(print(""Enter your age: ""))","str(int(""Enter your age: "")) / str(int(""Enter your age: ""))","B | int(input(""Enter your age: "")) / int(input(""Enter your age: ""))",Medium,1,PRO,1
q_10_cs_ch3_040,1,3.2.3 Input and Output Operations,Apply,Which function combination is used to receive a decimal height from the user?,صارف سے اعشاری قد حاصل کرنے کے لیے کون سا فنکشن مجموعہ استعمال ہوتا ہے؟,int(print(...)) / int(print(...)),str(float(...)) / str(float(...)),input(bool(...)) / input(bool(...)),float(input(...)) / float(input(...)),D | float(input(...)) / float(input(...)),Medium,1,ULTRA,1
q_10_cs_ch3_041,1,3.2.3 Input and Output Operations,Analyze,Why is int() or float() applied to input() when numeric calculation is required?,عددی حساب کی ضرورت ہونے پر input() کے ساتھ int() یا float() کیوں لگایا جاتا ہے؟,"input() returns a string, so conversion is required / input() سٹرنگ واپس کرتا ہے، اس لیے تبدیلی ضروری ہے",input() always returns a Boolean / input() ہمیشہ بولین واپس کرتا ہے,print() converts every string automatically / print() ہر سٹرنگ خودکار طور پر تبدیل کرتا ہے,Python variables cannot store strings / Python ویری ایبلز سٹرنگ محفوظ نہیں کر سکتے,"A | input() returns a string, so conversion is required / input() سٹرنگ واپس کرتا ہے، اس لیے تبدیلی ضروری ہے",Hard,1,PRO,1
TOPIC_SEP,1,3.3 Operators and Expressions,Topic,,,,,,,,,,,1
q_10_cs_ch3_042,1,3.3 Operators and Expressions,Remember,An expression is a combination of:,ایکسپریشن کس کا مجموعہ ہوتا ہے؟,Comments and IDEs only / صرف کمنٹس اور IDEs,Variables and websites only / صرف ویری ایبلز اور ویب سائٹس,Interpreters and folders only / صرف انٹرپریٹرز اور فولڈرز,Operators and values that produce a result / آپریٹرز اور ویلیوز جو نتیجہ پیدا کرتے ہیں,D | Operators and values that produce a result / آپریٹرز اور ویلیوز جو نتیجہ پیدا کرتے ہیں,Easy,1,ULTRA,1
TOPIC_SEP,1,3.3.1 Arithmetic Operators,Topic,,,,,,,,,,,1
q_10_cs_ch3_043,1,3.3.1 Arithmetic Operators,Remember,Which arithmetic operator performs floor division?,کون سا حسابی آپریٹر فلور ڈویژن انجام دیتا ہے؟,/ / /,// / //,% / %,** / **,B | // / //,Easy,1,ULTRA,1
q_10_cs_ch3_044,1,3.3.1 Arithmetic Operators,Remember,Which arithmetic operator returns the remainder?,کون سا حسابی آپریٹر باقی ماندہ ویلیو واپس کرتا ہے؟,// / //,/ / /,% / %,** / **,C | % / %,Easy,1,ULTRA,1
q_10_cs_ch3_045,1,3.3.1 Arithmetic Operators,Apply,What is the output of the expression: 10 % 3?,درج ذیل ایکسپریشن کا آؤٹ پٹ معلوم کریں: 10 % 3,3 / 3,1 / 1,3.333 / 3.333,10 / 10,B | 1 / 1,Medium,1,ULTRA,1
q_10_cs_ch3_046,1,3.3.1 Arithmetic Operators,Apply,What is the output of the expression: 10 ** 3?,درج ذیل ایکسپریشن کا آؤٹ پٹ معلوم کریں: 10 ** 3,1000 / 1000,30 / 30,13 / 13,100 / 100,A | 1000 / 1000,Medium,1,ULTRA,1
TOPIC_SEP,1,3.3.2 Comparison Operators,Topic,,,,,,,,,,,1
q_10_cs_ch3_047,1,3.3.2 Comparison Operators,Apply,What is the result of the expression: 10 != 5?,درج ذیل ایکسپریشن کا نتیجہ معلوم کریں: 10 != 5,False / False,True / True,10 / 10,5 / 5,B | True / True,Medium,1,ULTRA,1
q_10_cs_ch3_048,1,3.3.2 Comparison Operators,Analyze,Which comparison produces False for x = 10 and y = 5?,"درج ذیل ویلیوز کے لیے کون سا موازنہ False پیدا کرتا ہے: x = 10, y = 5",x > y / x > y,x != y / x != y,x >= y / x >= y,x <= y / x <= y,D | x <= y / x <= y,Hard,1,PRO,1
TOPIC_SEP,1,3.3.3 Assignment Operators,Topic,,,,,,,,,,,1
q_10_cs_ch3_049,1,3.3.3 Assignment Operators,Understand,What is the purpose of the basic assignment operator =?,بنیادی اسائنمنٹ آپریٹر = کا مقصد کیا ہے؟,Compare the two sides for equality / دونوں اطراف کا برابری کے لیے موازنہ کرنا,Perform floor division only / صرف فلور ڈویژن کرنا,Assign the value on the right to the variable on the left / دائیں طرف کی ویلیو بائیں طرف کے ویری ایبل کو اسائن کرنا,Create a comment / کمنٹ بنانا,C | Assign the value on the right to the variable on the left / دائیں طرف کی ویلیو بائیں طرف کے ویری ایبل کو اسائن کرنا,Medium,1,ULTRA,1
q_10_cs_ch3_050,1,3.3.3 Assignment Operators,Apply,"If a = 10 and b = 5, what is the value of a after a *= b?","درج ذیل ویلیوز کے بعد a *= b چلانے پر a کی ویلیو کیا ہوگی: a = 10, b = 5",15 / 15,10 / 10,2 / 2,50 / 50,D | 50 / 50,Medium,1,ULTRA,1
q_10_cs_ch3_051,1,3.3.3 Assignment Operators,Analyze,"Starting with a = 10 and b = 5, what is the value of a after a += b followed by a -= b?","درج ذیل ابتدائی ویلیوز کے بعد پہلے a += b اور پھر a -= b چلانے پر a کی ویلیو کیا ہوگی: a = 10, b = 5",10 / 10,5 / 5,15 / 15,20 / 20,A | 10 / 10,Hard,1,PRO,1
TOPIC_SEP,1,3.3.4 Logical Operators,Topic,,,,,,,,,,,1
q_10_cs_ch3_052,1,3.3.4 Logical Operators,Understand,The logical and operator returns True when:,لوجیکل and آپریٹر کب True واپس کرتا ہے؟,At least one operand is True / کم از کم ایک آپرینڈ True ہو,Both operands are True / دونوں آپرینڈز True ہوں,Both operands are False / دونوں آپرینڈز False ہوں,The first operand is a string / پہلا آپرینڈ سٹرنگ ہو,B | Both operands are True / دونوں آپرینڈز True ہوں,Easy,1,ULTRA,1
q_10_cs_ch3_053,1,3.3.4 Logical Operators,Apply,"For x = True and y = False, what is the result of x or y?","درج ذیل ویلیوز کے لیے x or y کا نتیجہ کیا ہوگا: x = True, y = False",False / False,None / None,Error / Error,True / True,D | True / True,Medium,1,ULTRA,1
q_10_cs_ch3_054,1,3.3.4 Logical Operators,Analyze,"For x = True and y = False, which pair of results is correct?","درج ذیل ویلیوز کے لیے نتائج کی کون سی جوڑی درست ہے: x = True, y = False",x and y = True; not y = False / x and y = True؛ not y = False,x or y = False; not x = True / x or y = False؛ not x = True,x and y = False; not y = True / x and y = False؛ not y = True,x and y = True; x or y = False / x and y = True؛ x or y = False,C | x and y = False; not y = True / x and y = False؛ not y = True,Hard,1,PRO,1
TOPIC_SEP,1,3.3.5 Operator Precedence in Python,Topic,,,,,,,,,,,1
q_10_cs_ch3_055,1,3.3.5 Operator Precedence in Python,Remember,Which operations are evaluated first in an expression?,ایکسپریشن میں سب سے پہلے کون سی عملیات انجام دی جاتی ہیں؟,Addition and subtraction / جمع اور تفریق,Logical operations / لوجیکل عملیات,Operations inside parentheses / قوسین کے اندر موجود عملیات,Assignment operations / اسائنمنٹ عملیات,C | Operations inside parentheses / قوسین کے اندر موجود عملیات,Easy,1,ULTRA,1
