question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch8_lq_007,1,8.3.2 Responsible Marketing and Advertising,Long,advantages_limitations,"Explain responsible marketing and advertising. Discuss truthful information, complete disclosure, avoidance of misleading claims, and the requirement to obtain permission before using customers' personal data for targeted advertisements.",responsible marketing اور advertising کی وضاحت کریں۔ truthful information، complete disclosure، misleading claims سے اجتناب، اور targeted advertisements کے لیے customers کا personal data استعمال کرنے سے پہلے permission حاصل کرنے کی ضرورت پر بحث کریں۔,Medium,5,ULTRA,1
sep_10_cs_ch8_005,1,8.3.3 Data Privacy Laws and Regulatory Awareness,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_008,1,8.3.3 Data Privacy Laws and Regulatory Awareness,Long,compare,Explain the purpose of data privacy laws. Describe the main responsibilities of businesses under Pakistan's Personal Data Protection Bill and compare its purpose with GDPR and COPPA.,data privacy laws کے مقصد کی وضاحت کریں۔ Pakistan Personal Data Protection Bill کے تحت businesses کی اہم responsibilities بیان کریں، اور اس کے مقصد کا GDPR اور COPPA کے ساتھ موازنہ کریں۔,Hard,5,PRO,1
q_10_cs_ch8_lq_009,1,8.3.3 Regulatory Awareness and Compliance Audits,Long,process_procedure,Explain regulatory awareness and compliance audits. Describe why a digital business must stay updated with changing laws and regularly check whether its operations follow the required rules.,regulatory awareness اور compliance audits کی وضاحت کریں۔ بیان کریں کہ digital business کو changing laws سے updated رہنا اور باقاعدگی سے یہ check کرنا کیوں ضروری ہے کہ اس کے operations required rules کے مطابق ہیں۔,Medium,5,ELITE,1
sep_10_cs_ch8_006,1,8.4 Legal Framework and Compliance,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_010,1,8.4.1 Business Registration in Pakistan,Long,process_procedure,"Describe the process of registering a business in Pakistan. Explain the roles of SECP registration, required documents, the Certificate of Incorporation, and obtaining a National Tax Number through the FBR portal.",Pakistan میں business register کرنے کا process بیان کریں۔ SECP registration، required documents، Certificate of Incorporation، اور FBR portal کے ذریعے National Tax Number حاصل کرنے کے کردار کی وضاحت کریں۔,Medium,5,PRO,1
q_10_cs_ch8_lq_011,1,8.4.1 Tax Filing and Industry-Specific Regulations,Long,discuss,"Discuss the importance of tax filing, accurate business records, and industry-specific regulations. Explain how these requirements help a digital business operate legally and avoid fines or legal action.",tax filing، accurate business records اور industry-specific regulations کی اہمیت پر بحث کریں۔ وضاحت کریں کہ یہ requirements digital business کو قانونی طور پر operate کرنے اور fines یا legal action سے بچنے میں کس طرح مدد دیتی ہیں۔,Medium,5,ELITE,1
sep_10_cs_ch8_007,1,8.4.2 Contracts in Digital Business,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_012,1,8.4.2 Contracts in Digital Business,Long,state_and_explain,"Define a contract and explain the basic elements of a valid contract: offer, acceptance, consideration, legal purpose, and consent. Also describe the importance of contracts in digital business.",contract کی تعریف کریں اور valid contract کے basic elements کی وضاحت کریں: offer، acceptance، consideration، legal purpose اور consent۔ مزید digital business میں contracts کی اہمیت بیان کریں۔,Easy,5,ULTRA,1
sep_10_cs_ch8_008,1,8.4.3 Intellectual Property Rights (IPR),Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_013,1,8.4.3 Intellectual Property Rights (IPR),Long,compare,"Explain Intellectual Property Rights and differentiate between trademarks, copyrights, and patents. Describe what each right protects and outline the basic registration process in Pakistan.",Intellectual Property Rights کی وضاحت کریں اور trademarks، copyrights اور patents میں فرق بیان کریں۔ واضح کریں کہ ہر right کس چیز کو protect کرتا ہے، اور Pakistan میں basic registration process بیان کریں۔,Medium,5,PRO,1
q_10_cs_ch8_lq_014,1,8.4.3 Protecting Trade Secrets in the Digital Age,Long,advantages_limitations,"Explain trade secrets and discuss the methods used to protect them in the digital age. Include passwords, encryption, limited access, and Non-Disclosure Agreements.",trade secrets کی وضاحت کریں اور digital age میں انہیں protect کرنے کے methods پر بحث کریں۔ passwords، encryption، limited access اور Non-Disclosure Agreements کو شامل کریں۔,Easy,5,ELITE,1
sep_10_cs_ch8_009,1,8.5 Strategic Marketing and Branding,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_015,1,8.5 Strategic Marketing and Branding,Long,application_case,"Explain strategic marketing and branding for a small digital business. Discuss the importance of a suitable name and logo, a clear brand message, an appropriate marketing method, customer engagement, and measurable outcomes.",small digital business کے لیے strategic marketing اور branding کی وضاحت کریں۔ suitable name and logo، clear brand message، appropriate marketing method، customer engagement اور measurable outcomes کی اہمیت پر بحث کریں۔,Medium,5,ELITE,1
sep_10_cs_ch8_010,1,8.5.1 Data-Driven Marketing,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_016,1,8.5.1 Data-Driven Marketing,Long,process_procedure,"Explain data-driven marketing. Describe how businesses set measurable goals and KPIs, use analytics tools to study campaign performance, and evaluate return on investment before improving or repeating a campaign.",data-driven marketing کی وضاحت کریں۔ بیان کریں کہ businesses measurable goals اور KPIs کس طرح set کرتے ہیں، campaign performance کا مطالعہ کرنے کے لیے analytics tools کیسے استعمال کرتے ہیں، اور campaign کو improve یا repeat کرنے سے پہلے return on investment کس طرح evaluate کرتے ہیں۔,Medium,5,ULTRA,1
sep_10_cs_ch8_011,1,8.5.2 Customer Relationship Management (CRM),Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_017,1,8.5.2 Customer Relationship Management (CRM),Long,discuss,"Discuss how CRM tools and loyalty programmes help retain customers. Explain how customer information, purchase history, personalized communication, rewards, and special offers build long-term relationships.",بحث کریں کہ CRM tools اور loyalty programmes customers کو retain کرنے میں کس طرح مدد دیتے ہیں۔ وضاحت کریں کہ customer information، purchase history، personalized communication، rewards اور special offers long-term relationships کس طرح بناتے ہیں۔,Medium,5,PRO,1
sep_10_cs_ch8_012,1,8.5.3 Marketing Automation,Topic,topic_separator,,,,,,1
q_10_cs_ch8_lq_018,1,8.5.3 Marketing Automation,Long,advantages_limitations,"Explain marketing automation and describe its benefits for small businesses. Include automatic emails, scheduled social-media posts, customer-activity tracking, follow-up messages, reports, reduced costs, and improved customer engagement.",marketing automation کی وضاحت کریں اور small businesses کے لیے اس کے benefits بیان کریں۔ automatic emails، scheduled social-media posts، customer-activity tracking، follow-up messages، reports، reduced costs اور improved customer engagement کو شامل کریں۔,Medium,5,PRO,1
