question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch4_024,1,4.2 Looping Constructs,Understand,How do loops improve a program?,لوپس پروگرام کو کیسے بہتر بناتے ہیں؟,They prevent all repetition / یہ تمام تکرار روکتے ہیں,They convert lists into libraries / یہ لسٹس کو لائبریریز میں بدلتے ہیں,They make repeated tasks more efficient and code easier to read / یہ دہرائے جانے والے کاموں کو زیادہ مؤثر اور کوڈ کو پڑھنے میں آسان بناتے ہیں,They remove every condition / یہ ہر کنڈیشن حذف کرتے ہیں,C | They make repeated tasks more efficient and code easier to read / یہ دہرائے جانے والے کاموں کو زیادہ مؤثر اور کوڈ کو پڑھنے میں آسان بناتے ہیں,Medium,1,ULTRA,1
q_10_cs_ch4_025,1,4.2 Looping Constructs,Remember,Which two main loop types are described in the chapter?,باب میں لوپس کی کون سی دو بنیادی اقسام بیان ہوئی ہیں؟,if loop and else loop / if لوپ اور else لوپ,while loop and for loop / while لوپ اور for لوپ,append loop and remove loop / append لوپ اور remove لوپ,unit loop and integration loop / یونٹ لوپ اور انٹیگریشن لوپ,B | while loop and for loop / while لوپ اور for لوپ,Easy,1,ULTRA,1
TOPIC_SEP,1,4.2.1 while Loop,Topic,,,,,,,,,,,1
q_10_cs_ch4_026,1,4.2.1 while Loop,Remember,A while loop continues running while its condition is:,while لوپ کب تک چلتا رہتا ہے؟,False / False,A string / سٹرنگ,True / True,A list / لسٹ,C | True / True,Easy,1,ULTRA,1
q_10_cs_ch4_027,1,4.2.1 while Loop,Understand,When does a while loop check its condition?,while لوپ اپنی کنڈیشن کب چیک کرتا ہے؟,Before each iteration / ہر اٹریشن سے پہلے,Only after the loop finishes / صرف لوپ ختم ہونے کے بعد,Only once during installation / صرف انسٹالیشن کے دوران ایک بار,After a list is sorted / لسٹ ترتیب دینے کے بعد,A | Before each iteration / ہر اٹریشن سے پہلے,Medium,1,ULTRA,1
q_10_cs_ch4_028,1,4.2.1 while Loop,Apply,How many values are printed by the chapter's while-loop example starting at 1 and stopping before 10?,باب کی while لوپ مثال میں 1 سے شروع ہو کر 10 سے پہلے رکنے تک کتنی ویلیوز پرنٹ ہوتی ہیں؟,10 / 10,8 / 8,1 / 1,9 / 9,D | 9 / 9,Hard,1,ULTRA,1
q_10_cs_ch4_029,1,4.2.1 while Loop,Analyze,Why does the while-loop example stop after printing 9?,while لوپ کی مثال 9 پرنٹ کرنے کے بعد کیوں رک جاتی ہے؟,The print() function deletes the loop / print() فنکشن لوپ حذف کر دیتا ہے,"The variable becomes 10, making number < 10 False / ویری ایبل 10 ہو جاتا ہے جس سے number < 10 False ہو جاتا ہے",range() reaches its final value / range() آخری ویلیو تک پہنچ جاتا ہے,The list becomes empty / لسٹ خالی ہو جاتی ہے,"B | The variable becomes 10, making number < 10 False / ویری ایبل 10 ہو جاتا ہے جس سے number < 10 False ہو جاتا ہے",Hard,1,PRO,1
TOPIC_SEP,1,4.2.2 for Loop,Topic,,,,,,,,,,,1
q_10_cs_ch4_030,1,4.2.2 for Loop,Remember,A for loop is commonly used to iterate over:,for لوپ عام طور پر کس پر اٹریٹ کرنے کے لیے استعمال ہوتا ہے؟,Only a Boolean value / صرف بولین ویلیو,Only a comment / صرف کمنٹ,"A sequence such as a list, tuple, or string / لسٹ، ٹپل یا سٹرنگ جیسی سیکوئنس",Only an error message / صرف ایرر میسج,"C | A sequence such as a list, tuple, or string / لسٹ، ٹپل یا سٹرنگ جیسی سیکوئنس",Easy,1,ULTRA,1
q_10_cs_ch4_031,1,4.2.2 for Loop,Understand,"In the friends example, what does the variable friend represent during each iteration?",friends والی مثال میں ہر اٹریشن کے دوران friend ویری ایبل کیا ظاہر کرتا ہے؟,The complete list / مکمل لسٹ,The number of loop iterations / لوپ اٹریشنز کی تعداد,The current item from the list / لسٹ کا موجودہ آئٹم,A random number / رینڈم نمبر,C | The current item from the list / لسٹ کا موجودہ آئٹم,Medium,1,ULTRA,1
q_10_cs_ch4_032,1,4.2.2 for Loop,Apply,"How many greeting messages are printed for friends = [""Sami"", ""Raza"", ""Moosa""]?","درج ذیل لسٹ کے لیے کتنے گریٹنگ میسجز پرنٹ ہوں گے: friends = [""Sami"", ""Raza"", ""Moosa""]",1 / 1,3 / 3,2 / 2,4 / 4,B | 3 / 3,Hard,1,ULTRA,1
TOPIC_SEP,1,4.2.3 range() Function,Topic,,,,,,,,,,,1
q_10_cs_ch4_033,1,4.2.3 range() Function,Remember,Which range() form uses only a stopping value?,range() کی کون سی شکل صرف stopping ویلیو استعمال کرتی ہے؟,"range(start, stop) / range(start, stop)",range(stop) / range(stop),"range(start, stop, step) / range(start, stop, step)",range(step) / range(step),B | range(stop) / range(stop),Easy,1,ULTRA,1
q_10_cs_ch4_034,1,4.2.3 range() Function,Understand,What values are generated by range(5)?,range(5) کون سی ویلیوز بناتا ہے؟,"0, 1, 2, 3, 4 / 0, 1, 2, 3, 4","1, 2, 3, 4, 5 / 1, 2, 3, 4, 5","0, 1, 2, 3, 4, 5 / 0, 1, 2, 3, 4, 5",5 only / صرف 5,"A | 0, 1, 2, 3, 4 / 0, 1, 2, 3, 4",Medium,1,ULTRA,1
q_10_cs_ch4_035,1,4.2.3 range() Function,Understand,Which range() form allows a custom step value?,range() کی کون سی شکل کسٹم step ویلیو کی اجازت دیتی ہے؟,range(stop) / range(stop),"range(start, stop, step) / range(start, stop, step)",range(start) / range(start),"range(step, stop) / range(step, stop)","B | range(start, stop, step) / range(start, stop, step)",Medium,1,ULTRA,1
q_10_cs_ch4_036,1,4.2.3 range() Function,Apply,"What is the first value produced by range(1, 6)?","range(1, 6) کی پہلی ویلیو کیا ہوگی؟",0 / 0,5 / 5,1 / 1,6 / 6,C | 1 / 1,Hard,1,ULTRA,1
TOPIC_SEP,1,4.2.3 end Parameter,Topic,,,,,,,,,,,1
q_10_cs_ch4_037,1,4.2.3 end Parameter,Remember,"By default, each print() call in Python ends with:",ڈیفالٹ طور پر Python میں ہر print() کال کس پر ختم ہوتی ہے؟,A newline character / نئی لائن کا کریکٹر,A comma / کاما,A space only / صرف اسپیس,An asterisk / ایسٹرک,A | A newline character / نئی لائن کا کریکٹر,Easy,1,ELITE,1
q_10_cs_ch4_038,1,4.2.3 end Parameter,Understand,"What does end="" "" do in print()?","print() میں end="" "" کیا کرتا ہے؟",Stops the entire program / پورا پروگرام روک دیتا ہے,Creates a nested loop / نیسٹڈ لوپ بناتا ہے,Prints the next output on the same line separated by a space / اگلا آؤٹ پٹ اسی لائن پر اسپیس کے ساتھ پرنٹ کرتا ہے,Removes the printed value / پرنٹ شدہ ویلیو حذف کرتا ہے,C | Prints the next output on the same line separated by a space / اگلا آؤٹ پٹ اسی لائن پر اسپیس کے ساتھ پرنٹ کرتا ہے,Medium,1,ULTRA,1
q_10_cs_ch4_039,1,4.2.3 end Parameter,Apply,"What is printed by: for i in range(1, 6): print(i, end="" "")?","درج ذیل کوڈ کا آؤٹ پٹ کیا ہوگا: for i in range(1, 6): print(i, end="" "")",0 1 2 3 4 / 0 1 2 3 4,"1
2
3
4
5 / 1
2
3
4
5",5 4 3 2 1 / 5 4 3 2 1,1 2 3 4 5 / 1 2 3 4 5,D | 1 2 3 4 5 / 1 2 3 4 5,Medium,1,ULTRA,1
TOPIC_SEP,1,4.2.4 Nested Loops,Topic,,,,,,,,,,,1
q_10_cs_ch4_040,1,4.2.4 Nested Loops,Remember,A loop placed inside another loop is called:,ایک لوپ کے اندر دوسرے لوپ کو کیا کہا جاتا ہے؟,Decision loop / ڈیسیژن لوپ,Nested loop / نیسٹڈ لوپ,Library loop / لائبریری لوپ,Recovery loop / ریکوری لوپ,B | Nested loop / نیسٹڈ لوپ,Easy,1,ULTRA,1
q_10_cs_ch4_041,1,4.2.4 Nested Loops,Understand,"For each iteration of the outer loop, the inner loop:",آؤٹر لوپ کی ہر اٹریشن کے لیے اِنر لوپ کیا کرتا ہے؟,Runs only once in the whole program / پورے پروگرام میں صرف ایک بار چلتا ہے,Is skipped automatically / خودکار طور پر چھوڑ دیا جاتا ہے,Runs completely / مکمل طور پر چلتا ہے,Changes into a list / لسٹ میں بدل جاتا ہے,C | Runs completely / مکمل طور پر چلتا ہے,Medium,1,ULTRA,1
q_10_cs_ch4_042,1,4.2.4 Nested Loops,Understand,Nested loops are useful for:,نیسٹڈ لوپس کس لیے مفید ہوتے ہیں؟,Repetitive tasks within repetitive tasks / دہرائے جانے والے کاموں کے اندر دہرائے جانے والے کام,Creating only single values / صرف ایک ویلیو بنانے,Removing all conditions / تمام کنڈیشنز ختم کرنے,Importing one library / ایک لائبریری امپورٹ کرنے,A | Repetitive tasks within repetitive tasks / دہرائے جانے والے کاموں کے اندر دہرائے جانے والے کام,Medium,1,ULTRA,1
q_10_cs_ch4_043,1,4.2.4 Nested Loops,Analyze,"How many times does the inner statement run in: for i in range(3): for j in range(4): print(i, j)?","درج ذیل کوڈ میں اِنر اسٹیٹمنٹ کتنی بار چلے گا: for i in range(3): for j in range(4): print(i, j)",3 / 3,12 / 12,4 / 4,7 / 7,B | 12 / 12,Hard,1,PRO,1
q_10_cs_ch4_044,1,4.2.4 Nested Loops,Analyze,"In the triangular star-pattern example with n = 5, how many stars are printed in the last row?",n = 5 والی تکونی اسٹار پیٹرن مثال میں آخری قطار میں کتنے ستارے پرنٹ ہوتے ہیں؟,4 / 4,6 / 6,10 / 10,5 / 5,D | 5 / 5,Hard,1,PRO,1
TOPIC_SEP,1,4.3 Libraries in Python,Topic,,,,,,,,,,,1
q_10_cs_ch4_045,1,4.3 Libraries in Python,Remember,Python libraries are compared to:,Python لائبریریز کو کس سے تشبیہ دی گئی ہے؟,Toolboxes full of useful tools / مفید ٹولز سے بھرے ٹول باکسز,Empty lists / خالی لسٹس,Error messages / ایرر میسجز,Nested conditions / نیسٹڈ کنڈیشنز,A | Toolboxes full of useful tools / مفید ٹولز سے بھرے ٹول باکسز,Easy,1,ULTRA,1
q_10_cs_ch4_046,1,4.3 Libraries in Python,Understand,How do libraries improve programming efficiency?,لائبریریز پروگرامنگ کی کارکردگی کیسے بہتر کرتی ہیں؟,They provide ready-made tools so programmers do not build everything from scratch / یہ تیار ٹولز فراہم کرتی ہیں تاکہ پروگرامر ہر چیز شروع سے نہ بنائے,They remove the need to write any code / یہ کسی بھی کوڈ لکھنے کی ضرورت ختم کرتی ہیں,They automatically fix every bug / یہ ہر بگ خودکار طور پر درست کرتی ہیں,They replace variables / یہ ویری ایبلز کی جگہ لیتی ہیں,A | They provide ready-made tools so programmers do not build everything from scratch / یہ تیار ٹولز فراہم کرتی ہیں تاکہ پروگرامر ہر چیز شروع سے نہ بنائے,Medium,1,ULTRA,1
TOPIC_SEP,1,4.3.1 Using Libraries in Python,Topic,,,,,,,,,,,1
q_10_cs_ch4_047,1,4.3.1 Using Libraries in Python,Remember,Which keyword is used to bring a library into a Python program?,Python پروگرام میں لائبریری شامل کرنے کے لیے کون سا کی ورڈ استعمال ہوتا ہے؟,append / append,import / import,range / range,debug / debug,B | import / import,Easy,1,ULTRA,1
q_10_cs_ch4_048,1,4.3.1 Using Libraries in Python,Remember,Which function from the random library generates a random integer in a given range?,random لائبریری کا کون سا فنکشن دی گئی رینج میں رینڈم انٹیجر بناتا ہے؟,randint() / randint(),mean() / mean(),append() / append(),sort() / sort(),A | randint() / randint(),Easy,1,ELITE,1
q_10_cs_ch4_049,1,4.3.1 Using Libraries in Python,Apply,"What range of values can random.randint(1, 10) return?","random.randint(1, 10) کون سی ویلیوز واپس کر سکتا ہے؟",Any integer from 0 through 9 / 0 سے 9 تک کوئی بھی انٹیجر,Any integer from 1 through 10 / 1 سے 10 تک کوئی بھی انٹیجر,Only 1 and 10 / صرف 1 اور 10,Any decimal from 1 to 10 / 1 سے 10 تک کوئی بھی اعشاری ویلیو,B | Any integer from 1 through 10 / 1 سے 10 تک کوئی بھی انٹیجر,Medium,1,ULTRA,1
q_10_cs_ch4_050,1,4.3.1 Using Libraries in Python,Remember,Which library provides the mean() function used in the chapter?,باب میں استعمال ہونے والا mean() فنکشن کس لائبریری میں ہے؟,random / random,datetime / datetime,range / range,statistics / statistics,D | statistics / statistics,Easy,1,ELITE,1
q_10_cs_ch4_051,1,4.3.1 Using Libraries in Python,Apply,"What value is produced by statistics.mean([23, 45, 67, 89, 12, 44, 56]) in the chapter example?","باب کی مثال میں درج ذیل کوڈ کون سی ویلیو پیدا کرتا ہے: statistics.mean([23, 45, 67, 89, 12, 44, 56])",44 / 44,56 / 56,48 / 48,67 / 67,C | 48 / 48,Medium,1,ULTRA,1
TOPIC_SEP,1,4.4 Lists in Python,Topic,,,,,,,,,,,1
q_10_cs_ch4_052,1,4.4 Lists in Python,Remember,A Python list is:,Python لسٹ کیا ہے؟,A single Boolean value / ایک بولین ویلیو,A debugging tool / ڈیبگنگ ٹول,A conditional statement / کنڈیشنل اسٹیٹمنٹ,A versatile data structure that can hold a collection of items / ایک ہمہ گیر ڈیٹا اسٹرکچر جو آئٹمز کا مجموعہ رکھ سکتا ہے,D | A versatile data structure that can hold a collection of items / ایک ہمہ گیر ڈیٹا اسٹرکچر جو آئٹمز کا مجموعہ رکھ سکتا ہے,Easy,1,ULTRA,1
TOPIC_SEP,1,4.4.1 Creating Lists,Topic,,,,,,,,,,,1
q_10_cs_ch4_053,1,4.4.1 Creating Lists,Remember,Which brackets are used to create a list?,لسٹ بنانے کے لیے کون سے بریکٹس استعمال ہوتے ہیں؟,Round brackets ( ) / راؤنڈ بریکٹس ( ),Curly brackets { } / کرلی بریکٹس { },Angle brackets < > / اینگل بریکٹس < >,Square brackets [ ] / اسکوائر بریکٹس [ ],D | Square brackets [ ] / اسکوائر بریکٹس [ ],Easy,1,ULTRA,1
q_10_cs_ch4_054,1,4.4.1 Creating Lists,Understand,How are items separated inside a Python list?,Python لسٹ میں آئٹمز کس طرح الگ کیے جاتے ہیں؟,By commas / کاما کے ذریعے,By colons only / صرف کولن کے ذریعے,By indentation only / صرف انڈینٹیشن کے ذریعے,By hash symbols / ہیش علامتوں کے ذریعے,A | By commas / کاما کے ذریعے,Medium,1,ULTRA,1
q_10_cs_ch4_055,1,4.4.1 Creating Lists,Understand,A Python list can contain:,Python لسٹ میں کیا شامل ہو سکتا ہے؟,Only integers / صرف انٹیجرز,Only strings / صرف سٹرنگز,Only Boolean values / صرف بولین ویلیوز,Items of different types / مختلف اقسام کے آئٹمز,D | Items of different types / مختلف اقسام کے آئٹمز,Medium,1,ULTRA,1
TOPIC_SEP,1,4.4.2 Accessing List Items,Topic,,,,,,,,,,,1
q_10_cs_ch4_056,1,4.4.2 Accessing List Items,Remember,List indexing in Python starts from:,Python میں لسٹ انڈیکسنگ کہاں سے شروع ہوتی ہے؟,1 / 1,-1 / -1,10 / 10,0 / 0,D | 0 / 0,Medium,1,ULTRA,1
q_10_cs_ch4_057,1,4.4.2 Accessing List Items,Apply,"For fruits = [""Mango"", ""Apple"", ""Banana""], what does fruits[1] return?","درج ذیل لسٹ میں fruits[1] کیا واپس کرے گا: fruits = [""Mango"", ""Apple"", ""Banana""]",Mango / Mango,Apple / Apple,Banana / Banana,1 / 1,B | Apple / Apple,Medium,1,ULTRA,1
TOPIC_SEP,1,4.4.3 Modifying a List,Topic,,,,,,,,,,,1
q_10_cs_ch4_058,1,4.4.3 Modifying a List,Understand,How is an existing list item modified?,لسٹ کے موجودہ آئٹم کو کیسے تبدیل کیا جاتا ہے؟,Import the random library / random لائبریری امپورٹ کی جاتی ہے,Use the range() function only / صرف range() فنکشن استعمال کیا جاتا ہے,Access its index and assign a new value / اس کے انڈیکس تک رسائی کر کے نئی ویلیو اسائن کی جاتی ہے,Create a nested condition / نیسٹڈ کنڈیشن بنائی جاتی ہے,C | Access its index and assign a new value / اس کے انڈیکس تک رسائی کر کے نئی ویلیو اسائن کی جاتی ہے,Medium,1,ULTRA,1
q_10_cs_ch4_059,1,4.4.3 Modifying a List,Apply,"What is the first item after executing fruits[0] = ""Orange"" on fruits = [""Mango"", ""Apple"", ""Banana""]?","درج ذیل لسٹ پر fruits[0] = ""Orange"" چلانے کے بعد پہلا آئٹم کیا ہوگا: fruits = [""Mango"", ""Apple"", ""Banana""]",Orange / Orange,Mango / Mango,Apple / Apple,Pineapple / Pineapple,A | Orange / Orange,Medium,1,ULTRA,1
TOPIC_SEP,1,4.4.4 Operations on Lists,Topic,,,,,,,,,,,1
q_10_cs_ch4_060,1,4.4.4 Operations on Lists,Remember,Which method removes the first occurrence of a specified item from a list?,کون سا میتھڈ مخصوص آئٹم کی پہلی occurrence کو لسٹ سے حذف کرتا ہے؟,append() / append(),sort() / sort(),reverse() / reverse(),remove() / remove(),D | remove() / remove(),Medium,1,ULTRA,1
