question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch7_sq_010,1,7.2.1 Automatic Data Collection,definition_example,Define automatic data collection and give any two examples of devices or applications that collect data without manual entry.,Automatic data collection کی تعریف کریں اور ایسی devices یا applications کی کوئی دو examples دیں جو manual entry کے بغیر data collect کرتی ہیں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_011,1,7.2.1 Automatic Data Collection,list_state,List any four types of user data that mobile phones or online websites may collect automatically.,User data کی کوئی چار types لکھیں جو mobile phones یا online websites خودکار طور پر collect کر سکتی ہیں۔,Medium,2,ELITE,1
q_10_cs_ch7_sq_012,1,7.2.1 Automatic Data Collection,advantages_disadvantages,State two benefits of automatic data collection and explain one risk if the collected data is not protected.,Automatic data collection کے دو benefits بیان کریں اور collected data محفوظ نہ ہونے کی صورت میں ایک risk کی وضاحت کریں۔,Hard,2,ULTRA,1
TOPIC_SEP,1,7.2.2 Types of Data: Quality and Quantity,topic_separator,,,,,,1
q_10_cs_ch7_sq_013,1,7.2.2 Types of Data: Quality and Quantity,definition_function,Define data quantity and state how a large number of examples helps an AI system handle different situations.,Data quantity کی تعریف کریں اور بیان کریں کہ examples کی بڑی تعداد AI system کو مختلف situations handle کرنے میں کیسے مدد دیتی ہے۔,Easy,2,ULTRA,1
q_10_cs_ch7_sq_014,1,7.2.2 Types of Data: Quality and Quantity,definition_function,Define data quality and state any two characteristics of high-quality data.,Data quality کی تعریف کریں اور high-quality data کی کوئی دو characteristics بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_015,1,7.2.2 Types of Data: Quality and Quantity,difference,Differentiate between data quantity and data quality in terms of meaning and their contribution to AI learning.,Meaning اور AI learning میں contribution کے لحاظ سے data quantity اور data quality کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_016,1,7.2.2 Types of Data: Quality and Quantity,cause_effect,Explain the likely effect on an AI model when it is trained with a large amount of inaccurate data or a small amount of accurate data.,وضاحت کریں کہ AI model کو large amount of inaccurate data یا small amount of accurate data سے train کرنے کی صورت میں کیا ممکنہ اثر ہوگا۔,Hard,2,PRO,1
TOPIC_SEP,1,7.3.1 Natural Language Processing (NLP),topic_separator,,,,,,1
q_10_cs_ch7_sq_017,1,7.3.1 Natural Language Processing (NLP),definition_function,Define Natural Language Processing (NLP) and state its main role in helping computers understand human language.,Natural Language Processing (NLP) کی تعریف کریں اور computers کو human language سمجھنے میں اس کا main role بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_018,1,7.3.1 Natural Language Processing (NLP),application_scenario,Explain how NLP enables a chatbot or search bar to understand a user’s question and provide a meaningful response.,وضاحت کریں کہ NLP، chatbot یا search bar کو user کا question سمجھنے اور meaningful response دینے کے قابل کیسے بناتی ہے۔,Medium,2,PRO,1
q_10_cs_ch7_sq_019,1,7.3.1 Natural Language Processing (NLP),difference,Differentiate between NLP and speech-recognition technology in terms of the language input they process and the task they perform.,Process کیے جانے والے language input اور perform کیے جانے والے task کے لحاظ سے NLP اور speech-recognition technology کے درمیان فرق بیان کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,7.3.2 Robotics in Everyday Life,topic_separator,,,,,,1
q_10_cs_ch7_sq_020,1,7.3.2 Robotics in Everyday Life,definition_function,Define a robot and state any two types of tasks that robots can perform in everyday life.,Robot کی تعریف کریں اور everyday life میں robots کے ذریعے perform کیے جانے والے tasks کی کوئی دو types بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_021,1,7.3.2 Robotics in Everyday Life,application_scenario,"Give one example of robotics in everyday life and explain how it makes the task easier, safer, or more accurate.",Everyday life میں robotics کی ایک example دیں اور وضاحت کریں کہ یہ task کو easier، safer یا more accurate کیسے بناتی ہے۔,Medium,2,PRO,1
q_10_cs_ch7_sq_022,1,7.3.2 Robotics in Everyday Life,explain_reason,"Explain why robots are suitable for repeated, dangerous, or highly accurate tasks, and state one limitation of relying on them.",وضاحت کریں کہ robots repeated، dangerous یا highly accurate tasks کے لیے suitable کیوں ہیں، اور ان پر انحصار کرنے کی ایک limitation بیان کریں۔,Hard,2,ULTRA,1
TOPIC_SEP,1,7.3.3 Speech Technology and Voice Control,topic_separator,,,,,,1
q_10_cs_ch7_sq_023,1,7.3.3 Speech Technology and Voice Control,definition_function,Define speech technology and state how it converts spoken words into text or a computer response.,Speech technology کی تعریف کریں اور بیان کریں کہ یہ spoken words کو text یا computer response میں کیسے تبدیل کرتی ہے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_024,1,7.3.3 Speech Technology and Voice Control,function_purpose,State the purpose of voice control and give any two examples of devices or services operated through spoken commands.,Voice control کا purpose بیان کریں اور spoken commands کے ذریعے operate ہونے والی devices یا services کی کوئی دو examples دیں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_025,1,7.3.3 Speech Technology and Voice Control,application_scenario,"Explain how speech technology can assist doctors, smart-home users, or people who cannot use their hands.",وضاحت کریں کہ speech technology doctors، smart-home users یا اپنے hands استعمال نہ کر سکنے والے لوگوں کی کیسے مدد کر سکتی ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,7.3.4 Recommendation Systems,topic_separator,,,,,,1
q_10_cs_ch7_sq_026,1,7.3.4 Recommendation Systems,definition_function,Define a recommendation system and state the type of past user information it uses to make suggestions.,Recommendation system کی تعریف کریں اور وہ past user information بیان کریں جسے یہ suggestions دینے کے لیے استعمال کرتا ہے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_027,1,7.3.4 Recommendation Systems,application_scenario,"Explain how an online shopping website can recommend products by using a customer’s search, selection, or purchase history.",وضاحت کریں کہ online shopping website، customer کی search، selection یا purchase history استعمال کرکے products کیسے recommend کر سکتی ہے۔,Medium,2,PRO,1
q_10_cs_ch7_sq_028,1,7.3.4 Recommendation Systems,compare_contrast,Compare product recommendations on shopping websites with video or learning-content recommendations by stating the data used in each case.,ہر case میں استعمال ہونے والے data کو بیان کرتے ہوئے shopping websites کی product recommendations کا video یا learning-content recommendations سے موازنہ کریں۔,Medium,2,ULTRA,1
q_10_cs_ch7_sq_029,1,7.3.4 Recommendation Systems,advantages_disadvantages,"State one benefit and two concerns associated with recommendation systems, including privacy and repeated content.",Recommendation systems کا ایک benefit اور privacy اور repeated content سمیت دو concerns بیان کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),topic_separator,,,,,,1
q_10_cs_ch7_sq_030,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),definition_function,Define an autonomous vehicle and state how it differs from a vehicle controlled by a human driver.,Autonomous vehicle کی تعریف کریں اور بیان کریں کہ یہ human driver کے زیرِ control vehicle سے کیسے مختلف ہے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_031,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),list_state,List the main sensors and navigation tools used by a self-driving vehicle to understand its surroundings.,Self-driving vehicle کے surroundings سمجھنے کے لیے استعمال ہونے والے main sensors اور navigation tools کی فہرست بنائیں۔,Easy,2,ULTRA,1
q_10_cs_ch7_sq_032,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),process_steps,"Explain how sensors and AI work together to detect road conditions and control the speed, direction, and stopping of a self-driving vehicle.",وضاحت کریں کہ sensors اور AI مل کر road conditions detect کرتے ہوئے self-driving vehicle کی speed، direction اور stopping کو کیسے control کرتے ہیں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_033,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),advantages_disadvantages,State any two benefits of autonomous vehicles and explain one way they may assist elderly or disabled people.,Autonomous vehicles کے کوئی دو benefits بیان کریں اور ایک طریقہ واضح کریں جس سے یہ elderly یا disabled people کی مدد کر سکتے ہیں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_034,1,7.3.5 Autonomous Vehicles (Self-driving Vehicles),cause_effect,Explain any three challenges faced by self-driving vehicles and state why extensive testing and clear laws are required.,Self-driving vehicles کو درپیش کوئی تین challenges بیان کریں اور وضاحت کریں کہ extensive testing اور clear laws کیوں ضروری ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.4 Benefits and Challenges of AI Applications,topic_separator,,,,,,1
q_10_cs_ch7_sq_035,1,7.4 Benefits and Challenges of AI Applications,list_state,"State any three benefits of AI applications in offices, education, businesses, or other fields.",Offices، education، businesses یا دیگر fields میں AI applications کے کوئی تین benefits بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_036,1,7.4 Benefits and Challenges of AI Applications,cause_effect,Explain how AI applications can improve efficiency by reducing human errors and saving time.,وضاحت کریں کہ AI applications، human errors کم کرکے اور time بچا کر efficiency کیسے improve کر سکتی ہیں۔,Medium,2,ULTRA,1
q_10_cs_ch7_sq_037,1,7.4 Benefits and Challenges of AI Applications,application_scenario,"Give any two examples of AI use in agriculture, banking, healthcare, or transport and state the benefit provided in each case.",Agriculture، banking، healthcare یا transport میں AI use کی کوئی دو examples دیں اور ہر case میں حاصل ہونے والا benefit بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,7.4.1 Limitations and Challenges of AI Applications,topic_separator,,,,,,1
q_10_cs_ch7_sq_038,1,7.4.1 Limitations and Challenges of AI Applications,list_state,State any three limitations or challenges of AI applications described in the chapter.,Chapter میں بیان کردہ AI applications کی کوئی تین limitations یا challenges بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_039,1,7.4.1 Limitations and Challenges of AI Applications,cause_effect,"Explain how unclear language, low-quality data, or biased data may cause an AI application to produce an incorrect result.",وضاحت کریں کہ unclear language، low-quality data یا biased data، AI application سے incorrect result کیسے پیدا کروا سکتا ہے۔,Medium,2,PRO,1
q_10_cs_ch7_sq_040,1,7.4.1 Limitations and Challenges of AI Applications,compare_contrast,"Compare one major benefit of AI applications with one major limitation, and explain why careful testing is still necessary.",AI applications کے ایک major benefit کا ایک major limitation سے موازنہ کریں اور وضاحت کریں کہ careful testing پھر بھی کیوں ضروری ہے۔,Hard,2,ULTRA,1
TOPIC_SEP,1,"7.5 Ethics, Fairness, and Social Impact of AI",topic_separator,,,,,,1
q_10_cs_ch7_sq_041,1,"7.5 Ethics, Fairness, and Social Impact of AI",definition_function,Define ethics in AI and state the main principles that should guide the safe and fair use of AI systems.,AI میں ethics کی تعریف کریں اور AI systems کے safe اور fair use کی رہنمائی کرنے والے main principles بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_042,1,"7.5 Ethics, Fairness, and Social Impact of AI",explain_reason,"Explain why an AI system should be designed to avoid harm, unfair treatment, and violation of human rights.",وضاحت کریں کہ AI system کو harm، unfair treatment اور human rights کی خلاف ورزی سے بچنے کے لیے کیوں design کیا جانا چاہیے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,7.5.1 Bias in AI and Algorithms,topic_separator,,,,,,1
q_10_cs_ch7_sq_043,1,7.5.1 Bias in AI and Algorithms,definition_example,Define bias in AI and give one example of an unfair result caused by unbalanced training data.,AI میں bias کی تعریف کریں اور unbalanced training data سے پیدا ہونے والے unfair result کی ایک example دیں۔,Easy,2,PRO,1
q_10_cs_ch7_sq_044,1,7.5.1 Bias in AI and Algorithms,cause_effect,Explain how training a face-recognition system mostly on one group of people can produce unfair results for other groups.,وضاحت کریں کہ face-recognition system کو زیادہ تر ایک group کے لوگوں پر train کرنے سے دوسرے groups کے لیے unfair results کیسے پیدا ہو سکتے ہیں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_045,1,7.5.1 Bias in AI and Algorithms,explain_reason,"Explain why an AI system should be trained on data that includes different people, languages, and situations.",وضاحت کریں کہ AI system کو ایسے data پر train کیوں کرنا چاہیے جس میں مختلف people، languages اور situations شامل ہوں۔,Easy,2,ULTRA,1
q_10_cs_ch7_sq_046,1,7.5.1 Bias in AI and Algorithms,application_scenario,An AI school-admission system repeatedly favours applicants from one background. Identify the likely cause and state one corrective action.,AI school-admission system بار بار ایک background کے applicants کو favour کرتا ہے۔ ممکنہ cause identify کریں اور ایک corrective action بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.5.2 Fairness and Transparency in AI,topic_separator,,,,,,1
q_10_cs_ch7_sq_047,1,7.5.2 Fairness and Transparency in AI,definition_function,"Define fairness in AI and state how an AI system should treat users from different races, genders, ages, or backgrounds.",AI میں fairness کی تعریف کریں اور بیان کریں کہ AI system کو مختلف races، genders، ages یا backgrounds کے users کے ساتھ کیسا سلوک کرنا چاہیے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_048,1,7.5.2 Fairness and Transparency in AI,definition_function,Define transparency in AI and state why users should be able to understand how an AI decision was made.,AI میں transparency کی تعریف کریں اور بیان کریں کہ users کے لیے AI decision بننے کا طریقہ سمجھنا کیوں ضروری ہے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_049,1,7.5.2 Fairness and Transparency in AI,difference,Differentiate between fairness and transparency in AI in terms of equal treatment and understandable decision-making.,Equal treatment اور understandable decision-making کے لحاظ سے AI میں fairness اور transparency کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch7_sq_050,1,7.5.2 Fairness and Transparency in AI,application_scenario,An AI loan system rejects an application. Explain what information the user should receive to ensure transparency and fairness.,AI loan system ایک application reject کرتا ہے۔ وضاحت کریں کہ transparency اور fairness یقینی بنانے کے لیے user کو کون سی information ملنی چاہیے۔,Hard,2,PRO,1
TOPIC_SEP,1,"7.5.3 Privacy, Data Security, and Surveillance",topic_separator,,,,,,1
q_10_cs_ch7_sq_051,1,"7.5.3 Privacy, Data Security, and Surveillance",definition_example,Define privacy in AI and give any two examples of personal data that an AI system may collect.,AI میں privacy کی تعریف کریں اور personal data کی کوئی دو examples دیں جو AI system collect کر سکتا ہے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_052,1,"7.5.3 Privacy, Data Security, and Surveillance",definition_function,Define data security and state the type of threats against which user data must be protected.,Data security کی تعریف کریں اور ان threats کی type بیان کریں جن سے user data کو محفوظ رکھنا ضروری ہے۔,Easy,2,ULTRA,1
q_10_cs_ch7_sq_053,1,"7.5.3 Privacy, Data Security, and Surveillance",definition_function,Define surveillance and explain one useful purpose for which AI-based monitoring systems may be used.,Surveillance کی تعریف کریں اور ایک useful purpose کی وضاحت کریں جس کے لیے AI-based monitoring systems استعمال کیے جا سکتے ہیں۔,Medium,2,ELITE,1
q_10_cs_ch7_sq_054,1,"7.5.3 Privacy, Data Security, and Surveillance",advantages_disadvantages,State one benefit and two risks of surveillance when systems or cameras continuously watch people’s actions.,جب systems یا cameras مسلسل لوگوں کے actions دیکھتے رہیں تو surveillance کا ایک benefit اور دو risks بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.5.4 AI and Social Equity (Fairness in Society),topic_separator,,,,,,1
q_10_cs_ch7_sq_055,1,7.5.4 AI and Social Equity (Fairness in Society),definition_function,Define social equity in the use of AI and state which groups should also receive access to AI-based services.,AI کے استعمال میں social equity کی تعریف کریں اور بیان کریں کہ کن groups کو بھی AI-based services تک access ملنی چاہیے۔,Easy,2,PRO,1
q_10_cs_ch7_sq_056,1,7.5.4 AI and Social Equity (Fairness in Society),explain_reason,"Explain why AI systems should be designed for rich and poor users, urban and remote communities, and people with disabilities.",وضاحت کریں کہ AI systems کو rich اور poor users، urban اور remote communities، اور people with disabilities سب کے لیے کیوں design کیا جانا چاہیے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,7.6 Responsibility of AI Designers,topic_separator,,,,,,1
q_10_cs_ch7_sq_057,1,7.6 Responsibility of AI Designers,concept_explanation,"Explain the responsibility of AI designers when an AI system makes an unsafe, unfair, or harmful decision.",AI system کے unsafe، unfair یا harmful decision کی صورت میں AI designers کی responsibility کی وضاحت کریں۔,Medium,2,PRO,1
q_10_cs_ch7_sq_058,1,7.6 Responsibility of AI Designers,list_state,"State any three factors that AI designers must consider to make their systems fair, safe, and helpful for society.",کوئی تین factors بیان کریں جنہیں AI designers کو systems کو society کے لیے fair، safe اور helpful بنانے کے لیے consider کرنا چاہیے۔,Easy,2,ULTRA,1
TOPIC_SEP,1,7.6.1 Following Ethics in AI,topic_separator,,,,,,1
q_10_cs_ch7_sq_059,1,7.6.1 Following Ethics in AI,process_steps,State any three ethical practices that AI designers should follow when collecting data and making automated decisions.,کوئی تین ethical practices بیان کریں جن پر AI designers کو data collect کرتے اور automated decisions بناتے وقت عمل کرنا چاہیے۔,Medium,2,PRO,1
q_10_cs_ch7_sq_060,1,7.6.1 Following Ethics in AI,concept_explanation,"Explain how following ethics in AI protects users, supports justice, and builds public trust in technology.",وضاحت کریں کہ AI میں ethics پر عمل کرنا users کو کیسے protect کرتا، justice کو کیسے support کرتا، اور technology پر public trust کیسے build کرتا ہے۔,Medium,2,ELITE,1
