question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch7_019,1,7.2 Data and AI,Analyze,What may happen if AI is trained using poor-quality data?,اگر AI کو کم معیار کے ڈیٹا سے ٹرین کیا جائے تو کیا ہو سکتا ہے؟,It will always become more accurate / یہ ہمیشہ زیادہ درست ہو جائے گی,It may give wrong answers or unfair decisions / یہ غلط جوابات یا غیر منصفانہ فیصلے دے سکتی ہے,It will stop using data completely / یہ ڈیٹا کا استعمال مکمل طور پر بند کر دے گی,It will automatically create better labels / یہ خودکار طور پر بہتر لیبلز بنا دے گی,B | It may give wrong answers or unfair decisions / یہ غلط جوابات یا غیر منصفانہ فیصلے دے سکتی ہے,Hard,1,PRO,1
TOPIC_SEP,1,7.2.1 Automatic Data Collection,Topic,,,,,,,,,,,1
q_10_cs_ch7_020,1,7.2.1 Automatic Data Collection,Remember,Automatic data collection means:,آٹومیٹک ڈیٹا کلیکشن کا کیا مطلب ہے؟,Deleting information automatically / معلومات خودکار طور پر حذف کرنا,Printing all collected data / تمام جمع شدہ ڈیٹا پرنٹ کرنا,Converting data into charts / ڈیٹا کو چارٹس میں بدلنا,Gathering information without a person entering it by hand / معلومات کو کسی شخص کے ہاتھ سے درج کیے بغیر جمع کرنا,D | Gathering information without a person entering it by hand / معلومات کو کسی شخص کے ہاتھ سے درج کیے بغیر جمع کرنا,Easy,1,ULTRA,1
q_10_cs_ch7_021,1,7.2.1 Automatic Data Collection,Remember,Which type of data can a mobile phone collect automatically?,موبائل فون کون سا ڈیٹا خودکار طور پر جمع کر سکتا ہے؟,Only handwritten notes / صرف ہاتھ سے لکھے نوٹس,Only printed pages / صرف پرنٹ شدہ صفحات,"Location, usage, and search history / لوکیشن، استعمال اور سرچ ہسٹری",Only school marks / صرف اسکول نمبرز,"C | Location, usage, and search history / لوکیشن، استعمال اور سرچ ہسٹری",Easy,1,ELITE,1
q_10_cs_ch7_022,1,7.2.1 Automatic Data Collection,Understand,How can automatic data collection improve an AI system?,آٹومیٹک ڈیٹا کلیکشن AI سسٹم کو کیسے بہتر بناتی ہے؟,It prevents the system from learning / یہ سسٹم کو سیکھنے سے روکتی ہے,It removes every privacy concern / یہ ہر پرائیویسی مسئلہ ختم کر دیتی ہے,It makes data unnecessary / یہ ڈیٹا کو غیر ضروری بنا دیتی ہے,It helps the system adjust quickly and improve without much human input / یہ سسٹم کو تیزی سے ایڈجسٹ اور کم انسانی اِن پٹ سے بہتر ہونے میں مدد دیتی ہے,D | It helps the system adjust quickly and improve without much human input / یہ سسٹم کو تیزی سے ایڈجسٹ اور کم انسانی اِن پٹ سے بہتر ہونے میں مدد دیتی ہے,Hard,1,ELITE,1
TOPIC_SEP,1,7.2.2 Data Quantity and Quality,Topic,,,,,,,,,,,1
q_10_cs_ch7_023,1,7.2.2 Data Quantity and Quality,Remember,Data quantity refers to:,ڈیٹا quantity سے کیا مراد ہے؟,How fair the data is / ڈیٹا کتنا منصفانہ ہے,How data is encrypted / ڈیٹا کیسے انکرپٹ ہے,How much data is available / کتنا ڈیٹا دستیاب ہے,How fast a chart loads / چارٹ کتنی تیزی سے لوڈ ہوتا ہے,C | How much data is available / کتنا ڈیٹا دستیاب ہے,Easy,1,ULTRA,1
q_10_cs_ch7_024,1,7.2.2 Data Quantity and Quality,Remember,Data quality refers to:,ڈیٹا quality سے کیا مراد ہے؟,How much storage is available / کتنی اسٹوریج دستیاب ہے,How useful and correct the data is / ڈیٹا کتنا مفید اور درست ہے,How many devices collect it / کتنی ڈیوائسز اسے جمع کرتی ہیں,How colorful the data is / ڈیٹا کتنا رنگین ہے,B | How useful and correct the data is / ڈیٹا کتنا مفید اور درست ہے,Easy,1,ULTRA,1
q_10_cs_ch7_025,1,7.2.2 Data Quantity and Quality,Analyze,Which combination is most likely to build a strong AI system?,کون سا مجموعہ مضبوط AI سسٹم بنانے کا سب سے زیادہ امکان رکھتا ہے؟,A large amount of accurate and useful data / بڑی مقدار میں درست اور مفید ڈیٹا,A small amount of incorrect data / کم مقدار میں غلط ڈیٹا,A large amount of confusing data / بڑی مقدار میں مبہم ڈیٹا,No data with many rules / بغیر ڈیٹا کے بہت سے قواعد,A | A large amount of accurate and useful data / بڑی مقدار میں درست اور مفید ڈیٹا,Hard,1,PRO,1
TOPIC_SEP,1,7.3.1 Natural Language Processing,Topic,,,,,,,,,,,1
q_10_cs_ch7_026,1,7.3.1 Natural Language Processing,Remember,Natural Language Processing (NLP) helps computers:,نیچرل لینگویج پروسیسنگ (NLP) کمپیوٹر کو کس قابل بناتی ہے؟,Repair hardware / ہارڈویئر مرمت کرنے کے قابل,Measure road distance only / صرف سڑک کا فاصلہ ناپنے کے قابل,Create physical robots / فزیکل روبوٹس بنانے کے قابل,Understand human language / انسانی زبان سمجھنے کے قابل,D | Understand human language / انسانی زبان سمجھنے کے قابل,Easy,1,ULTRA,1
q_10_cs_ch7_027,1,7.3.1 Natural Language Processing,Understand,Which activity is an example of NLP?,کون سی سرگرمی NLP کی مثال ہے؟,A robot lifting a box / روبوٹ کا ڈبہ اٹھانا,A car using radar / کار کا ریڈار استعمال کرنا,A search bar understanding a typed question / سرچ بار کا ٹائپ کیا گیا سوال سمجھنا,A database storing rows / ڈیٹابیس کا قطاریں محفوظ کرنا,C | A search bar understanding a typed question / سرچ بار کا ٹائپ کیا گیا سوال سمجھنا,Medium,1,ELITE,1
q_10_cs_ch7_028,1,7.3.1 Natural Language Processing,Remember,How can NLP help customer service?,NLP کسٹمر سروس میں کیسے مدد کر سکتی ہے؟,Robots can assemble cars / روبوٹس گاڑیاں اسمبل کر سکتے ہیں,Chatbots can answer questions without human help / چیٹ بوٹس انسانی مدد کے بغیر سوالات کے جواب دے سکتے ہیں,GPS can show roads / GPS سڑکیں دکھا سکتا ہے,Sensors can measure speed / سینسرز رفتار ناپ سکتے ہیں,B | Chatbots can answer questions without human help / چیٹ بوٹس انسانی مدد کے بغیر سوالات کے جواب دے سکتے ہیں,Easy,1,ELITE,1
TOPIC_SEP,1,7.3.2 Robotics in Everyday Life,Topic,,,,,,,,,,,1
q_10_cs_ch7_029,1,7.3.2 Robotics in Everyday Life,Remember,Robotics involves machines designed to:,روبوٹکس میں مشینیں کس مقصد سے ڈیزائن کی جاتی ہیں؟,Perform tasks like humans / انسانوں جیسے کام انجام دینا,Only store customer data / صرف کسٹمر ڈیٹا محفوظ کرنا,Only translate speech / صرف تقریر کا ترجمہ کرنا,Only display advertisements / صرف اشتہارات دکھانا,A | Perform tasks like humans / انسانوں جیسے کام انجام دینا,Easy,1,ULTRA,1
q_10_cs_ch7_030,1,7.3.2 Robotics in Everyday Life,Understand,Why are robots suitable for repetitive or dangerous work?,روبوٹس دہرائے جانے والے یا خطرناک کاموں کے لیے کیوں موزوں ہیں؟,They always understand emotions / یہ ہمیشہ جذبات سمجھتے ہیں,They need no design or programming / انہیں ڈیزائن یا پروگرامنگ کی ضرورت نہیں,They can make fair decisions in every situation / یہ ہر صورت میں منصفانہ فیصلے کر سکتے ہیں,They do not get tired and can work with high accuracy / یہ تھکتے نہیں اور زیادہ درستگی سے کام کر سکتے ہیں,D | They do not get tired and can work with high accuracy / یہ تھکتے نہیں اور زیادہ درستگی سے کام کر سکتے ہیں,Medium,1,ELITE,1
q_10_cs_ch7_031,1,7.3.2 Robotics in Everyday Life,Remember,Where are robots mentioned as being used?,روبوٹس کہاں استعمال ہونے کا ذکر ہے؟,Only schools / صرف اسکولوں میں,Only banks / صرف بینکوں میں,"Factories, hospitals, homes, and restaurants / فیکٹریوں، ہسپتالوں، گھروں اور ریسٹورنٹس میں",Only roads / صرف سڑکوں پر,"C | Factories, hospitals, homes, and restaurants / فیکٹریوں، ہسپتالوں، گھروں اور ریسٹورنٹس میں",Easy,1,ELITE,1
TOPIC_SEP,1,7.3.3 Speech Technology and Voice Control,Topic,,,,,,,,,,,1
q_10_cs_ch7_032,1,7.3.3 Speech Technology and Voice Control,Remember,Speech technology allows computers to:,اسپیچ ٹیکنالوجی کمپیوٹر کو کیا کرنے دیتی ہے؟,Listen to and understand spoken words / بولے گئے الفاظ سننا اور سمجھنا,Only display images / صرف تصاویر دکھانا,Only group customers / صرف کسٹمرز گروپ کرنا,Only calculate averages / صرف اوسط نکالنا,A | Listen to and understand spoken words / بولے گئے الفاظ سننا اور سمجھنا,Easy,1,ULTRA,1
q_10_cs_ch7_033,1,7.3.3 Speech Technology and Voice Control,Understand,How can speech technology help people with disabilities?,اسپیچ ٹیکنالوجی معذور افراد کی کیسے مدد کر سکتی ہے؟,They can avoid all security risks / وہ تمام سیکیورٹی خطرات سے بچ سکتے ہیں,They can create robots without code / وہ بغیر کوڈ روبوٹس بنا سکتے ہیں,They can use machines through voice commands / وہ وائس کمانڈز کے ذریعے مشینیں استعمال کر سکتے ہیں,They can make AI perfectly fair / وہ AI کو مکمل منصفانہ بنا سکتے ہیں,C | They can use machines through voice commands / وہ وائس کمانڈز کے ذریعے مشینیں استعمال کر سکتے ہیں,Medium,1,ELITE,1
TOPIC_SEP,1,7.3.4 Recommendation Systems,Topic,,,,,,,,,,,1
q_10_cs_ch7_034,1,7.3.4 Recommendation Systems,Remember,Recommendation systems give suggestions based on:,ریکمنڈیشن سسٹمز کس بنیاد پر تجاویز دیتے ہیں؟,A user's likes and past actions / صارف کی پسند اور سابقہ سرگرمیوں,Random guesses only / صرف رینڈم اندازوں,The system clock / سسٹم کلاک,A confusion matrix / کنفیوژن میٹرکس,A | A user's likes and past actions / صارف کی پسند اور سابقہ سرگرمیوں,Easy,1,ULTRA,1
q_10_cs_ch7_035,1,7.3.4 Recommendation Systems,Understand,How does an online shopping website use a recommendation system?,آن لائن شاپنگ ویب سائٹ ریکمنڈیشن سسٹم کیسے استعمال کرتی ہے؟,It removes all product choices / تمام مصنوعات کے انتخاب ختم کرتی ہے,It suggests similar products based on previous searches or selections / سابقہ سرچ یا انتخاب کی بنیاد پر ملتی جلتی مصنوعات تجویز کرتی ہے,It shows every user the same product / ہر صارف کو ایک ہی پراڈکٹ دکھاتی ہے,It uses only weather data / صرف موسمی ڈیٹا استعمال کرتی ہے,B | It suggests similar products based on previous searches or selections / سابقہ سرچ یا انتخاب کی بنیاد پر ملتی جلتی مصنوعات تجویز کرتی ہے,Medium,1,ELITE,1
q_10_cs_ch7_036,1,7.3.4 Recommendation Systems,Analyze,Which concern must be considered when using recommendation systems?,ریکمنڈیشن سسٹمز استعمال کرتے وقت کس مسئلے پر غور کرنا ضروری ہے؟,Protecting user privacy and avoiding repetitive content / صارف کی پرائیویسی کا تحفظ اور ایک ہی قسم کے مواد کی تکرار سے بچنا,Avoiding all personalization / تمام پرسنلائزیشن سے بچنا,Removing every user choice / ہر صارف انتخاب ختم کرنا,Using no data at all / بالکل ڈیٹا استعمال نہ کرنا,A | Protecting user privacy and avoiding repetitive content / صارف کی پرائیویسی کا تحفظ اور ایک ہی قسم کے مواد کی تکرار سے بچنا,Hard,1,PRO,1
TOPIC_SEP,1,7.3.5 Autonomous Vehicles,Topic,,,,,,,,,,,1
q_10_cs_ch7_037,1,7.3.5 Autonomous Vehicles,Remember,Autonomous vehicles are also called:,آٹونومس گاڑیوں کو اور کس نام سے جانا جاتا ہے؟,Voice assistants / وائس اسسٹنٹس,Recommendation engines / ریکمنڈیشن انجنز,Self-driving vehicles / سیلف ڈرائیونگ گاڑیاں,Data collectors / ڈیٹا کلیکٹرز,C | Self-driving vehicles / سیلف ڈرائیونگ گاڑیاں,Easy,1,ULTRA,1
q_10_cs_ch7_038,1,7.3.5 Autonomous Vehicles,Remember,Which tools help a self-driving car detect its surroundings?,سیلف ڈرائیونگ کار کو اپنے اردگرد کا ماحول معلوم کرنے میں کون سے ٹولز مدد دیتے ہیں؟,"Sensors, cameras, GPS, and radar / سینسرز، کیمرے، GPS اور ریڈار",Only spreadsheets / صرف اسپریڈشیٹس,Only keyboards / صرف کی بورڈز,Only chatbots / صرف چیٹ بوٹس,"A | Sensors, cameras, GPS, and radar / سینسرز، کیمرے، GPS اور ریڈار",Easy,1,ELITE,1
q_10_cs_ch7_039,1,7.3.5 Autonomous Vehicles,Understand,What can an autonomous vehicle do when needed?,ضرورت پڑنے پر آٹونومس گاڑی کیا کر سکتی ہے؟,Only play music / صرف موسیقی چلانا,Only collect customer data / صرف کسٹمر ڈیٹا جمع کرنا,Only display maps / صرف نقشے دکھانا,"Speed up, slow down, turn, and stop / رفتار بڑھانا، کم کرنا، مڑنا اور رکنا","D | Speed up, slow down, turn, and stop / رفتار بڑھانا، کم کرنا، مڑنا اور رکنا",Medium,1,ELITE,1
q_10_cs_ch7_040,1,7.3.5 Autonomous Vehicles,Analyze,Which is a major challenge for autonomous vehicles?,آٹونومس گاڑیوں کا بڑا چیلنج کون سا ہے؟,Making vehicles unable to turn / گاڑیوں کو مڑنے سے روکنا,Ensuring safety in all situations and handling responsibility for accidents / ہر صورتحال میں حفاظت یقینی بنانا اور حادثات کی ذمہ داری طے کرنا,Preventing use of sensors / سینسرز کے استعمال کو روکنا,Removing all traffic rules / تمام ٹریفک قوانین ختم کرنا,B | Ensuring safety in all situations and handling responsibility for accidents / ہر صورتحال میں حفاظت یقینی بنانا اور حادثات کی ذمہ داری طے کرنا,Hard,1,PRO,1
TOPIC_SEP,1,7.4 Benefits of AI Applications,Topic,,,,,,,,,,,1
q_10_cs_ch7_041,1,7.4 Benefits of AI Applications,Understand,How can AI improve business operations?,AI کاروباری آپریشنز کیسے بہتر کر سکتی ہے؟,By increasing human errors / انسانی غلطیاں بڑھا کر,"By helping with planning, sales prediction, and customer service / پلاننگ، سیلز کی پیش گوئی اور کسٹمر سروس میں مدد دے کر",By removing all customer records / تمام کسٹمر ریکارڈز حذف کر کے,By preventing data use / ڈیٹا کے استعمال کو روک کر,"B | By helping with planning, sales prediction, and customer service / پلاننگ، سیلز کی پیش گوئی اور کسٹمر سروس میں مدد دے کر",Medium,1,ELITE,1
TOPIC_SEP,1,7.4.1 Limitations and Challenges,Topic,,,,,,,,,,,1
q_10_cs_ch7_042,1,7.4.1 Limitations and Challenges,Remember,AI systems may give wrong results when data is:,AI سسٹمز غلط نتائج کب دے سکتے ہیں؟,Accurate and balanced / درست اور متوازن,Large and diverse / بڑا اور متنوع,Low-quality or biased / کم معیار یا متعصب,Secure and complete / محفوظ اور مکمل,C | Low-quality or biased / کم معیار یا متعصب,Easy,1,ULTRA,1
q_10_cs_ch7_043,1,7.4.1 Limitations and Challenges,Understand,Why is careful testing especially important in law or health applications of AI?,قانون یا صحت میں AI ایپلی کیشنز کے لیے احتیاط سے ٹیسٹنگ کیوں ضروری ہے؟,These fields use no data / یہ شعبے کوئی ڈیٹا استعمال نہیں کرتے,Small mistakes can cause serious problems / چھوٹی غلطیاں سنگین مسائل پیدا کر سکتی ہیں,AI cannot be used in these fields / ان شعبوں میں AI استعمال نہیں ہو سکتی,Testing removes every job / ٹیسٹنگ ہر ملازمت ختم کر دیتی ہے,B | Small mistakes can cause serious problems / چھوٹی غلطیاں سنگین مسائل پیدا کر سکتی ہیں,Medium,1,ELITE,1
q_10_cs_ch7_044,1,7.4.1 Limitations and Challenges,Understand,Which type of work may be reduced by AI?,AI کس قسم کے کام کو کم کر سکتی ہے؟,Every creative task / ہر تخلیقی کام,Repetitive work such as data entry and clerical tasks / دہرایا جانے والا کام جیسے ڈیٹا انٹری اور کلریکل ٹاسکس,All medical diagnosis / تمام طبی تشخیص,Every skilled engineering job / ہر ہنرمند انجینئرنگ ملازمت,B | Repetitive work such as data entry and clerical tasks / دہرایا جانے والا کام جیسے ڈیٹا انٹری اور کلریکل ٹاسکس,Medium,1,ELITE,1
q_10_cs_ch7_045,1,7.4.1 Limitations and Challenges,Analyze,Why may AI fail to make fair decisions by itself?,AI خود سے منصفانہ فیصلے کرنے میں کیوں ناکام ہو سکتی ہے؟,Its decisions depend on its design and training data / اس کے فیصلے ڈیزائن اور ٹریننگ ڈیٹا پر منحصر ہوتے ہیں,AI always ignores data / AI ہمیشہ ڈیٹا نظر انداز کرتی ہے,AI has human emotions / AI کے انسانی جذبات ہوتے ہیں,AI never follows programmed rules / AI کبھی پروگرام شدہ قواعد پر عمل نہیں کرتی,A | Its decisions depend on its design and training data / اس کے فیصلے ڈیزائن اور ٹریننگ ڈیٹا پر منحصر ہوتے ہیں,Hard,1,PRO,1
TOPIC_SEP,1,"7.5 Ethics, Fairness, and Social Impact",Topic,,,,,,,,,,,1
q_10_cs_ch7_046,1,"7.5 Ethics, Fairness, and Social Impact",Remember,Ethics in AI means using AI in a way that is:,AI میں ethics کا مطلب AI کو کس انداز میں استعمال کرنا ہے؟,"Secret, biased, and harmful / خفیہ، متعصب اور نقصان دہ",Fast regardless of consequences / نتائج سے قطع نظر تیز,Only profitable / صرف منافع بخش,"Fair, honest, and safe / منصفانہ، دیانت دار اور محفوظ","D | Fair, honest, and safe / منصفانہ، دیانت دار اور محفوظ",Easy,1,ULTRA,1
TOPIC_SEP,1,7.5.1 Bias in AI and Algorithms,Topic,,,,,,,,,,,1
q_10_cs_ch7_047,1,7.5.1 Bias in AI and Algorithms,Remember,Bias in AI occurs when a system gives unfair results because of:,AI میں بائس کب ہوتا ہے؟,The data it was trained on / وہ ڈیٹا جس پر اسے ٹرین کیا گیا,The color of the computer / کمپیوٹر کا رنگ,The speed of the internet / انٹرنیٹ کی رفتار,The size of the monitor / مانیٹر کا سائز,A | The data it was trained on / وہ ڈیٹا جس پر اسے ٹرین کیا گیا,Easy,1,ULTRA,1
