question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch4_sq_009,1,4.1.3 Nested Conditions,definition_function,Define nested conditions and state when they are used in a Python program.,Nested conditions کی تعریف کریں اور بیان کریں کہ Python program میں انہیں کب استعمال کیا جاتا ہے۔,Easy,2,ULTRA,1
q_10_cs_ch4_sq_010,1,4.1.3 Nested Conditions,application_scenario,"Explain how nested conditions can decide whether a person should wear a raincoat, take an umbrella, or enjoy the day by using weather and temperature conditions.",وضاحت کریں کہ weather اور temperature conditions استعمال کرتے ہوئے nested conditions یہ فیصلہ کیسے کر سکتی ہیں کہ raincoat پہننا ہے، umbrella لینا ہے یا دن سے لطف اٹھانا ہے۔,Hard,2,PRO,1
q_10_cs_ch4_sq_011,1,4.1.3 Nested Conditions,compare_contrast,Compare a simple if-else structure with a nested if structure in terms of the number of conditions handled.,Handled conditions کی تعداد کے لحاظ سے simple if-else structure اور nested if structure کا موازنہ کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,4.2 Looping Constructs,topic_separator,,,,,,1
q_10_cs_ch4_sq_012,1,4.2 Looping Constructs,definition_function,Define a loop and state how looping constructs make programs more efficient and easier to read.,Loop کی تعریف کریں اور بیان کریں کہ looping constructs programs کو زیادہ efficient اور آسانی سے readable کیسے بناتے ہیں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_013,1,4.2 Looping Constructs,classification,Name the two main types of loops introduced in Python and state the general purpose of each.,Python میں متعارف کرائے گئے loops کی دو بنیادی اقسام کے نام لکھیں اور ہر ایک کا عمومی مقصد بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,4.2.1 while Loop,topic_separator,,,,,,1
q_10_cs_ch4_sq_014,1,4.2.1 while Loop,definition_function,Define a while loop and state how it checks its condition before each iteration.,while loop کی تعریف کریں اور بیان کریں کہ یہ ہر iteration سے پہلے condition کو کیسے check کرتا ہے۔,Easy,2,PRO,1
q_10_cs_ch4_sq_015,1,4.2.1 while Loop,sequence,Explain the execution sequence of a while loop from condition checking to updating the loop variable.,Condition check کرنے سے loop variable update ہونے تک while loop کی execution sequence بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch4_sq_016,1,4.2.1 while Loop,explain_reason,Explain why the loop variable must be updated in the example that prints numbers from 1 to 9.,وضاحت کریں کہ 1 سے 9 تک numbers print کرنے والی مثال میں loop variable کو update کرنا کیوں ضروری ہے۔,Medium,2,ELITE,1
q_10_cs_ch4_sq_017,1,4.2.1 while Loop,application_scenario,Write a Python while loop that prints all odd numbers between 1 and 20.,ایسا Python while loop لکھیں جو 1 اور 20 کے درمیان تمام odd numbers print کرے۔,Hard,2,PRO,1
TOPIC_SEP,1,4.2.2 for Loop,topic_separator,,,,,,1
q_10_cs_ch4_sq_018,1,4.2.2 for Loop,definition_function,Define a for loop and state why it is suitable for iterating over a sequence.,for loop کی تعریف کریں اور بیان کریں کہ sequence پر iterate کرنے کے لیے یہ کیوں موزوں ہے۔,Easy,2,PRO,1
q_10_cs_ch4_sq_019,1,4.2.2 for Loop,difference,Differentiate between a while loop and a for loop using any two points.,while loop اور for loop کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch4_sq_020,1,4.2.2 for Loop,application_scenario,Explain how a for loop visits each name in a list and prints a greeting for every item.,وضاحت کریں کہ for loop list میں موجود ہر name پر کیسے جاتا ہے اور ہر item کے لیے greeting print کرتا ہے۔,Medium,2,ELITE,1
q_10_cs_ch4_sq_021,1,4.2.2 for Loop,application_scenario,Write a Python for loop that prints all odd numbers between 1 and 20.,ایسا Python for loop لکھیں جو 1 اور 20 کے درمیان تمام odd numbers print کرے۔,Hard,2,PRO,1
TOPIC_SEP,1,4.2.3 range() Function,topic_separator,,,,,,1
q_10_cs_ch4_sq_022,1,4.2.3 range() Function,definition_function,Define the range() function and state its main use in a for loop.,range() function کی تعریف کریں اور for loop میں اس کا بنیادی استعمال بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_023,1,4.2.3 range() Function,list_state,Write the three forms of the range() function and identify the purpose of each parameter.,range() function کی تین forms لکھیں اور ہر parameter کا مقصد بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch4_sq_024,1,4.2.3 range() Function,difference,"Differentiate among range(stop), range(start, stop), and range(start, stop, step).","range(stop)، range(start, stop) اور range(start, stop, step) کے درمیان فرق بیان کریں۔",Medium,2,ULTRA,1
q_10_cs_ch4_sq_025,1,4.2.3 range() Function,application_scenario,Determine the sequence produced by the following loop and explain why the final value is excluded: for i in range(5): print(i),درج ذیل loop سے پیدا ہونے والی sequence معلوم کریں اور وضاحت کریں کہ آخری value کیوں شامل نہیں ہوتی: for i in range(5): print(i),Easy,2,ELITE,1
q_10_cs_ch4_sq_026,1,4.2.3 range() Function,application_scenario,Write a Python for loop using range() to print even numbers from 2 to 10 on a single line.,range() استعمال کرتے ہوئے ایسا Python for loop لکھیں جو 2 سے 10 تک even numbers ایک ہی line پر print کرے۔,Hard,2,PRO,1
TOPIC_SEP,1,4.2.3 End Statement,topic_separator,,,,,,1
q_10_cs_ch4_sq_027,1,4.2.3 End Statement,definition_function,Explain the purpose of the end parameter in print() and state its default behavior.,print() میں end parameter کا مقصد بیان کریں اور اس کا default behavior لکھیں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_028,1,4.2.3 End Statement,difference,"Differentiate between the default newline behavior of print() and printing with end="" "".","print() کے default newline behavior اور end="" "" کے ساتھ printing کے درمیان فرق بیان کریں۔",Medium,2,ULTRA,1
q_10_cs_ch4_sq_029,1,4.2.3 End Statement,application_scenario,Write Python statements that print two words on the same line by using the end parameter.,end parameter استعمال کرتے ہوئے دو words ایک ہی line پر print کرنے کے لیے Python statements لکھیں۔,Easy,2,ELITE,1
TOPIC_SEP,1,4.2.4 Nested Loops,topic_separator,,,,,,1
q_10_cs_ch4_sq_030,1,4.2.4 Nested Loops,definition_function,Define nested loops and state when they are used in Python programs.,Nested loops کی تعریف کریں اور بیان کریں کہ Python programs میں انہیں کب استعمال کیا جاتا ہے۔,Easy,2,PRO,1
q_10_cs_ch4_sq_031,1,4.2.4 Nested Loops,sequence,Explain how the inner loop and outer loop execute in a nested-loop structure.,Nested-loop structure میں inner loop اور outer loop کی execution کی وضاحت کریں۔,Medium,2,ULTRA,1
q_10_cs_ch4_sq_032,1,4.2.4 Nested Loops,application_scenario,Write Python code using nested loops to print a rectangular pattern with three rows and five columns.,Nested loops استعمال کرتے ہوئے تین rows اور پانچ columns کا rectangular pattern print کرنے کے لیے Python code لکھیں۔,Hard,2,PRO,1
q_10_cs_ch4_sq_033,1,4.2.4 Nested Loops,application_scenario,Determine the value printed by the nested-loop code and explain how many times the inner statement executes: count = 0; for i in range(2): for j in range(3): count += 1; print(count),Nested-loop code سے print ہونے والی value معلوم کریں اور وضاحت کریں کہ inner statement کتنی بار execute ہوتا ہے: count = 0; for i in range(2): for j in range(3): count += 1; print(count),Hard,2,PRO,1
q_10_cs_ch4_sq_034,1,4.2.4 Nested Loops,application_scenario,Write the output produced by the multiplication-table code for values from 1 to 5 and state the role of the nested loops.,1 سے 5 تک values کے multiplication-table code کا output لکھیں اور nested loops کا کردار بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,4.3 Libraries in Python,topic_separator,,,,,,1
q_10_cs_ch4_sq_035,1,4.3 Libraries in Python,definition_function,Define a Python library and explain how libraries improve programming efficiency.,Python library کی تعریف کریں اور وضاحت کریں کہ libraries programming efficiency کو کیسے بہتر بناتی ہیں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_036,1,4.3 Libraries in Python,definition_example,Define a data structure and give one Python example used for organizing and storing data.,Data structure کی تعریف کریں اور data کو organize اور store کرنے کے لیے استعمال ہونے والی Python کی ایک مثال دیں۔,Easy,2,ELITE,1
TOPIC_SEP,1,4.3.1 Using Libraries in Python,topic_separator,,,,,,1
q_10_cs_ch4_sq_037,1,4.3.1 Using Libraries in Python,process_steps,"Explain how to import a Python library and use one of its functions, with a relevant example.",وضاحت کریں کہ Python library کو import کر کے اس کا ایک function کیسے استعمال کیا جاتا ہے، اور ایک متعلقہ مثال دیں۔,Medium,2,PRO,1
q_10_cs_ch4_sq_038,1,4.3.1 Using Libraries in Python,difference,Differentiate between the random and statistics libraries in terms of their purpose.,random اور statistics libraries کے درمیان ان کے مقصد کے لحاظ سے فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch4_sq_039,1,4.3.1 Using Libraries in Python,application_scenario,Write a Python statement that imports the random library and generates a random integer between 1 and 10.,ایسا Python statement لکھیں جو random library import کرے اور 1 سے 10 کے درمیان random integer generate کرے۔,Medium,2,ELITE,1
q_10_cs_ch4_sq_040,1,4.3.1 Using Libraries in Python,application_scenario,Write a Python program that generates five random numbers between 1 and 20 and calculates their mean by using the statistics library.,ایسا Python program لکھیں جو 1 سے 20 کے درمیان پانچ random numbers generate کرے اور statistics library استعمال کرتے ہوئے ان کا mean calculate کرے۔,Hard,2,PRO,1
TOPIC_SEP,1,4.4 Lists in Python,topic_separator,,,,,,1
q_10_cs_ch4_sq_041,1,4.4 Lists in Python,definition_example,Define a list in Python and give one example containing items of the same or different data types.,Python میں list کی تعریف کریں اور same یا different data types کے items پر مشتمل ایک مثال دیں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_042,1,4.4 Lists in Python,definition_function,Define a nested list and state its purpose in organizing related data.,Nested list کی تعریف کریں اور related data کو organize کرنے میں اس کا مقصد بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,4.4.1 Creating Lists,topic_separator,,,,,,1
q_10_cs_ch4_sq_043,1,4.4.1 Creating Lists,process_steps,Explain how a list is created in Python and state the symbols used to enclose and separate its items.,وضاحت کریں کہ Python میں list کیسے بنائی جاتی ہے اور items کو enclose اور separate کرنے کے لیے استعمال ہونے والی symbols بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,4.4.2 Accessing List Items,topic_separator,,,,,,1
q_10_cs_ch4_sq_044,1,4.4.2 Accessing List Items,definition_function,Define list indexing and state the index number of the first item in a Python list.,List indexing کی تعریف کریں اور Python list کے first item کا index number بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_045,1,4.4.2 Accessing List Items,application_scenario,"Write a Python statement that accesses the third element of a list named fruits, and state the index used.",fruits نامی list کے third element کو access کرنے کے لیے Python statement لکھیں اور استعمال ہونے والا index بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,4.4.3 Modifying a List,topic_separator,,,,,,1
q_10_cs_ch4_sq_046,1,4.4.3 Modifying a List,process_steps,"Explain how to modify an existing list item by using its index, and give one example.",وضاحت کریں کہ index استعمال کرتے ہوئے existing list item کو کیسے modify کیا جاتا ہے، اور ایک مثال دیں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_047,1,4.4.3 Modifying a List,application_scenario,Write Python statements that change the first item of a fruits list to Orange and add Pineapple at the end.,ایسے Python statements لکھیں جو fruits list کے first item کو Orange میں change کریں اور Pineapple کو end پر add کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,4.4.4 Operations on Lists,topic_separator,,,,,,1
q_10_cs_ch4_sq_048,1,4.4.4 Operations on Lists,difference,Differentiate between the append() and remove() methods in Python lists.,Python lists میں append() اور remove() methods کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch4_sq_049,1,4.4.4 Operations on Lists,difference,Differentiate between the sort() and reverse() methods in terms of how they change a list.,List کو change کرنے کے لحاظ سے sort() اور reverse() methods کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch4_sq_050,1,4.4.4 Operations on Lists,list_state,"State the functions of append(), remove(), sort(), and reverse() methods.",append()، remove()، sort() اور reverse() methods کے functions بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_051,1,4.4.4 Operations on Lists,application_scenario,"Write Python statements to add Qorma to a food list, change Karahi to Chicken Karahi, and remove Nihari.",Food list میں Qorma add کرنے، Karahi کو Chicken Karahi میں change کرنے اور Nihari remove کرنے کے لیے Python statements لکھیں۔,Hard,2,PRO,1
q_10_cs_ch4_sq_052,1,4.4.4 Operations on Lists,application_scenario,"Write Python code to perform the required operations on a books list: append a title, replace a title, remove a title, merge two titles, and print the final list.",Books list پر مطلوبہ operations انجام دینے کے لیے Python code لکھیں: ایک title append کریں، ایک title replace کریں، ایک title remove کریں، دو titles merge کریں اور final list print کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,4.5 Testing and Debugging in Python,topic_separator,,,,,,1
q_10_cs_ch4_sq_053,1,4.5 Testing and Debugging in Python,difference,Differentiate between testing and debugging using any two points.,Testing اور debugging کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,4.5.1 Testing,topic_separator,,,,,,1
q_10_cs_ch4_sq_054,1,4.5.1 Testing,definition_function,Define software testing and state its main goal before code is used in real-world applications.,Software testing کی تعریف کریں اور code کے real-world applications میں استعمال سے پہلے اس کا بنیادی goal بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_055,1,4.5.1 Testing,classification,Name the four types of testing introduced in Python and state the purpose of each.,Python میں متعارف کرائی گئی testing کی چار types کے نام لکھیں اور ہر ایک کا مقصد بیان کریں۔,Hard,2,PRO,1
q_10_cs_ch4_sq_056,1,4.5.1 Testing,definition_function,Define unit testing and explain why it is important for checking individual parts of a program.,Unit testing کی تعریف کریں اور وضاحت کریں کہ program کے individual parts کو check کرنے کے لیے یہ کیوں اہم ہے۔,Medium,2,PRO,1
q_10_cs_ch4_sq_057,1,4.5.1 Testing,difference,Differentiate between unit testing and integration testing.,Unit testing اور integration testing کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch4_sq_058,1,4.5.1 Testing,difference,Differentiate between functional testing and regression testing.,Functional testing اور regression testing کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,4.5.2 Debugging,topic_separator,,,,,,1
q_10_cs_ch4_sq_059,1,4.5.2 Debugging,definition_function,Define debugging and state why identifying the root cause of an error is important.,Debugging کی تعریف کریں اور بیان کریں کہ error کی root cause شناخت کرنا کیوں اہم ہے۔,Easy,2,PRO,1
q_10_cs_ch4_sq_060,1,4.5.2 Debugging,list_state,State the three common debugging techniques introduced in Python.,Python میں متعارف کرائی گئی تین common debugging techniques بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch4_sq_061,1,4.5.2 Debugging,function_purpose,Explain how print statements can be used as a debugging technique to inspect variable values.,وضاحت کریں کہ variable values inspect کرنے کے لیے print statements کو debugging technique کے طور پر کیسے استعمال کیا جا سکتا ہے۔,Medium,2,PRO,1
q_10_cs_ch4_sq_062,1,4.5.2 Debugging,difference,Differentiate between using a debugging tool such as pdb and reading error messages during debugging.,Debugging کے دوران pdb جیسے debugging tool استعمال کرنے اور error messages پڑھنے کے درمیان فرق بیان کریں۔,Hard,2,ELITE,1
