question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch3_lq_007,1,3.2.1 Input and Output Operations in Python,Long,explain,Explain the input() and print() functions in Python with suitable examples. Also describe how int() and float() are used to convert user input into numeric values.,Python میں input() اور print() functions کو مناسب مثالوں کے ساتھ واضح کریں۔ مزید بیان کریں کہ user input کو numeric values میں تبدیل کرنے کے لیے int() اور float() کس طرح استعمال ہوتے ہیں۔,Medium,5,PRO,1
sep_10_cs_ch3_005,1,3.3 Operators and Expressions,Topic,topic_separator,,,,,,1
q_10_cs_ch3_lq_008,1,3.3 Operators and Expressions,Long,classification,"Explain arithmetic, comparison, assignment, and logical operators in Python. Describe the purpose of each operator category and provide suitable examples showing when each is used.",Python میں arithmetic، comparison، assignment اور logical operators کی وضاحت کریں۔ ہر operator category کا مقصد بیان کریں اور مناسب مثالیں دیں کہ ہر ایک کب استعمال ہوتا ہے۔,Medium,5,PRO,1
q_10_cs_ch3_lq_009,1,3.3.3 Assignment Operators,Long,describe,"Describe assignment and compound assignment operators in Python. Explain the working of =, +=, -=, *=, /=, //=, %=, and **= with suitable examples.",Python میں assignment اور compound assignment operators بیان کریں۔ =، +=، -=، *=، /=، //=، %= اور **= کے کام کو مناسب مثالوں کے ساتھ واضح کریں۔,Medium,5,ULTRA,1
q_10_cs_ch3_lq_010,1,"3.3.1, 3.3.2 and 3.3.4 Arithmetic, Comparison, and Logical Operators",Long,application_case,"Explain how arithmetic, comparison, and logical operators work together in conditional expressions. Provide a practical Python example that combines these operator types and explain the result of the expression.",وضاحت کریں کہ arithmetic، comparison اور logical operators conditional expressions میں مل کر کس طرح کام کرتے ہیں۔ ایک عملی Python مثال دیں جو ان operator types کو یکجا کرے اور expression کے result کی وضاحت کریں۔,Hard,5,PRO,1
sep_10_cs_ch3_006,1,3.3.5 Operator Precedence in Python,Topic,topic_separator,,,,,,1
q_10_cs_ch3_lq_011,1,3.3.5 Operator Precedence in Python,Long,state_and_explain,"Explain operator precedence and associativity in Python. Describe the order in which parentheses, exponentiation, multiplication, division, floor division, modulus, addition, and subtraction are evaluated.",Python میں operator precedence اور associativity کی وضاحت کریں۔ بیان کریں کہ parentheses، exponentiation، multiplication، division، floor division، modulus، addition اور subtraction کس ترتیب سے evaluate ہوتے ہیں۔,Medium,5,ULTRA,1
sep_10_cs_ch3_007,1,3.2.1 Exercise Programming Problems,Topic,topic_separator,,,,,,1
q_10_cs_ch3_lq_012,1,3.2.1 Exercise Programming Problems,Long,algorithm_explanation,"Write a Python program that accepts a user's name and displays a greeting message containing that name. Explain the role of input(), a variable, and print() in the program.",ایک Python پروگرام لکھیں جو صارف کا نام input کرے اور اسی نام پر مشتمل greeting message دکھائے۔ پروگرام میں input()، variable اور print() کے کردار کی وضاحت کریں۔,Easy,5,PRO,1
q_10_cs_ch3_lq_013,1,3.2.1 Exercise Programming Problems,Long,algorithm_explanation,"Write a Python program that accepts two numbers from the user, calculates their average, and displays the result. Use appropriate numeric conversion for the input values.",ایک Python پروگرام لکھیں جو صارف سے دو numbers input کرے، ان کا average calculate کرے اور result دکھائے۔ input values کے لیے مناسب numeric conversion استعمال کریں۔,Medium,5,PRO,1
q_10_cs_ch3_lq_014,1,3.2.1 Exercise Programming Problems,Long,algorithm_explanation,"Write a Python program that accepts five numbers from the user, calculates their average, and displays the result clearly.",ایک Python پروگرام لکھیں جو صارف سے پانچ numbers input کرے، ان کا average calculate کرے اور result کو واضح طور پر دکھائے۔,Medium,5,PRO,1
sep_10_cs_ch3_008,1,3.3.5 Operator Precedence — Solved Examples,Topic,topic_separator,,,,,,1
q_10_cs_ch3_lq_015,1,3.3.5 Operator Precedence — Solved Examples,Numerical,evaluate,Evaluate the following Python expressions according to operator precedence: (a) 3 + 2 * 5 | (b) (3 + 2) * 5 | (c) 2 ** 3 * 4 | (d) 15 / 3 * 2 | (e) 15 // 4 + 2 | (f) 17 % 5 * 2.,Python operator precedence کے مطابق درج ذیل expressions evaluate کریں: (a) 3 + 2 * 5 | (b) (3 + 2) * 5 | (c) 2 ** 3 * 4 | (d) 15 / 3 * 2 | (e) 15 // 4 + 2 | (f) 17 % 5 * 2,Medium,4,ULTRA,1
sep_10_cs_ch3_009,1,3.3 Exercise Computational Problem,Topic,topic_separator,,,,,,1
q_10_cs_ch3_lq_016,1,3.3 Exercise Computational Problem,Numerical,evaluate,Evaluate the following expressions by applying Python operator precedence: (a) 8 + 3 * 4 - 2 ** 2 | (b) 20 % 7 * 3 + 10 // 3 | (c) 2 * 3 ** 2 % 4 + 10 - 6 / 2.,Python operator precedence استعمال کرتے ہوئے درج ذیل expressions evaluate کریں: (a) 8 + 3 * 4 - 2 ** 2 | (b) 20 % 7 * 3 + 10 // 3 | (c) 2 * 3 ** 2 % 4 + 10 - 6 / 2,Hard,4,PRO,1
