question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch2_sq_008,1,2.1.2 Impact of Poor Maintenance,cause_effect,Explain how the absence of backups can cause data loss during a crash or hardware failure.,وضاحت کریں کہ backups موجود نہ ہونے سے crash یا hardware failure کے دوران data loss کیسے ہو سکتا ہے۔,Medium,2,ELITE,1
q_10_cs_ch2_sq_009,1,2.1.2 Impact of Poor Maintenance,cause_effect,"Explain how dust and overheating may damage computer hardware, and state one preventive action.",وضاحت کریں کہ گردوغبار اور overheating کمپیوٹر hardware کو کیسے نقصان پہنچا سکتے ہیں، اور ایک preventive action بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,2.1.3 Introduction to System Health Monitoring,topic_separator,,,,,,1
q_10_cs_ch2_sq_010,1,2.1.3 Introduction to System Health Monitoring,definition_function,Define system health monitoring and state any two aspects of a computer system that should be checked regularly.,System health monitoring کی تعریف کریں اور کمپیوٹر سسٹم کے کوئی دو پہلو بیان کریں جنہیں باقاعدگی سے check کرنا چاہیے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_011,1,2.1.3 Introduction to System Health Monitoring,explain_reason,Explain why regular system health monitoring helps prevent small issues from becoming serious problems.,وضاحت کریں کہ باقاعدہ system health monitoring چھوٹے مسائل کو سنگین مسائل بننے سے کیسے روکتی ہے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,2.2 Using Built-in Diagnostic Tools,topic_separator,,,,,,1
q_10_cs_ch2_sq_012,1,2.2 Using Built-in Diagnostic Tools,classification,Name the three built-in Windows diagnostic tools introduced for system health monitoring and state the main purpose of each.,System health monitoring کے لیے بیان کردہ Windows کے تین built-in diagnostic tools کے نام لکھیں اور ہر ایک کا بنیادی مقصد بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,2.2.1 Task Manager,topic_separator,,,,,,1
q_10_cs_ch2_sq_013,1,2.2.1 Task Manager,definition_function,Define Task Manager and list the three main system resources whose usage it displays.,Task Manager کی تعریف کریں اور ان تین بنیادی system resources کے نام لکھیں جن کا استعمال یہ دکھاتا ہے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_014,1,2.2.1 Task Manager,process_steps,State the two methods described for opening Task Manager in Windows.,Windows میں Task Manager کھولنے کے بیان کردہ دو طریقے لکھیں۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_015,1,2.2.1 Task Manager,application_scenario,Explain how Task Manager can be used to identify and close an unresponsive application safely.,وضاحت کریں کہ Task Manager کے ذریعے unresponsive application کو شناخت کر کے محفوظ طریقے سے کیسے بند کیا جا سکتا ہے۔,Medium,2,PRO,1
q_10_cs_ch2_sq_016,1,2.2.1 Task Manager,function_purpose,State the purpose of the Performance tab in Task Manager and mention the type of information it displays.,Task Manager کے Performance tab کا مقصد بیان کریں اور اس میں دکھائی جانے والی معلومات کی نوعیت لکھیں۔,Easy,2,ELITE,1
q_10_cs_ch2_sq_017,1,2.2.1 Task Manager,explain_reason,Explain why a user should confirm that a process is safe to close before selecting End Task.,وضاحت کریں کہ End Task منتخب کرنے سے پہلے یہ تصدیق کرنا کیوں ضروری ہے کہ process کو بند کرنا محفوظ ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,2.2.2 Resource Monitor,topic_separator,,,,,,1
q_10_cs_ch2_sq_018,1,2.2.2 Resource Monitor,definition_function,Define Resource Monitor and state how it provides more detailed information than Task Manager.,Resource Monitor کی تعریف کریں اور بیان کریں کہ یہ Task Manager سے زیادہ تفصیلی معلومات کیسے فراہم کرتا ہے۔,Medium,2,PRO,1
q_10_cs_ch2_sq_019,1,2.2.2 Resource Monitor,process_steps,State the two methods described for opening Resource Monitor in Windows.,Windows میں Resource Monitor کھولنے کے بیان کردہ دو طریقے لکھیں۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_020,1,2.2.2 Resource Monitor,features_characteristics,"State the functions of the CPU, Memory, Disk, and Network tabs in Resource Monitor.",Resource Monitor کے CPU، Memory، Disk اور Network tabs کے افعال بیان کریں۔,Hard,2,PRO,1
q_10_cs_ch2_sq_021,1,2.2.2 Resource Monitor,difference,Differentiate between Task Manager and Resource Monitor using any two points.,Task Manager اور Resource Monitor کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,2.2.3 Event Viewer,topic_separator,,,,,,1
q_10_cs_ch2_sq_022,1,2.2.3 Event Viewer,definition_function,Define Event Viewer and state the types of system events it records.,Event Viewer کی تعریف کریں اور ان system events کی اقسام بیان کریں جن کا یہ record رکھتا ہے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_023,1,2.2.3 Event Viewer,process_steps,Write the Windows command used to open Event Viewer and state the steps for running it.,Event Viewer کھولنے کے لیے استعمال ہونے والی Windows command لکھیں اور اسے چلانے کے steps بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch2_sq_024,1,2.2.3 Event Viewer,difference,Differentiate between Task Manager and Event Viewer in terms of the maintenance information each provides.,Task Manager اور Event Viewer میں اس maintenance information کے لحاظ سے فرق کریں جو ہر tool فراہم کرتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,2.3 System Recovery Options,topic_separator,,,,,,1
q_10_cs_ch2_sq_025,1,2.3 System Recovery Options,definition_function,Define system recovery options and state their main purpose when Windows becomes unresponsive or fails to start.,System recovery options کی تعریف کریں اور Windows کے unresponsive ہونے یا start نہ ہونے کی صورت میں ان کا بنیادی مقصد بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,2.3.1 Safe Mode,topic_separator,,,,,,1
q_10_cs_ch2_sq_026,1,2.3.1 Safe Mode,definition_function,"Define Safe Mode and state how it helps in identifying faulty applications, settings, or drivers.",Safe Mode کی تعریف کریں اور بیان کریں کہ یہ faulty applications، settings یا drivers کی شناخت میں کیسے مدد دیتا ہے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_027,1,2.3.1 Safe Mode,list_state,State any three situations in which Safe Mode should be used.,ایسی کوئی تین صورتیں بیان کریں جن میں Safe Mode استعمال کرنا چاہیے۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_028,1,2.3.1 Safe Mode,process_steps,State the steps for opening Safe Mode on a modern Windows system.,Modern Windows system میں Safe Mode کھولنے کے steps بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_029,1,2.3.1 Safe Mode,difference,"Differentiate between Safe Mode and Safe Mode with Networking, and state one use of each.",Safe Mode اور Safe Mode with Networking میں فرق کریں، اور ہر ایک کا ایک استعمال بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_030,1,2.3.1 Safe Mode,list_state,Write any three precautions that should be followed while using Safe Mode.,Safe Mode استعمال کرتے وقت اختیار کی جانے والی کوئی تین احتیاطیں لکھیں۔,Easy,2,ELITE,1
TOPIC_SEP,1,2.3.2 System Restore,topic_separator,,,,,,1
q_10_cs_ch2_sq_031,1,2.3.2 System Restore,definition_function,Define System Restore and explain the purpose of a restore point.,System Restore کی تعریف کریں اور restore point کا مقصد بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch2_sq_032,1,2.3.2 System Restore,process_steps,State the main steps for creating a restore point in Windows.,Windows میں restore point بنانے کے بنیادی steps بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch2_sq_033,1,2.3.2 System Restore,process_steps,State the main steps for restoring Windows to an earlier working state by using System Restore.,System Restore کے ذریعے Windows کو پہلے کی working state میں واپس لانے کے بنیادی steps بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_034,1,2.3.2 System Restore,difference,Differentiate between Safe Mode and System Restore in terms of purpose and operation.,Safe Mode اور System Restore میں مقصد اور operation کے لحاظ سے فرق کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,2.3.3 Bootable Recovery Media,topic_separator,,,,,,1
q_10_cs_ch2_sq_035,1,2.3.3 Bootable Recovery Media,definition_function,Define bootable recovery media and state any two recovery tools that can be accessed through it.,Bootable recovery media کی تعریف کریں اور اس کے ذریعے دستیاب ہونے والے کوئی دو recovery tools بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch2_sq_036,1,2.3.3 Bootable Recovery Media,list_state,State any three situations in which bootable recovery media is required.,ایسی کوئی تین صورتیں بیان کریں جن میں bootable recovery media درکار ہوتا ہے۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_037,1,2.3.3 Bootable Recovery Media,process_steps,List the main steps for creating a bootable USB by using Rufus.,Rufus استعمال کرتے ہوئے bootable USB بنانے کے بنیادی steps لکھیں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_038,1,2.3.3 Bootable Recovery Media,difference,Differentiate between GPT and MBR using any two points.,GPT اور MBR کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_039,1,2.3.3 Bootable Recovery Media,explain_reason,Explain why the partition style of a bootable USB must match the computer system.,وضاحت کریں کہ bootable USB کا partition style کمپیوٹر سسٹم کے مطابق ہونا کیوں ضروری ہے۔,Hard,2,ELITE,1
q_10_cs_ch2_sq_040,1,2.3.3 Bootable Recovery Media,compare_contrast,Compare System Restore and bootable recovery media in terms of when they are used and what they can repair.,System Restore اور bootable recovery media کا موازنہ کریں کہ انہیں کب استعمال کیا جاتا ہے اور یہ کن مسائل کی مرمت کر سکتے ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,2.4.1 Role of BIOS / UEFI in Computer Startup,topic_separator,,,,,,1
q_10_cs_ch2_sq_041,1,2.4.1 Role of BIOS / UEFI in Computer Startup,definition_function,Define firmware and state why it remains available when a computer is turned off.,Firmware کی تعریف کریں اور بیان کریں کہ کمپیوٹر بند ہونے کے بعد بھی یہ کیوں موجود رہتا ہے۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_042,1,2.4.1 Role of BIOS / UEFI in Computer Startup,difference,Differentiate between BIOS and UEFI using any two points.,BIOS اور UEFI کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_043,1,2.4.1 Role of BIOS / UEFI in Computer Startup,features_characteristics,State any three roles performed by BIOS or UEFI during computer startup.,Computer startup کے دوران BIOS یا UEFI کے انجام دیے جانے والے کوئی تین کردار بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,2.4.2 The POST Test,topic_separator,,,,,,1
q_10_cs_ch2_sq_044,1,2.4.2 The POST Test,definition_function,Define the Power-On Self-Test (POST) and state what happens when it detects a hardware problem.,Power-On Self-Test (POST) کی تعریف کریں اور بیان کریں کہ hardware problem معلوم ہونے پر کیا ہوتا ہے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_045,1,2.4.2 The POST Test,application_scenario,Explain how POST indicates a missing RAM problem during startup.,وضاحت کریں کہ startup کے دوران POST missing RAM کے مسئلے کی نشاندہی کیسے کرتا ہے۔,Medium,2,ELITE,1
q_10_cs_ch2_sq_046,1,2.4.2 The POST Test,process_steps,State the general steps for opening BIOS or UEFI settings and resetting them to default values.,BIOS یا UEFI settings کھولنے اور انہیں default values پر reset کرنے کے عمومی steps بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,2.4.3 Boot Order and Boot Repair,topic_separator,,,,,,1
q_10_cs_ch2_sq_047,1,2.4.3 Boot Order and Boot Repair,definition_function,Define boot order and state how it determines the device from which an operating system is loaded.,Boot order کی تعریف کریں اور بیان کریں کہ یہ Operating System load کرنے کے لیے device کا تعین کیسے کرتا ہے۔,Easy,2,ULTRA,1
q_10_cs_ch2_sq_048,1,2.4.3 Boot Order and Boot Repair,process_steps,State the steps for changing the boot order so that a computer starts from a USB device.,Boot order تبدیل کر کے کمپیوٹر کو USB device سے start کرنے کے steps بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_049,1,2.4.3 Boot Order and Boot Repair,explain_reason,Explain how Startup Repair can help when a computer cannot start because of missing files or errors.,وضاحت کریں کہ missing files یا errors کی وجہ سے کمپیوٹر start نہ ہونے کی صورت میں Startup Repair کیسے مدد کر سکتا ہے۔,Medium,2,PRO,1
TOPIC_SEP,1,2.5 Data Recovery Techniques,topic_separator,,,,,,1
q_10_cs_ch2_sq_050,1,2.5 Data Recovery Techniques,classification,State the two main methods of recovering deleted files and give one example of each.,Deleted files کی recovery کے دو بنیادی طریقے بیان کریں اور ہر ایک کی ایک مثال دیں۔,Easy,2,PRO,1
TOPIC_SEP,1,2.5.1 Built-in Tools,topic_separator,,,,,,1
q_10_cs_ch2_sq_051,1,2.5.1 Built-in Tools,difference,Differentiate between Recycle Bin and File History in terms of their recovery functions.,Recycle Bin اور File History میں ان کے recovery functions کے لحاظ سے فرق کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_052,1,2.5.1 Built-in Tools,definition_function,"Explain how Previous Versions can restore an older copy of a file or folder, and state one requirement for using it.",وضاحت کریں کہ Previous Versions کسی file یا folder کی پرانی copy کیسے restore کرتا ہے، اور اس کے استعمال کی ایک شرط بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,2.5.2 Third-Party Recovery Tools,topic_separator,,,,,,1
q_10_cs_ch2_sq_053,1,2.5.2 Third-Party Recovery Tools,process_steps,List the main steps for recovering a deleted file by using Tenorshare data recovery software.,Tenorshare data recovery software استعمال کرتے ہوئے deleted file recover کرنے کے بنیادی steps لکھیں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_054,1,2.5.2 Third-Party Recovery Tools,explain_reason,Explain why successful file recovery depends on how recently a file was deleted and whether new data has overwritten it.,وضاحت کریں کہ کامیاب file recovery کا انحصار file کے حذف ہونے کے وقت اور نئے data کے overwrite ہونے پر کیوں ہوتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,2.5.3 Limitations of Recovery and Best Practices,topic_separator,,,,,,1
q_10_cs_ch2_sq_055,1,2.5.3 Limitations of Recovery and Best Practices,advantages_disadvantages,State any three limitations of data recovery tools.,Data recovery tools کی کوئی تین limitations بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch2_sq_056,1,2.5.3 Limitations of Recovery and Best Practices,explain_reason,Explain why recovery software should not be installed on the same drive from which a file was deleted.,وضاحت کریں کہ recovery software اسی drive پر install کیوں نہیں کرنا چاہیے جس سے file delete ہوئی ہو۔,Hard,2,PRO,1
q_10_cs_ch2_sq_057,1,2.5.3 Limitations of Recovery and Best Practices,list_state,State two best practices that should be followed before using an advanced data recovery tool.,Advanced data recovery tool استعمال کرنے سے پہلے اختیار کی جانے والی دو best practices بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,2.6 Best Practices for Preventive Maintenance,topic_separator,,,,,,1
q_10_cs_ch2_sq_058,1,2.6 Best Practices for Preventive Maintenance,definition_function,Define preventive maintenance and state any two ways in which it improves computer performance and reliability.,Preventive maintenance کی تعریف کریں اور ایسے کوئی دو طریقے بیان کریں جن سے یہ کمپیوٹر کی performance اور reliability بہتر بناتی ہے۔,Easy,2,PRO,1
TOPIC_SEP,1,2.6.1 Disk Cleanup,topic_separator,,,,,,1
q_10_cs_ch2_sq_059,1,2.6.1 Disk Cleanup,definition_function,Define Disk Cleanup and state the types of unnecessary files it can remove.,Disk Cleanup کی تعریف کریں اور ان unnecessary files کی اقسام بیان کریں جنہیں یہ remove کر سکتا ہے۔,Easy,2,PRO,1
q_10_cs_ch2_sq_060,1,2.6.1 Disk Cleanup,process_steps,State the main steps for performing Disk Cleanup on a selected drive.,Selected drive پر Disk Cleanup انجام دینے کے بنیادی steps بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_061,1,2.6.1 Disk Cleanup,process_steps,Explain how to remove system files safely by using the Clean up system files option in Disk Cleanup.,Disk Cleanup میں Clean up system files option استعمال کرتے ہوئے system files کو محفوظ طریقے سے remove کرنے کا طریقہ بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,2.6.2 Patch Management / System Updation,topic_separator,,,,,,1
q_10_cs_ch2_sq_062,1,2.6.2 Patch Management / System Updation,difference,"Differentiate between operating-system updates and application updates, and give one example of each.",Operating-system updates اور application updates میں فرق کریں، اور ہر ایک کی ایک مثال دیں۔,Medium,2,PRO,1
q_10_cs_ch2_sq_063,1,2.6.2 Patch Management / System Updation,process_steps,State the steps for checking and installing updates in Windows.,Windows میں updates check اور install کرنے کے steps بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,2.6.3 Staying Protected with Windows Defender,topic_separator,,,,,,1
q_10_cs_ch2_sq_064,1,2.6.3 Staying Protected with Windows Defender,definition_function,Define Windows Defender and state its role in maintaining system health.,Windows Defender کی تعریف کریں اور system health برقرار رکھنے میں اس کا کردار بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch2_sq_065,1,2.6.3 Staying Protected with Windows Defender,difference,Differentiate between Quick Scan and Full Scan in Windows Defender.,Windows Defender میں Quick Scan اور Full Scan کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,2.6.4 Keeping a Maintenance Calendar,topic_separator,,,,,,1
q_10_cs_ch2_sq_066,1,2.6.4 Keeping a Maintenance Calendar,definition_function,Define a maintenance calendar and state how it helps users perform regular maintenance tasks.,Maintenance calendar کی تعریف کریں اور بیان کریں کہ یہ users کو regular maintenance tasks انجام دینے میں کیسے مدد دیتا ہے۔,Easy,2,ELITE,1
TOPIC_SEP,1,2.7 System Documentation and Logs,topic_separator,,,,,,1
q_10_cs_ch2_sq_067,1,2.7 System Documentation and Logs,definition_example,"Define system documentation and logs, and give any three examples of information that should be recorded.",System documentation and logs کی تعریف کریں اور record کی جانے والی معلومات کی کوئی تین مثالیں دیں۔,Easy,2,PRO,1
q_10_cs_ch2_sq_068,1,2.7 System Documentation and Logs,explain_reason,Explain why accurate maintenance records are useful for diagnosing and repairing future system problems.,وضاحت کریں کہ درست maintenance records مستقبل کے system problems کی diagnosis اور repair میں کیوں مفید ہوتے ہیں۔,Medium,2,PRO,1
