question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch6_sq_008,1,6.1.2 What is ML?,explain_reason,Explain why data is essential for training a Machine Learning system.,وضاحت کریں کہ Machine Learning system کو train کرنے کے لیے data کیوں ضروری ہے۔,Medium,2,ULTRA,1
q_10_cs_ch6_sq_009,1,6.1.2 What is ML?,application_scenario,Explain how a video-streaming application can use a user’s watching history to recommend videos through Machine Learning.,وضاحت کریں کہ video-streaming application، user کی watching history استعمال کرتے ہوئے Machine Learning کے ذریعے videos کیسے recommend کر سکتی ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,6.1.3 Differences between AI and ML,topic_separator,,,,,,1
q_10_cs_ch6_sq_010,1,6.1.3 Differences between AI and ML,difference,Differentiate between Artificial Intelligence (AI) and Machine Learning (ML) in terms of definition and scope.,Definition اور scope کے لحاظ سے Artificial Intelligence (AI) اور Machine Learning (ML) کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch6_sq_011,1,6.1.3 Differences between AI and ML,compare_contrast,Compare AI and ML in terms of their main goal and dependence on data.,Main goal اور data پر dependence کے لحاظ سے AI اور ML کا موازنہ کریں۔,Medium,2,PRO,1
q_10_cs_ch6_sq_012,1,6.1.3 Differences between AI and ML,difference,Differentiate between AI and ML in terms of human-like behaviour and the type of real-life example associated with each.,Human-like behaviour اور ہر ایک سے متعلق real-life example کے لحاظ سے AI اور ML کے درمیان فرق بیان کریں۔,Hard,2,ULTRA,1
q_10_cs_ch6_sq_013,1,6.1.3 Differences between AI and ML,concept_explanation,Explain the statement that AI is the broader concept while ML is a part of AI that learns from data.,اس statement کی وضاحت کریں کہ AI ایک broader concept ہے جبکہ ML، AI کا وہ حصہ ہے جو data سے سیکھتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,6.2 Machine Learning Types,topic_separator,,,,,,1
q_10_cs_ch6_sq_014,1,6.2 Machine Learning Types,classification,Name the two main types of Machine Learning and state the basic principle that distinguishes them.,Machine Learning کی دو بنیادی types کے نام لکھیں اور وہ basic principle بیان کریں جو ان کے درمیان فرق کرتا ہے۔,Easy,2,PRO,1
TOPIC_SEP,1,6.2.1 Supervised Learning,topic_separator,,,,,,1
q_10_cs_ch6_sq_015,1,6.2.1 Supervised Learning,definition_function,Define supervised learning and explain the role of labelled data in its training process.,Supervised learning کی تعریف کریں اور اس کے training process میں labelled data کا کردار بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch6_sq_016,1,6.2.1 Supervised Learning,process_steps,Explain how a supervised learning system improves by comparing its predictions with correct answers.,وضاحت کریں کہ supervised learning system اپنی predictions کو correct answers سے compare کرکے کیسے بہتر ہوتا ہے۔,Medium,2,ULTRA,1
q_10_cs_ch6_sq_017,1,6.2.1 Supervised Learning,application_scenario,Explain how labelled pictures of apples and mangoes can be used to train a supervised learning model for fruit recognition.,وضاحت کریں کہ apples اور mangoes کی labelled pictures کو fruit recognition کے supervised learning model کی training کے لیے کیسے استعمال کیا جا سکتا ہے۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_018,1,6.2.1 Supervised Learning,application_scenario,Explain how marks and attendance data can be used in supervised learning to predict whether a student may pass or fail.,وضاحت کریں کہ marks اور attendance data کو supervised learning میں استعمال کرکے student کے pass یا fail ہونے کی prediction کیسے کی جا سکتی ہے۔,Easy,2,PRO,1
TOPIC_SEP,1,6.2.2 Unsupervised Learning,topic_separator,,,,,,1
q_10_cs_ch6_sq_019,1,6.2.2 Unsupervised Learning,definition_function,Define unsupervised learning and state how it discovers patterns or groups in unlabelled data.,Unsupervised learning کی تعریف کریں اور بیان کریں کہ یہ unlabelled data میں patterns یا groups کیسے دریافت کرتی ہے۔,Easy,2,PRO,1
q_10_cs_ch6_sq_020,1,6.2.2 Unsupervised Learning,application_scenario,Explain how unsupervised learning can divide students into study groups on the basis of similar interests and habits.,وضاحت کریں کہ unsupervised learning، similar interests اور habits کی بنیاد پر students کو study groups میں کیسے تقسیم کر سکتی ہے۔,Medium,2,PRO,1
q_10_cs_ch6_sq_021,1,6.2.2 Unsupervised Learning,application_scenario,Explain how a business can use unsupervised learning to group customers according to similar buying behaviour.,وضاحت کریں کہ business، similar buying behaviour کی بنیاد پر customers کو group کرنے کے لیے unsupervised learning کیسے استعمال کر سکتا ہے۔,Medium,2,ULTRA,1
q_10_cs_ch6_sq_022,1,6.2.2 Unsupervised Learning,explain_reason,Explain why an unsupervised learning system can work without being given correct answers.,وضاحت کریں کہ unsupervised learning system کو correct answers دیے بغیر بھی کام کیوں کیا جا سکتا ہے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,6.2.3 Supervised vs Unsupervised Learning,topic_separator,,,,,,1
q_10_cs_ch6_sq_023,1,6.2.3 Supervised vs Unsupervised Learning,difference,Differentiate between supervised and unsupervised learning in terms of labelled data and the main task performed.,Labelled data اور perform کیے جانے والے main task کے لحاظ سے supervised اور unsupervised learning کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch6_sq_024,1,6.2.3 Supervised vs Unsupervised Learning,compare_contrast,Compare supervised and unsupervised learning by giving one suitable example and one school-based use of each.,Supervised اور unsupervised learning کا موازنہ کریں اور ہر ایک کی ایک suitable example اور ایک school-based use بیان کریں۔,Hard,2,PRO,1
q_10_cs_ch6_sq_025,1,6.2.3 Supervised vs Unsupervised Learning,classification,"Classify the following tasks as supervised or unsupervised learning and give a brief reason: predicting pass or fail, and grouping students by subject preference.",درج ذیل tasks کو supervised یا unsupervised learning کے طور پر classify کریں اور مختصر وجہ دیں: pass یا fail کی prediction، اور subject preference کے مطابق students کی grouping۔,Hard,2,PRO,1
q_10_cs_ch6_sq_026,1,6.2.3 Supervised vs Unsupervised Learning,application_scenario,"Select the suitable learning type for predicting examination results and for forming project groups, and justify both selections.",Examination results کی prediction اور project groups بنانے کے لیے suitable learning type منتخب کریں اور دونوں selections کی وجہ بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,6.3.1 Smart Assistants and Recommendations,topic_separator,,,,,,1
q_10_cs_ch6_sq_027,1,6.3.1 Smart Assistants and Recommendations,definition_example,Define a smart assistant and give any two examples of AI-based smart assistants.,Smart assistant کی تعریف کریں اور AI-based smart assistants کی کوئی دو examples دیں۔,Easy,2,PRO,1
q_10_cs_ch6_sq_028,1,6.3.1 Smart Assistants and Recommendations,definition_function,Define a recommendation system and state how it uses a user’s previous activities to make suggestions.,Recommendation system کی تعریف کریں اور بیان کریں کہ یہ user کی previous activities استعمال کرکے suggestions کیسے دیتی ہے۔,Easy,2,PRO,1
q_10_cs_ch6_sq_029,1,6.3.1 Smart Assistants and Recommendations,difference,Differentiate between a smart assistant and a recommendation system in terms of input and output.,Input اور output کے لحاظ سے smart assistant اور recommendation system کے درمیان فرق بیان کریں۔,Medium,2,ULTRA,1
q_10_cs_ch6_sq_030,1,6.3.1 Smart Assistants and Recommendations,cause_effect,Explain how an AI application can improve its recommendations by learning a user’s habits over time.,وضاحت کریں کہ AI application وقت کے ساتھ user کی habits سیکھ کر اپنی recommendations کیسے بہتر بنا سکتی ہے۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_031,1,6.3.1 Smart Assistants and Recommendations,application_scenario,Give one example of an AI application used in Pakistan and explain the service it provides to users.,پاکستان میں استعمال ہونے والی AI application کی ایک example دیں اور users کو فراہم کی جانے والی service کی وضاحت کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,topic_separator,,,,,,1
q_10_cs_ch6_sq_032,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,function_purpose,State the purpose of customer analysis and list any two customer-related questions it helps a business answer.,Customer analysis کا purpose بیان کریں اور customer سے متعلق کوئی دو questions لکھیں جن کے answers حاصل کرنے میں یہ business کی مدد کرتی ہے۔,Easy,2,ELITE,1
q_10_cs_ch6_sq_033,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,application_scenario,Explain how a grocery-delivery application can use previous purchases to suggest items that a customer may need.,وضاحت کریں کہ grocery-delivery application، previous purchases استعمال کرکے customer کو درکار items کیسے suggest کر سکتی ہے۔,Medium,2,ULTRA,1
q_10_cs_ch6_sq_034,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,definition_function,Define an AI chatbot and state how it responds to typed questions without a human agent.,AI chatbot کی تعریف کریں اور بیان کریں کہ یہ human agent کے بغیر typed questions کا جواب کیسے دیتا ہے۔,Easy,2,PRO,1
q_10_cs_ch6_sq_035,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,advantages_disadvantages,State any three benefits that AI chatbots and customer-analysis systems provide to businesses.,AI chatbots اور customer-analysis systems کے business کو حاصل ہونے والے کوئی تین benefits بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch6_sq_036,1,6.3.2 Business Use Cases Using Customer Analysis and Chatbots,application_scenario,Explain any two ways in which a business can use AI to improve customer service or sales.,کوئی دو طریقے بیان کریں جن کے ذریعے business، customer service یا sales بہتر بنانے کے لیے AI استعمال کر سکتا ہے۔,Medium,2,PRO,1
TOPIC_SEP,1,"6.3.3 Bias, Privacy, and Responsibility",topic_separator,,,,,,1
q_10_cs_ch6_sq_037,1,"6.3.3 Bias, Privacy, and Responsibility",definition_example,Define bias in AI and give one example of an unfair pattern that may result from biased training data.,AI میں bias کی تعریف کریں اور biased training data سے پیدا ہونے والے unfair pattern کی ایک example دیں۔,Easy,2,ULTRA,1
q_10_cs_ch6_sq_038,1,"6.3.3 Bias, Privacy, and Responsibility",cause_effect,Explain how training a voice system only on English-speaking users can produce unfair results for Urdu-speaking users.,وضاحت کریں کہ voice system کو صرف English-speaking users کے data پر train کرنے سے Urdu-speaking users کے لیے unfair results کیسے پیدا ہو سکتے ہیں۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_039,1,"6.3.3 Bias, Privacy, and Responsibility",explain_reason,Explain why diverse and balanced data should be used to reduce bias in AI systems.,وضاحت کریں کہ AI systems میں bias کم کرنے کے لیے diverse اور balanced data کیوں استعمال کرنا چاہیے۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_040,1,"6.3.3 Bias, Privacy, and Responsibility",definition_function,Define privacy in the use of AI and state why personal data must be protected from misuse.,AI کے استعمال میں privacy کی تعریف کریں اور بیان کریں کہ personal data کو misuse سے محفوظ رکھنا کیوں ضروری ہے۔,Easy,2,PRO,1
q_10_cs_ch6_sq_041,1,"6.3.3 Bias, Privacy, and Responsibility",list_state,State any three best practices for protecting personal data used by an AI system.,AI system کے زیرِ استعمال personal data کی حفاظت کے لیے کوئی تین best practices بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch6_sq_042,1,"6.3.3 Bias, Privacy, and Responsibility",concept_explanation,Explain the responsibility of humans when an AI-powered system makes a wrong decision.,AI-powered system کے غلط decision کی صورت میں humans کی responsibility کی وضاحت کریں۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_043,1,"6.3.3 Bias, Privacy, and Responsibility",application_scenario,A facial-recognition system repeatedly identifies a group of people incorrectly. Explain the likely data-related cause and state one corrective action.,Facial-recognition system ایک group کے لوگوں کو بار بار غلط identify کرتا ہے۔ ممکنہ data-related cause کی وضاحت کریں اور ایک corrective action بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,6.3 Supervised and Unsupervised Algorithms,topic_separator,,,,,,1
q_10_cs_ch6_sq_044,1,6.3 Supervised and Unsupervised Algorithms,definition_function,Define an algorithm in the context of Machine Learning and state its role in processing data to produce a result.,Machine Learning کے context میں algorithm کی تعریف کریں اور data process کرکے result پیدا کرنے میں اس کا کردار بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch6_sq_045,1,6.3 Supervised and Unsupervised Algorithms,list_state,Name the three Machine Learning algorithms introduced in the chapter and state the main task performed by each.,Chapter میں متعارف کرائے گئے تین Machine Learning algorithms کے نام لکھیں اور ہر ایک کا main task بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch6_sq_046,1,6.3 Supervised and Unsupervised Algorithms,compare_contrast,"Compare Linear Regression, Decision Trees, and K-Means according to prediction, decision-making, and grouping tasks.",Prediction، decision-making اور grouping tasks کے لحاظ سے Linear Regression، Decision Trees اور K-Means کا موازنہ کریں۔,Hard,2,ELITE,1
q_10_cs_ch6_sq_047,1,6.3 Supervised and Unsupervised Algorithms,application_scenario,"Select a suitable algorithm for making a yes-or-no purchase decision and another for grouping customers with similar interests, and justify both selections.",Yes-or-no purchase decision کرنے کے لیے ایک suitable algorithm اور similar interests والے customers کی grouping کے لیے دوسرا algorithm منتخب کریں، اور دونوں selections کی وجہ بیان کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,6.4.1 Linear Regression,topic_separator,,,,,,1
q_10_cs_ch6_sq_048,1,6.4.1 Linear Regression,definition_function,Define simple Linear Regression and state the type of relationship it uses to predict an output value.,Simple Linear Regression کی تعریف کریں اور وہ relationship بیان کریں جسے یہ output value predict کرنے کے لیے استعمال کرتی ہے۔,Easy,2,PRO,1
q_10_cs_ch6_sq_049,1,6.4.1 Linear Regression,difference,Differentiate between the input variable (X) and output variable (Y) in a Linear Regression model.,Linear Regression model میں input variable (X) اور output variable (Y) کے درمیان فرق بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch6_sq_050,1,6.4.1 Linear Regression,diagram_based,Explain what the data points and the best-fit straight line represent in a Linear Regression graph of study hours and test scores.,Study hours اور test scores کے Linear Regression graph میں data points اور best-fit straight line کیا ظاہر کرتے ہیں؟ وضاحت کریں۔,Medium,2,ELITE,1
q_10_cs_ch6_sq_051,1,6.4.1 Linear Regression,numerical_short,"Using the study-hours and test-scores relationship shown in the chapter, estimate the test score for a student who studies for 6.5 hours.",Chapter میں دیے گئے study-hours اور test-scores relationship کو استعمال کرتے ہوئے test score estimate کریں: Study hours = 6.5,Hard,2,PRO,1
q_10_cs_ch6_sq_052,1,6.4.1 Linear Regression,difference,Differentiate between simple Linear Regression and multiple Linear Regression in terms of the number of input variables used.,استعمال ہونے والے input variables کی تعداد کے لحاظ سے simple Linear Regression اور multiple Linear Regression کے درمیان فرق بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,6.5 Evaluating Model Performance,topic_separator,,,,,,1
q_10_cs_ch6_sq_053,1,6.5 Evaluating Model Performance,explain_reason,Explain why the performance of a trained Machine Learning model must be evaluated before it is trusted for decision-making.,وضاحت کریں کہ trained Machine Learning model کو decision-making کے لیے قابلِ اعتماد سمجھنے سے پہلے اس کی performance evaluate کرنا کیوں ضروری ہے۔,Medium,2,PRO,1
q_10_cs_ch6_sq_054,1,6.5 Evaluating Model Performance,classification,Explain why predicting whether a student will pass or fail is treated as a classification problem.,وضاحت کریں کہ student کے pass یا fail ہونے کی prediction کو classification problem کیوں سمجھا جاتا ہے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,6.5.1 Confusion Matrix,topic_separator,,,,,,1
q_10_cs_ch6_sq_055,1,6.5.1 Confusion Matrix,definition_function,Define a confusion matrix and state its purpose in evaluating a classification model.,Confusion matrix کی تعریف کریں اور classification model کو evaluate کرنے میں اس کا purpose بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch6_sq_056,1,6.5.1 Confusion Matrix,difference,Differentiate between True Positive (TP) and True Negative (TN) using the student pass-or-fail example.,Student کے pass-or-fail example کی مدد سے True Positive (TP) اور True Negative (TN) کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch6_sq_057,1,6.5.1 Confusion Matrix,difference,Differentiate between False Positive (FP) and False Negative (FN) using the student pass-or-fail example.,Student کے pass-or-fail example کی مدد سے False Positive (FP) اور False Negative (FN) کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch6_sq_058,1,6.5.1 Confusion Matrix,formula_relationship,"Write the formula for accuracy and identify the meaning of TP, TN, FP, and FN in the formula.",Accuracy کا formula لکھیں اور formula میں TP، TN، FP اور FN کا مطلب بیان کریں۔,Easy,2,PRO,1
q_10_cs_ch6_sq_059,1,6.5.1 Confusion Matrix,numerical_short,"Calculate the accuracy of a classification model using the following results: TP = 7, TN = 5, FP = 2, FN = 1.","درج ذیل results استعمال کرتے ہوئے classification model کی accuracy calculate کریں: TP = 7, TN = 5, FP = 2, FN = 1",Hard,2,PRO,1
q_10_cs_ch6_sq_060,1,6.5.1 Confusion Matrix,numerical_short,"Complete the confusion-matrix counts and calculate model accuracy for 20 students using the following results: TP = 8, TN = 6, FP = 4, FN = 2.","20 students کے لیے confusion-matrix counts مکمل کریں اور model accuracy calculate کریں: TP = 8, TN = 6, FP = 4, FN = 2",Hard,2,PRO,1
