question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_cs_ch5_lq_007,1,5.2.2 Choosing Data Sources and Assessing Data Quality,Long,cause_effect,"Explain how reliable, accurate, relevant, and recent data sources are selected. Discuss data quality, data bias, their effects on decisions, and the measures used to reduce bias.",وضاحت کریں کہ reliable، accurate، relevant اور recent data sources کا انتخاب کس طرح کیا جاتا ہے۔ data quality، data bias، فیصلوں پر ان کے اثرات، اور bias کم کرنے کے طریقوں پر بحث کریں۔,Medium,5,ULTRA,1
sep_10_cs_ch5_005,1,5.2.3 Cleaning and Validating Data,Topic,topic_separator,,,,,,1
q_10_cs_ch5_lq_008,1,5.2.3 Cleaning and Validating Data,Long,process_procedure,"Explain data cleaning and validation. Describe missing values, duplicate entries, inconsistent formats, spelling mistakes, and outliers, and state how each error can be corrected or handled.",data cleaning اور validation کی وضاحت کریں۔ missing values، duplicate entries، inconsistent formats، spelling mistakes اور outliers بیان کریں، اور لکھیں کہ ہر error کو کس طرح درست یا handle کیا جا سکتا ہے۔,Medium,5,ULTRA,1
sep_10_cs_ch5_006,1,5.2.4–5.2.5 Analyzing and Interpreting Data,Topic,topic_separator,,,,,,1
q_10_cs_ch5_lq_009,1,5.2.4–5.2.5 Analyzing and Interpreting Data,Long,explain,"Explain the processes of analyzing and interpreting data. Describe how summaries, group comparisons, patterns, counts, averages, frequencies, trends, and conclusions support evidence-based decisions.",data analyze اور interpret کرنے کے processes کی وضاحت کریں۔ بیان کریں کہ summaries، group comparisons، patterns، counts، averages، frequencies، trends اور conclusions evidence-based decisions میں کس طرح مدد دیتے ہیں۔,Medium,5,ULTRA,1
sep_10_cs_ch5_007,1,5.2.6 Visualizing and Communicating Results,Topic,topic_separator,,,,,,1
q_10_cs_ch5_lq_010,1,5.2.6 Visualizing and Communicating Results,Long,compare,"Give a detailed comparison of Bar Charts, Pie Charts, and Line Charts. Explain the purpose of each chart and provide a suitable data example for each type.",Bar Charts، Pie Charts اور Line Charts کا تفصیلی موازنہ کریں۔ ہر chart کا مقصد واضح کریں اور ہر قسم کے لیے مناسب data example دیں۔,Medium,5,PRO,1
q_10_cs_ch5_lq_011,1,5.2.6 Visualizing and Communicating Results,Long,discuss,"Explain the importance of data visualization and effective communication of results. Discuss how properly selected, simple, clean, and labelled charts help present patterns, comparisons, and changes clearly.",data visualization اور results کی effective communication کی اہمیت کی وضاحت کریں۔ بحث کریں کہ درست طور پر منتخب کیے گئے simple، clean اور labelled charts patterns، comparisons اور changes کو واضح طور پر پیش کرنے میں کس طرح مدد دیتے ہیں۔,Easy,5,ELITE,1
sep_10_cs_ch5_008,1,5.3 Tools for Visualization,Topic,topic_separator,,,,,,1
q_10_cs_ch5_lq_012,1,5.3 Tools for Visualization,Long,process_procedure,"Describe the procedure for creating a chart in Google Sheets or Microsoft Excel. Include data entry, data-range selection, chart insertion, chart-type selection, and chart customization.",Google Sheets یا Microsoft Excel میں chart بنانے کا طریقہ بیان کریں۔ اس میں data entry، data-range selection، chart insertion، chart-type selection اور chart customization شامل کریں۔,Medium,5,ELITE,1
sep_10_cs_ch5_009,1,5.4 Databases and Storing Data,Topic,topic_separator,,,,,,1
q_10_cs_ch5_lq_013,1,5.4 Databases and Storing Data,Long,compare,"Differentiate between spreadsheets and databases. Explain database tables, records, and fields, and discuss why databases are more suitable for large or multi-user datasets.",spreadsheets اور databases میں فرق بیان کریں۔ database tables، records اور fields کی وضاحت کریں، اور بحث کریں کہ databases بڑے یا multi-user datasets کے لیے زیادہ موزوں کیوں ہوتے ہیں۔,Medium,5,ULTRA,1
q_10_cs_ch5_lq_014,1,"5.4.1 Database, DBMS, and SQL",Long,compare,"Differentiate between a Database Management System (DBMS) and Structured Query Language (SQL). Explain the role of each in creating, managing, storing, retrieving, and modifying database records.",Database Management System (DBMS) اور Structured Query Language (SQL) میں فرق بیان کریں۔ database records کو create، manage، store، retrieve اور modify کرنے میں ہر ایک کا کردار واضح کریں۔,Medium,5,PRO,1
q_10_cs_ch5_lq_015,1,5.4.1 SQL Queries,Long,algorithm_explanation,Write an SQL query to retrieve all data of the student whose roll number is 15 from a student table. Also explain the purpose of the SELECT and WHERE clauses used in the query.,student table سے اس student کا تمام data retrieve کرنے کے لیے SQL query لکھیں جس کا roll number 15 ہے۔ مزید query میں استعمال ہونے والے SELECT اور WHERE clauses کا مقصد واضح کریں۔,Medium,5,PRO,1
