question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch1_sq_017,1,1.2 States of Matter,list_state,(a) The properties of a liquid crystal lie between which two states? (b) Name the material that is a single layer of carbon atoms arranged in a hexagonal pattern.,(الف) مائع قلم کی خصوصیات کن دو حالتوں کے درمیان ہوتی ہیں۔ (ب) نام یا شناخت لکھیں: کون سا مادّہ کاربن ایٹموں کی ایک تہہ پر مشتمل ہوتا ہے جو مسدسی نمونے میں ترتیب پاتے ہیں۔,Easy,2,PRO,1
q_9_chem_ch1_sq_018,1,1.2 States of Matter,list_state,Which observation best indicates the gaseous state rather than the liquid state?,نام یا شناخت لکھیں: کون سا مشاہدہ مائع کے بجائے گیس کی حالت کی بہترین نشاندہی کرتا ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,"1.3 Element, Compound and Mixture",topic_separator,,,,,,1
q_9_chem_ch1_sq_019,1,"1.3 Element, Compound and Mixture",list_state,(a) Name the simplest form of matter that cannot be broken into simpler substances by chemical means and write one defining feature (b) Explain why Concrete mixture is classified as a heterogeneous mixture.,(الف) مادّے کی وہ سادہ ترین شکل کون سی ہے جسے کیمیائی طریقے سے مزید سادہ مادّوں میں تقسیم نہیں کیا جا سکتا۔ (ب) باب کی درج ذیل میں سے کون سا غیر یکساں آمیزہ ہے۔,Medium,2,PRO,1
q_9_chem_ch1_sq_020,1,"1.3 Element, Compound and Mixture",list_state,Which statement correctly describes a compound?,مرکب کی درست وضاحت کون سی ہے؟,Medium,2,PRO,1
q_9_chem_ch1_sq_021,1,"1.3 Element, Compound and Mixture",list_state,Which statement correctly describes a mixture?,آمیزے کی درست وضاحت کون سی ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,1.4 Allotropic Forms of Substances,topic_separator,,,,,,1
q_9_chem_ch1_sq_022,1,1.4 Allotropic Forms of Substances,definition_function,Define allotropy and state one related characteristic or function.,الوٹروپی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch1_sq_023,1,1.4 Allotropic Forms of Substances,list_state,List the set that contains the three main allotropic forms of carbon given Also state one supporting reason or feature.,دی گئی کاربن کی تین بنیادی الوٹروپک شکلوں کا درست مجموعہ کون سا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch1_sq_024,1,1.4 Allotropic Forms of Substances,explain_reason,Why can graphite act as a lubricant?,گریفائٹ بطور لبریکینٹ کیوں استعمال ہو سکتا ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,"1.6 Solution, Colloidal Solution and Suspension",topic_separator,,,,,,1
q_9_chem_ch1_sq_025,1,"1.6 Solution, Colloidal Solution and Suspension",list_state,(a) In which mixture are solute particles completely homogenized in the solvent and pass through filter paper? (b) Name the mixture that has visible particles that settle on standing and are retained by filter paper.,(الف) نام یا شناخت لکھیں: کس آمیزے میں حل شدہ مادّے کے ذرّات محلل میں مکمل یکساں ہو جاتے ہیں اور فلٹر پیپر سے گزر جاتے ہیں۔ (ب) نام یا شناخت لکھیں: کس آمیزے میں نظر آنے والے ذرّات کچھ دیر کھڑا رکھنے پر بیٹھ جاتے ہیں اور فلٹر پیپر پر رک جاتے ہیں۔,Easy,2,PRO,1
q_9_chem_ch1_sq_026,1,"1.6 Solution, Colloidal Solution and Suspension",cause_effect,How do colloidal particles behave on standing and filtration?,کھڑا رکھنے اور فلٹریشن کے دوران کولائیڈل ذرّات کا رویّہ کیا ہوتا ہے؟,Medium,2,ULTRA,1
q_9_chem_ch1_sq_027,1,"1.6 Solution, Colloidal Solution and Suspension",features_characteristics,Name the liquid that is a colloidal solution Also state one supporting reason or feature.,نام یا شناخت لکھیں: کون سا مائع کولائیڈل محلول ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.7 Formation of Saturated and Unsaturated Solutions,topic_separator,,,,,,1
q_9_chem_ch1_sq_028,1,1.7 Formation of Saturated and Unsaturated Solutions,definition_function,Define an unsaturated solution and state one related characteristic or function.,غیر سیر شدہ محلول کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch1_sq_029,1,1.7 Formation of Saturated and Unsaturated Solutions,definition_function,Define a saturated solution and state one related characteristic or function.,سیر شدہ محلول کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,1.8 Effect of Temperature on Solubility,topic_separator,,,,,,1
q_9_chem_ch1_sq_030,1,1.8 Effect of Temperature on Solubility,process_steps,How is solubility defined?,حل پذیری کی تعریف کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch1_sq_031,1,1.8 Effect of Temperature on Solubility,concept_explanation,What generally happens to the solubility of gases in water when temperature increases?,درجہ حرارت بڑھنے پر پانی میں گیسوں کی حل پذیری عموماً کیا ہوتی ہے؟,Medium,2,ULTRA,1
q_9_chem_ch1_sq_032,1,1.8 Effect of Temperature on Solubility,explain_reason,Why are soda-water bottles kept refrigerated?,سوڈا واٹر کی بوتلیں ٹھنڈی کیوں رکھی جاتی ہیں؟,Hard,2,PRO,1
q_9_chem_ch1_sq_033,1,1.8 Effect of Temperature on Solubility,explain_reason,Why can potassium nitrate be purified by crystallization more readily than sodium chloride?,پوٹاشیم نائٹریٹ کو سوڈیم کلورائیڈ کے مقابلے میں قلمی عمل سے زیادہ آسانی سے خالص کیوں کیا جا سکتا ہے؟,Hard,2,PRO,1
