question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch5_009,1,5.2 Enthalpy and Enthalpy Change,Remember,What is standard enthalpy change of a reaction?,تعامل کی معیاری اینٹھالپی تبدیلی کیا ہے؟,Enthalpy change when reactants and products are in standard states / اینٹھالپی کی تبدیلی جب عامل اور حاصل مادّے معیاری حالتوں میں ہوں,Heat measured at any unknown condition / نامعلوم حالت میں ناپی گئی حرارت,Mass change during reaction / تعامل کے دوران کمیت کی تبدیلی,Activation energy of a catalyst / عمل انگیز کی فعالی توانائی,A | Enthalpy change when reactants and products are in standard states / اینٹھالپی کی تبدیلی جب عامل اور حاصل مادّے معیاری حالتوں میں ہوں,Medium,1,ULTRA,1
q_9_chem_ch5_010,1,5.2 Enthalpy and Enthalpy Change,Understand,What does a negative value of ΔH indicate?,ΔH کی منفی قدر کیا ظاہر کرتی ہے؟,An endothermic reaction / حرارت جذب کرنے والا تعامل,No energy change / توانائی میں کوئی تبدیلی نہیں,A reversible reaction only / صرف قابلِ واپسی تعامل,An exothermic reaction / حرارت خارج کرنے والا تعامل,D | An exothermic reaction / حرارت خارج کرنے والا تعامل,Medium,1,PRO,1
q_9_chem_ch5_011,1,5.2 Enthalpy and Enthalpy Change,Understand,What does a positive value of ΔH indicate?,ΔH کی مثبت قدر کیا ظاہر کرتی ہے؟,An exothermic reaction / حرارت خارج کرنے والا تعامل,An endothermic reaction / حرارت جذب کرنے والا تعامل,No bond breaking / کوئی بند نہیں ٹوٹتا,A catalyst is absent / عمل انگیز موجود نہیں,B | An endothermic reaction / حرارت جذب کرنے والا تعامل,Medium,1,PRO,1
TOPIC_SEP,1,5.3 Exothermic and Endothermic Reactions,Topic,,,,,,,,,,,1
q_9_chem_ch5_012,1,5.3 Exothermic and Endothermic Reactions,Remember,What is an exothermic reaction?,حرارت خارج کرنے والا تعامل کیا ہے؟,A reaction that absorbs heat from the surroundings / ایسا تعامل جو گرد و پیش سے حرارت جذب کرے,A reaction with no products / ایسا تعامل جس میں حاصل مادّے نہ ہوں,A reaction that releases heat to the surroundings / ایسا تعامل جو گرد و پیش کو حرارت دیتا ہے,A reaction that always stops immediately / ایسا تعامل جو ہمیشہ فوراً رک جائے,C | A reaction that releases heat to the surroundings / ایسا تعامل جو گرد و پیش کو حرارت دیتا ہے,Easy,1,PRO,1
q_9_chem_ch5_013,1,5.3 Exothermic and Endothermic Reactions,Remember,What is an endothermic reaction?,حرارت جذب کرنے والا تعامل کیا ہے؟,A reaction that always releases heat / ایسا تعامل جو ہمیشہ حرارت خارج کرے,A reaction without reactants / ایسا تعامل جس میں عامل مادّے نہ ہوں,A reaction with negative mass / منفی کمیت والا تعامل,A reaction that absorbs heat from the surroundings / ایسا تعامل جو گرد و پیش سے حرارت جذب کرے,D | A reaction that absorbs heat from the surroundings / ایسا تعامل جو گرد و پیش سے حرارت جذب کرے,Easy,1,PRO,1
q_9_chem_ch5_014,1,5.3 Exothermic and Endothermic Reactions,Understand,How does the temperature of the surroundings usually change during an exothermic reaction?,حرارت خارج کرنے والے تعامل کے دوران گرد و پیش کا درجہ حرارت عموماً کیسے بدلتا ہے؟,It increases / یہ بڑھتا ہے,It decreases / یہ کم ہوتا ہے,It always becomes 0°C / یہ ہمیشہ 0°C ہو جاتا ہے,It is unrelated to heat flow / اس کا حرارتی بہاؤ سے کوئی تعلق نہیں,A | It increases / یہ بڑھتا ہے,Easy,1,ULTRA,1
q_9_chem_ch5_015,1,5.3 Exothermic and Endothermic Reactions,Understand,How does the temperature of the surroundings usually change during an endothermic reaction?,حرارت جذب کرنے والے تعامل کے دوران گرد و پیش کا درجہ حرارت عموماً کیسے بدلتا ہے؟,It increases / یہ بڑھتا ہے,It becomes infinite / یہ لامحدود ہو جاتا ہے,It decreases / یہ کم ہوتا ہے,It cannot change / یہ بدل نہیں سکتا,C | It decreases / یہ کم ہوتا ہے,Easy,1,ULTRA,1
q_9_chem_ch5_016,1,5.3 Exothermic and Endothermic Reactions,Apply,"When NaOH and HCl are mixed and the temperature rises, how should the reaction be classified?",NaOH اور HCl ملانے پر درجہ حرارت بڑھ جائے تو تعامل کی درجہ بندی کیا ہوگی؟,Endothermic with positive ΔH / حرارت جذب کرنے والا، مثبت ΔH کے ساتھ,Exothermic with negative ΔH / حرارت خارج کرنے والا، منفی ΔH کے ساتھ,Endothermic with negative ΔH / حرارت جذب کرنے والا، منفی ΔH کے ساتھ,Exothermic with positive ΔH / حرارت خارج کرنے والا، مثبت ΔH کے ساتھ,B | Exothermic with negative ΔH / حرارت خارج کرنے والا، منفی ΔH کے ساتھ,Medium,1,PRO,1
q_9_chem_ch5_017,1,5.3 Exothermic and Endothermic Reactions,Apply,Is melting of ice exothermic or endothermic?,برف کا پگھلنا حرارت خارج کرنے والا ہے یا جذب کرنے والا؟,Exothermic / حرارت خارج کرنے والا,Endothermic / حرارت جذب کرنے والا,Neither / کوئی نہیں,Always reversible without heat / ہمیشہ بغیر حرارت کے قابلِ واپسی,B | Endothermic / حرارت جذب کرنے والا,Easy,1,ULTRA,1
q_9_chem_ch5_018,1,5.3 Exothermic and Endothermic Reactions,Apply,Is condensation of water vapour exothermic or endothermic?,آبی بخارات کا تکاثف حرارت خارج کرنے والا ہے یا جذب کرنے والا؟,Endothermic / حرارت جذب کرنے والا,Neither / کوئی نہیں,Only photochemical / صرف ضیائی کیمیائی,Exothermic / حرارت خارج کرنے والا,D | Exothermic / حرارت خارج کرنے والا,Medium,1,ULTRA,1
q_9_chem_ch5_019,1,5.3 Exothermic and Endothermic Reactions,Understand,Why is bond breaking an endothermic process?,بند توڑنا حرارت جذب کرنے والا عمل کیوں ہے؟,Energy must be supplied to overcome attractive forces / قوتِ کشش پر قابو پانے کے لیے توانائی دینی پڑتی ہے,Energy is always released when bonds break / بند ٹوٹنے پر ہمیشہ توانائی خارج ہوتی ہے,Atoms lose all mass / ایٹم تمام کمیت کھو دیتے ہیں,Products have no energy / حاصل مادّوں میں توانائی نہیں ہوتی,A | Energy must be supplied to overcome attractive forces / قوتِ کشش پر قابو پانے کے لیے توانائی دینی پڑتی ہے,Medium,1,PRO,1
q_9_chem_ch5_020,1,5.3 Exothermic and Endothermic Reactions,Understand,Why is bond formation an exothermic process?,بند بننا حرارت خارج کرنے والا عمل کیوں ہے؟,Energy must always be absorbed to form bonds / بند بنانے کے لیے ہمیشہ توانائی جذب ہوتی ہے,Nuclei disappear / مرکزے غائب ہو جاتے ہیں,Energy is released when atoms form a more stable bonded state / ایٹم زیادہ مستحکم بندھی حالت بناتے وقت توانائی خارج کرتے ہیں,Electrons become neutrons / الیکٹران نیوٹران بن جاتے ہیں,C | Energy is released when atoms form a more stable bonded state / ایٹم زیادہ مستحکم بندھی حالت بناتے وقت توانائی خارج کرتے ہیں,Medium,1,PRO,1
q_9_chem_ch5_021,1,5.3 Exothermic and Endothermic Reactions,Analyze,"When weaker bonds are broken and stronger bonds are formed, what is the overall nature of the reaction?",جب کمزور بند ٹوٹیں اور زیادہ مضبوط بند بنیں تو مجموعی تعامل کی نوعیت کیا ہوگی؟,Endothermic / حرارت جذب کرنے والا,Exothermic / حرارت خارج کرنے والا,No energy change / توانائی کی کوئی تبدیلی نہیں,Impossible to predict from bonds / بندوں سے اندازہ ممکن نہیں,B | Exothermic / حرارت خارج کرنے والا,Hard,1,PRO,1
q_9_chem_ch5_022,1,5.3 Exothermic and Endothermic Reactions,Analyze,Why can an exothermic reaction still require an initial energy input?,حرارت خارج کرنے والے تعامل کو بھی ابتدا میں توانائی کیوں درکار ہو سکتی ہے؟,Reactants must first overcome activation energy / عامل مادّوں کو پہلے فعالی توانائی پر قابو پانا ہوتا ہے,Exothermic reactions absorb more heat than they release / ایسے تعاملات خارج کرنے سے زیادہ حرارت جذب کرتے ہیں,Products have no bonds / حاصل مادّوں میں بند نہیں ہوتے,The catalyst increases the energy barrier / عمل انگیز توانائی کی رکاوٹ بڑھاتا ہے,A | Reactants must first overcome activation energy / عامل مادّوں کو پہلے فعالی توانائی پر قابو پانا ہوتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,5.4 Activation Energy and Transition State,Topic,,,,,,,,,,,1
q_9_chem_ch5_023,1,5.4 Activation Energy and Transition State,Remember,What is activation energy?,فعالی توانائی کیا ہے؟,Total energy of all products / تمام حاصل مادّوں کی کل توانائی,Energy stored only in the container / صرف برتن میں محفوظ توانائی,Mass lost during reaction / تعامل میں ضائع ہونے والی کمیت,Minimum energy needed for reactant particles to reach the transition state / عامل ذرّات کو عبوری حالت تک پہنچنے کے لیے درکار کم از کم توانائی,D | Minimum energy needed for reactant particles to reach the transition state / عامل ذرّات کو عبوری حالت تک پہنچنے کے لیے درکار کم از کم توانائی,Easy,1,PRO,1
q_9_chem_ch5_024,1,5.4 Activation Energy and Transition State,Remember,What is the transition state?,عبوری حالت کیا ہے؟,The final stable product only / صرف آخری مستحکم حاصل مادّہ,The initial temperature / ابتدائی درجہ حرارت,"A high-energy, unstable arrangement formed during a reaction / تعامل کے دوران بننے والی بلند توانائی اور غیر مستحکم ترتیب",The catalyst before reaction / تعامل سے پہلے عمل انگیز,"C | A high-energy, unstable arrangement formed during a reaction / تعامل کے دوران بننے والی بلند توانائی اور غیر مستحکم ترتیب",Medium,1,PRO,1
q_9_chem_ch5_025,1,5.4 Activation Energy and Transition State,Understand,What happens when reacting particles collide with insufficient energy?,اگر تعامل کرنے والے ذرّات ناکافی توانائی سے ٹکرائیں تو کیا ہوتا ہے؟,No successful reaction occurs / کامیاب تعامل نہیں ہوتا,Products always form immediately / حاصل مادّے فوراً بن جاتے ہیں,Activation energy becomes zero / فعالی توانائی صفر ہو جاتی ہے,All bonds become metallic / تمام بند دھاتی بن جاتے ہیں,A | No successful reaction occurs / کامیاب تعامل نہیں ہوتا,Medium,1,ULTRA,1
q_9_chem_ch5_026,1,5.4 Activation Energy and Transition State,Remember,What does an energy profile diagram show?,توانائی پروفائل خاکہ کیا دکھاتا ہے؟,Only the colour of reactants / صرف عامل مادّوں کا رنگ,Only atomic numbers / صرف ایٹمی اعداد,The shape of the vessel / برتن کی شکل,Energy changes along the path of a reaction / تعامل کے راستے میں توانائی کی تبدیلیاں,D | Energy changes along the path of a reaction / تعامل کے راستے میں توانائی کی تبدیلیاں,Easy,1,ULTRA,1
q_9_chem_ch5_027,1,5.4 Activation Energy and Transition State,Understand,"In an exothermic energy profile, how do product and reactant energies compare?",حرارت خارج کرنے والے توانائی پروفائل میں حاصل اور عامل مادّوں کی توانائی کا موازنہ کیا ہے؟,Products have higher energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے زیادہ ہوتی ہے,Products have lower energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے کم ہوتی ہے,Both have exactly zero energy / دونوں کی توانائی بالکل صفر ہوتی ہے,Reactants have no energy / عامل مادّوں میں توانائی نہیں ہوتی,B | Products have lower energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے کم ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch5_028,1,5.4 Activation Energy and Transition State,Understand,"In an endothermic energy profile, how do product and reactant energies compare?",حرارت جذب کرنے والے توانائی پروفائل میں حاصل اور عامل مادّوں کی توانائی کا موازنہ کیا ہے؟,Products have lower energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے کم ہوتی ہے,Both have equal energy in every case / ہر حالت میں دونوں کی توانائی برابر ہوتی ہے,Products have higher energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے زیادہ ہوتی ہے,Products have no bonds / حاصل مادّوں میں بند نہیں ہوتے,C | Products have higher energy than reactants / حاصل مادّوں کی توانائی عامل مادّوں سے زیادہ ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch5_029,1,5.4 Activation Energy and Transition State,Analyze,Why does the conversion of diamond to graphite not occur readily even though ΔH is negative?,اگرچہ ΔH منفی ہے پھر بھی ہیرے کا گریفائٹ میں تبدیل ہونا آسانی سے کیوں نہیں ہوتا؟,Graphite has no carbon atoms / گریفائٹ میں کاربن ایٹم نہیں ہوتے,Diamond has lower mass number / ہیرے کا کمیتی عدد کم ہے,The reaction is impossible by conservation of mass / قانونِ بقائے کمیت کے مطابق تعامل ناممکن ہے,The reaction has a very high activation energy / تعامل کی فعالی توانائی بہت زیادہ ہے,D | The reaction has a very high activation energy / تعامل کی فعالی توانائی بہت زیادہ ہے,Hard,1,PRO,1
TOPIC_SEP,1,5.5 Catalysts,Topic,,,,,,,,,,,1
q_9_chem_ch5_030,1,5.5 Catalysts,Remember,How does a catalyst increase reaction rate?,عمل انگیز تعامل کی رفتار کیسے بڑھاتا ہے؟,By providing a pathway with lower activation energy / کم فعالی توانائی والا متبادل راستہ فراہم کر کے,By increasing the enthalpy change / اینٹھالپی تبدیلی بڑھا کر,By becoming a permanent product / مستقل حاصل مادّہ بن کر,By increasing atomic masses / ایٹمی کمیتیں بڑھا کر,A | By providing a pathway with lower activation energy / کم فعالی توانائی والا متبادل راستہ فراہم کر کے,Easy,1,PRO,1
q_9_chem_ch5_031,1,5.5 Catalysts,Understand,Does a catalyst change the enthalpy change of a reaction?,کیا عمل انگیز تعامل کی اینٹھالپی تبدیلی بدلتا ہے؟,"Yes, it always makes ΔH zero / ہاں، یہ ہمیشہ ΔH کو صفر کرتا ہے","Yes, it reverses the sign of ΔH / ہاں، یہ ΔH کی علامت الٹ دیتا ہے","No, it changes the pathway but not ΔH / نہیں، یہ راستہ بدلتا ہے مگر ΔH نہیں",It changes product formulas / یہ حاصل مادّوں کے فارمولے بدل دیتا ہے,"C | No, it changes the pathway but not ΔH / نہیں، یہ راستہ بدلتا ہے مگر ΔH نہیں",Medium,1,PRO,1
q_9_chem_ch5_032,1,5.5 Catalysts,Understand,What happens to the transition-state energy in the presence of a catalyst?,عمل انگیز کی موجودگی میں عبوری حالت کی توانائی کے ساتھ کیا ہوتا ہے؟,It becomes infinitely high / یہ لامحدود زیادہ ہو جاتی ہے,It becomes lower / یہ کم ہو جاتی ہے,It remains necessarily identical / یہ لازماً یکساں رہتی ہے,It becomes equal to zero in every reaction / ہر تعامل میں صفر ہو جاتی ہے,B | It becomes lower / یہ کم ہو جاتی ہے,Medium,1,ULTRA,1
q_9_chem_ch5_033,1,5.5 Catalysts,Analyze,Two reactions have the same ΔH but different activation energies. Which one is faster at the same temperature?,دو تعاملات کا ΔH یکساں مگر فعالی توانائیاں مختلف ہیں۔ ایک ہی درجہ حرارت پر کون سا تیز ہوگا؟,The reaction with higher activation energy / زیادہ فعالی توانائی والا تعامل,The reaction with lower activation energy / کم فعالی توانائی والا تعامل,Both must have identical rates / دونوں کی رفتار لازماً یکساں ہوگی,The reaction with heavier products only / صرف بھاری حاصل مادّوں والا تعامل,B | The reaction with lower activation energy / کم فعالی توانائی والا تعامل,Hard,1,PRO,1
TOPIC_SEP,1,5.5 Aerobic and Anaerobic Respiration,Topic,,,,,,,,,,,1
q_9_chem_ch5_034,1,5.5 Aerobic and Anaerobic Respiration,Remember,What is aerobic respiration?,ہوائی تنفس کیا ہے؟,Breakdown of food without oxygen only / صرف آکسیجن کے بغیر غذا کا ٹوٹنا,Formation of glucose from carbon dioxide / کاربن ڈائی آکسائیڈ سے گلوکوز بننا,Absorption of heat by muscles / عضلات کا حرارت جذب کرنا,Breakdown of food in the presence of oxygen to release energy / آکسیجن کی موجودگی میں غذا کا ٹوٹنا اور توانائی کا اخراج,D | Breakdown of food in the presence of oxygen to release energy / آکسیجن کی موجودگی میں غذا کا ٹوٹنا اور توانائی کا اخراج,Easy,1,PRO,1
q_9_chem_ch5_035,1,5.5 Aerobic and Anaerobic Respiration,Remember,What are the main products of aerobic respiration?,ہوائی تنفس کے بنیادی حاصل مادّے کیا ہیں؟,"Carbon dioxide, water and energy (ATP) / کاربن ڈائی آکسائیڈ، پانی اور توانائی (ATP)",Ethanol only / صرف ایتھانول,Oxygen and glucose / آکسیجن اور گلوکوز,Nitrogen and water / نائٹروجن اور پانی,"A | Carbon dioxide, water and energy (ATP) / کاربن ڈائی آکسائیڈ، پانی اور توانائی (ATP)",Easy,1,PRO,1
q_9_chem_ch5_036,1,5.5 Aerobic and Anaerobic Respiration,Remember,What is anaerobic respiration?,بے ہوائی تنفس کیا ہے؟,Respiration using excess oxygen / زیادہ آکسیجن کے ساتھ تنفس,Production of oxygen from water / پانی سے آکسیجن بنانا,Release of energy from food without oxygen / آکسیجن کے بغیر غذا سے توانائی کا اخراج,A purely physical change / خالص طبعی تبدیلی,C | Release of energy from food without oxygen / آکسیجن کے بغیر غذا سے توانائی کا اخراج,Easy,1,PRO,1
q_9_chem_ch5_037,1,5.5 Aerobic and Anaerobic Respiration,Apply,Which products are associated with anaerobic respiration in yeast?,خمیر میں بے ہوائی تنفس کے ساتھ کون سے حاصل مادّے وابستہ ہیں؟,Only water and oxygen / صرف پانی اور آکسیجن,"Ethanol, carbon dioxide and ATP / ایتھانول، کاربن ڈائی آکسائیڈ اور ATP",Glucose and nitrogen / گلوکوز اور نائٹروجن,Sodium chloride and ATP / سوڈیم کلورائیڈ اور ATP,"B | Ethanol, carbon dioxide and ATP / ایتھانول، کاربن ڈائی آکسائیڈ اور ATP",Medium,1,PRO,1
q_9_chem_ch5_038,1,5.5 Aerobic and Anaerobic Respiration,Understand,What is the role of glycogen in the body according to the chapter context?,باب کے تناظر میں جسم میں گلائیکوجن کا کیا کردار ہے؟,It acts as a stored source of energy / یہ محفوظ توانائی کے ذخیرے کے طور پر کام کرتا ہے,It is a radioactive isotope / یہ تابکار آئسوٹوپ ہے,It is a metal catalyst / یہ دھاتی عمل انگیز ہے,It neutralizes all acids / یہ تمام تیزابوں کو بے اثر کرتا ہے,A | It acts as a stored source of energy / یہ محفوظ توانائی کے ذخیرے کے طور پر کام کرتا ہے,Medium,1,ULTRA,1
q_9_chem_ch5_039,1,5.5 Aerobic and Anaerobic Respiration,Understand,What is a major role of lipids in the body?,جسم میں لپڈز کا اہم کردار کیا ہے؟,Providing atomic number / ایٹمی عدد مہیا کرنا,Acting as noble gases / خامل گیسوں کی طرح کام کرنا,Producing metal ions / دھاتی آئن پیدا کرنا,Long-term energy storage / طویل مدتی توانائی کا ذخیرہ,D | Long-term energy storage / طویل مدتی توانائی کا ذخیرہ,Medium,1,ULTRA,1
q_9_chem_ch5_040,1,5.5 Aerobic and Anaerobic Respiration,Analyze,Why does lightning enable nitrogen and oxygen in air to react?,بجلی چمکنے سے ہوا کی نائٹروجن اور آکسیجن کیوں تعامل کرتی ہیں؟,It lowers their atomic numbers / یہ ان کے ایٹمی اعداد کم کرتی ہے,It converts them into liquids first / یہ پہلے انہیں مائعات میں بدلتی ہے,It supplies enough energy to overcome the high activation energy / یہ زیادہ فعالی توانائی پر قابو پانے کے لیے کافی توانائی فراہم کرتی ہے,It removes all electrons permanently / یہ تمام الیکٹران مستقل طور پر نکال دیتی ہے,C | It supplies enough energy to overcome the high activation energy / یہ زیادہ فعالی توانائی پر قابو پانے کے لیے کافی توانائی فراہم کرتی ہے,Hard,1,PRO,1
q_9_chem_ch5_041,1,5.5 Aerobic and Anaerobic Respiration,Analyze,Why does a methane–oxygen mixture start reacting after a burning match is introduced?,میتھین اور آکسیجن کا آمیزہ جلتی تیلی دکھانے پر تعامل کیوں شروع کرتا ہے؟,The flame supplies activation energy / شعلہ فعالی توانائی فراہم کرتا ہے,The match changes methane into a catalyst / تیلی میتھین کو عمل انگیز بناتی ہے,Oxygen becomes a metal / آکسیجن دھات بن جاتی ہے,The reaction has no energy barrier / تعامل میں توانائی کی کوئی رکاوٹ نہیں,A | The flame supplies activation energy / شعلہ فعالی توانائی فراہم کرتا ہے,Hard,1,PRO,1
