question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch2_019,1,2.1 Bohr Atomic Model and Shells,Remember,What is the name of the shell nearest to the nucleus?,مرکزے کے سب سے قریب خول کا نام کیا ہے؟,K shell or first shell / K خول یا پہلا خول,L shell or fourth shell / L خول یا چوتھا خول,M shell or fifth shell / M خول یا پانچواں خول,N shell or nucleus / N خول یا مرکزہ,A | K shell or first shell / K خول یا پہلا خول,Easy,1,ULTRA,1
q_9_chem_ch2_020,1,2.1 Bohr Atomic Model and Shells,Remember,How many subshells are present in the second shell (n = 2)?,دوسرے خول (n = 2) میں کتنے ذیلی خول ہوتے ہیں؟,1,3,2,4,C | 2,Easy,1,ULTRA,1
q_9_chem_ch2_021,1,2.1 Bohr Atomic Model and Shells,Remember,Which subshells are present in the third shell?,تیسرے خول میں کون سے ذیلی خول موجود ہوتے ہیں؟,s only,"s, p and d",s and p only,"s, p, d and f","B | s, p and d",Easy,1,ULTRA,1
q_9_chem_ch2_022,1,2.1 Bohr Atomic Model and Shells,Apply,What is the maximum number of electrons that can be accommodated in the third shell?,تیسرے خول میں زیادہ سے زیادہ کتنے الیکٹران سما سکتے ہیں؟,18,8,10,32,A | 18,Medium,1,PRO,1
TOPIC_SEP,1,2.2 Atomic Number and Mass Number,Topic,,,,,,,,,,,1
q_9_chem_ch2_023,1,2.2 Atomic Number and Mass Number,Remember,What is atomic number?,ایٹمی عدد کیا ہے؟,Number of neutrons in the nucleus / مرکزے میں نیوٹرانوں کی تعداد,Sum of electrons and neutrons / الیکٹرانوں اور نیوٹرانوں کا مجموعہ,Mass of one mole / ایک مول کی کمیت,Number of protons in the nucleus / مرکزے میں پروٹانوں کی تعداد,D | Number of protons in the nucleus / مرکزے میں پروٹانوں کی تعداد,Easy,1,PRO,1
q_9_chem_ch2_024,1,2.2 Atomic Number and Mass Number,Understand,Why is atomic number unique for each element?,ہر عنصر کے لیے ایٹمی عدد منفرد کیوں ہوتا ہے؟,It changes with physical state / یہ طبعی حالت کے ساتھ بدلتا ہے,It equals the number of isotopes / یہ آئسوٹوپس کی تعداد کے برابر ہوتا ہے,It equals the characteristic number of protons in its nucleus / یہ اس کے مرکزے میں مخصوص پروٹانوں کی تعداد کے برابر ہوتا ہے,It depends on temperature / یہ درجہ حرارت پر منحصر ہوتا ہے,C | It equals the characteristic number of protons in its nucleus / یہ اس کے مرکزے میں مخصوص پروٹانوں کی تعداد کے برابر ہوتا ہے,Medium,1,PRO,1
q_9_chem_ch2_025,1,2.2 Atomic Number and Mass Number,Remember,What is mass number or nucleon number?,کمیتی عدد یا نیوکلیون عدد کیا ہے؟,Total number of protons and neutrons in the nucleus / مرکزے میں پروٹانوں اور نیوٹرانوں کی کل تعداد,Only the number of electrons / صرف الیکٹرانوں کی تعداد,Only the number of protons / صرف پروٹانوں کی تعداد,Relative mass of one mole / ایک مول کی نسبتی کمیت,A | Total number of protons and neutrons in the nucleus / مرکزے میں پروٹانوں اور نیوٹرانوں کی کل تعداد,Easy,1,PRO,1
q_9_chem_ch2_026,1,2.2 Atomic Number and Mass Number,Apply,An atom has atomic number 8 and mass number 16. How many neutrons does it contain?,ایک ایٹم کا ایٹمی عدد 8 اور کمیتی عدد 16 ہے۔ اس میں کتنے نیوٹران ہیں؟,16,24,0,8,D | 8,Medium,1,PRO,1
q_9_chem_ch2_027,1,2.2 Atomic Number and Mass Number,Understand,An electrically neutral atom contains equal numbers of which particles?,برقی طور پر غیر جانبدار ایٹم میں کن ذرّات کی تعداد برابر ہوتی ہے؟,Protons and neutrons / پروٹان اور نیوٹران,Protons and electrons / پروٹان اور الیکٹران,Electrons and neutrons / الیکٹران اور نیوٹران,Shells and protons / خول اور پروٹان,B | Protons and electrons / پروٹان اور الیکٹران,Easy,1,PRO,1
q_9_chem_ch2_028,1,2.2 Atomic Number and Mass Number,Remember,What is a positively charged ion called?,مثبت بار والے آئن کو کیا کہتے ہیں؟,Anion / اینائن,Isotope / آئسوٹوپ,Cation / کیٹائن,Neutron / نیوٹران,C | Cation / کیٹائن,Easy,1,ULTRA,1
q_9_chem_ch2_029,1,2.2 Atomic Number and Mass Number,Understand,How is a cation formed from a neutral atom?,غیر جانبدار ایٹم سے کیٹائن کیسے بنتا ہے؟,By gaining neutrons only / صرف نیوٹران حاصل کرنے سے,By gaining electrons / الیکٹران حاصل کرنے سے,By losing protons from every atom / ہر ایٹم سے پروٹان کھونے سے,By loss of one or more electrons / ایک یا زیادہ الیکٹران کھونے سے,D | By loss of one or more electrons / ایک یا زیادہ الیکٹران کھونے سے,Medium,1,PRO,1
q_9_chem_ch2_030,1,2.2 Atomic Number and Mass Number,Remember,What are isotopes?,آئسوٹوپس کیا ہیں؟,Atoms of the same element with the same protons but different neutrons / ایک ہی عنصر کے ایسے ایٹم جن میں پروٹان برابر مگر نیوٹران مختلف ہوں,Atoms of different elements with equal mass only / مختلف عناصر کے ایٹم جن کی صرف کمیت برابر ہو,Ions with different charges only / صرف مختلف بار والے آئن,Molecules with the same formula / ایک ہی فارمولے والے سالمات,A | Atoms of the same element with the same protons but different neutrons / ایک ہی عنصر کے ایسے ایٹم جن میں پروٹان برابر مگر نیوٹران مختلف ہوں,Easy,1,PRO,1
q_9_chem_ch2_031,1,2.2 Atomic Number and Mass Number,Understand,Why do isotopes of an element have the same chemical properties?,کسی عنصر کے آئسوٹوپس کی کیمیائی خصوصیات یکساں کیوں ہوتی ہیں؟,They have identical neutron numbers / ان کے نیوٹرانوں کی تعداد یکساں ہوتی ہے,They have equal mass numbers / ان کے کمیتی اعداد برابر ہوتے ہیں,They have the same atomic number and electronic arrangement / ان کا ایٹمی عدد اور الیکٹرانی ترتیب یکساں ہوتی ہے,They are all radioactive / وہ سب تابکار ہوتے ہیں,C | They have the same atomic number and electronic arrangement / ان کا ایٹمی عدد اور الیکٹرانی ترتیب یکساں ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch2_032,1,2.2 Atomic Number and Mass Number,Analyze,Why are isotopes not given separate positions in the periodic table?,آئسوٹوپس کو دوری جدول میں الگ مقامات کیوں نہیں دیے جاتے؟,They have no protons / ان میں پروٹان نہیں ہوتے,They have the same atomic number / ان کا ایٹمی عدد یکساں ہوتا ہے,They always have the same mass number / ان کا کمیتی عدد ہمیشہ یکساں ہوتا ہے,They cannot form compounds / وہ مرکبات نہیں بنا سکتے,B | They have the same atomic number / ان کا ایٹمی عدد یکساں ہوتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,2.3 Radioactive Isotopes and Applications,Topic,,,,,,,,,,,1
q_9_chem_ch2_033,1,2.3 Radioactive Isotopes and Applications,Remember,What is radioactivity?,تابکاری کیا ہے؟,Absorption of light by a stable atom / مستحکم ایٹم کا روشنی جذب کرنا,Spontaneous emission of radiation from an unstable nucleus / غیر مستحکم مرکزے سے خود بخود تابکاری کا اخراج,Formation of a neutral molecule / غیر جانبدار سالمہ بننا,Movement of electrons in a wire / تار میں الیکٹرانوں کی حرکت,B | Spontaneous emission of radiation from an unstable nucleus / غیر مستحکم مرکزے سے خود بخود تابکاری کا اخراج,Medium,1,PRO,1
q_9_chem_ch2_034,1,2.3 Radioactive Isotopes and Applications,Understand,Why does a radioactive isotope emit radiation?,تابکار آئسوٹوپ تابکاری کیوں خارج کرتا ہے؟,Its electrons are completely absent / اس کے الیکٹران مکمل طور پر غائب ہوتے ہیں,Its atomic number is always zero / اس کا ایٹمی عدد ہمیشہ صفر ہوتا ہے,Its nucleus contains no particles / اس کے مرکزے میں کوئی ذرّہ نہیں ہوتا,Its nucleus is unstable / اس کا مرکزہ غیر مستحکم ہوتا ہے,D | Its nucleus is unstable / اس کا مرکزہ غیر مستحکم ہوتا ہے,Medium,1,PRO,1
q_9_chem_ch2_035,1,2.3 Radioactive Isotopes and Applications,Remember,Which isotope of hydrogen is radioactive according to the chapter?,باب کے مطابق ہائیڈروجن کا کون سا آئسوٹوپ تابکار ہے؟,Tritium (³H) / ٹریٹیم (³H),Protium (¹H) / پروٹیم (¹H),Deuterium (²H) / ڈیوٹیریم (²H),Hydrogen ion (H⁺) / ہائیڈروجن آئن (H⁺),A | Tritium (³H) / ٹریٹیم (³H),Easy,1,ULTRA,1
q_9_chem_ch2_036,1,2.3 Radioactive Isotopes and Applications,Remember,Which radioactive isotope is used for diagnostic imaging of organs such as brain and lungs?,دماغ اور پھیپھڑوں جیسے اعضا کی تشخیصی تصویربندی کے لیے کون سا تابکار آئسوٹوپ استعمال ہوتا ہے؟,Carbon-12 / کاربن-12,Hydrogen-1 / ہائیڈروجن-1,Technetium-99m / ٹیکنیٹیم-99m,Oxygen-16 / آکسیجن-16,C | Technetium-99m / ٹیکنیٹیم-99m,Medium,1,ULTRA,1
q_9_chem_ch2_037,1,2.3 Radioactive Isotopes and Applications,Remember,Radiocarbon dating uses which isotope to estimate the age of organic remains?,نامیاتی باقیات کی عمر معلوم کرنے کے لیے ریڈیوکاربن ڈیٹنگ میں کون سا آئسوٹوپ استعمال ہوتا ہے؟,Carbon-12 / کاربن-12,Carbon-14 / کاربن-14,Chlorine-35 / کلورین-35,Sulphur-32 / سلفر-32,B | Carbon-14 / کاربن-14,Easy,1,PRO,1
q_9_chem_ch2_038,1,2.3 Radioactive Isotopes and Applications,Understand,What happens to the amount of carbon-14 detected as an organic sample becomes older?,نامیاتی نمونہ پرانا ہونے کے ساتھ معلوم ہونے والی کاربن-14 کی مقدار کا کیا ہوتا ہے؟,It decreases / یہ کم ہوتی ہے,It increases continuously / یہ مسلسل بڑھتی ہے,It remains exactly constant / یہ بالکل مستقل رہتی ہے,It becomes equal to carbon-12 / یہ کاربن-12 کے برابر ہو جاتی ہے,A | It decreases / یہ کم ہوتی ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,2.4 Relative Atomic Mass,Topic,,,,,,,,,,,1
q_9_chem_ch2_039,1,2.4 Relative Atomic Mass,Remember,Relative atomic masses are compared with what reference?,نسبتی ایٹمی کمیت کا موازنہ کس معیار سے کیا جاتا ہے؟,Mass of one proton exactly / صرف ایک پروٹان کی کمیت سے,Mass of one mole of water / ایک مول پانی کی کمیت سے,Mass of an electron / الیکٹران کی کمیت سے,One-twelfth of the mass of a carbon-12 atom / کاربن-12 کے ایک ایٹم کی کمیت کے بارہویں حصے سے,D | One-twelfth of the mass of a carbon-12 atom / کاربن-12 کے ایک ایٹم کی کمیت کے بارہویں حصے سے,Medium,1,PRO,1
q_9_chem_ch2_040,1,2.4 Relative Atomic Mass,Remember,What is the value of one atomic mass unit given in the chapter?,باب میں ایک ایٹمی کمیتی اکائی کی کیا قدر دی گئی ہے؟,1.67377 × 10²⁷ kg,6.022 × 10²³ kg,1.67377 × 10⁻²⁷ kg,1.007 × 10⁻²³ kg,C | 1.67377 × 10⁻²⁷ kg,Hard,1,ULTRA,1
q_9_chem_ch2_041,1,2.4 Relative Atomic Mass,Apply,Rubidium has 72.2% of its lighter isotope. What is the abundance of the heavier isotope?,روبیڈیم میں ہلکے آئسوٹوپ کی فراوانی 72.2% ہے۔ بھاری آئسوٹوپ کی فراوانی کتنی ہوگی؟,27.8%,72.2%,37.0%,15.0%,A | 27.8%,Medium,1,PRO,1
q_9_chem_ch2_042,1,2.4 Relative Atomic Mass,Analyze,Which data are required to calculate the relative atomic mass of an element containing several isotopes?,کئی آئسوٹوپس رکھنے والے عنصر کی نسبتی ایٹمی کمیت نکالنے کے لیے کون سا ڈیٹا درکار ہے؟,Only melting point and density / صرف نقطۂ پگھلاؤ اور کثافت,Only atomic number / صرف ایٹمی عدد,Colour and physical state only / صرف رنگ اور طبعی حالت,Relative isotopic masses and their percentage abundances / نسبتی آئسوٹوپی کمیتیں اور ان کی فیصد فراوانیاں,D | Relative isotopic masses and their percentage abundances / نسبتی آئسوٹوپی کمیتیں اور ان کی فیصد فراوانیاں,Hard,1,PRO,1
