question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch11_lq_008,1,11.2 Alkanes and IUPAC Nomenclature,Long,cause_effect,Answer the following related questions about Alkanes and IUPAC Nomenclature: (a) From which end is the longest chain numbered in a branched alkane? | (b) How does branching generally affect the boiling point of butane isomers? | (c) How do melting and boiling points of alkanes generally change from lower to higher members?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) شاخ دار الکین میں طویل ترین زنجیر کو کس سرے سے نمبر دیا جاتا ہے؟ | (ب) شاخ دار ساخت بیوٹین کے آئسومرز کے نقطۂ ابال پر عموماً کیا اثر ڈالتی ہے؟ | (ج) کم سے زیادہ ارکان کی طرف جاتے ہوئے الکینز کے نقطۂ پگھلاؤ اور نقطۂ ابال عموماً کیسے بدلتے ہیں؟,Medium,5,ELITE,1
sep_9_chem_ch11_004,1,11.3 Preparation of Alkanes,Topic,topic_separator,,,,,,1
q_9_chem_ch11_lq_009,1,11.3 Preparation of Alkanes,Long,state_and_explain,"Answer the following related questions about Preparation of Alkanes: (a) Define cracking and state one related characteristic or function. | (b) At about what temperature is naphtha cracked? | (c) Name the catalyst that is used for cracking naphtha Also, Name the catalyst that is used to hydrogenate alkenes and alkynes to alkanes.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کریکنگ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) نیفتھا کو تقریباً کس درجہ حرارت پر کریک کیا جاتا ہے؟ | (ج) نیفتھا کی کریکنگ کے لیے کون سا عمل انگیز استعمال ہوتا ہے۔ نیز، الکینز اور الکائنز کو ہائیڈروجنیشن سے الکینز میں بدلنے کے لیے کون سا عمل انگیز استعمال ہوتا ہے۔؟,Medium,5,PRO,1
q_9_chem_ch11_lq_010,1,11.3 Preparation of Alkanes,Long,cause_effect,Answer the following related questions about Preparation of Alkanes: (a) What products are obtained by cracking naphtha as described? | (b) Why is cracking industrially useful? | (c) At what temperature is nickel-catalysed hydrogenation shown?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) نیفتھا کی کریکنگ سے کون سی مصنوعات حاصل ہوتی ہیں؟ | (ب) کریکنگ صنعتی طور پر کیوں مفید ہے؟ | (ج) نکل کی موجودگی میں ہائیڈروجنیشن کس درجہ حرارت پر دکھائی گئی ہے؟,Medium,5,ULTRA,1
q_9_chem_ch11_lq_011,1,11.3 Preparation of Alkanes,Long,cause_effect,"Answer the following related questions about Preparation of Alkanes: (a) Why is hydrogenation of an alkene called an addition reaction? | (b) Which alkane cannot be prepared by hydrogenating an alkene or alkyne? Also, Define formed when ethene is hydrogenated in the presence of nickel and state one related characteristic or function. | (c) Which reagent system reduces alkyl halides to alkanes? Also, What product forms when ethyl bromide is treated with Zn/HCl?.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) الکین کی ہائیڈروجنیشن کو اضافی تعامل کیوں کہا جاتا ہے؟ | (ب) نام یا شناخت لکھیں: کون سا الکین کسی الکین یا الکائن کی ہائیڈروجنیشن سے تیار نہیں ہو سکتا۔ نیز، نکل کی موجودگی میں ایتھین کی ہائیڈروجنیشن سے کیا بنتا ہے۔؟ | (ج) نام یا شناخت لکھیں: کون سا عامل نظام الکائل ہیلائیڈز کو الکینز میں تقلیل کرتا ہے۔ نیز، ایتھائل برومائیڈ کو Zn/HCl سے عمل دینے پر کون سی پیداوار بنتی ہے۔؟,Medium,5,ELITE,1
sep_9_chem_ch11_005,1,11.4.1 Halogenation of Alkanes,Topic,topic_separator,,,,,,1
q_9_chem_ch11_lq_012,1,11.4.1 Halogenation of Alkanes,Long,cause_effect,"Answer the following related questions about Halogenation of Alkanes: (a) Why are alkanes also called paraffins? | (b) Why are alkanes generally unreactive toward acids, bases and oxidizing agents? | (c) Define a substitution reaction and state one related characteristic or function.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) الکینز کو پیرافنز بھی کیوں کہا جاتا ہے؟ | (ب) الکینز عموماً تیزاب، اساس اور تکسیدی عوامل کے لیے کم تعامل پذیر کیوں ہوتے ہیں؟ | (ج) تبادلی تعامل کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Hard,5,PRO,1
q_9_chem_ch11_lq_013,1,11.4.1 Halogenation of Alkanes,Long,cause_effect,"Answer the following related questions about Halogenation of Alkanes: (a) What condition is required for chlorination of alkanes? Also, Define the first product when methane reacts with chlorine in UV light and state one related characteristic or function. | (b) Why is chlorination of methane called photochemical substitution? | (c) Name the compound that forms after replacement of two hydrogen atoms of methane by chlorine State a supporting reason or feature.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) الکینز کی کلورینیشن کے لیے کون سی شرط ضروری ہے۔ نیز، UV روشنی میں میتھین اور کلورین کے تعامل کی پہلی پیداوار کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) میتھین کی کلورینیشن کو فوٹوکیمیکل تبادلی تعامل کیوں کہا جاتا ہے؟ | (ج) میتھین کے دو ہائیڈروجن ایٹم کلورین سے بدلنے پر کون سا مرکب بنتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Medium,5,ULTRA,1
sep_9_chem_ch11_006,1,11.4.2 Combustion of Alkanes,Topic,topic_separator,,,,,,1
q_9_chem_ch11_lq_014,1,11.4.2 Combustion of Alkanes,Long,cause_effect,"Answer the following related questions about Combustion of Alkanes: (a) Define or describe the products of complete combustion of an alkane and state one related characteristic Also, What products form when naphtha undergoes complete combustion?. | (b) Why are combustion reactions of alkanes useful?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) الکین کے مکمل احتراق کی مصنوعات کی تعریف یا وضاحت کریں۔ نیز، نیفتھا کے مکمل احتراق سے کون سی مصنوعات بنتی ہیں۔؟ | (ب) الکینز کے احتراقی تعاملات کیوں مفید ہیں؟,Medium,5,PRO,1
q_9_chem_ch11_lq_015,1,11.4.2 Combustion of Alkanes,Long,cause_effect,Answer the following related questions about Combustion of Alkanes: (a) Why can a leaked mixture of natural gas and air explode when ignited? | (b) Identify the hydrocarbon that is associated with explosions in coal mines State a supporting reason or feature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) قدرتی گیس اور ہوا کا لیک شدہ آمیزہ آگ لگنے پر کیوں پھٹ سکتا ہے؟ | (ب) کوئلے کی کانوں میں دھماکوں سے کون سا ہائیڈروکاربن منسلک ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Medium,5,ULTRA,1
q_9_chem_ch11_lq_016,1,11.4.2 Combustion of Alkanes,Numerical,calculate,Write the balanced equation for the complete combustion of propane and use its mole ratio to calculate the moles of O₂ required for complete combustion of 1 mol of propane.,propane کے complete combustion کی balanced equation لکھیں اور اس کے mole ratio سے درکار O₂ کے moles معلوم کریں: propane = 1 mol,Medium,4,PRO,1
