question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch6_sq_020,1,6.3 Le Chatelier Principle,numerical_short,"Solve the following short numerical problem and show the required working: For CaCO₃(s) ⇌ CaO(s) + CO₂(g), what is the effect of increasing pressure.",CaCO₃(s) ⇌ CaO(s) + CO₂(g) پر دباؤ بڑھانے کا کیا اثر ہوگا؟,Hard,2,PRO,1
q_9_chem_ch6_sq_021,1,6.3 Le Chatelier Principle,explain_reason,Why is lime produced more effectively by heating CaCO₃ in an open vessel?,CaCO₃ کو کھلے برتن میں گرم کرنے سے چونا زیادہ مؤثر طور پر کیوں بنتا ہے؟,Hard,2,PRO,1
q_9_chem_ch6_sq_022,1,6.3 Le Chatelier Principle,cause_effect,How does temperature affect an exothermic equilibrium when temperature is increased?,حرارت خارج کرنے والے توازن میں درجہ حرارت بڑھانے کا کیا اثر ہوتا ہے؟,Medium,2,PRO,1
q_9_chem_ch6_sq_023,1,6.3 Le Chatelier Principle,cause_effect,How does temperature affect an endothermic forward reaction when temperature is increased?,حرارت جذب کرنے والے آگے کے تعامل میں درجہ حرارت بڑھانے کا کیا اثر ہوتا ہے؟,Medium,2,PRO,1
q_9_chem_ch6_sq_024,1,6.3 Le Chatelier Principle,application_scenario,"For an exothermic reversible reaction, which conditions usually maximize product yield if fewer gas moles are on the product side?",حرارت خارج کرنے والے قابلِ واپسی تعامل میں اگر حاصل مادّوں کی طرف گیس مول کم ہوں تو کون سی حالتیں پیداوار زیادہ کرتی ہیں؟,Hard,2,PRO,1
TOPIC_SEP,1,6.3 Effect of Catalyst on Equilibrium,topic_separator,,,,,,1
q_9_chem_ch6_sq_025,1,6.3 Effect of Catalyst on Equilibrium,cause_effect,State the effect does a catalyst have on forward and reverse reaction rates.,عمل انگیز آگے اور پیچھے کے تعاملات کی رفتار پر کیا اثر ڈالتا ہے؟,Easy,2,PRO,1
q_9_chem_ch6_sq_026,1,6.3 Effect of Catalyst on Equilibrium,application_scenario,State whether the following statement is correct and justify the response: Does a catalyst change the equilibrium composition.,کیا عمل انگیز توازنی ترکیب بدلتا ہے؟,Medium,2,PRO,1
q_9_chem_ch6_sq_027,1,6.3 Effect of Catalyst on Equilibrium,explain_reason,Why does a catalyst not alter the equilibrium constant or position?,عمل انگیز توازن کی مستقل قدر یا مقام کیوں نہیں بدلتا؟,Hard,2,PRO,1
TOPIC_SEP,1,6.4 Industrial and Everyday Equilibria,topic_separator,,,,,,1
q_9_chem_ch6_sq_028,1,6.4 Industrial and Everyday Equilibria,explain_reason,Why does gas escape when a fizzy-drink can is opened?,فزی ڈرنک کا ڈبہ کھولنے پر گیس کیوں نکلتی ہے؟,Medium,2,PRO,1
q_9_chem_ch6_sq_029,1,6.4 Industrial and Everyday Equilibria,explain_reason,Why are reversible reactions useful industrially only when equilibrium can be made to favour products?,قابلِ واپسی تعامل صنعتی طور پر اسی وقت مفید کیوں ہوتے ہیں جب توازن حاصل مادّوں کی طرف کیا جا سکے؟,Medium,2,ELITE,1
q_9_chem_ch6_sq_030,1,6.4 Industrial and Everyday Equilibria,concept_explanation,Two sealed containers at the same temperature start with different mixtures for PCl₅ ⇌ PCl₃ + Cl₂. What will be true after equilibrium is reached?,PCl₅ ⇌ PCl₃ + Cl₂ کے لیے ایک ہی درجہ حرارت پر دو بند برتن مختلف آمیزوں سے شروع ہوں۔ توازن قائم ہونے پر کیا درست ہوگا؟,Hard,2,PRO,1
q_9_chem_ch6_sq_031,1,6.4 Industrial and Everyday Equilibria,list_state,Which atmospheric gases react in the presence of lightning? Also state one supporting reason or feature.,بجلی چمکنے کی موجودگی میں کون سی فضائی گیسیں تعامل کرتی ہیں۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch6_sq_032,1,6.4 Industrial and Everyday Equilibria,list_state,Which strategy gives maximum ammonia yield while also allowing a reasonable industrial rate?,نام یا شناخت لکھیں: کون سی حکمتِ عملی مناسب صنعتی رفتار کے ساتھ امونیا کی زیادہ پیداوار دیتی ہے۔,Hard,2,PRO,1
q_9_chem_ch6_sq_033,1,6.4 Industrial and Everyday Equilibria,cause_effect,Explain what happens to product concentrations if an equilibrium system is left undisturbed.,اگر توازنی نظام کو غیر متاثر چھوڑ دیا جائے تو حاصل مادّوں کے ارتکاز کے ساتھ کیا ہوتا ہے؟,Easy,2,PRO,1
q_9_chem_ch6_sq_034,1,6.4 Industrial and Everyday Equilibria,list_state,Identify the observation that is the best evidence that a reaction has reached dynamic equilibrium.,نام یا شناخت لکھیں: کون سا مشاہدہ حرکی توازن قائم ہونے کا بہترین ثبوت ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,6.2 Rates During Approach to Equilibrium,topic_separator,,,,,,1
q_9_chem_ch6_sq_035,1,6.2 Rates During Approach to Equilibrium,application_scenario,"At the start of a reversible reaction containing only reactants, how does the forward rate compare with the reverse rate?",صرف عامل مادّوں سے شروع ہونے والے قابلِ واپسی تعامل میں ابتدا پر آگے کی رفتار پیچھے کی رفتار سے کیسے مختلف ہوتی ہے؟,Medium,2,PRO,1
q_9_chem_ch6_sq_036,1,6.2 Rates During Approach to Equilibrium,cause_effect,Explain what happens to the reverse reaction rate as products accumulate.,حاصل مادّے جمع ہونے کے ساتھ پیچھے کے تعامل کی رفتار کے ساتھ کیا ہوتا ہے؟,Medium,2,ULTRA,1
q_9_chem_ch6_sq_037,1,6.2 Rates During Approach to Equilibrium,formula_relationship,Define the relationship between forward and reverse rates at equilibrium and state one related characteristic or function.,توازن پر آگے اور پیچھے کی رفتاروں کا تعلق کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,6.3 Changes in Volume and Pressure,topic_separator,,,,,,1
q_9_chem_ch6_sq_038,1,6.3 Changes in Volume and Pressure,numerical_short,"Solve the following short numerical problem and show the required working: For 2NO₂(g) ⇌ N₂O₄(g), what is the effect of increasing pressure.",2NO₂(g) ⇌ N₂O₄(g) میں دباؤ بڑھانے کا کیا اثر ہوگا؟,Hard,2,PRO,1
q_9_chem_ch6_sq_039,1,6.3 Changes in Volume and Pressure,numerical_short,"Solve the following short numerical problem and show the required working: For 2NO₂(g) ⇌ N₂O₄(g), what is the effect of increasing the volume of the vessel.",2NO₂(g) ⇌ N₂O₄(g) میں برتن کا حجم بڑھانے کا کیا اثر ہوگا؟,Hard,2,PRO,1
TOPIC_SEP,1,6.4 Reversible Physical and Chemical Changes,topic_separator,,,,,,1
q_9_chem_ch6_sq_040,1,6.4 Reversible Physical and Chemical Changes,explain_reason,Why is the dehydration and rehydration of copper sulphate considered reversible?,کاپر سلفیٹ کا پانی کھونا اور دوبارہ پانی لینا قابلِ واپسی کیوں سمجھا جاتا ہے؟,Medium,2,ULTRA,1
