question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch7_010,1,7.1 Acids and Bases,Apply,Which acid listed in the exercise is not used as food or mixed with food?,مشق میں دیا گیا کون سا تیزاب غذا میں استعمال یا شامل نہیں کیا جاتا؟,Tartaric acid / ٹارٹرک ایسڈ,Ascorbic acid / ایسکوربک ایسڈ,Citric acid / سٹرک ایسڈ,Formic acid / فارمک ایسڈ,D | Formic acid / فارمک ایسڈ,Medium,1,PRO,1
TOPIC_SEP,1,7.2 Reactions of Acids and Bases,Topic,,,,,,,,,,,1
q_9_chem_ch7_011,1,7.2 Reactions of Acids and Bases,Remember,What gas is generally evolved when an acid reacts with a metal?,تیزاب کے دھات سے تعامل پر عموماً کون سی گیس خارج ہوتی ہے؟,Oxygen / آکسیجن,Hydrogen / ہائیڈروجن,Nitrogen / نائٹروجن,Chlorine / کلورین,B | Hydrogen / ہائیڈروجن,Easy,1,PRO,1
q_9_chem_ch7_012,1,7.2 Reactions of Acids and Bases,Understand,What are the usual products when an acid reacts with a metal?,تیزاب کے دھات سے تعامل کے عمومی حاصل مادّے کیا ہوتے ہیں؟,A base and oxygen gas / اساس اور آکسیجن گیس,A carbonate and water only / کاربونیٹ اور صرف پانی,A salt and hydrogen gas / نمک اور ہائیڈروجن گیس,An alkane and carbon dioxide / الکین اور کاربن ڈائی آکسائیڈ,C | A salt and hydrogen gas / نمک اور ہائیڈروجن گیس,Medium,1,PRO,1
q_9_chem_ch7_013,1,7.2 Reactions of Acids and Bases,Remember,What gas is evolved when an acid reacts with a metal carbonate?,تیزاب کے دھاتی کاربونیٹ سے تعامل پر کون سی گیس خارج ہوتی ہے؟,Hydrogen / ہائیڈروجن,Ammonia / امونیا,Oxygen / آکسیجن,Carbon dioxide / کاربن ڈائی آکسائیڈ,D | Carbon dioxide / کاربن ڈائی آکسائیڈ,Easy,1,PRO,1
q_9_chem_ch7_014,1,7.2 Reactions of Acids and Bases,Understand,What are the products of an acid–carbonate reaction?,تیزاب اور کاربونیٹ کے تعامل کے حاصل مادّے کیا ہیں؟,"Salt, water and carbon dioxide / نمک، پانی اور کاربن ڈائی آکسائیڈ",Salt and hydrogen only / صرف نمک اور ہائیڈروجن,Base and oxygen / اساس اور آکسیجن,Ammonia and water only / صرف امونیا اور پانی,"A | Salt, water and carbon dioxide / نمک، پانی اور کاربن ڈائی آکسائیڈ",Medium,1,PRO,1
q_9_chem_ch7_015,1,7.2 Reactions of Acids and Bases,Remember,What gas is evolved when an alkali reacts with an ammonium salt?,الکلی کے امونیم نمک سے تعامل پر کون سی گیس خارج ہوتی ہے؟,Hydrogen / ہائیڈروجن,Carbon dioxide / کاربن ڈائی آکسائیڈ,Ammonia / امونیا,Sulphur dioxide / سلفر ڈائی آکسائیڈ,C | Ammonia / امونیا,Easy,1,PRO,1
q_9_chem_ch7_016,1,7.2 Reactions of Acids and Bases,Apply,A gas turns moist red litmus paper blue. Which reaction most likely produced it?,ایک گیس نم سرخ لٹمس پیپر کو نیلا کر دیتی ہے۔ غالباً یہ کس تعامل سے بنی؟,An acid reacting with a carbonate / تیزاب کا کاربونیٹ سے تعامل,An alkali reacting with an ammonium salt / الکلی کا امونیم نمک سے تعامل,An acid reacting with a metal / تیزاب کا دھات سے تعامل,An alkali reacting with an acid / الکلی کا تیزاب سے تعامل,B | An alkali reacting with an ammonium salt / الکلی کا امونیم نمک سے تعامل,Medium,1,PRO,1
q_9_chem_ch7_017,1,7.2 Reactions of Acids and Bases,Understand,What happens when a base reacts with a non-metallic oxide?,اساس کے غیر دھاتی آکسائیڈ سے تعامل پر کیا ہوتا ہے؟,Hydrogen gas is always formed / ہمیشہ ہائیڈروجن گیس بنتی ہے,A salt and water are formed / نمک اور پانی بنتے ہیں,A metal is produced / دھات بنتی ہے,No reaction is possible / کوئی تعامل ممکن نہیں,B | A salt and water are formed / نمک اور پانی بنتے ہیں,Medium,1,ULTRA,1
q_9_chem_ch7_018,1,7.2 Reactions of Acids and Bases,Analyze,What does reaction of a non-metallic oxide with a base indicate about the oxide?,غیر دھاتی آکسائیڈ کا اساس سے تعامل اس آکسائیڈ کی کس نوعیت کو ظاہر کرتا ہے؟,It is a neutral metal / یہ غیر جانبدار دھات ہے,It is always basic / یہ ہمیشہ اساسی ہے,It is an alkali metal / یہ الکلی دھات ہے,It is acidic in nature / یہ تیزابی نوعیت رکھتا ہے,D | It is acidic in nature / یہ تیزابی نوعیت رکھتا ہے,Hard,1,PRO,1
q_9_chem_ch7_019,1,7.2 Reactions of Acids and Bases,Apply,How many hydroxide ions are released by one formula unit of Ca(OH)₂ in water?,پانی میں Ca(OH)₂ کی ایک فارمولا اکائی کتنے ہائیڈرو آکسائیڈ آئن خارج کرتی ہے؟,2,1,0,3,A | 2,Easy,1,PRO,1
q_9_chem_ch7_020,1,7.2 Reactions of Acids and Bases,Apply,How many molecules of KOH completely neutralize one molecule of H₃PO₄?,H₃PO₄ کے ایک سالمے کو مکمل بے اثر کرنے کے لیے KOH کے کتنے سالمات درکار ہیں؟,1,2,3,4,C | 3,Medium,1,PRO,1
TOPIC_SEP,1,7.3 Arrhenius Concept,Topic,,,,,,,,,,,1
q_9_chem_ch7_021,1,7.3 Arrhenius Concept,Remember,"According to Arrhenius, what is an acid?",آرہینیس کے مطابق تیزاب کیا ہے؟,A substance that accepts protons in every medium / ایسا مادّہ جو ہر وسیلے میں پروٹان قبول کرے,A substance that increases H⁺ or H₃O⁺ ions in water / ایسا مادّہ جو پانی میں H⁺ یا H₃O⁺ آئن بڑھائے,A substance that produces electrons in water / ایسا مادّہ جو پانی میں الیکٹران پیدا کرے,A substance that forms only salts / ایسا مادّہ جو صرف نمک بنائے,B | A substance that increases H⁺ or H₃O⁺ ions in water / ایسا مادّہ جو پانی میں H⁺ یا H₃O⁺ آئن بڑھائے,Easy,1,PRO,1
q_9_chem_ch7_022,1,7.3 Arrhenius Concept,Remember,"According to Arrhenius, what is a base?",آرہینیس کے مطابق اساس کیا ہے؟,A substance that increases OH⁻ ions in water / ایسا مادّہ جو پانی میں OH⁻ آئن بڑھائے,A substance that donates protons only / ایسا مادّہ جو صرف پروٹان دے,A substance that produces CO₂ in water / ایسا مادّہ جو پانی میں CO₂ پیدا کرے,A substance that removes neutrons / ایسا مادّہ جو نیوٹران نکالے,A | A substance that increases OH⁻ ions in water / ایسا مادّہ جو پانی میں OH⁻ آئن بڑھائے,Easy,1,PRO,1
q_9_chem_ch7_023,1,7.3 Arrhenius Concept,Understand,What is a limitation of the Arrhenius concept?,آرہینیس تصور کی ایک حد کیا ہے؟,It explains every reaction in all solvents / یہ ہر محلل میں تمام تعاملات کی وضاحت کرتا ہے,It does not involve ions at all / اس میں آئن بالکل شامل نہیں,It defines only metals / یہ صرف دھاتوں کی تعریف کرتا ہے,It mainly applies to aqueous solutions / یہ بنیادی طور پر آبی محلولوں پر لاگو ہوتا ہے,D | It mainly applies to aqueous solutions / یہ بنیادی طور پر آبی محلولوں پر لاگو ہوتا ہے,Medium,1,ELITE,1
q_9_chem_ch7_024,1,7.3 Arrhenius Concept,Apply,Which of the following is an Arrhenius acid in water?,درج ذیل میں سے کون سا پانی میں آرہینیس تیزاب ہے؟,NH₃,SO₂,H₂SO₄,NaOH,C | H₂SO₄,Easy,1,PRO,1
TOPIC_SEP,1,7.4 Brønsted–Lowry Concept,Topic,,,,,,,,,,,1
q_9_chem_ch7_025,1,7.4 Brønsted–Lowry Concept,Remember,"According to Brønsted–Lowry, what is an acid?",برونسٹڈ–لوری کے مطابق تیزاب کیا ہے؟,A proton donor / پروٹان دینے والا,A proton acceptor / پروٹان قبول کرنے والا,An electron donor only / صرف الیکٹران دینے والا,A hydroxide ion only / صرف ہائیڈرو آکسائیڈ آئن,A | A proton donor / پروٹان دینے والا,Easy,1,PRO,1
q_9_chem_ch7_026,1,7.4 Brønsted–Lowry Concept,Remember,"According to Brønsted–Lowry, what is a base?",برونسٹڈ–لوری کے مطابق اساس کیا ہے؟,A proton donor / پروٹان دینے والا,A metal ion / دھاتی آئن,A neutral atom only / صرف غیر جانبدار ایٹم,A proton acceptor / پروٹان قبول کرنے والا,D | A proton acceptor / پروٹان قبول کرنے والا,Easy,1,PRO,1
q_9_chem_ch7_027,1,7.4 Brønsted–Lowry Concept,Remember,What is a conjugate base?,ہم رشتہ اساس کیا ہے؟,The species formed when a base gains an electron only / اساس کے صرف الیکٹران لینے سے بننے والی نوع,The species formed when an acid donates a proton / تیزاب کے پروٹان دینے کے بعد بننے والی نوع,A salt containing two metals / دو دھاتوں والا نمک,A strong acid in concentrated form / مرتکز حالت میں مضبوط تیزاب,B | The species formed when an acid donates a proton / تیزاب کے پروٹان دینے کے بعد بننے والی نوع,Medium,1,PRO,1
q_9_chem_ch7_028,1,7.4 Brønsted–Lowry Concept,Remember,What is a conjugate acid?,ہم رشتہ تیزاب کیا ہے؟,The species formed when an acid loses an electron / تیزاب کے الیکٹران کھونے سے بننے والی نوع,A neutral salt / غیر جانبدار نمک,The species formed when a base accepts a proton / اساس کے پروٹان قبول کرنے کے بعد بننے والی نوع,A dilute alkali / پتلی الکلی,C | The species formed when a base accepts a proton / اساس کے پروٹان قبول کرنے کے بعد بننے والی نوع,Medium,1,PRO,1
q_9_chem_ch7_029,1,7.4 Brønsted–Lowry Concept,Apply,"In CH₃COOH + H₂O ⇌ CH₃COO⁻ + H₃O⁺, which species is the conjugate base of CH₃COOH?",CH₃COOH + H₂O ⇌ CH₃COO⁻ + H₃O⁺ میں CH₃COOH کی ہم رشتہ اساس کون سی ہے؟,CH₃COOH,H₂O,H₃O⁺,CH₃COO⁻,D | CH₃COO⁻,Medium,1,PRO,1
q_9_chem_ch7_030,1,7.4 Brønsted–Lowry Concept,Apply,"In the same reaction, which species acts as the Brønsted–Lowry base?",اسی تعامل میں کون سی نوع برونسٹڈ–لوری اساس کے طور پر کام کرتی ہے؟,H₂O,CH₃COOH,CH₃COO⁻,H₃O⁺,A | H₂O,Medium,1,PRO,1
q_9_chem_ch7_031,1,7.4 Brønsted–Lowry Concept,Understand,Why can water act as both an acid and a base?,پانی تیزاب اور اساس دونوں کے طور پر کیوں کام کر سکتا ہے؟,It contains no hydrogen / اس میں ہائیڈروجن نہیں,It always produces only OH⁻ / یہ ہمیشہ صرف OH⁻ پیدا کرتا ہے,It can donate or accept a proton / یہ پروٹان دے بھی سکتا ہے اور قبول بھی کر سکتا ہے,It is a metal oxide / یہ دھاتی آکسائیڈ ہے,C | It can donate or accept a proton / یہ پروٹان دے بھی سکتا ہے اور قبول بھی کر سکتا ہے,Medium,1,PRO,1
q_9_chem_ch7_032,1,7.4 Brønsted–Lowry Concept,Analyze,Why is HSO₄⁻ able to act as a Brønsted–Lowry acid?,HSO₄⁻ برونسٹڈ–لوری تیزاب کے طور پر کیوں کام کر سکتا ہے؟,It cannot change its proton number / یہ اپنے پروٹان کی تعداد بدل نہیں سکتا,It can donate a proton to form SO₄²⁻ / یہ پروٹان دے کر SO₄²⁻ بنا سکتا ہے,It always accepts OH⁻ only / یہ ہمیشہ صرف OH⁻ قبول کرتا ہے,It has no hydrogen atom / اس میں ہائیڈروجن ایٹم نہیں,B | It can donate a proton to form SO₄²⁻ / یہ پروٹان دے کر SO₄²⁻ بنا سکتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,"7.5 Strength, Concentration and Neutralization",Topic,,,,,,,,,,,1
q_9_chem_ch7_033,1,"7.5 Strength, Concentration and Neutralization",Remember,What is a neutralization reaction?,بے اثری کا تعامل کیا ہے؟,Reaction of a metal with oxygen only / صرف دھات کا آکسیجن سے تعامل,Reaction of an acid with a base to form salt and water / تیزاب اور اساس کا تعامل جس سے نمک اور پانی بنیں,Decomposition of a carbonate / کاربونیٹ کا تجزیہ,Formation of a hydrocarbon / ہائیڈروکاربن کی تشکیل,B | Reaction of an acid with a base to form salt and water / تیزاب اور اساس کا تعامل جس سے نمک اور پانی بنیں,Easy,1,PRO,1
q_9_chem_ch7_034,1,"7.5 Strength, Concentration and Neutralization",Understand,What is the difference between a strong acid and a concentrated acid?,مضبوط تیزاب اور مرتکز تیزاب میں کیا فرق ہے؟,Both terms always mean exactly the same / دونوں اصطلاحات ہمیشہ بالکل یکساں ہیں,Strong acids always contain more water / مضبوط تیزاب ہمیشہ زیادہ پانی رکھتے ہیں,Concentrated acids never ionize / مرتکز تیزاب کبھی آئنائز نہیں ہوتے,Strength refers to ionization; concentration refers to amount per volume / مضبوطی آئنائزیشن جبکہ ارتکاز فی حجم مقدار کو ظاہر کرتا ہے,D | Strength refers to ionization; concentration refers to amount per volume / مضبوطی آئنائزیشن جبکہ ارتکاز فی حجم مقدار کو ظاہر کرتا ہے,Hard,1,PRO,1
q_9_chem_ch7_035,1,"7.5 Strength, Concentration and Neutralization",Remember,What does a strong acid do in water?,مضبوط تیزاب پانی میں کیا کرتا ہے؟,It ionizes almost completely / یہ تقریباً مکمل آئنائز ہوتا ہے,It remains completely undissociated / یہ مکمل غیر منفصل رہتا ہے,It forms only OH⁻ ions / یہ صرف OH⁻ آئن بناتا ہے,It becomes a metal / یہ دھات بن جاتا ہے,A | It ionizes almost completely / یہ تقریباً مکمل آئنائز ہوتا ہے,Medium,1,ULTRA,1
q_9_chem_ch7_036,1,"7.5 Strength, Concentration and Neutralization",Remember,What does a weak acid do in water?,کمزور تیزاب پانی میں کیا کرتا ہے؟,It ionizes completely / یہ مکمل آئنائز ہوتا ہے,It produces no ions at all / یہ بالکل کوئی آئن نہیں بناتا,It ionizes only partially / یہ صرف جزوی طور پر آئنائز ہوتا ہے,It always precipitates / یہ ہمیشہ رسوب بناتا ہے,C | It ionizes only partially / یہ صرف جزوی طور پر آئنائز ہوتا ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,7.5 Acid Rain and Its Effects,Topic,,,,,,,,,,,1
q_9_chem_ch7_037,1,7.5 Acid Rain and Its Effects,Remember,Rainwater with which pH range is called acid rain in the chapter?,باب میں کس pH حد والے بارش کے پانی کو تیزابی بارش کہا گیا ہے؟,6.8–7.2,4.2–4.4,8.0–9.0,1.0–2.0,B | 4.2–4.4,Medium,1,PRO,1
q_9_chem_ch7_038,1,7.5 Acid Rain and Its Effects,Remember,Which gases mainly form acid rain after mixing with atmospheric moisture?,کون سی گیسیں فضائی نمی سے مل کر بنیادی طور پر تیزابی بارش بناتی ہیں؟,Sulphur dioxide and nitrogen dioxide / سلفر ڈائی آکسائیڈ اور نائٹروجن ڈائی آکسائیڈ,Oxygen and nitrogen / آکسیجن اور نائٹروجن,Methane and hydrogen / میتھین اور ہائیڈروجن,Helium and neon / ہیلیم اور نیون,A | Sulphur dioxide and nitrogen dioxide / سلفر ڈائی آکسائیڈ اور نائٹروجن ڈائی آکسائیڈ,Easy,1,PRO,1
q_9_chem_ch7_039,1,7.5 Acid Rain and Its Effects,Understand,How does acid rain harm soil?,تیزابی بارش مٹی کو کیسے نقصان پہنچاتی ہے؟,It permanently increases all nutrients / یہ تمام غذائی اجزاء مستقل بڑھا دیتی ہے,It converts soil into metal / یہ مٹی کو دھات میں بدل دیتی ہے,It removes all water only / یہ صرف تمام پانی نکال دیتی ہے,It makes soil acidic and washes away nutrients / یہ مٹی کو تیزابی بناتی اور غذائی اجزاء بہا لے جاتی ہے,D | It makes soil acidic and washes away nutrients / یہ مٹی کو تیزابی بناتی اور غذائی اجزاء بہا لے جاتی ہے,Medium,1,PRO,1
q_9_chem_ch7_040,1,7.5 Acid Rain and Its Effects,Understand,How does acid rain affect aquatic life?,تیزابی بارش آبی حیات کو کیسے متاثر کرتی ہے؟,It always increases oxygen enough for all fish / یہ ہمیشہ تمام مچھلیوں کے لیے آکسیجن بڑھاتی ہے,It makes water strongly alkaline / یہ پانی کو بہت اساسی بناتی ہے,It can make water too acidic for fish and other organisms / یہ پانی کو مچھلیوں اور دیگر جانداروں کے لیے بہت تیزابی بنا سکتی ہے,It turns lakes into pure water / یہ جھیلوں کو خالص پانی بنا دیتی ہے,C | It can make water too acidic for fish and other organisms / یہ پانی کو مچھلیوں اور دیگر جانداروں کے لیے بہت تیزابی بنا سکتی ہے,Medium,1,PRO,1
q_9_chem_ch7_041,1,7.5 Acid Rain and Its Effects,Analyze,Which human-made structures are especially damaged by acid rain?,تیزابی بارش سے کون سی انسانی ساختیں خاص طور پر متاثر ہوتی ہیں؟,"Buildings, statues and metal structures / عمارتیں، مجسمے اور دھاتی ساختیں",Only plastic bottles / صرف پلاسٹک کی بوتلیں,Only wooden furniture indoors / صرف اندرونی لکڑی کا فرنیچر,Only glassware in sealed boxes / صرف بند ڈبوں میں شیشے کا سامان,"A | Buildings, statues and metal structures / عمارتیں، مجسمے اور دھاتی ساختیں",Hard,1,ELITE,1
q_9_chem_ch7_042,1,7.5 Acid Rain and Its Effects,Apply,Which gas raises bread and makes it soft during baking?,بیکنگ کے دوران کون سی گیس روٹی کو پھلاتی اور نرم بناتی ہے؟,Oxygen / آکسیجن,Nitrogen / نائٹروجن,Carbon monoxide / کاربن مونو آکسائیڈ,Carbon dioxide / کاربن ڈائی آکسائیڈ,D | Carbon dioxide / کاربن ڈائی آکسائیڈ,Easy,1,PRO,1
