question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_chem_ch12_005,1,12.1.4 Kelvin and Temperature,Topic,topic_separator,,,,,,1
q_9_chem_ch12_lq_007,1,12.1.4 Kelvin and Temperature,Long,state_and_explain,"Answer the following related questions about Kelvin and Temperature: (a) Name the SI base unit of temperature and write its symbol Also, Write the symbol of kelvin. | (b) Define the triple point of water and state one related characteristic or function.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) درجہ حرارت کی SI بنیادی اکائی اور علامت لکھیں۔ نیز، کیلون کی علامت لکھیں۔؟ | (ب) پانی کا سہ گنا نقطہ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Easy,5,PRO,1
q_9_chem_ch12_lq_008,1,12.1.4 Kelvin and Temperature,Long,cause_effect,Answer the following related questions about Kelvin and Temperature: (a) Which equation converts Celsius temperature to kelvin? Also state what the symbol or relation represents. | (b) Why is the Celsius scale often used in chemistry laboratories?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) سیلسیس درجہ حرارت کو کیلون میں بدلنے کی مساوات کون سی ہے۔ علامت یا تعلق کا مطلب بھی بیان کریں۔؟ | (ب) کیمیا کی لیبارٹریوں میں سیلسیس پیمانہ اکثر کیوں استعمال ہوتا ہے؟,Medium,5,ULTRA,1
sep_9_chem_ch12_006,1,12.1.5 Mole,Topic,topic_separator,,,,,,1
q_9_chem_ch12_lq_009,1,12.1.5 Mole,Long,explain,"Answer the following related questions about Mole: (a) What quantity is measured in moles? Also, Write the symbol of mole. | (b) State how many particles are in one mole. | (c) What does a mole represent in the exercise? Also state one related characteristic.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) مول میں کون سی مقدار ناپی جاتی ہے۔ نیز، مول کی علامت لکھیں۔؟ | (ب) تعداد یا مقدار بیان کریں: ایک مول میں کتنے ذرات ہوتے ہیں۔؟ | (ج) مول کس چیز کی نمائندگی کرتا ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔؟,Medium,5,PRO,1
sep_9_chem_ch12_007,1,"12.1.6 Derived Units, Practical Units and Prefixes",Topic,topic_separator,,,,,,1
q_9_chem_ch12_lq_010,1,"12.1.6 Derived Units, Practical Units and Prefixes",Long,cause_effect,"Answer the following related questions about Derived Units, Practical Units and Prefixes: (a) Define a derived unit and state one related characteristic or function. | (b) Name the SI unit of pressure and write its symbol Also, One pascal is equivalent to which expression?. | (c) Why is cm³ generally preferred to m³ for laboratory volume measurements?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) اخذ شدہ اکائی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) دباؤ کی اکائی اور علامت لکھیں۔ نیز، ایک پاسکل کس اظہار کے برابر ہے۔؟ | (ج) لیبارٹری میں حجم کے لیے m³ کے بجائے cm³ کو عموماً کیوں ترجیح دی جاتی ہے؟,Medium,5,PRO,1
q_9_chem_ch12_lq_011,1,"12.1.6 Derived Units, Practical Units and Prefixes",Long,discuss,"Answer the following related questions about Derived Units, Practical Units and Prefixes: (a) Which volume unit does the exercise recommend for chemistry? Also, State what the prefix kilo represents. | (b) State what the prefix deci represents Also, State what the prefix milli represents. | (c) State what the prefix giga represents Also, State what the prefix nano represents.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) مشق کیمیا میں حجم کے لیے کون سی اکائی تجویز کرتی ہے۔ نیز، سابقہ kilo کس قوت کی نمائندگی کرتا ہے۔؟ | (ب) سابقہ deci کس قوت کی نمائندگی کرتا ہے۔ نیز، سابقہ milli کس قوت کی نمائندگی کرتا ہے۔؟ | (ج) سابقہ giga کس قوت کی نمائندگی کرتا ہے۔ نیز، سابقہ nano کس قوت کی نمائندگی کرتا ہے۔؟,Medium,5,ULTRA,1
q_9_chem_ch12_lq_012,1,"12.1.6 Derived Units, Practical Units and Prefixes",Long,cause_effect,"Answer the following related questions about Derived Units, Practical Units and Prefixes: (a) Which is the correct scientific notation for 0.000840? Also, Which pair of quantities may be measured in the same unit?. | (b) How should an SI unit symbol be written for a plural measurement such as 100 millimetres? | (c) Why do SI prefixes help with very large or very small values?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) 0.000840 کی درست سائنسی علامت کون سی ہے۔ نیز، کن دو مقداروں کو ایک ہی اکائی میں ناپا جا سکتا ہے۔؟ | (ب) 100 millimetres جیسی جمع پیمائش میں SI اکائی کی علامت کیسے لکھی جاتی ہے؟ | (ج) SI سابقے بہت بڑی یا بہت چھوٹی قدروں میں کیسے مدد دیتے ہیں؟,Medium,5,ELITE,1
sep_9_chem_ch12_008,1,12.2 Measurement Errors,Topic,topic_separator,,,,,,1
q_9_chem_ch12_lq_013,1,12.2 Measurement Errors,Long,cause_effect,Answer the following related questions about Measurement Errors: (a) Define measurement error and state one related characteristic or function. | (b) What two broad factors can cause measurement error? | (c) Define a systematic error and state one related characteristic or function.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) پیمائشی خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) پیمائشی خطا کے دو بڑے عوامل کی تعریف یا وضاحت کریں۔؟ | (ج) منظم خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Medium,5,PRO,1
q_9_chem_ch12_lq_014,1,12.2 Measurement Errors,Long,state_and_explain,"Answer the following related questions about Measurement Errors: (a) Identify the quality of measurement that is mainly affected by systematic error Also, Identify the quality that is often determined by random error. | (b) How can a known systematic error often be corrected? | (c) Define a random error and state one related characteristic or function.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) منظم خطا بنیادی طور پر پیمائش کی کس خوبی کو متاثر کرتی ہے۔ نیز، اتفاقی خطا اکثر کس خوبی کو متعین کرتی ہے۔؟ | (ب) معلوم منظم خطا کو اکثر کیسے درست کیا جا سکتا ہے؟ | (ج) اتفاقی خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Medium,5,ULTRA,1
q_9_chem_ch12_lq_015,1,12.2 Measurement Errors,Long,discuss,Answer the following related questions about Measurement Errors: (a) Which factors may produce random error? | (b) Reading a measuring cylinder from a different angle each time mainly produces what type of error? Also state one related characteristic.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) نام یا شناخت لکھیں: کون سے عوامل اتفاقی خطا پیدا کر سکتے ہیں۔؟ | (ب) پیمائشی سلنڈر کو ہر بار مختلف زاویے سے پڑھنا بنیادی طور پر کس خطا کا باعث بنتا ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔؟,Easy,5,ELITE,1
sep_9_chem_ch12_009,1,12.3 Accuracy and Precision,Topic,topic_separator,,,,,,1
q_9_chem_ch12_lq_016,1,12.3 Accuracy and Precision,Long,state_and_explain,Answer the following related questions about Accuracy and Precision: (a) Define accuracy and state one related characteristic or function. | (b) Define precision and state one related characteristic or function. | (c) State whether the following statement is correct and justify the response: Can a set of measurements be precise but inaccurate.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) درستگی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) یکسانیتِ پیمائش کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ج) کیا پیمائشوں کا مجموعہ یکساں مگر غیر درست ہو سکتا ہے؟,Medium,5,PRO,1
q_9_chem_ch12_lq_017,1,12.3 Accuracy and Precision,Long,explain,"Answer the following related questions about Accuracy and Precision: (a) A substance has a true mass of 5.0 g, but three readings are all 5.2 g. How are the readings classified? | (b) An object has a true mass of 20 g. Which set is more precise but less accurate?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کسی مادّے کی حقیقی کمیت 5.0 g ہے مگر تینوں قرأتیں 5.2 g ہیں۔ ان قرأتوں کی درجہ بندی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) کسی جسم کی حقیقی کمیت 20 g ہے۔ کون سا مجموعہ زیادہ یکساں مگر کم درست ہے؟,Easy,5,ULTRA,1
q_9_chem_ch12_lq_018,1,12.3 Accuracy and Precision,Long,experiment,"Answer the following related questions about Accuracy and Precision: (a) An object has a true mass of 20 g. Why are readings 19.8 g, 20.5 g and 19.6 g described as more accurate but less precise than 17.3 g, 17.4 g and 17.2 g? | (b) Define the goal of a well-designed experiment regarding measurements and state one related characteristic or function.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کسی جسم کی حقیقی کمیت 20 g ہے۔ 19.8 g، 20.5 g اور 19.6 g کو 17.3 g، 17.4 g اور 17.2 g سے زیادہ درست مگر کم یکساں کیوں کہا جاتا ہے؟ | (ب) پیمائشوں کے لحاظ سے ایک اچھے تجربے کا مقصد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Medium,5,ELITE,1
