question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch12_010,1,12.0 Standardization and SI System,Remember,How many SI base quantities are generally used in chemistry according to the chapter?,باب کے مطابق کیمیا میں عموماً کتنی SI بنیادی مقداریں استعمال ہوتی ہیں؟,3,7,22,5,D | 5,Easy,1,PRO,1
q_9_chem_ch12_011,1,12.0 Standardization and SI System,Remember,Which five base quantities are used in chemistry?,کیمیا میں کون سی پانچ بنیادی مقداریں استعمال ہوتی ہیں؟,"Force, work, pressure, area and volume / قوت، کام، دباؤ، رقبہ اور حجم","Length, time, amount of substance, mass and temperature / لمبائی، وقت، مادّے کی مقدار، کمیت اور درجہ حرارت","Current, light, sound, speed and density / برقی رو، روشنی، آواز، رفتار اور کثافت","Heat, energy, power, charge and resistance / حرارت، توانائی، طاقت، بار اور مزاحمت","B | Length, time, amount of substance, mass and temperature / لمبائی، وقت، مادّے کی مقدار، کمیت اور درجہ حرارت",Medium,1,PRO,1
TOPIC_SEP,1,12.1.1 Metre,Topic,,,,,,,,,,,1
q_9_chem_ch12_012,1,12.1.1 Metre,Remember,What is the SI base unit of length?,لمبائی کی SI بنیادی اکائی کیا ہے؟,Kilogram / کلوگرام,Second / سیکنڈ,Metre / میٹر,Mole / مول,C | Metre / میٹر,Easy,1,PRO,1
q_9_chem_ch12_013,1,12.1.1 Metre,Remember,What is the symbol of metre?,میٹر کی علامت کیا ہے؟,M,mt,mtr,m,D | m,Easy,1,PRO,1
q_9_chem_ch12_014,1,12.1.1 Metre,Understand,How is a metre related to the speed of light in the chapter definition?,باب کی تعریف میں میٹر کا روشنی کی رفتار سے کیا تعلق ہے؟,It is the distance travelled by light in vacuum in about one 300-millionth of a second / یہ خلا میں روشنی کا تقریباً ایک تیس کروڑواں سیکنڈ میں طے کردہ فاصلہ ہے,It is the distance sound travels in one hour / یہ آواز کا ایک گھنٹے میں طے کردہ فاصلہ ہے,It is the length of 1000 kg of water / یہ 1000 kg پانی کی لمبائی ہے,It is the volume of one mole of gas / یہ ایک مول گیس کا حجم ہے,A | It is the distance travelled by light in vacuum in about one 300-millionth of a second / یہ خلا میں روشنی کا تقریباً ایک تیس کروڑواں سیکنڈ میں طے کردہ فاصلہ ہے,Hard,1,ULTRA,1
TOPIC_SEP,1,12.1.2 Kilogram,Topic,,,,,,,,,,,1
q_9_chem_ch12_015,1,12.1.2 Kilogram,Remember,What is the SI base unit of mass?,کمیت کی SI بنیادی اکائی کیا ہے؟,Metre / میٹر,Kelvin / کیلون,Kilogram / کلوگرام,Second / سیکنڈ,C | Kilogram / کلوگرام,Easy,1,PRO,1
q_9_chem_ch12_016,1,12.1.2 Kilogram,Remember,What is the correct SI symbol for kilogram?,کلوگرام کی درست SI علامت کیا ہے؟,K,kg,k,Kgm,B | kg,Easy,1,PRO,1
q_9_chem_ch12_017,1,12.1.2 Kilogram,Remember,The chapter also relates one kilogram to the mass of what volume of water?,باب ایک کلوگرام کو پانی کے کس حجم کی کمیت سے بھی متعلق کرتا ہے؟,1 cm³,1000 cm³,100 cm³,10 000 cm³,B | 1000 cm³,Medium,1,ULTRA,1
q_9_chem_ch12_018,1,12.1.2 Kilogram,Understand,Why are masses of laboratory reactants commonly measured in grams rather than kilograms?,لیبارٹری میں عامل مادّوں کی کمیت عموماً کلوگرام کے بجائے گرام میں کیوں ناپی جاتی ہے؟,Kilogram is not an SI unit / کلوگرام SI اکائی نہیں ہے,Molar mass never uses grams / مولر کمیت میں گرام کبھی استعمال نہیں ہوتا,A gram is larger than a kilogram / گرام کلوگرام سے بڑا ہوتا ہے,Laboratory quantities are small and grams give manageable values / لیبارٹری کی مقداریں چھوٹی ہوتی ہیں اور گرام قابلِ انتظام قدریں دیتا ہے,D | Laboratory quantities are small and grams give manageable values / لیبارٹری کی مقداریں چھوٹی ہوتی ہیں اور گرام قابلِ انتظام قدریں دیتا ہے,Medium,1,PRO,1
q_9_chem_ch12_019,1,12.1.2 Kilogram,Understand,Why is the gram convenient when using molar mass?,مولر کمیت استعمال کرتے وقت گرام کیوں موزوں ہے؟,Molar mass is commonly expressed in grams per mole / مولر کمیت عموماً گرام فی مول میں ظاہر کی جاتی ہے,Molar mass is expressed only in metres / مولر کمیت صرف میٹر میں ظاہر کی جاتی ہے,Gram measures temperature / گرام درجہ حرارت ناپتا ہے,Gram is a unit of time / گرام وقت کی اکائی ہے,A | Molar mass is commonly expressed in grams per mole / مولر کمیت عموماً گرام فی مول میں ظاہر کی جاتی ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,12.1.3 Second,Topic,,,,,,,,,,,1
q_9_chem_ch12_020,1,12.1.3 Second,Remember,What is the SI base unit of time?,وقت کی SI بنیادی اکائی کیا ہے؟,Metre / میٹر,Mole / مول,Second / سیکنڈ,Kelvin / کیلون,C | Second / سیکنڈ,Easy,1,PRO,1
q_9_chem_ch12_021,1,12.1.3 Second,Remember,What is the symbol of second?,سیکنڈ کی علامت کیا ہے؟,S,s,sec,ss,B | s,Easy,1,PRO,1
q_9_chem_ch12_022,1,12.1.3 Second,Remember,The SI definition of the second uses radiation from which atom?,سیکنڈ کی SI تعریف میں کس ایٹم کی تابکاری استعمال ہوتی ہے؟,Cesium-133 / سیزیم-133,Carbon-12 / کاربن-12,Hydrogen-1 / ہائیڈروجن-1,Oxygen-16 / آکسیجن-16,A | Cesium-133 / سیزیم-133,Hard,1,ELITE,1
q_9_chem_ch12_023,1,12.1.3 Second,Remember,How many radiation cycles are used in the chapter definition of one second?,باب کی تعریف میں ایک سیکنڈ کے لیے تابکاری کے کتنے چکر استعمال ہوتے ہیں؟,6.022 × 10²³,"300,000,000",273,"9,192,631,770","D | 9,192,631,770",Hard,1,IMPORTANT,1
TOPIC_SEP,1,12.1.4 Kelvin and Temperature,Topic,,,,,,,,,,,1
q_9_chem_ch12_024,1,12.1.4 Kelvin and Temperature,Remember,What is the SI base unit of temperature?,درجہ حرارت کی SI بنیادی اکائی کیا ہے؟,Degree Celsius / درجہ سیلسیس,Calorie / کیلوری,Kelvin / کیلون,Pascal / پاسکل,C | Kelvin / کیلون,Easy,1,PRO,1
q_9_chem_ch12_025,1,12.1.4 Kelvin and Temperature,Remember,What is the symbol of kelvin?,کیلون کی علامت کیا ہے؟,K,k,°K,Kel,A | K,Easy,1,PRO,1
q_9_chem_ch12_026,1,12.1.4 Kelvin and Temperature,Remember,What is the triple point of water?,پانی کا سہ گنا نقطہ کیا ہے؟,The boiling point at all pressures / تمام دباؤ پر نقطۂ ابال,The point where water becomes an element / وہ نقطہ جہاں پانی عنصر بن جائے,The temperature of absolute zero only / صرف مطلق صفر کا درجہ حرارت,"The condition at which solid, liquid and gaseous water coexist / وہ حالت جس میں پانی کی ٹھوس، مائع اور گیس حالتیں بیک وقت موجود ہوں","D | The condition at which solid, liquid and gaseous water coexist / وہ حالت جس میں پانی کی ٹھوس، مائع اور گیس حالتیں بیک وقت موجود ہوں",Medium,1,ULTRA,1
q_9_chem_ch12_027,1,12.1.4 Kelvin and Temperature,Remember,Which equation converts Celsius temperature to kelvin in the chapter?,باب میں سیلسیس درجہ حرارت کو کیلون میں بدلنے کی مساوات کون سی ہے؟,K = °C − 273,K = °C + 273,K = °C × 273,K = 273/°C,B | K = °C + 273,Easy,1,PRO,1
q_9_chem_ch12_028,1,12.1.4 Kelvin and Temperature,Apply,What is 65°C in kelvin using the chapter equation?,باب کی مساوات کے مطابق 65°C کتنے کیلون ہے؟,208 K,300 K,338 K,403 K,C | 338 K,Medium,1,PRO,1
q_9_chem_ch12_029,1,12.1.4 Kelvin and Temperature,Understand,Why is the Celsius scale often used in chemistry laboratories?,کیمیا کی لیبارٹریوں میں سیلسیس پیمانہ اکثر کیوں استعمال ہوتا ہے؟,Kelvin cannot measure temperature / کیلون درجہ حرارت نہیں ناپ سکتا,Celsius has no divisions / سیلسیس میں تقسیمات نہیں ہوتیں,Celsius is a unit of mass / سیلسیس کمیت کی اکائی ہے,"It is convenient, decimal-based and easily converted to kelvin / یہ آسان، اعشاری بنیاد پر اور کیلون میں آسانی سے تبدیل ہوتا ہے","D | It is convenient, decimal-based and easily converted to kelvin / یہ آسان، اعشاری بنیاد پر اور کیلون میں آسانی سے تبدیل ہوتا ہے",Medium,1,ELITE,1
TOPIC_SEP,1,12.1.5 Mole,Topic,,,,,,,,,,,1
q_9_chem_ch12_030,1,12.1.5 Mole,Remember,What quantity is measured in moles?,مول میں کون سی مقدار ناپی جاتی ہے؟,Amount of substance / مادّے کی مقدار,Length / لمبائی,Temperature / درجہ حرارت,Pressure / دباؤ,A | Amount of substance / مادّے کی مقدار,Easy,1,PRO,1
q_9_chem_ch12_031,1,12.1.5 Mole,Remember,What is the symbol of mole?,مول کی علامت کیا ہے؟,m,M,mol,ml,C | mol,Easy,1,PRO,1
q_9_chem_ch12_032,1,12.1.5 Mole,Remember,How many particles are in one mole according to the chapter?,باب کے مطابق ایک مول میں کتنے ذرات ہوتے ہیں؟,9.8 × 10²,6.022 × 10²³,3.00 × 10⁸,1.00 × 10⁻³,B | 6.022 × 10²³,Medium,1,PRO,1
q_9_chem_ch12_033,1,12.1.5 Mole,Understand,What does a mole represent in the exercise?,مشق کے مطابق مول کس چیز کی نمائندگی کرتا ہے؟,A length / ایک لمبائی,A number of particles / ذرات کی ایک تعداد,A temperature / ایک درجہ حرارت,A colour / ایک رنگ,B | A number of particles / ذرات کی ایک تعداد,Easy,1,PRO,1
TOPIC_SEP,1,"12.1.6 Derived Units, Practical Units and Prefixes",Topic,,,,,,,,,,,1
q_9_chem_ch12_034,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What is a derived unit?,اخذ شدہ اکائی کیا ہے؟,A unit having no relation to base units / ایسی اکائی جس کا بنیادی اکائیوں سے کوئی تعلق نہ ہو,A non-numerical label / غیر عددی لیبل,A unit used only outside science / ایسی اکائی جو صرف سائنس سے باہر استعمال ہو,A unit formed mathematically from base units / بنیادی اکائیوں سے ریاضیاتی طور پر بننے والی اکائی,D | A unit formed mathematically from base units / بنیادی اکائیوں سے ریاضیاتی طور پر بننے والی اکائی,Easy,1,ULTRA,1
q_9_chem_ch12_035,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What is the SI unit of pressure?,دباؤ کی SI اکائی کیا ہے؟,Pascal / پاسکل,Joule / جول,Metre / میٹر,Mole / مول,A | Pascal / پاسکل,Easy,1,PRO,1
q_9_chem_ch12_036,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,One pascal is equivalent to which expression?,ایک پاسکل کس اظہار کے برابر ہے؟,N/m,J/m²,N/m²,kg·m,C | N/m²,Medium,1,ULTRA,1
q_9_chem_ch12_037,1,"12.1.6 Derived Units, Practical Units and Prefixes",Understand,Why is cm³ generally preferred to m³ for laboratory volume measurements?,لیبارٹری میں حجم کے لیے m³ کے بجائے cm³ کو عموماً کیوں ترجیح دی جاتی ہے؟,m³ is not a unit of volume / m³ حجم کی اکائی نہیں ہے,Laboratory liquid volumes are small and easier to express precisely in cm³ / لیبارٹری میں مائع کے حجم چھوٹے ہوتے ہیں اور cm³ میں درست طور پر ظاہر کرنا آسان ہوتا ہے,cm³ measures mass / cm³ کمیت ناپتا ہے,One cm³ is larger than one m³ / ایک cm³ ایک m³ سے بڑا ہوتا ہے,B | Laboratory liquid volumes are small and easier to express precisely in cm³ / لیبارٹری میں مائع کے حجم چھوٹے ہوتے ہیں اور cm³ میں درست طور پر ظاہر کرنا آسان ہوتا ہے,Medium,1,PRO,1
q_9_chem_ch12_038,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,Which volume unit does the exercise recommend for chemistry?,مشق کیمیا میں حجم کے لیے کون سی اکائی تجویز کرتی ہے؟,cm³,m³,km³,m²,A | cm³,Easy,1,PRO,1
q_9_chem_ch12_039,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What does the prefix kilo represent?,سابقہ kilo کس قوت کی نمائندگی کرتا ہے؟,10⁻¹,10⁻³,10⁹,10³,D | 10³,Easy,1,ULTRA,1
q_9_chem_ch12_040,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What does the prefix deci represent?,سابقہ deci کس قوت کی نمائندگی کرتا ہے؟,10³,10⁻³,10⁻¹,10⁹,C | 10⁻¹,Medium,1,ELITE,1
q_9_chem_ch12_041,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What does the prefix milli represent?,سابقہ milli کس قوت کی نمائندگی کرتا ہے؟,10⁻³,10³,10⁻¹,10⁹,A | 10⁻³,Easy,1,ULTRA,1
q_9_chem_ch12_042,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What does the prefix giga represent?,سابقہ giga کس قوت کی نمائندگی کرتا ہے؟,10⁶,10⁻⁹,10⁻³,10⁹,D | 10⁹,Easy,1,PRO,1
q_9_chem_ch12_043,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,What does the prefix nano represent?,سابقہ nano کس قوت کی نمائندگی کرتا ہے؟,10⁹,10⁻⁹,10⁻⁶,10⁻³,B | 10⁻⁹,Easy,1,PRO,1
q_9_chem_ch12_044,1,"12.1.6 Derived Units, Practical Units and Prefixes",Apply,Which is the correct scientific notation for 0.000840?,0.000840 کی درست سائنسی علامت کون سی ہے؟,8.40 × 10⁴,84.0 × 10⁻⁴,8.40 × 10⁻⁴,840 × 10⁻⁴,C | 8.40 × 10⁻⁴,Medium,1,PRO,1
q_9_chem_ch12_045,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,How should an SI unit symbol be written for a plural measurement such as 100 millimetres?,100 millimetres جیسی جمع پیمائش میں SI اکائی کی علامت کیسے لکھی جاتی ہے؟,100 mms,100 MM,100 millimetress,100 mm,D | 100 mm,Easy,1,ULTRA,1
q_9_chem_ch12_046,1,"12.1.6 Derived Units, Practical Units and Prefixes",Understand,Why do SI prefixes help with very large or very small values?,SI سابقے بہت بڑی یا بہت چھوٹی قدروں میں کیسے مدد دیتے ہیں؟,They reduce the number of zeros by using powers of ten / یہ دس کی قوتوں سے صفروں کی تعداد کم کرتے ہیں,They remove the unit from the value / یہ قدر سے اکائی ختم کرتے ہیں,They change the physical quantity / یہ طبعی مقدار بدل دیتے ہیں,They make every value equal to one / یہ ہر قدر کو ایک بنا دیتے ہیں,A | They reduce the number of zeros by using powers of ten / یہ دس کی قوتوں سے صفروں کی تعداد کم کرتے ہیں,Medium,1,ELITE,1
q_9_chem_ch12_047,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,Which pair of quantities may be measured in the same unit according to the exercise?,مشق کے مطابق کن دو مقداروں کو ایک ہی اکائی میں ناپا جا سکتا ہے؟,Heat and temperature / حرارت اور درجہ حرارت,Temperature and area / درجہ حرارت اور رقبہ,Heat and work / حرارت اور کام,Length and work / لمبائی اور کام,C | Heat and work / حرارت اور کام,Medium,1,PRO,1
q_9_chem_ch12_048,1,"12.1.6 Derived Units, Practical Units and Prefixes",Remember,In which unit is food energy commonly measured according to the exercise?,مشق کے مطابق غذا کی توانائی عموماً کس اکائی میں ناپی جاتی ہے؟,Pascal / پاسکل,Calorie / کیلوری,Metre / میٹر,Mole / مول,B | Calorie / کیلوری,Easy,1,PRO,1
TOPIC_SEP,1,12.2 Measurement Errors,Topic,,,,,,,,,,,1
q_9_chem_ch12_049,1,12.2 Measurement Errors,Remember,What is measurement error?,پیمائشی خطا کیا ہے؟,The sum of all measured values / تمام ناپی گئی قدروں کا مجموعہ,The difference between a measured value and the actual value / ناپی گئی قدر اور حقیقی قدر کے درمیان فرق,A unit without a symbol / علامت کے بغیر اکائی,The true value itself / خود حقیقی قدر,B | The difference between a measured value and the actual value / ناپی گئی قدر اور حقیقی قدر کے درمیان فرق,Easy,1,PRO,1
q_9_chem_ch12_050,1,12.2 Measurement Errors,Remember,What two broad factors can cause measurement error according to the chapter?,باب کے مطابق پیمائشی خطا کے دو بڑے عوامل کیا ہیں؟,Only the colour and shape of the sample / صرف نمونے کا رنگ اور شکل,Only the country of the scientist / صرف سائنس دان کا ملک,Only the unit symbol / صرف اکائی کی علامت,Instrument limitations and the skill of the person measuring / آلے کی حدود اور پیمائش کرنے والے کی مہارت,D | Instrument limitations and the skill of the person measuring / آلے کی حدود اور پیمائش کرنے والے کی مہارت,Medium,1,PRO,1
q_9_chem_ch12_051,1,12.2 Measurement Errors,Remember,What is a systematic error?,منظم خطا کیا ہے؟,An inherent instrument-related error that consistently shifts measurements / آلے سے متعلق اندرونی خطا جو پیمائشوں کو مسلسل ایک سمت میں بدلتی ہے,A completely unpredictable fluctuation from one reading to another / ایک قرأت سے دوسری تک مکمل غیر متوقع تبدیلی,A spelling error in a unit name / اکائی کے نام کی املا کی غلطی,The true value of a quantity / مقدار کی حقیقی قدر,A | An inherent instrument-related error that consistently shifts measurements / آلے سے متعلق اندرونی خطا جو پیمائشوں کو مسلسل ایک سمت میں بدلتی ہے,Medium,1,PRO,1
q_9_chem_ch12_052,1,12.2 Measurement Errors,Understand,Which quality of measurement is mainly affected by systematic error?,منظم خطا بنیادی طور پر پیمائش کی کس خوبی کو متاثر کرتی ہے؟,Colour / رنگ,Chemical identity / کیمیائی شناخت,Accuracy / درستگی,Unit symbol / اکائی کی علامت,C | Accuracy / درستگی,Easy,1,PRO,1
q_9_chem_ch12_053,1,12.2 Measurement Errors,Understand,How can a known systematic error often be corrected?,معلوم منظم خطا کو اکثر کیسے درست کیا جا سکتا ہے؟,By changing the sample colour / نمونے کا رنگ بدل کر,By adding or subtracting a constant correction to each measurement / ہر پیمائش میں مستقل تصحیح جمع یا منفی کر کے,By ignoring every reading / ہر قرأت نظر انداز کر کے,By changing metres into seconds / میٹر کو سیکنڈ میں بدل کر,B | By adding or subtracting a constant correction to each measurement / ہر پیمائش میں مستقل تصحیح جمع یا منفی کر کے,Medium,1,PRO,1
q_9_chem_ch12_054,1,12.2 Measurement Errors,Remember,What is a random error?,اتفاقی خطا کیا ہے؟,An unpredictable variation that makes successive measurements differ slightly / غیر متوقع تبدیلی جو مسلسل پیمائشوں میں معمولی فرق پیدا کرے,A constant shift identical in every reading / ہر قرأت میں یکساں مستقل تبدیلی,A deliberate change of units / اکائیوں کی جان بوجھ کر تبدیلی,A mathematical definition of accuracy / درستگی کی ریاضیاتی تعریف,A | An unpredictable variation that makes successive measurements differ slightly / غیر متوقع تبدیلی جو مسلسل پیمائشوں میں معمولی فرق پیدا کرے,Medium,1,PRO,1
q_9_chem_ch12_055,1,12.2 Measurement Errors,Remember,Which factors may produce random error?,کون سے عوامل اتفاقی خطا پیدا کر سکتے ہیں؟,Only the chemical formula / صرف کیمیائی فارمولا,Only the name of the student / صرف طالب علم کا نام,Only use of SI units / صرف SI اکائیوں کا استعمال,"Instrument limitations, environmental changes and slight procedural variations / آلات کی حدود، ماحولیاتی تبدیلیاں اور طریقۂ کار میں معمولی فرق","D | Instrument limitations, environmental changes and slight procedural variations / آلات کی حدود، ماحولیاتی تبدیلیاں اور طریقۂ کار میں معمولی فرق",Medium,1,ULTRA,1
q_9_chem_ch12_056,1,12.2 Measurement Errors,Understand,Which quality is often determined by random error?,اتفاقی خطا اکثر کس خوبی کو متعین کرتی ہے؟,Chemical composition / کیمیائی ترکیب,Atomic number / ایٹمی عدد,Precision / یکسانیتِ پیمائش,Molar mass / مولر کمیت,C | Precision / یکسانیتِ پیمائش,Easy,1,PRO,1
q_9_chem_ch12_057,1,12.2 Measurement Errors,Apply,Reading a measuring cylinder from a different angle each time mainly produces what type of error?,پیمائشی سلنڈر کو ہر بار مختلف زاویے سے پڑھنا بنیادی طور پر کس خطا کا باعث بنتا ہے؟,Random error / اتفاقی خطا,No error / کوئی خطا نہیں,Systematic error only / صرف منظم خطا,Chemical error / کیمیائی خطا,A | Random error / اتفاقی خطا,Medium,1,PRO,1
TOPIC_SEP,1,12.3 Accuracy and Precision,Topic,,,,,,,,,,,1
q_9_chem_ch12_058,1,12.3 Accuracy and Precision,Remember,What is accuracy?,درستگی کیا ہے؟,Closeness of repeated readings only to each other / صرف بار بار قرأتوں کا ایک دوسرے کے قریب ہونا,The number of decimal places only / صرف اعشاری مقامات کی تعداد,The size of the measuring instrument / پیمائشی آلے کی جسامت,Closeness of a measured result to the true or known value / ناپی گئی قدر کا حقیقی یا معلوم قدر کے قریب ہونا,D | Closeness of a measured result to the true or known value / ناپی گئی قدر کا حقیقی یا معلوم قدر کے قریب ہونا,Easy,1,PRO,1
q_9_chem_ch12_059,1,12.3 Accuracy and Precision,Remember,What is precision?,یکسانیتِ پیمائش کیا ہے؟,Closeness to the true value only / صرف حقیقی قدر کے قریب ہونا,Closeness of repeated measurements to one another / بار بار کی گئی پیمائشوں کا ایک دوسرے کے قریب ہونا,Use of a larger unit / بڑی اکائی کا استعمال,Absence of all measurements / تمام پیمائشوں کا نہ ہونا,B | Closeness of repeated measurements to one another / بار بار کی گئی پیمائشوں کا ایک دوسرے کے قریب ہونا,Easy,1,PRO,1
q_9_chem_ch12_060,1,12.3 Accuracy and Precision,Understand,Can a set of measurements be precise but inaccurate?,کیا پیمائشوں کا مجموعہ یکساں مگر غیر درست ہو سکتا ہے؟,"No, precision always guarantees accuracy / نہیں، یکسانیت ہمیشہ درستگی کی ضمانت ہے",Only when no unit is used / صرف اس وقت جب اکائی استعمال نہ ہو,"Yes, repeated values can be close together but far from the true value / ہاں، بار بار کی قدریں باہم قریب مگر حقیقی قدر سے دور ہو سکتی ہیں",Only for temperature measurements / صرف درجہ حرارت کی پیمائش میں,"C | Yes, repeated values can be close together but far from the true value / ہاں، بار بار کی قدریں باہم قریب مگر حقیقی قدر سے دور ہو سکتی ہیں",Medium,1,PRO,1
q_9_chem_ch12_061,1,12.3 Accuracy and Precision,Apply,"A substance has a true mass of 5.0 g, but three readings are all 5.2 g. How are the readings classified?",کسی مادّے کی حقیقی کمیت 5.0 g ہے مگر تینوں قرأتیں 5.2 g ہیں۔ ان قرأتوں کی درجہ بندی کیا ہے؟,Accurate but not precise / درست مگر غیر یکساں,Both accurate and precise / درست اور یکساں دونوں,Neither measured nor recorded / نہ ناپی گئیں نہ درج ہوئیں,Precise but not accurate / یکساں مگر غیر درست,D | Precise but not accurate / یکساں مگر غیر درست,Medium,1,PRO,1
q_9_chem_ch12_062,1,12.3 Accuracy and Precision,Analyze,An object has a true mass of 20 g. Which set is more precise but less accurate?,کسی جسم کی حقیقی کمیت 20 g ہے۔ کون سا مجموعہ زیادہ یکساں مگر کم درست ہے؟,"17.3 g, 17.4 g, 17.2 g","19.8 g, 20.5 g, 19.6 g","20.0 g, 20.0 g, 20.0 g","19.9 g, 20.0 g, 20.1 g","A | 17.3 g, 17.4 g, 17.2 g",Hard,1,PRO,1
