question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch3_lq_008,1,3.2 Covalent and Coordinate Covalent Bonds,Long,cause_effect,Answer the following related questions about Covalent and Coordinate Covalent Bonds: (a) Why is a covalent bond between two different atoms often polar? | (b) Define a coordinate covalent bond and state one related characteristic or function. | (c) Name the compound that contains both ionic and covalent bonds State a supporting reason or feature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) دو مختلف ایٹموں کے درمیان اشتراکی بند اکثر قطبی کیوں ہوتا ہے؟ | (ب) کوارڈی نیٹ اشتراکی بند کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ج) نام یا شناخت لکھیں: کون سا مرکب آئونی اور اشتراکی دونوں بند رکھتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Medium,5,ELITE,1
sep_9_chem_ch3_004,1,3.3 Metallic Bond,Topic,topic_separator,,,,,,1
q_9_chem_ch3_lq_009,1,3.3 Metallic Bond,Long,cause_effect,Answer the following related questions about Metallic Bond: (a) Define the basic model of metallic bonding and state one related characteristic or function. | (b) Why do metals conduct electricity?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) دھاتی بند کا بنیادی نمونہ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) دھاتیں بجلی کیوں چلاتی ہیں؟,Medium,5,PRO,1
q_9_chem_ch3_lq_010,1,3.3 Metallic Bond,Long,classification,Answer the following related questions about Metallic Bond: (a) Why are metals malleable and ductile? | (b) Classify bond is present in brass formed from copper and zinc State a supporting reason or feature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) دھاتیں قابلِ پٹائی اور قابلِ تار کشی کیوں ہوتی ہیں؟ | (ب) تانبے اور زنک سے بننے والے پیتل میں کون سا بند ہوتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Easy,5,ULTRA,1
sep_9_chem_ch3_005,1,3.4 Electronegativity and Polarity,Topic,topic_separator,,,,,,1
q_9_chem_ch3_lq_011,1,3.4 Electronegativity and Polarity,Long,compare,Answer the following related questions about Electronegativity and Polarity: (a) Define electronegativity and state one related characteristic or function. | (b) Name the bond that is expected when the electronegativity difference is very large.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) برق منفی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) جب برق منفی کا فرق بہت زیادہ ہو تو کون سا بند متوقع ہے؟,Medium,5,PRO,1
sep_9_chem_ch3_006,1,3.7 Intermolecular Forces,Topic,topic_separator,,,,,,1
q_9_chem_ch3_lq_012,1,3.7 Intermolecular Forces,Long,cause_effect,"Answer the following related questions about Intermolecular Forces: (a) State the two intermolecular forces are emphasized. | (b) Why is water liquid at room temperature while hydrogen sulphide is a gas? | (c) Name the compound that has the highest boiling point among H₂O, H₂S, HF and NH₃.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کن دو بین السالماتی قوتوں پر زور دیا گیا ہے؟ | (ب) پانی کمرے کے درجہ حرارت پر مائع جبکہ ہائیڈروجن سلفائیڈ گیس کیوں ہے؟ | (ج) H₂O، H₂S، HF اور NH₃ میں سب سے بلند نقطۂ ابال کس کا ہے؟,Medium,5,PRO,1
sep_9_chem_ch3_007,1,3.6 Properties of Ionic and Covalent Compounds,Topic,topic_separator,,,,,,1
q_9_chem_ch3_lq_013,1,3.6 Properties of Ionic and Covalent Compounds,Long,cause_effect,Answer the following related questions about Properties of Ionic and Covalent Compounds: (a) State the property that is typical of lower-molecular-mass covalent compounds. | (b) Why are many covalent compounds poor electrical conductors? | (c) Name the form that of carbon is used as a lubricant State a supporting reason or feature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کم سالماتی کمیت والے اشتراکی مرکبات کی عام خصوصیت کون سی ہے؟ | (ب) بہت سے اشتراکی مرکبات کمزور برقی موصل کیوں ہوتے ہیں؟ | (ج) کاربن کی کون سی شکل بطور لبریکینٹ استعمال ہوتی ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Medium,5,PRO,1
q_9_chem_ch3_lq_014,1,3.6 Properties of Ionic and Covalent Compounds,Long,cause_effect,Answer the following related questions about Properties of Ionic and Covalent Compounds: (a) Why does graphite conduct electricity? | (b) Why is diamond exceptionally hard? | (c) Identify the explanation best accounts for iodine being solid while chlorine that is gas at room temperature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) گریفائٹ بجلی کیوں چلاتا ہے؟ | (ب) ہیرا غیر معمولی طور پر سخت کیوں ہے؟ | (ج) نام یا شناخت لکھیں: کون سی وضاحت کمرے کے درجہ حرارت پر آیوڈین کے ٹھوس اور کلورین کے گیس ہونے کی بہترین وجہ بیان کرتی ہے۔؟,Hard,5,ULTRA,1
q_9_chem_ch3_lq_015,1,3.6 Properties of Ionic and Covalent Compounds,Long,compare,"Answer the following related questions about Properties of Ionic and Covalent Compounds: (a) Identify the ionic compound that has the highest melting point among LiCl, NaCl, KCl and RbCl. | (b) Which statement best compares ionic and covalent compounds?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) LiCl، NaCl، KCl اور RbCl میں سب سے بلند نقطۂ پگھلاؤ کس کا ہے؟ | (ب) آئونی اور اشتراکی مرکبات کا بہترین تقابل کون سا بیان ہے؟,Medium,5,ELITE,1
