question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch10_011,1,10.2 Air Pollution and Pollutants,Understand,Why is carbon monoxide dangerous?,کاربن مونو آکسائیڈ خطرناک کیوں ہے؟,It supplies extra oxygen to tissues / یہ بافتوں کو اضافی آکسیجن دیتا ہے,It interferes with the blood’s ability to carry oxygen / یہ خون کی آکسیجن لے جانے کی صلاحیت میں رکاوٹ ڈالتا ہے,It is a nutrient for lungs / یہ پھیپھڑوں کے لیے غذائی مادّہ ہے,It converts directly into nitrogen / یہ براہِ راست نائٹروجن بن جاتا ہے,B | It interferes with the blood’s ability to carry oxygen / یہ خون کی آکسیجن لے جانے کی صلاحیت میں رکاوٹ ڈالتا ہے,Medium,1,PRO,1
q_9_chem_ch10_012,1,10.2 Air Pollution and Pollutants,Remember,Which age groups are identified as especially vulnerable to air pollution?,کن عمر کے گروہوں کو فضائی آلودگی کے لیے خاص طور پر حساس قرار دیا گیا ہے؟,Only young adults / صرف نوجوان بالغ,Only middle-aged people / صرف درمیانی عمر کے افراد,Children and elderly people / بچے اور عمر رسیدہ افراد,Only athletes / صرف کھلاڑی,C | Children and elderly people / بچے اور عمر رسیدہ افراد,Easy,1,PRO,1
q_9_chem_ch10_013,1,10.2 Air Pollution and Pollutants,Understand,Why are high-risk groups more affected by pollution?,زیادہ خطرے والے گروہ آلودگی سے زیادہ متاثر کیوں ہوتے ہیں؟,They breathe no air / وہ ہوا میں سانس نہیں لیتے,They are immune to all gases / وہ تمام گیسوں سے محفوظ ہوتے ہیں,Their blood contains no haemoglobin / ان کے خون میں ہیموگلوبن نہیں ہوتا,Their respiratory or immune systems may be less able to cope / ان کے تنفسی یا مدافعتی نظام نقصان کا مقابلہ کم کر سکتے ہیں,D | Their respiratory or immune systems may be less able to cope / ان کے تنفسی یا مدافعتی نظام نقصان کا مقابلہ کم کر سکتے ہیں,Medium,1,ELITE,1
TOPIC_SEP,1,10.3 Acid Rain,Topic,,,,,,,,,,,1
q_9_chem_ch10_014,1,10.3 Acid Rain,Remember,Which oxides mainly cause acid rain?,تیزابی بارش بنیادی طور پر کن آکسائیڈز سے بنتی ہے؟,Oxides of sulphur and nitrogen / سلفر اور نائٹروجن کے آکسائیڈز,Oxides of sodium and potassium / سوڈیم اور پوٹاشیم کے آکسائیڈز,Only carbon monoxide / صرف کاربن مونو آکسائیڈ,Helium and argon / ہیلیم اور آرگن,A | Oxides of sulphur and nitrogen / سلفر اور نائٹروجن کے آکسائیڈز,Easy,1,PRO,1
q_9_chem_ch10_015,1,10.3 Acid Rain,Understand,How is acid rain formed?,تیزابی بارش کیسے بنتی ہے؟,Pure oxygen reacts with nitrogen to form water / خالص آکسیجن نائٹروجن سے تعامل کر کے پانی بناتی ہے,Sea salt evaporates into acid / سمندری نمک بخارات بن کر تیزاب بن جاتا ہے,Pollutant oxides react with moisture in the atmosphere to form acids / آلودہ آکسائیڈز فضائی نمی سے تعامل کر کے تیزاب بناتے ہیں,Clouds absorb only dust / بادل صرف گرد جذب کرتے ہیں,C | Pollutant oxides react with moisture in the atmosphere to form acids / آلودہ آکسائیڈز فضائی نمی سے تعامل کر کے تیزاب بناتے ہیں,Medium,1,PRO,1
q_9_chem_ch10_016,1,10.3 Acid Rain,Apply,Where is acid rain most likely to occur?,تیزابی بارش کہاں ہونے کا امکان زیادہ ہے؟,Only over clean oceans / صرف صاف سمندروں کے اوپر,Near industrial areas / صنعتی علاقوں کے قریب,Only in deserts without industry / صرف غیر صنعتی صحراؤں میں,Inside sealed rooms / بند کمروں کے اندر,B | Near industrial areas / صنعتی علاقوں کے قریب,Easy,1,PRO,1
q_9_chem_ch10_017,1,10.3 Acid Rain,Understand,How does acid rain damage forests?,تیزابی بارش جنگلات کو کیسے نقصان پہنچاتی ہے؟,It always adds all nutrients / یہ ہمیشہ تمام غذائی اجزاء بڑھاتی ہے,It acidifies soil and removes nutrients needed by plants / یہ مٹی کو تیزابی بناتی اور پودوں کے غذائی اجزاء ختم کرتی ہے,It converts trees into fossil fuels / یہ درختوں کو فوسل ایندھن بناتی ہے,It prevents any water reaching soil / یہ پانی کو مٹی تک پہنچنے سے روکتی ہے,B | It acidifies soil and removes nutrients needed by plants / یہ مٹی کو تیزابی بناتی اور پودوں کے غذائی اجزاء ختم کرتی ہے,Medium,1,PRO,1
q_9_chem_ch10_018,1,10.3 Acid Rain,Analyze,Why does sulphur in fossil fuels become environmentally dangerous during combustion?,فوسل ایندھن میں موجود سلفر جلنے پر ماحولیاتی طور پر خطرناک کیوں بنتا ہے؟,It changes into harmless nitrogen / یہ بے ضرر نائٹروجن بن جاتا ہے,It removes carbon dioxide from air / یہ ہوا سے کاربن ڈائی آکسائیڈ نکالتا ہے,It produces only water vapour / یہ صرف آبی بخارات بناتا ہے,It forms sulphur oxides that contribute to acid rain / یہ سلفر آکسائیڈز بناتا ہے جو تیزابی بارش میں حصہ لیتے ہیں,D | It forms sulphur oxides that contribute to acid rain / یہ سلفر آکسائیڈز بناتا ہے جو تیزابی بارش میں حصہ لیتے ہیں,Hard,1,PRO,1
TOPIC_SEP,1,10.4 Greenhouse Effect and Global Warming,Topic,,,,,,,,,,,1
q_9_chem_ch10_019,1,10.4 Greenhouse Effect and Global Warming,Remember,What is the greenhouse effect?,گرین ہاؤس اثر کیا ہے؟,Warming of Earth due to heat trapped by gases in the atmosphere / فضائی گیسوں کے ذریعے حرارت پھنسنے سے زمین کا گرم ہونا,Cooling caused by evaporation only / صرف تبخیر سے ٹھنڈک,Formation of acid rain only / صرف تیزابی بارش کی تشکیل,Loss of all atmospheric gases / تمام فضائی گیسوں کا ضیاع,A | Warming of Earth due to heat trapped by gases in the atmosphere / فضائی گیسوں کے ذریعے حرارت پھنسنے سے زمین کا گرم ہونا,Easy,1,PRO,1
q_9_chem_ch10_020,1,10.4 Greenhouse Effect and Global Warming,Remember,Which gases are emphasized as greenhouse gases in the exercise?,مشق میں کن گیسوں کو گرین ہاؤس گیسوں کے طور پر نمایاں کیا گیا ہے؟,SO₂ and NO₂ / SO₂ اور NO₂,O₂ and N₂ / O₂ اور N₂,CO₂ and CH₄ / CO₂ اور CH₄,He and Ne / He اور Ne,C | CO₂ and CH₄ / CO₂ اور CH₄,Easy,1,PRO,1
q_9_chem_ch10_021,1,10.4 Greenhouse Effect and Global Warming,Understand,Why can a small percentage of CO₂ still affect climate?,CO₂ کی کم فیصد مقدار بھی آب و ہوا کو کیوں متاثر کر سکتی ہے؟,It is the major component of air / یہ ہوا کا سب سے بڑا جزو ہے,It strongly absorbs outgoing heat radiation and accumulates over time / یہ خارج ہونے والی حرارتی تابکاری کو مضبوطی سے جذب کرتی اور وقت کے ساتھ جمع ہوتی ہے,It reacts with all nitrogen immediately / یہ تمام نائٹروجن سے فوراً تعامل کرتی ہے,It has no infrared interaction / اس کا زیرِ سرخ شعاعوں سے کوئی تعلق نہیں,B | It strongly absorbs outgoing heat radiation and accumulates over time / یہ خارج ہونے والی حرارتی تابکاری کو مضبوطی سے جذب کرتی اور وقت کے ساتھ جمع ہوتی ہے,Hard,1,PRO,1
q_9_chem_ch10_022,1,10.4 Greenhouse Effect and Global Warming,Remember,Which process removes carbon dioxide from the atmosphere?,کون سا عمل فضا سے کاربن ڈائی آکسائیڈ کم کرتا ہے؟,Photosynthesis / ضیائی تالیف,Combustion / احتراق,Respiration / تنفس,Decomposition of fuels / ایندھن کا تجزیہ,A | Photosynthesis / ضیائی تالیف,Easy,1,PRO,1
q_9_chem_ch10_023,1,10.4 Greenhouse Effect and Global Warming,Understand,How does deforestation contribute to global warming?,جنگلات کی کٹائی عالمی حدت میں کیسے اضافہ کرتی ہے؟,It increases photosynthesis / یہ ضیائی تالیف بڑھاتی ہے,It removes methane from air / یہ ہوا سے میتھین نکالتی ہے,It lowers fossil-fuel use automatically / یہ خود بخود فوسل ایندھن کا استعمال کم کرتی ہے,It reduces CO₂ uptake by plants / یہ پودوں کے ذریعے CO₂ جذب کم کرتی ہے,D | It reduces CO₂ uptake by plants / یہ پودوں کے ذریعے CO₂ جذب کم کرتی ہے,Medium,1,PRO,1
q_9_chem_ch10_024,1,10.4 Greenhouse Effect and Global Warming,Remember,Which renewable energy source uses moving air?,کون سا قابلِ تجدید توانائی ذریعہ چلتی ہوا استعمال کرتا ہے؟,Coal energy / کوئلے کی توانائی,Diesel energy / ڈیزل توانائی,Wind energy / ہوائی توانائی,Natural-gas energy only / صرف قدرتی گیس کی توانائی,C | Wind energy / ہوائی توانائی,Easy,1,ULTRA,1
q_9_chem_ch10_025,1,10.4 Greenhouse Effect and Global Warming,Understand,How can wind energy help the environment?,ہوائی توانائی ماحول کی مدد کیسے کر سکتی ہے؟,It generates power without direct fossil-fuel combustion emissions / یہ براہِ راست فوسل ایندھن جلائے بغیر بجلی پیدا کرتی ہے,It produces large amounts of SO₂ / یہ بڑی مقدار میں SO₂ بناتی ہے,It requires coal in every turbine / ہر ٹربائن میں کوئلہ ضروری ہے,It increases particulate matter by design / یہ جان بوجھ کر ذراتی مادّہ بڑھاتی ہے,A | It generates power without direct fossil-fuel combustion emissions / یہ براہِ راست فوسل ایندھن جلائے بغیر بجلی پیدا کرتی ہے,Medium,1,ULTRA,1
q_9_chem_ch10_026,1,10.4 Greenhouse Effect and Global Warming,Apply,Which action would directly reduce greenhouse-gas emissions?,کون سا اقدام براہِ راست گرین ہاؤس گیسوں کے اخراج کو کم کرے گا؟,Burning more coal / زیادہ کوئلہ جلانا,Cutting more forests / مزید جنگلات کاٹنا,Removing catalytic converters / کیٹالیٹک کنورٹر ہٹانا,Using renewable energy instead of fossil fuels / فوسل ایندھن کی جگہ قابلِ تجدید توانائی استعمال کرنا,D | Using renewable energy instead of fossil fuels / فوسل ایندھن کی جگہ قابلِ تجدید توانائی استعمال کرنا,Easy,1,PRO,1
TOPIC_SEP,1,10.2 Smog and Photochemical Smog,Topic,,,,,,,,,,,1
q_9_chem_ch10_027,1,10.2 Smog and Photochemical Smog,Remember,What is smog?,سموگ کیا ہے؟,Pure water vapour / خالص آبی بخارات,A polluted mixture of smoke and fog / دھوئیں اور دھند کا آلودہ آمیزہ,Only carbon dioxide / صرف کاربن ڈائی آکسائیڈ,Clean air after rain / بارش کے بعد صاف ہوا,B | A polluted mixture of smoke and fog / دھوئیں اور دھند کا آلودہ آمیزہ,Easy,1,ULTRA,1
q_9_chem_ch10_028,1,10.2 Smog and Photochemical Smog,Remember,Which components are essential for photochemical smog formation?,فوٹوکیمیکل سموگ کی تشکیل کے لیے کون سے اجزاء ضروری ہیں؟,Only oxygen and water / صرف آکسیجن اور پانی,Carbon dioxide and nitrogen only / صرف کاربن ڈائی آکسائیڈ اور نائٹروجن,"Nitrogen oxides, volatile organic compounds and sunlight / نائٹروجن آکسائیڈز، فرار پذیر نامیاتی مرکبات اور سورج کی روشنی","Helium, argon and darkness / ہیلیم، آرگن اور تاریکی","C | Nitrogen oxides, volatile organic compounds and sunlight / نائٹروجن آکسائیڈز، فرار پذیر نامیاتی مرکبات اور سورج کی روشنی",Medium,1,PRO,1
q_9_chem_ch10_029,1,10.2 Smog and Photochemical Smog,Understand,Why is ordinary smog less noticeable in summer according to the exercise?,مشق کے مطابق عام سموگ گرمیوں میں کم محسوس کیوں ہوتی ہے؟,No fuels are burned in summer / گرمیوں میں کوئی ایندھن نہیں جلتا,Sunlight destroys all pollutants instantly / سورج کی روشنی تمام آلودہ مادّے فوراً ختم کر دیتی ہے,Oxygen is absent in summer / گرمیوں میں آکسیجن نہیں ہوتی,Fog is usually absent and warm air disperses smoke upward / عموماً دھند نہیں ہوتی اور گرم ہوا دھواں اوپر پھیلا دیتی ہے,D | Fog is usually absent and warm air disperses smoke upward / عموماً دھند نہیں ہوتی اور گرم ہوا دھواں اوپر پھیلا دیتی ہے,Medium,1,PRO,1
q_9_chem_ch10_030,1,10.2 Smog and Photochemical Smog,Analyze,Why can winter air quality be worse in large cities?,بڑے شہروں میں سردیوں کی ہوا کا معیار زیادہ خراب کیوں ہو سکتا ہے؟,Temperature inversions and fog can trap pollutants near the ground / درجہ حرارت کی الٹ پھیر اور دھند آلودہ مادّوں کو زمین کے قریب روک سکتی ہے,All pollutants freeze and disappear / تمام آلودہ مادّے جم کر غائب ہو جاتے ہیں,Traffic stops completely / ٹریفک مکمل رک جاتی ہے,Factories produce only oxygen / کارخانے صرف آکسیجن بناتے ہیں,A | Temperature inversions and fog can trap pollutants near the ground / درجہ حرارت کی الٹ پھیر اور دھند آلودہ مادّوں کو زمین کے قریب روک سکتی ہے,Hard,1,PRO,1
TOPIC_SEP,1,10.5 Control of Air Pollution,Topic,,,,,,,,,,,1
q_9_chem_ch10_031,1,10.5 Control of Air Pollution,Remember,Which metals are used as catalysts in automobile catalytic converters according to the exercise?,مشق کے مطابق گاڑیوں کے کیٹالیٹک کنورٹر میں کون سی دھاتیں عمل انگیز کے طور پر استعمال ہوتی ہیں؟,"Nickel, copper and calcium / نکل، تانبا اور کیلشیم","Sodium, potassium and lithium / سوڈیم، پوٹاشیم اور لیتھیم","Platinum, palladium and rhodium / پلاٹینم، پیلیڈیم اور روڈیم","Iron, aluminium and zinc only / صرف لوہا، ایلومینیم اور زنک","C | Platinum, palladium and rhodium / پلاٹینم، پیلیڈیم اور روڈیم",Medium,1,PRO,1
q_9_chem_ch10_032,1,10.5 Control of Air Pollution,Understand,What is the purpose of an automobile catalytic converter?,گاڑی کے کیٹالیٹک کنورٹر کا مقصد کیا ہے؟,To increase carbon monoxide production / کاربن مونو آکسائیڈ کی پیداوار بڑھانا,To convert harmful exhaust gases into less harmful substances / نقصان دہ اخراجی گیسوں کو کم نقصان دہ مادّوں میں بدلنا,To add sulphur to fuel / ایندھن میں سلفر شامل کرنا,To remove oxygen from air / ہوا سے آکسیجن نکالنا,B | To convert harmful exhaust gases into less harmful substances / نقصان دہ اخراجی گیسوں کو کم نقصان دہ مادّوں میں بدلنا,Medium,1,PRO,1
q_9_chem_ch10_033,1,10.5 Control of Air Pollution,Apply,Which exhaust substance remains largely unaffected in a catalytic converter according to the exercise?,مشق کے مطابق کیٹالیٹک کنورٹر میں کون سا اخراجی مادّہ بڑی حد تک غیر متاثر رہتا ہے؟,CO,CO₂,NO,NO₂,B | CO₂,Medium,1,PRO,1
q_9_chem_ch10_034,1,10.5 Control of Air Pollution,Remember,What does AQI stand for?,AQI سے کیا مراد ہے؟,Atmospheric Quantity Indicator / فضائی مقدار کا اشارہ,Air Question Inventory / ہوا کے سوالات کی فہرست,Acid Quality Index / تیزاب کے معیار کا اشاریہ,Air Quality Index / ہوا کے معیار کا اشاریہ,D | Air Quality Index / ہوا کے معیار کا اشاریہ,Easy,1,ULTRA,1
q_9_chem_ch10_035,1,10.5 Control of Air Pollution,Understand,What information does the AQI provide?,AQI کیا معلومات فراہم کرتا ہے؟,How polluted the air is and the associated health risk / ہوا کتنی آلودہ ہے اور اس سے صحت کا کتنا خطرہ ہے,Only the wind direction / صرف ہوا کی سمت,Only the amount of rainfall / صرف بارش کی مقدار,Atomic numbers of pollutants / آلودہ مادّوں کے ایٹمی اعداد,A | How polluted the air is and the associated health risk / ہوا کتنی آلودہ ہے اور اس سے صحت کا کتنا خطرہ ہے,Medium,1,PRO,1
q_9_chem_ch10_036,1,10.5 Control of Air Pollution,Apply,Which strategy best addresses air pollution at its source?,کون سی حکمتِ عملی فضائی آلودگی کو اس کے منبع پر بہترین طریقے سے کم کرتی ہے؟,Build taller chimneys only / صرف بلند چمنیاں بنانا,Move pollution to another city / آلودگی دوسرے شہر منتقل کرنا,Reduce fossil-fuel combustion and use cleaner energy / فوسل ایندھن کا احتراق کم کر کے صاف توانائی استعمال کرنا,Ignore vehicle maintenance / گاڑیوں کی دیکھ بھال نظر انداز کرنا,C | Reduce fossil-fuel combustion and use cleaner energy / فوسل ایندھن کا احتراق کم کر کے صاف توانائی استعمال کرنا,Medium,1,PRO,1
q_9_chem_ch10_037,1,10.5 Control of Air Pollution,Understand,Why is planting trees included among pollution-control strategies?,درخت لگانا آلودگی کم کرنے کی حکمتِ عملیوں میں کیوں شامل ہے؟,Trees release sulphur dioxide / درخت سلفر ڈائی آکسائیڈ خارج کرتے ہیں,Trees absorb CO₂ and can trap some particulate matter / درخت CO₂ جذب کرتے اور کچھ ذراتی مادّہ روک سکتے ہیں,Trees prevent all sunlight / درخت تمام سورج کی روشنی روکتے ہیں,Trees convert oxygen into carbon monoxide / درخت آکسیجن کو کاربن مونو آکسائیڈ میں بدلتے ہیں,B | Trees absorb CO₂ and can trap some particulate matter / درخت CO₂ جذب کرتے اور کچھ ذراتی مادّہ روک سکتے ہیں,Medium,1,ULTRA,1
q_9_chem_ch10_038,1,10.5 Control of Air Pollution,Analyze,Which combination would most effectively improve urban air quality?,کون سا مجموعہ شہری ہوا کے معیار کو سب سے مؤثر بہتر کرے گا؟,"Cleaner fuels, emission controls, public transport and more trees / صاف ایندھن، اخراجی کنٹرول، عوامی ٹرانسپورٹ اور زیادہ درخت",More coal burning and fewer trees / زیادہ کوئلہ جلانا اور کم درخت,Removing vehicle catalysts and increasing traffic / گاڑیوں کے عمل انگیز ہٹانا اور ٹریفک بڑھانا,Burning waste openly / کچرا کھلے عام جلانا,"A | Cleaner fuels, emission controls, public transport and more trees / صاف ایندھن، اخراجی کنٹرول، عوامی ٹرانسپورٹ اور زیادہ درخت",Hard,1,PRO,1
q_9_chem_ch10_039,1,10.5 Control of Air Pollution,Understand,Why does photosynthesis lower atmospheric carbon dioxide?,ضیائی تالیف فضا میں کاربن ڈائی آکسائیڈ کیوں کم کرتی ہے؟,Plants convert oxygen into coal / پودے آکسیجن کو کوئلے میں بدلتے ہیں,CO₂ freezes during photosynthesis / ضیائی تالیف کے دوران CO₂ جم جاتی ہے,Sunlight removes all gases directly / سورج کی روشنی تمام گیسیں براہِ راست ہٹا دیتی ہے,Plants use CO₂ to prepare food / پودے غذا بنانے کے لیے CO₂ استعمال کرتے ہیں,D | Plants use CO₂ to prepare food / پودے غذا بنانے کے لیے CO₂ استعمال کرتے ہیں,Medium,1,PRO,1
q_9_chem_ch10_040,1,10.5 Control of Air Pollution,Apply,"Which renewable source can be used for heating, cooking and generating electricity?",کون سا قابلِ تجدید ذریعہ حرارت، کھانا پکانے اور بجلی بنانے کے لیے استعمال ہو سکتا ہے؟,Coal / کوئلہ,Petrol / پٹرول,Solar energy / شمسی توانائی,Diesel / ڈیزل,C | Solar energy / شمسی توانائی,Easy,1,ULTRA,1
