question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch2_sq_014,1,2.1 Bohr Atomic Model and Shells,list_state,(a) Identify the subshells that are present in the third shell (b) State the maximum number of electrons that can be accommodated in the third shell.,(الف) تیسرے خول میں کون سے ذیلی خول موجود ہوتے ہیں۔ (ب) تعداد یا مقدار بیان کریں: تیسرے خول میں زیادہ سے زیادہ کتنے الیکٹران سما سکتے ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,2.2 Atomic Number and Mass Number,topic_separator,,,,,,1
q_9_chem_ch2_sq_015,1,2.2 Atomic Number and Mass Number,definition_function,Define atomic number and state one related characteristic or function.,ایٹمی عدد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch2_sq_016,1,2.2 Atomic Number and Mass Number,explain_reason,Why is atomic number unique for each element?,ہر عنصر کے لیے ایٹمی عدد منفرد کیوں ہوتا ہے؟,Medium,2,PRO,1
q_9_chem_ch2_sq_017,1,2.2 Atomic Number and Mass Number,definition_function,Define mass number or nucleon number and state one related characteristic or function.,کمیتی عدد یا نیوکلیون عدد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch2_sq_018,1,2.2 Atomic Number and Mass Number,numerical_short,Solve the following short numerical problem and show the required working: An atom has atomic number 8 and mass number 16. How many neutrons does it contain.,تعداد یا مقدار بیان کریں: ایک ایٹم کا ایٹمی عدد 8 اور کمیتی عدد 16 ہے۔ اس میں کتنے نیوٹران ہیں۔,Medium,2,PRO,1
q_9_chem_ch2_sq_019,1,2.2 Atomic Number and Mass Number,application_scenario,An electrically neutral atom contains equal numbers of which particles?,برقی طور پر غیر جانبدار ایٹم میں کن ذرّات کی تعداد برابر ہوتی ہے؟,Easy,2,PRO,1
q_9_chem_ch2_sq_020,1,2.2 Atomic Number and Mass Number,definition_function,Name a positively charged ion Also state one related characteristic.,مثبت بار والے آئن کا نام لکھیں۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch2_sq_021,1,2.2 Atomic Number and Mass Number,process_steps,How is a cation formed from a neutral atom?,غیر جانبدار ایٹم سے کیٹائن کیسے بنتا ہے؟,Medium,2,PRO,1
q_9_chem_ch2_sq_022,1,2.2 Atomic Number and Mass Number,definition_function,Define or describe isotopes and state one related characteristic.,آئسوٹوپس کی تعریف یا وضاحت کریں۔,Easy,2,PRO,1
q_9_chem_ch2_sq_023,1,2.2 Atomic Number and Mass Number,explain_reason,Why do isotopes of an element have the same chemical properties?,کسی عنصر کے آئسوٹوپس کی کیمیائی خصوصیات یکساں کیوں ہوتی ہیں؟,Medium,2,PRO,1
q_9_chem_ch2_sq_024,1,2.2 Atomic Number and Mass Number,explain_reason,Why are isotopes not given separate positions in the periodic table?,آئسوٹوپس کو دوری جدول میں الگ مقامات کیوں نہیں دیے جاتے؟,Hard,2,PRO,1
TOPIC_SEP,1,2.3 Radioactive Isotopes and Applications,topic_separator,,,,,,1
q_9_chem_ch2_sq_025,1,2.3 Radioactive Isotopes and Applications,definition_function,Define radioactivity and state one related characteristic or function.,تابکاری کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch2_sq_026,1,2.3 Radioactive Isotopes and Applications,explain_reason,Why does a radioactive isotope emit radiation?,تابکار آئسوٹوپ تابکاری کیوں خارج کرتا ہے؟,Medium,2,PRO,1
q_9_chem_ch2_sq_027,1,2.3 Radioactive Isotopes and Applications,list_state,(a) Identify the isotope of hydrogen that is radioactive (b) Identify the radioactive isotope that is used for diagnostic imaging of organs such as brain and lungs.,(الف) ہائیڈروجن کا کون سا آئسوٹوپ تابکار ہے۔ (ب) دماغ اور پھیپھڑوں جیسے اعضا کی تشخیصی تصویربندی کے لیے کون سا تابکار آئسوٹوپ استعمال ہوتا ہے۔,Medium,2,ULTRA,1
q_9_chem_ch2_sq_028,1,2.3 Radioactive Isotopes and Applications,concept_explanation,Radiocarbon dating uses which isotope to estimate the age of organic remains? Also state one related characteristic.,نامیاتی باقیات کی عمر معلوم کرنے کے لیے ریڈیوکاربن ڈیٹنگ میں کون سا آئسوٹوپ استعمال ہوتا ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch2_sq_029,1,2.3 Radioactive Isotopes and Applications,cause_effect,Explain what happens to the amount of carbon-14 detected as an organic sample becomes older.,نامیاتی نمونہ پرانا ہونے کے ساتھ معلوم ہونے والی کاربن-14 کی مقدار کا کیا ہوتا ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,2.4 Relative Atomic Mass,topic_separator,,,,,,1
q_9_chem_ch2_sq_030,1,2.4 Relative Atomic Mass,compare_contrast,Relative atomic masses are compared with what reference?,نسبتی ایٹمی کمیت کا موازنہ کس معیار سے کیا جاتا ہے؟,Medium,2,PRO,1
q_9_chem_ch2_sq_031,1,2.4 Relative Atomic Mass,definition_function,Define the value of one atomic mass unit given and state one related characteristic or function.,ایک ایٹمی کمیتی اکائی کی کیا قدر دی گئی ہے؟,Hard,2,ULTRA,1
q_9_chem_ch2_sq_032,1,2.4 Relative Atomic Mass,numerical_short,Solve the following short numerical problem and show the required working: Rubidium has 72.2% of its lighter isotope. What is the abundance of the heavier isotope.,تعداد یا مقدار بیان کریں: روبیڈیم میں ہلکے آئسوٹوپ کی فراوانی 72.2% ہے۔ بھاری آئسوٹوپ کی فراوانی کتنی ہوگی۔,Medium,2,PRO,1
q_9_chem_ch2_sq_033,1,2.4 Relative Atomic Mass,numerical_short,Solve the following short numerical problem and show the required working: Which data are required to calculate the relative atomic mass of an element containing several isotopes.,کئی آئسوٹوپس رکھنے والے عنصر کی نسبتی ایٹمی کمیت نکالنے کے لیے کون سا ڈیٹا درکار ہے؟,Hard,2,PRO,1
