question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch13_lq_014,1,13.1.5 Radiation Hazards,Long,state_and_explain,"Answer the following related questions about Radiation Hazards: (a) What kind of radiation is produced by medical X-rays? Also, Define used to monitor radiation exposure and state one related characteristic or function. | (b) How should radioactive sources be kept?",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) طبی ایکس ریز کس قسم کی تابکاری پیدا کرتی ہیں۔ نیز، تابکاری کے رابطے کی نگرانی کے لیے کیا استعمال ہوتا ہے۔؟ | (ب) تابکار ذرائع کو کیسے رکھنا چاہیے؟,Easy,5,ULTRA,1
q_9_chem_ch13_lq_015,1,13.1.5 Radiation Hazards,Long,cause_effect,Answer the following related questions about Radiation Hazards: (a) Why should prolonged exposure to radiation be avoided? | (b) What must a person have before operating radiation-producing equipment? Also state one related characteristic.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) تابکاری سے طویل رابطہ کیوں روکنا چاہیے؟ | (ب) تابکاری پیدا کرنے والے آلات چلانے سے پہلے شخص کے پاس کیا ہونا چاہیے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔؟,Medium,5,ELITE,1
sep_9_chem_ch13_007,1,13.1.6 Asphyxiation Hazards,Topic,topic_separator,,,,,,1
q_9_chem_ch13_lq_016,1,13.1.6 Asphyxiation Hazards,Long,cause_effect,Answer the following related questions about Asphyxiation Hazards: (a) Define an asphyxiation hazard and state one related characteristic or function. | (b) Why is sufficient oxygen essential? | (c) Which symptoms may appear when oxygen level falls?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) دم گھٹنے کا خطرہ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟ | (ب) کافی آکسیجن کیوں ضروری ہے؟ | (ج) آکسیجن کی سطح کم ہونے پر کون سی علامات ظاہر ہو سکتی ہیں؟,Medium,5,PRO,1
q_9_chem_ch13_lq_017,1,13.1.6 Asphyxiation Hazards,Long,cause_effect,Answer the following related questions about Asphyxiation Hazards: (a) Name the gas that is listed as a chemical asphyxiant State a supporting reason or feature. | (b) Why must asphyxiant chemicals be used in well-ventilated areas? | (c) What should be done if a person inhales an asphyxiant gas?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) نام یا شناخت لکھیں: کون سی گیس کیمیائی دم گھونٹنے والی کے طور پر درج ہے۔ شناخت کی بنیاد بھی بیان کریں۔؟ | (ب) دم گھونٹنے والے کیمیکل اچھی ہوا داری والی جگہ میں کیوں استعمال کرنے چاہییں؟ | (ج) اگر کوئی شخص دم گھونٹنے والی گیس سانس میں لے لے تو کیا کرنا چاہیے؟,Medium,5,ULTRA,1
sep_9_chem_ch13_008,1,13.2 Hazard Signs,Topic,topic_separator,,,,,,1
q_9_chem_ch13_lq_018,1,13.2 Hazard Signs,Long,cause_effect,Answer the following related questions about Hazard Signs: (a) Why are hazard signs posted in laboratories and on chemical bottles? | (b) How should a person respond on seeing a hazard sign?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) لیبارٹری اور کیمیکل بوتلوں پر خطرے کی علامات کیوں لگائی جاتی ہیں؟ | (ب) خطرے کی علامت دیکھ کر شخص کو کیا کرنا چاہیے؟,Medium,5,PRO,1
q_9_chem_ch13_lq_019,1,13.2 Hazard Signs,Long,discuss,Answer the following related questions about Hazard Signs: (a) What does the label “Warning” on a chemical bottle signify in the exercise? | (b) What message does a “Caution” sign generally convey context?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) بیان کریں کہ کیمیکل بوتل پر “Warning” لیبل کیا ظاہر کرتا ہے۔؟ | (ب) باب کے سیاق میں “Caution” علامت عموماً کیا پیغام دیتی ہے؟,Easy,5,ULTRA,1
sep_9_chem_ch13_009,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Topic,topic_separator,,,,,,1
q_9_chem_ch13_lq_020,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Long,state_and_explain,Answer the following related questions about Personal Protective Equipment (PPE) in the Laboratory: (a) Write the full form of PPE Also state one related characteristic. | (b) Define the main purpose of PPE and state one related characteristic or function.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) PPE سے مراد بیان کریں۔ ایک متعلقہ خصوصیت بھی بیان کریں۔؟ | (ب) PPE کا بنیادی مقصد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔؟,Easy,5,PRO,1
q_9_chem_ch13_lq_021,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Long,discuss,Answer the following related questions about Personal Protective Equipment (PPE) in the Laboratory: (a) List the set that contains PPE listed. | (b) When should PPE be available to students?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) نام یا شناخت لکھیں: کون سا مجموعہ درج PPE پر مشتمل ہے۔؟ | (ب) PPE طلبہ کے لیے کب دستیاب ہونی چاہیے؟,Easy,5,ULTRA,1
sep_9_chem_ch13_010,1,13.4 Fire Extinguisher and Emergency Shower,Topic,topic_separator,,,,,,1
q_9_chem_ch13_lq_022,1,13.4 Fire Extinguisher and Emergency Shower,Long,cause_effect,Answer the following related questions about Fire Extinguisher and Emergency Shower: (a) Why must a chemical laboratory have a portable fire extinguisher? | (b) Why must every student know the fire extinguisher’s location and operation? | (c) Which second emergency facility should be available and clearly located in the laboratory? State a supporting reason or feature.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) کیمیا کی لیبارٹری میں قابلِ حمل آگ بجھانے والا آلہ کیوں ہونا چاہیے؟ | (ب) ہر طالب علم کو آگ بجھانے والے آلے کی جگہ اور استعمال کیوں معلوم ہونا چاہیے؟ | (ج) لیبارٹری میں کون سی دوسری ہنگامی سہولت دستیاب اور واضح جگہ پر ہونی چاہیے۔ شناخت کی بنیاد بھی بیان کریں۔؟,Hard,5,PRO,1
sep_9_chem_ch13_011,1,13.5 Emergency Situation in the Laboratory,Topic,topic_separator,,,,,,1
q_9_chem_ch13_lq_023,1,13.5 Emergency Situation in the Laboratory,Long,cause_effect,Answer the following related questions about Emergency Situation in the Laboratory: (a) How often should emergency drills be held? | (b) Why should emergency training include practical drills rather than lectures only? | (c) Define the first personal response during a laboratory emergency and state one related characteristic or function.,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) ہنگامی مشقیں کیسے منعقد ہونی چاہییں؟ | (ب) ہنگامی تربیت میں صرف لیکچر کے بجائے عملی مشق کیوں شامل ہونی چاہیے؟ | (ج) لیبارٹری ہنگامی حالت میں پہلا ذاتی ردعمل کیا ہونا چاہیے؟,Medium,5,PRO,1
q_9_chem_ch13_lq_024,1,13.5 Emergency Situation in the Laboratory,Long,discuss,"Answer the following related questions about Emergency Situation in the Laboratory: (a) What should be done for people in the affected area? | (b) What action helps confine a laboratory fire? Also, Name the scientist or person who should be called and assisted during an emergency.",درج ذیل متعلقہ سوالات کے جواب دیں: (الف) متاثرہ علاقے کے لوگوں کے لیے کیا کرنا چاہیے؟ | (ب) لیبارٹری کی آگ کو محدود کرنے میں کون سا اقدام مدد دیتا ہے۔ نیز، ہنگامی حالت میں کس کو بلانا اور مدد فراہم کرنا چاہیے۔؟,Easy,5,ULTRA,1
q_9_chem_ch13_lq_025,1,13.5 Emergency Situation in the Laboratory,Long,experiment,Answer the following related questions about Emergency Situation in the Laboratory: (a) What should be done during a fire drill regarding gas valves and equipment? | (b) Which sequence best matches the chapter’s emergency procedure for a laboratory fire?,درج ذیل متعلقہ سوالات کے جواب دیں: (الف) آگ کی مشق کے دوران گیس والوز اور آلات کے بارے میں کیا کرنا چاہیے؟ | (ب) لیبارٹری آگ کے لیے کون سی ترتیب باب کے ہنگامی طریقۂ کار سے بہترین مطابقت رکھتی ہے؟,Medium,5,ELITE,1
