question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch12_sq_016,1,12.1.2 Kilogram,numerical_short,Solve the following short numerical problem and show the required working: Why is the gram convenient when using molar mass.,مولر کمیت استعمال کرتے وقت گرام کیوں موزوں ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,12.1.3 Second,topic_separator,,,,,,1
q_9_chem_ch12_sq_017,1,12.1.3 Second,list_state,(a) Name the SI base unit of time and write its symbol (b) Write the symbol of second.,(الف) وقت کی SI بنیادی اکائی اور علامت لکھیں۔ (ب) سیکنڈ کی علامت لکھیں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_018,1,12.1.3 Second,concept_explanation,The SI definition of the second uses radiation from which atom?,سیکنڈ کی SI تعریف میں کس ایٹم کی تابکاری استعمال ہوتی ہے؟,Hard,2,ELITE,1
q_9_chem_ch12_sq_019,1,12.1.3 Second,process_steps,State how many radiation cycles are used definition of one second.,تعداد یا مقدار بیان کریں: باب کی تعریف میں ایک سیکنڈ کے لیے تابکاری کے کتنے چکر استعمال ہوتے ہیں۔,Hard,2,IMPORTANT,1
TOPIC_SEP,1,12.1.4 Kelvin and Temperature,topic_separator,,,,,,1
q_9_chem_ch12_sq_020,1,12.1.4 Kelvin and Temperature,list_state,(a) Name the SI base unit of temperature and write its symbol (b) Write the symbol of kelvin.,(الف) درجہ حرارت کی SI بنیادی اکائی اور علامت لکھیں۔ (ب) کیلون کی علامت لکھیں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_021,1,12.1.4 Kelvin and Temperature,definition_function,Define the triple point of water and state one related characteristic or function.,پانی کا سہ گنا نقطہ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,ULTRA,1
q_9_chem_ch12_sq_022,1,12.1.4 Kelvin and Temperature,formula_relationship,Which equation converts Celsius temperature to kelvin? Also state what the symbol or relation represents.,سیلسیس درجہ حرارت کو کیلون میں بدلنے کی مساوات کون سی ہے۔ علامت یا تعلق کا مطلب بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_023,1,12.1.4 Kelvin and Temperature,numerical_short,Solve the following short numerical problem and show the required working: What is 65°C in kelvin using the chapter equation.,تعداد یا مقدار بیان کریں: باب کی مساوات کے مطابق 65°C کتنے کیلون ہے۔,Medium,2,PRO,1
q_9_chem_ch12_sq_024,1,12.1.4 Kelvin and Temperature,explain_reason,Why is the Celsius scale often used in chemistry laboratories?,کیمیا کی لیبارٹریوں میں سیلسیس پیمانہ اکثر کیوں استعمال ہوتا ہے؟,Medium,2,ELITE,1
TOPIC_SEP,1,12.1.5 Mole,topic_separator,,,,,,1
q_9_chem_ch12_sq_025,1,12.1.5 Mole,list_state,(a) What quantity is measured in moles? (b) Write the symbol of mole.,(الف) مول میں کون سی مقدار ناپی جاتی ہے۔ (ب) مول کی علامت لکھیں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_026,1,12.1.5 Mole,process_steps,State how many particles are in one mole.,تعداد یا مقدار بیان کریں: ایک مول میں کتنے ذرات ہوتے ہیں۔,Medium,2,PRO,1
q_9_chem_ch12_sq_027,1,12.1.5 Mole,concept_explanation,What does a mole represent in the exercise? Also state one related characteristic.,مول کس چیز کی نمائندگی کرتا ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,"12.1.6 Derived Units, Practical Units and Prefixes",topic_separator,,,,,,1
q_9_chem_ch12_sq_028,1,"12.1.6 Derived Units, Practical Units and Prefixes",definition_function,Define a derived unit and state one related characteristic or function.,اخذ شدہ اکائی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch12_sq_029,1,"12.1.6 Derived Units, Practical Units and Prefixes",list_state,(a) Name the SI unit of pressure and write its symbol (b) One pascal is equivalent to which expression?.,(الف) دباؤ کی اکائی اور علامت لکھیں۔ (ب) ایک پاسکل کس اظہار کے برابر ہے۔,Medium,2,PRO,1
q_9_chem_ch12_sq_030,1,"12.1.6 Derived Units, Practical Units and Prefixes",explain_reason,Why is cm³ generally preferred to m³ for laboratory volume measurements?,لیبارٹری میں حجم کے لیے m³ کے بجائے cm³ کو عموماً کیوں ترجیح دی جاتی ہے؟,Medium,2,PRO,1
q_9_chem_ch12_sq_031,1,"12.1.6 Derived Units, Practical Units and Prefixes",list_state,(a) Which volume unit does the exercise recommend for chemistry? (b) State what the prefix kilo represents.,(الف) مشق کیمیا میں حجم کے لیے کون سی اکائی تجویز کرتی ہے۔ (ب) سابقہ kilo کس قوت کی نمائندگی کرتا ہے۔,Easy,2,PRO,1
q_9_chem_ch12_sq_032,1,"12.1.6 Derived Units, Practical Units and Prefixes",concept_explanation,(a) State what the prefix deci represents (b) State what the prefix milli represents.,(الف) سابقہ deci کس قوت کی نمائندگی کرتا ہے۔ (ب) سابقہ milli کس قوت کی نمائندگی کرتا ہے۔,Medium,2,ULTRA,1
q_9_chem_ch12_sq_033,1,"12.1.6 Derived Units, Practical Units and Prefixes",concept_explanation,(a) State what the prefix giga represents (b) State what the prefix nano represents.,(الف) سابقہ giga کس قوت کی نمائندگی کرتا ہے۔ (ب) سابقہ nano کس قوت کی نمائندگی کرتا ہے۔,Easy,2,PRO,1
q_9_chem_ch12_sq_034,1,"12.1.6 Derived Units, Practical Units and Prefixes",list_state,(a) Which is the correct scientific notation for 0.000840? (b) Which pair of quantities may be measured in the same unit?.,(الف) 0.000840 کی درست سائنسی علامت کون سی ہے۔ (ب) کن دو مقداروں کو ایک ہی اکائی میں ناپا جا سکتا ہے۔,Medium,2,PRO,1
q_9_chem_ch12_sq_035,1,"12.1.6 Derived Units, Practical Units and Prefixes",process_steps,How should an SI unit symbol be written for a plural measurement such as 100 millimetres?,100 millimetres جیسی جمع پیمائش میں SI اکائی کی علامت کیسے لکھی جاتی ہے؟,Easy,2,ULTRA,1
q_9_chem_ch12_sq_036,1,"12.1.6 Derived Units, Practical Units and Prefixes",explain_reason,Why do SI prefixes help with very large or very small values?,SI سابقے بہت بڑی یا بہت چھوٹی قدروں میں کیسے مدد دیتے ہیں؟,Medium,2,ELITE,1
q_9_chem_ch12_sq_037,1,"12.1.6 Derived Units, Practical Units and Prefixes",concept_explanation,In which unit is food energy commonly measured? Also state one related characteristic.,غذا کی توانائی عموماً کس اکائی میں ناپی جاتی ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,12.2 Measurement Errors,topic_separator,,,,,,1
q_9_chem_ch12_sq_038,1,12.2 Measurement Errors,definition_function,Define measurement error and state one related characteristic or function.,پیمائشی خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_039,1,12.2 Measurement Errors,concept_explanation,What two broad factors can cause measurement error?,پیمائشی خطا کے دو بڑے عوامل کی تعریف یا وضاحت کریں۔,Medium,2,PRO,1
q_9_chem_ch12_sq_040,1,12.2 Measurement Errors,definition_function,Define a systematic error and state one related characteristic or function.,منظم خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch12_sq_041,1,12.2 Measurement Errors,list_state,(a) Identify the quality of measurement that is mainly affected by systematic error (b) Identify the quality that is often determined by random error.,(الف) منظم خطا بنیادی طور پر پیمائش کی کس خوبی کو متاثر کرتی ہے۔ (ب) اتفاقی خطا اکثر کس خوبی کو متعین کرتی ہے۔,Easy,2,PRO,1
q_9_chem_ch12_sq_042,1,12.2 Measurement Errors,process_steps,How can a known systematic error often be corrected?,معلوم منظم خطا کو اکثر کیسے درست کیا جا سکتا ہے؟,Medium,2,PRO,1
q_9_chem_ch12_sq_043,1,12.2 Measurement Errors,definition_function,Define a random error and state one related characteristic or function.,اتفاقی خطا کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch12_sq_044,1,12.2 Measurement Errors,list_state,Which factors may produce random error?,نام یا شناخت لکھیں: کون سے عوامل اتفاقی خطا پیدا کر سکتے ہیں۔,Medium,2,ULTRA,1
q_9_chem_ch12_sq_045,1,12.2 Measurement Errors,concept_explanation,Reading a measuring cylinder from a different angle each time mainly produces what type of error? Also state one related characteristic.,پیمائشی سلنڈر کو ہر بار مختلف زاویے سے پڑھنا بنیادی طور پر کس خطا کا باعث بنتا ہے۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,12.3 Accuracy and Precision,topic_separator,,,,,,1
q_9_chem_ch12_sq_046,1,12.3 Accuracy and Precision,definition_function,Define accuracy and state one related characteristic or function.,درستگی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_047,1,12.3 Accuracy and Precision,definition_function,Define precision and state one related characteristic or function.,یکسانیتِ پیمائش کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch12_sq_048,1,12.3 Accuracy and Precision,application_scenario,State whether the following statement is correct and justify the response: Can a set of measurements be precise but inaccurate.,کیا پیمائشوں کا مجموعہ یکساں مگر غیر درست ہو سکتا ہے؟,Medium,2,PRO,1
q_9_chem_ch12_sq_049,1,12.3 Accuracy and Precision,application_scenario,"A substance has a true mass of 5.0 g, but three readings are all 5.2 g. How are the readings classified?",کسی مادّے کی حقیقی کمیت 5.0 g ہے مگر تینوں قرأتیں 5.2 g ہیں۔ ان قرأتوں کی درجہ بندی کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch12_sq_050,1,12.3 Accuracy and Precision,application_scenario,An object has a true mass of 20 g. Which set is more precise but less accurate?,کسی جسم کی حقیقی کمیت 20 g ہے۔ کون سا مجموعہ زیادہ یکساں مگر کم درست ہے؟,Hard,2,PRO,1
q_9_chem_ch12_sq_051,1,12.3 Accuracy and Precision,application_scenario,"An object has a true mass of 20 g. Why are readings 19.8 g, 20.5 g and 19.6 g described as more accurate but less precise than 17.3 g, 17.4 g and 17.2 g?",کسی جسم کی حقیقی کمیت 20 g ہے۔ 19.8 g، 20.5 g اور 19.6 g کو 17.3 g، 17.4 g اور 17.2 g سے زیادہ درست مگر کم یکساں کیوں کہا جاتا ہے؟,Hard,2,PRO,1
q_9_chem_ch12_sq_052,1,12.3 Accuracy and Precision,definition_function,Define the goal of a well-designed experiment regarding measurements and state one related characteristic or function.,پیمائشوں کے لحاظ سے ایک اچھے تجربے کا مقصد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
