question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,9.2 Group 17: Halogens,topic_separator,,,,,,1
q_9_chem_ch9_sq_010,1,9.2 Group 17: Halogens,list_state,(a) In what form do halogens exist as elements? (b) Classify elements are halogens.,(الف) ہیلوجنز بطور عنصر کس شکل میں پائے جاتے ہیں۔ (ب) ہیلوجنز کس قسم کے عناصر ہیں۔,Easy,2,PRO,1
q_9_chem_ch9_sq_011,1,9.2 Group 17: Halogens,cause_effect,How does halogen reactivity change down group 17?,گروپ 17 میں نیچے جاتے ہوئے ہیلوجنز کی فعالیت کیسے بدلتی ہے؟,Easy,2,PRO,1
q_9_chem_ch9_sq_012,1,9.2 Group 17: Halogens,list_state,"(a) Name the most reactive halogen (b) Name the halogen that is least reactive among F, Cl, Br and I.",(الف) سب سے زیادہ فعال ہیلوجن کون سا ہے۔ (ب) F، Cl، Br اور I میں سب سے کم فعال ہیلوجن کون سا ہے۔,Easy,2,PRO,1
q_9_chem_ch9_sq_013,1,9.2 Group 17: Halogens,list_state,(a) What role do halogens commonly play in redox reactions? (b) Name the halogen that reacts least with alkaline earth metals.,(الف) ریڈوکس تعاملات میں ہیلوجنز عموماً کیا کردار ادا کرتے ہیں۔ (ب) نام یا شناخت لکھیں: کون سا ہیلوجن الکلائن ارتھ دھاتوں کے ساتھ سب سے کم تعامل کرتا ہے۔,Medium,2,PRO,1
q_9_chem_ch9_sq_014,1,9.2 Group 17: Halogens,cause_effect,How does oxidizing power of halogens change down the group?,گروپ میں نیچے جاتے ہوئے ہیلوجنز کی تکسیدی قوت کیسے بدلتی ہے؟,Medium,2,PRO,1
q_9_chem_ch9_sq_015,1,9.2 Group 17: Halogens,explain_reason,Why does halogen reactivity decrease down the group?,گروپ میں نیچے جاتے ہوئے ہیلوجنز کی فعالیت کیوں کم ہوتی ہے؟,Medium,2,PRO,1
q_9_chem_ch9_sq_016,1,9.2 Group 17: Halogens,features_characteristics,Name the mixture that will show a displacement reaction and turn dark.,نام یا شناخت لکھیں: کون سا آمیزہ بے دخلی تعامل دکھا کر گہرا رنگ اختیار کرے گا۔,Hard,2,PRO,1
q_9_chem_ch9_sq_017,1,9.2 Group 17: Halogens,concept_explanation,"In Cl₂ + 2NaBr → 2NaCl + Br₂, which species is the reducing agent?",Cl₂ + 2NaBr → 2NaCl + Br₂ میں اختزالی عامل کون سی نوع ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,9.3 Hydrogen Halides,topic_separator,,,,,,1
q_9_chem_ch9_sq_018,1,9.3 Hydrogen Halides,cause_effect,How does the H–X bond strength change down the halogen group?,ہیلوجن گروپ میں نیچے جاتے ہوئے H–X بند کی مضبوطی کیسے بدلتی ہے؟,Medium,2,PRO,1
q_9_chem_ch9_sq_019,1,9.3 Hydrogen Halides,cause_effect,How does thermal stability of hydrogen halides change down the group?,گروپ میں نیچے جاتے ہوئے ہائیڈروجن ہیلائیڈز کی حرارتی استحکام کیسے بدلتی ہے؟,Medium,2,PRO,1
q_9_chem_ch9_sq_020,1,9.3 Hydrogen Halides,list_state,Identify the hydrogen halide that is least stable at room temperature Also state one supporting reason or feature.,کمرے کے درجہ حرارت پر سب سے کم مستحکم ہائیڈروجن ہیلائیڈ کون سا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch9_sq_021,1,9.3 Hydrogen Halides,explain_reason,Why is HBr thermally less stable than HCl?,HBr حرارتی طور پر HCl سے کم مستحکم کیوں ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,9.4 Transition Elements,topic_separator,,,,,,1
q_9_chem_ch9_sq_022,1,9.4 Transition Elements,list_state,(a) Classify elements are d-block or transition elements (b) What important role do transition metals and their compounds often play?.,(الف) d بلاک یا انتقالی عناصر کس قسم کے عناصر ہیں۔ (ب) انتقالی دھاتیں اور ان کے مرکبات عموماً کون سا اہم کردار ادا کرتے ہیں۔,Easy,2,PRO,1
q_9_chem_ch9_sq_023,1,9.4 Transition Elements,features_characteristics,State the physical properties that are typical of transition elements.,انتقالی عناصر کی عام طبعی خصوصیات کون سی ہیں؟,Medium,2,ULTRA,1
q_9_chem_ch9_sq_024,1,9.4 Transition Elements,features_characteristics,(a) Name the compound that is expected to be coloured (b) Name the metal that catalyses hydrogenation of oils.,(الف) نام یا شناخت لکھیں: کون سا مرکب رنگین ہونے کی توقع ہے۔ (ب) باب کی تیلوں کی ہائیڈروجینیشن میں کون سی دھات عمل انگیز ہے۔,Medium,2,PRO,1
q_9_chem_ch9_sq_025,1,9.4 Transition Elements,explain_reason,Why is V₂O₅ often preferred over platinum in oxidation of SO₂?,SO₂ کی تکسید میں V₂O₅ کو اکثر پلاٹینم پر ترجیح کیوں دی جاتی ہے؟,Medium,2,ELITE,1
TOPIC_SEP,1,9.5 Noble Gases,topic_separator,,,,,,1
q_9_chem_ch9_sq_026,1,9.5 Noble Gases,explain_reason,Why are noble gases chemically unreactive?,خامل گیسیں کیمیائی طور پر غیر فعال کیوں ہوتی ہیں؟,Easy,2,PRO,1
q_9_chem_ch9_sq_027,1,9.5 Noble Gases,list_state,(a) In what form do noble gases exist? (b) Name the noble gas that should have the lowest boiling point.,(الف) خامل گیسیں کس شکل میں موجود ہوتی ہیں۔ (ب) نام یا شناخت لکھیں: کون سی خامل گیس کا نقطۂ ابال سب سے کم ہونا چاہیے۔,Medium,2,PRO,1
q_9_chem_ch9_sq_028,1,9.5 Noble Gases,application_scenario,"A monatomic, colourless and unreactive gas most likely belongs to which group?",یک ایٹمی، بے رنگ اور غیر فعال گیس غالباً کس گروپ سے تعلق رکھتی ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,9.5 Metals and Non-metals,topic_separator,,,,,,1
q_9_chem_ch9_sq_029,1,9.5 Metals and Non-metals,features_characteristics,(a) State the property that is typical of metals (b) State the property that is typical of many non-metals.,(الف) دھاتوں کی عام خصوصیت کون سی ہے۔ (ب) بہت سی غیر دھاتوں کی عام خصوصیت کون سی ہے۔,Easy,2,PRO,1
q_9_chem_ch9_sq_030,1,9.5 Metals and Non-metals,explain_reason,Why are metals generally tough and strong?,دھاتیں عموماً مضبوط اور سخت کیوں ہوتی ہیں؟,Medium,2,PRO,1
q_9_chem_ch9_sq_031,1,9.5 Metals and Non-metals,explain_reason,Why are alkali metals and halogens both reactive but in opposite ways?,الکلی دھاتیں اور ہیلوجنز دونوں فعال مگر مخالف طریقوں سے کیوں ہیں؟,Hard,2,PRO,1
q_9_chem_ch9_sq_032,1,9.5 Metals and Non-metals,features_characteristics,Name the element that is used as a heat-transfer agent in some nuclear power plants because of its good thermal conductivity and low melting point Also state one supporting reason or feature.,نام یا شناخت لکھیں: کون سا عنصر اچھی حرارتی موصلیت اور کم نقطۂ پگھلاؤ کی وجہ سے بعض نیوکلیائی بجلی گھروں میں حرارت منتقل کرنے والے عامل کے طور پر استعمال ہوتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Medium,2,ULTRA,1
q_9_chem_ch9_sq_033,1,9.5 Metals and Non-metals,explain_reason,Why is aluminium suitable for cooking utensils while magnesium is less suitable?,ایلومینیم کھانا پکانے کے برتنوں کے لیے موزوں جبکہ میگنیشیم کم موزوں کیوں ہے؟,Hard,2,ELITE,1
