question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch13_sq_049,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,concept_explanation,Write the full form of PPE Also state one related characteristic.,PPE سے مراد بیان کریں۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch13_sq_050,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,definition_function,Define the main purpose of PPE and state one related characteristic or function.,PPE کا بنیادی مقصد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch13_sq_051,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,list_state,List the set that contains PPE listed.,نام یا شناخت لکھیں: کون سا مجموعہ درج PPE پر مشتمل ہے۔,Medium,2,PRO,1
q_9_chem_ch13_sq_052,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,application_scenario,When should PPE be available to students?,PPE طلبہ کے لیے کب دستیاب ہونی چاہیے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,13.4 Fire Extinguisher and Emergency Shower,topic_separator,,,,,,1
q_9_chem_ch13_sq_053,1,13.4 Fire Extinguisher and Emergency Shower,explain_reason,Why must a chemical laboratory have a portable fire extinguisher?,کیمیا کی لیبارٹری میں قابلِ حمل آگ بجھانے والا آلہ کیوں ہونا چاہیے؟,Easy,2,PRO,1
q_9_chem_ch13_sq_054,1,13.4 Fire Extinguisher and Emergency Shower,explain_reason,Why must every student know the fire extinguisher’s location and operation?,ہر طالب علم کو آگ بجھانے والے آلے کی جگہ اور استعمال کیوں معلوم ہونا چاہیے؟,Medium,2,PRO,1
q_9_chem_ch13_sq_055,1,13.4 Fire Extinguisher and Emergency Shower,list_state,Which second emergency facility should be available and clearly located in the laboratory? Also state one supporting reason or feature.,لیبارٹری میں کون سی دوسری ہنگامی سہولت دستیاب اور واضح جگہ پر ہونی چاہیے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,13.5 Emergency Situation in the Laboratory,topic_separator,,,,,,1
q_9_chem_ch13_sq_056,1,13.5 Emergency Situation in the Laboratory,process_steps,How often should emergency drills be held?,ہنگامی مشقیں کیسے منعقد ہونی چاہییں؟,Medium,2,PRO,1
q_9_chem_ch13_sq_057,1,13.5 Emergency Situation in the Laboratory,explain_reason,Why should emergency training include practical drills rather than lectures only?,ہنگامی تربیت میں صرف لیکچر کے بجائے عملی مشق کیوں شامل ہونی چاہیے؟,Medium,2,PRO,1
q_9_chem_ch13_sq_058,1,13.5 Emergency Situation in the Laboratory,definition_function,Define the first personal response during a laboratory emergency and state one related characteristic or function.,لیبارٹری ہنگامی حالت میں پہلا ذاتی ردعمل کیا ہونا چاہیے؟,Easy,2,PRO,1
q_9_chem_ch13_sq_059,1,13.5 Emergency Situation in the Laboratory,concept_explanation,What should be done for people in the affected area?,متاثرہ علاقے کے لوگوں کے لیے کیا کرنا چاہیے؟,Easy,2,PRO,1
q_9_chem_ch13_sq_060,1,13.5 Emergency Situation in the Laboratory,list_state,(a) What action helps confine a laboratory fire? (b) Name the scientist or person who should be called and assisted during an emergency.,(الف) لیبارٹری کی آگ کو محدود کرنے میں کون سا اقدام مدد دیتا ہے۔ (ب) ہنگامی حالت میں کس کو بلانا اور مدد فراہم کرنا چاہیے۔,Medium,2,PRO,1
q_9_chem_ch13_sq_061,1,13.5 Emergency Situation in the Laboratory,concept_explanation,What should be done during a fire drill regarding gas valves and equipment?,آگ کی مشق کے دوران گیس والوز اور آلات کے بارے میں کیا کرنا چاہیے؟,Easy,2,PRO,1
q_9_chem_ch13_sq_062,1,13.5 Emergency Situation in the Laboratory,list_state,Which sequence best matches the chapter’s emergency procedure for a laboratory fire?,لیبارٹری آگ کے لیے کون سی ترتیب باب کے ہنگامی طریقۂ کار سے بہترین مطابقت رکھتی ہے؟,Hard,2,PRO,1
