question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch4_sq_009,1,4.3 Writing Formulae of Ionic Compounds,formula_relationship,Identify the information that is required to write the formula of a binary ionic compound.,دو عنصری آئونی مرکب کا فارمولا لکھنے کے لیے کون سی معلومات درکار ہیں؟,Easy,2,ULTRA,1
q_9_chem_ch4_sq_010,1,4.3 Writing Formulae of Ionic Compounds,formula_relationship,(a) Write the formula of calcium phosphide and show the relevant valency or charge method where required (b) Write the formula of barium nitride and show the relevant valency or charge method where required.,(الف) کیلشیم فاسفائیڈ کا فارمولا لکھیں اور ضروری طریقۂ کار دکھائیں۔ (ب) بیریئم نائٹرائیڈ کا فارمولا لکھیں اور ضروری طریقۂ کار دکھائیں۔,Medium,2,PRO,1
q_9_chem_ch4_sq_011,1,4.3 Writing Formulae of Ionic Compounds,formula_relationship,(a) Write the formula of aluminium nitride and show the relevant valency or charge method where required (b) Write the formula of ammonium carbonate and show the relevant valency or charge method where required.,(الف) ایلومینیم نائٹرائیڈ کا فارمولا لکھیں اور ضروری طریقۂ کار دکھائیں۔ (ب) امونیم کاربونیٹ کا فارمولا لکھیں اور ضروری طریقۂ کار دکھائیں۔,Medium,2,PRO,1
q_9_chem_ch4_sq_012,1,4.3 Writing Formulae of Ionic Compounds,explain_reason,Why must the total positive and negative charges balance in an ionic formula?,آئونی فارمولے میں کل مثبت اور منفی بار برابر کیوں ہونے چاہییں؟,Hard,2,PRO,1
TOPIC_SEP,1,4.4 Percentage Composition and Formula Determination,topic_separator,,,,,,1
q_9_chem_ch4_sq_013,1,4.4 Percentage Composition and Formula Determination,concept_explanation,What does percentage composition express?,فیصدی ترکیب کیا ظاہر کرتی ہے؟,Easy,2,ULTRA,1
q_9_chem_ch4_sq_014,1,4.4 Percentage Composition and Formula Determination,formula_relationship,State the first step in finding an empirical formula from percentage composition.,فیصدی ترکیب سے تجرباتی فارمولا معلوم کرنے کا پہلا قدم کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch4_sq_015,1,4.4 Percentage Composition and Formula Determination,application_scenario,"After calculating moles of each element, how is the simplest ratio obtained?",ہر عنصر کے مول معلوم کرنے کے بعد سادہ ترین تناسب کیسے حاصل کیا جاتا ہے؟,Medium,2,PRO,1
q_9_chem_ch4_sq_016,1,4.4 Percentage Composition and Formula Determination,application_scenario,State whether the following statement is correct and justify the response: Can different compounds have the same empirical formula.,کیا مختلف مرکبات کا تجرباتی فارمولا یکساں ہو سکتا ہے؟,Hard,2,ELITE,1
TOPIC_SEP,1,4.6 Avogadro Number,topic_separator,,,,,,1
q_9_chem_ch4_sq_017,1,4.6 Avogadro Number,definition_function,Define Avogadro’s number and state one related characteristic or function.,ایووگاڈرو عدد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔ ایک متعلقہ خصوصیت بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch4_sq_018,1,4.6 Avogadro Number,concept_explanation,State what Avogadro’s number represents.,ایووگاڈرو عدد کس چیز کو ظاہر کرتا ہے؟,Easy,2,PRO,1
q_9_chem_ch4_sq_019,1,4.6 Avogadro Number,process_steps,State how many atomic mass units are equal to one gram.,تعداد یا مقدار بیان کریں: ایک گرام میں کتنی ایٹمی کمیتی اکائیاں ہوتی ہیں۔,Medium,2,PRO,1
q_9_chem_ch4_sq_020,1,4.6 Avogadro Number,explain_reason,Why is Avogadro’s number important in chemistry?,کیمیا میں ایووگاڈرو عدد اہم کیوں ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,4.7 Mole and Molar Mass,topic_separator,,,,,,1
q_9_chem_ch4_sq_021,1,4.7 Mole and Molar Mass,definition_function,Define a mole and state one related characteristic or function.,مول کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch4_sq_022,1,4.7 Mole and Molar Mass,numerical_short,Solve the following short numerical problem and show the required working: What is molar mass.,مولر کمیت کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch4_sq_023,1,4.7 Mole and Molar Mass,numerical_short,Calculate how many moles are present in 98 g of H₂SO₄. Show the required working.,تعداد یا مقدار بیان کریں: 98 گرام H₂SO₄ میں کتنے مول ہوتے ہیں۔,Easy,2,PRO,1
q_9_chem_ch4_sq_024,1,4.7 Mole and Molar Mass,numerical_short,Calculate how many moles are present in 25 g of H₂SO₄? Use molar mass 98 g mol⁻¹. Show the required working.,تعداد یا مقدار بیان کریں: 25 گرام H₂SO₄ میں کتنے مول ہیں؟ مولر کمیت 98 g mol⁻¹ استعمال کریں۔۔,Hard,2,PRO,1
q_9_chem_ch4_sq_025,1,4.7 Mole and Molar Mass,numerical_short,Solve the following short numerical problem and show the required working: A 6 g diamond contains how many moles of carbon atoms.,تعداد یا مقدار بیان کریں: 6 گرام ہیرے میں کاربن ایٹموں کے کتنے مول ہوتے ہیں۔,Medium,2,ULTRA,1
q_9_chem_ch4_sq_026,1,4.7 Mole and Molar Mass,numerical_short,Calculate how many carbon atoms are present in 6 g of diamond. Show the required working.,تعداد یا مقدار بیان کریں: 6 گرام ہیرے میں کاربن کے کتنے ایٹم موجود ہیں۔,Hard,2,PRO,1
q_9_chem_ch4_sq_027,1,4.7 Mole and Molar Mass,numerical_short,Calculate how many molecules are present in 18 g of water. Show the required working.,تعداد یا مقدار بیان کریں: 18 گرام پانی میں کتنے سالمات موجود ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,4.8 Chemical Equations,topic_separator,,,,,,1
q_9_chem_ch4_sq_028,1,4.8 Chemical Equations,formula_relationship,State what a chemical equation shows.,کیمیائی مساوات کیا ظاہر کرتی ہے؟,Easy,2,PRO,1
q_9_chem_ch4_sq_029,1,4.8 Chemical Equations,explain_reason,Why must a chemical equation be balanced?,کیمیائی مساوات کو متوازن کرنا کیوں ضروری ہے؟,Medium,2,PRO,1
q_9_chem_ch4_sq_030,1,4.8 Chemical Equations,formula_relationship,(a) What do coefficients in a balanced equation represent? (b) Identify the equation that is balanced for the combustion of methane.,(الف) متوازن مساوات میں عددی سر کیا ظاہر کرتے ہیں۔ (ب) میتھین کے احتراق کی کون سی مساوات متوازن ہے۔,Medium,2,PRO,1
q_9_chem_ch4_sq_031,1,4.8 Chemical Equations,application_scenario,"Before writing a chemical equation, which condition is essential?",کیمیائی مساوات لکھنے سے پہلے کون سی شرط ضروری ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,4.9 Stoichiometric Calculations,topic_separator,,,,,,1
q_9_chem_ch4_sq_032,1,4.9 Stoichiometric Calculations,definition_function,Define stoichiometry based on and state one related characteristic or function.,اسٹوکیومیٹری کس بنیاد پر ہوتی ہے؟,Medium,2,PRO,1
q_9_chem_ch4_sq_033,1,4.9 Stoichiometric Calculations,numerical_short,"Solve the following short numerical problem and show the required working: In CH₄ + 2O₂ → CO₂ + 2H₂O, how many moles of O₂ are required for one mole of CH₄.",تعداد یا مقدار بیان کریں: CH₄ + 2O₂ → CO₂ + 2H₂O میں ایک مول CH₄ کے لیے O₂ کے کتنے مول درکار ہیں۔,Easy,2,PRO,1
q_9_chem_ch4_sq_034,1,4.9 Stoichiometric Calculations,numerical_short,"Solve the following short numerical problem and show the required working: In the same equation, how many moles of CO₂ are formed from one mole of CH₄.",تعداد یا مقدار بیان کریں: اسی مساوات میں ایک مول CH₄ سے CO₂ کے کتنے مول بنتے ہیں۔,Easy,2,ULTRA,1
q_9_chem_ch4_sq_035,1,4.9 Stoichiometric Calculations,numerical_short,"Solve the following short numerical problem and show the required working: If 1.8 mol of ethyl alcohol requires 3 mol O₂ per mole, how many moles of O₂ are needed.",تعداد یا مقدار بیان کریں: اگر ایک مول ایتھائل الکحل کے لیے 3 مول O₂ درکار ہوں تو 1.8 مول کے لیے کتنے مول O₂ چاہییں۔,Medium,2,PRO,1
q_9_chem_ch4_sq_036,1,4.9 Stoichiometric Calculations,numerical_short,"Solve the following short numerical problem and show the required working: If 1.8 mol of ethyl alcohol produces 2 mol CO₂ per mole, how many moles of CO₂ are formed.",تعداد یا مقدار بیان کریں: اگر ایک مول ایتھائل الکحل سے 2 مول CO₂ بنتے ہوں تو 1.8 مول سے کتنے مول CO₂ بنیں گے۔,Medium,2,PRO,1
q_9_chem_ch4_sq_037,1,4.9 Stoichiometric Calculations,numerical_short,Solve the following short numerical problem and show the required working: Why can a balanced equation be used to calculate masses of products.,متوازن مساوات سے حاصل مادّوں کی کمیتیں کیوں نکالی جا سکتی ہیں؟,Hard,2,PRO,1
q_9_chem_ch4_sq_038,1,4.9 Stoichiometric Calculations,application_scenario,A calculation gives more product than allowed by the balanced mole ratio. What is the most likely error?,حساب سے متوازن مولی تناسب سے زیادہ حاصل مادّہ نکلے تو غالباً کیا غلطی ہے؟,Hard,2,ELITE,1
