question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch3_009,1,3.2 Ionic Bond,Remember,What holds oppositely charged ions together in an ionic compound?,آئونی مرکب میں مخالف بار والے آئنوں کو کیا اکٹھا رکھتا ہے؟,Electrostatic force of attraction / برقی سکونی قوتِ کشش,Hydrogen bonding only / صرف ہائیڈروجن بند,Strong nuclear force / مضبوط نیوکلیائی قوت,Gravitational force / کششِ ثقل,A | Electrostatic force of attraction / برقی سکونی قوتِ کشش,Easy,1,ULTRA,1
q_9_chem_ch3_010,1,3.2 Ionic Bond,Apply,Which compound is mainly ionic?,درج ذیل میں سے کون سا مرکب بنیادی طور پر آئونی ہے؟,CH₄,Cl₂,CO₂,NaCl,D | NaCl,Easy,1,PRO,1
q_9_chem_ch3_011,1,3.2 Ionic Bond,Understand,Why do ionic compounds have high melting and boiling points?,آئونی مرکبات کے نقطۂ پگھلاؤ اور ابال بلند کیوں ہوتے ہیں؟,Their molecules have no attraction / ان کے سالمات میں کوئی کشش نہیں ہوتی,Strong electrostatic attractions exist between ions / آئنوں کے درمیان مضبوط برقی سکونی کشش ہوتی ہے,They contain only weak temporary forces / ان میں صرف کمزور عارضی قوتیں ہوتی ہیں,They are always gases / وہ ہمیشہ گیسیں ہوتے ہیں,B | Strong electrostatic attractions exist between ions / آئنوں کے درمیان مضبوط برقی سکونی کشش ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch3_012,1,3.2 Ionic Bond,Understand,Why do solid ionic compounds not conduct electricity?,ٹھوس آئونی مرکبات بجلی کیوں نہیں چلاتے؟,They have no charged particles / ان میں کوئی باردار ذرّہ نہیں ہوتا,Electrons are absent from all atoms / تمام ایٹموں سے الیکٹران غائب ہوتے ہیں,Their ions are fixed in the crystal lattice / ان کے آئن قلمی جالی میں ثابت ہوتے ہیں,They dissolve instantly in air / وہ ہوا میں فوراً حل ہو جاتے ہیں,C | Their ions are fixed in the crystal lattice / ان کے آئن قلمی جالی میں ثابت ہوتے ہیں,Medium,1,PRO,1
q_9_chem_ch3_013,1,3.2 Ionic Bond,Understand,Why do molten ionic compounds conduct electricity?,پگھلے ہوئے آئونی مرکبات بجلی کیوں چلاتے ہیں؟,Their protons leave the nucleus / ان کے پروٹان مرکزہ چھوڑ دیتے ہیں,They become covalent molecules / وہ اشتراکی سالمات بن جاتے ہیں,They lose all charge / وہ تمام بار کھو دیتے ہیں,Their ions become free to move / ان کے آئن حرکت کے لیے آزاد ہو جاتے ہیں,D | Their ions become free to move / ان کے آئن حرکت کے لیے آزاد ہو جاتے ہیں,Medium,1,PRO,1
q_9_chem_ch3_014,1,3.2 Ionic Bond,Apply,What is produced by electrolysis of molten sodium chloride?,پگھلے ہوئے سوڈیم کلورائیڈ کے برقی تجزیے سے کیا بنتا ہے؟,Sodium metal and chlorine gas / سوڈیم دھات اور کلورین گیس,Sodium hydroxide and oxygen / سوڈیم ہائیڈرو آکسائیڈ اور آکسیجن,Hydrogen and sodium oxide / ہائیڈروجن اور سوڈیم آکسائیڈ,Only solid sodium chloride / صرف ٹھوس سوڈیم کلورائیڈ,A | Sodium metal and chlorine gas / سوڈیم دھات اور کلورین گیس,Medium,1,ULTRA,1
TOPIC_SEP,1,3.2 Covalent and Coordinate Covalent Bonds,Topic,,,,,,,,,,,1
q_9_chem_ch3_015,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,How is a covalent bond formed?,اشتراکی بند کیسے بنتا ہے؟,By complete transfer of neutrons / نیوٹرانوں کی مکمل منتقلی سے,By attraction between nuclei only / صرف مرکزوں کی کشش سے,By mutual sharing of electron pairs / الیکٹران جوڑوں کی باہمی شراکت سے,By loss of all valence electrons / تمام ظرفی الیکٹران کھونے سے,C | By mutual sharing of electron pairs / الیکٹران جوڑوں کی باہمی شراکت سے,Easy,1,PRO,1
q_9_chem_ch3_016,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,How many electron pairs are shared in a single covalent bond?,ایک سنگل اشتراکی بند میں کتنے الیکٹران جوڑے مشترک ہوتے ہیں؟,2,1,3,4,B | 1,Easy,1,ULTRA,1
q_9_chem_ch3_017,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,How many electron pairs are shared in a double covalent bond?,ڈبل اشتراکی بند میں کتنے الیکٹران جوڑے مشترک ہوتے ہیں؟,1,2,3,4,B | 2,Easy,1,ULTRA,1
q_9_chem_ch3_018,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,How many electron pairs are shared in a triple covalent bond?,ٹرپل اشتراکی بند میں کتنے الیکٹران جوڑے مشترک ہوتے ہیں؟,1,2,4,3,D | 3,Easy,1,ULTRA,1
q_9_chem_ch3_019,1,3.2 Covalent and Coordinate Covalent Bonds,Apply,Which molecule contains a double covalent bond?,کون سا سالمہ ڈبل اشتراکی بند رکھتا ہے؟,Ethylene (C₂H₄) / ایتھائلین (C₂H₄),Methane (CH₄) / میتھین (CH₄),Ethane (C₂H₆) / ایتھین (C₂H₆),Acetylene (C₂H₂) / ایسیٹائلین (C₂H₂),A | Ethylene (C₂H₄) / ایتھائلین (C₂H₄),Medium,1,PRO,1
q_9_chem_ch3_020,1,3.2 Covalent and Coordinate Covalent Bonds,Apply,Which molecule contains a triple covalent bond?,کون سا سالمہ ٹرپل اشتراکی بند رکھتا ہے؟,Ethylene (C₂H₄) / ایتھائلین (C₂H₄),Ethane (C₂H₆) / ایتھین (C₂H₆),Acetylene (C₂H₂) / ایسیٹائلین (C₂H₂),Methane (CH₄) / میتھین (CH₄),C | Acetylene (C₂H₂) / ایسیٹائلین (C₂H₂),Medium,1,ULTRA,1
q_9_chem_ch3_021,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,A covalent bond between identical atoms is usually called what?,یکساں ایٹموں کے درمیان اشتراکی بند کو عموماً کیا کہتے ہیں؟,Ionic bond / آئونی بند,Non-polar covalent bond / غیر قطبی اشتراکی بند,Polar covalent bond / قطبی اشتراکی بند,Metallic bond / دھاتی بند,B | Non-polar covalent bond / غیر قطبی اشتراکی بند,Easy,1,PRO,1
q_9_chem_ch3_022,1,3.2 Covalent and Coordinate Covalent Bonds,Understand,Why is a covalent bond between two different atoms often polar?,دو مختلف ایٹموں کے درمیان اشتراکی بند اکثر قطبی کیوں ہوتا ہے؟,The atoms have different electronegativities / ایٹموں کی برق منفی قدریں مختلف ہوتی ہیں,Both atoms have identical nuclei / دونوں ایٹموں کے مرکزے یکساں ہوتے ہیں,No electrons are shared / کوئی الیکٹران مشترک نہیں ہوتا,Protons are transferred / پروٹان منتقل ہوتے ہیں,A | The atoms have different electronegativities / ایٹموں کی برق منفی قدریں مختلف ہوتی ہیں,Medium,1,PRO,1
q_9_chem_ch3_023,1,3.2 Covalent and Coordinate Covalent Bonds,Remember,What is a coordinate covalent bond?,کوارڈی نیٹ اشتراکی بند کیا ہے؟,A bond formed by metal ions only / صرف دھاتی آئنوں سے بننے والا بند,A bond formed by neutron transfer / نیوٹران کی منتقلی سے بننے والا بند,A bond with no electron pair / ایسا بند جس میں الیکٹران جوڑا نہ ہو,A covalent bond in which one atom supplies both shared electrons / ایسا اشتراکی بند جس میں دونوں مشترک الیکٹران ایک ہی ایٹم مہیا کرے,D | A covalent bond in which one atom supplies both shared electrons / ایسا اشتراکی بند جس میں دونوں مشترک الیکٹران ایک ہی ایٹم مہیا کرے,Medium,1,PRO,1
q_9_chem_ch3_024,1,3.2 Covalent and Coordinate Covalent Bonds,Apply,Which compound contains both ionic and covalent bonds?,کون سا مرکب آئونی اور اشتراکی دونوں بند رکھتا ہے؟,Magnesium chloride (MgCl₂) / میگنیشیم کلورائیڈ (MgCl₂),Calcium oxide (CaO) / کیلشیم آکسائیڈ (CaO),Ammonium chloride (NH₄Cl) / امونیم کلورائیڈ (NH₄Cl),Phosphorus trichloride (PCl₃) / فاسفورس ٹرائی کلورائیڈ (PCl₃),C | Ammonium chloride (NH₄Cl) / امونیم کلورائیڈ (NH₄Cl),Medium,1,PRO,1
TOPIC_SEP,1,3.3 Metallic Bond,Topic,,,,,,,,,,,1
q_9_chem_ch3_025,1,3.3 Metallic Bond,Remember,What is the basic model of metallic bonding?,دھاتی بند کا بنیادی نمونہ کیا ہے؟,Positive metal ions surrounded by a sea of delocalized electrons / مثبت دھاتی آئن جنہیں غیر مقامی الیکٹرانوں کا سمندر گھیرے ہو,Neutral molecules joined by hydrogen bonds only / غیر جانبدار سالمات جو صرف ہائیڈروجن بند سے جڑے ہوں,Negative ions fixed around protons / پروٹانوں کے گرد ثابت منفی آئن,Atoms joined by transferred neutrons / نیوٹران کی منتقلی سے جڑے ایٹم,A | Positive metal ions surrounded by a sea of delocalized electrons / مثبت دھاتی آئن جنہیں غیر مقامی الیکٹرانوں کا سمندر گھیرے ہو,Medium,1,PRO,1
q_9_chem_ch3_026,1,3.3 Metallic Bond,Understand,Why do metals conduct electricity?,دھاتیں بجلی کیوں چلاتی ہیں؟,Metal ions move out of the solid / دھاتی آئن ٹھوس سے باہر نکل جاتے ہیں,Neutrons carry current / نیوٹران برقی رو لے جاتے ہیں,All bonds break completely / تمام بند مکمل ٹوٹ جاتے ہیں,Delocalized electrons can move through the metal / غیر مقامی الیکٹران دھات میں حرکت کر سکتے ہیں,D | Delocalized electrons can move through the metal / غیر مقامی الیکٹران دھات میں حرکت کر سکتے ہیں,Medium,1,PRO,1
q_9_chem_ch3_027,1,3.3 Metallic Bond,Understand,Why are metals malleable and ductile?,دھاتیں قابلِ پٹائی اور قابلِ تار کشی کیوں ہوتی ہیں؟,Their atoms are completely isolated / ان کے ایٹم مکمل الگ ہوتے ہیں,Layers of metal ions can slide while metallic bonding is maintained / دھاتی آئنوں کی تہیں پھسل سکتی ہیں جبکہ دھاتی بند برقرار رہتا ہے,They contain only rigid ionic crystals / ان میں صرف سخت آئونی قلم ہوتے ہیں,They have no electrons / ان میں الیکٹران نہیں ہوتے,B | Layers of metal ions can slide while metallic bonding is maintained / دھاتی آئنوں کی تہیں پھسل سکتی ہیں جبکہ دھاتی بند برقرار رہتا ہے,Medium,1,PRO,1
q_9_chem_ch3_028,1,3.3 Metallic Bond,Apply,What type of bond is present in brass formed from copper and zinc?,تانبے اور زنک سے بننے والے پیتل میں کون سا بند ہوتا ہے؟,Ionic bond / آئونی بند,Hydrogen bond / ہائیڈروجن بند,Metallic bond / دھاتی بند,Coordinate covalent bond / کوارڈی نیٹ اشتراکی بند,C | Metallic bond / دھاتی بند,Easy,1,PRO,1
TOPIC_SEP,1,3.4 Electronegativity and Polarity,Topic,,,,,,,,,,,1
q_9_chem_ch3_029,1,3.4 Electronegativity and Polarity,Remember,What is electronegativity?,برق منفی کیا ہے؟,Ability to lose neutrons / نیوٹران کھونے کی صلاحیت,Mass of an atom relative to carbon-12 / کاربن-12 کے مقابل ایٹم کی کمیت,Number of protons in a molecule / سالمے میں پروٹانوں کی تعداد,Ability of an atom to attract a shared electron pair / مشترک الیکٹران جوڑے کو اپنی طرف کھینچنے کی ایٹم کی صلاحیت,D | Ability of an atom to attract a shared electron pair / مشترک الیکٹران جوڑے کو اپنی طرف کھینچنے کی ایٹم کی صلاحیت,Medium,1,ULTRA,1
q_9_chem_ch3_030,1,3.4 Electronegativity and Polarity,Understand,Which bond is expected when the electronegativity difference is very large?,جب برق منفی کا فرق بہت زیادہ ہو تو کون سا بند متوقع ہے؟,Ionic bond / آئونی بند,Non-polar covalent bond / غیر قطبی اشتراکی بند,Metallic bond only / صرف دھاتی بند,Hydrogen bond inside nucleus / مرکزے کے اندر ہائیڈروجن بند,A | Ionic bond / آئونی بند,Medium,1,ELITE,1
TOPIC_SEP,1,3.7 Intermolecular Forces,Topic,,,,,,,,,,,1
q_9_chem_ch3_031,1,3.7 Intermolecular Forces,Remember,Which two intermolecular forces are emphasized in the chapter?,باب میں کن دو بین السالماتی قوتوں پر زور دیا گیا ہے؟,Ionic bonding and nuclear force / آئونی بند اور نیوکلیائی قوت,Metallic bonding and gravity / دھاتی بند اور کششِ ثقل,Dipole-dipole attraction and hydrogen bonding / ڈائپول-ڈائپول کشش اور ہائیڈروجن بند,Covalent bonding and magnetic force / اشتراکی بند اور مقناطیسی قوت,C | Dipole-dipole attraction and hydrogen bonding / ڈائپول-ڈائپول کشش اور ہائیڈروجن بند,Easy,1,ULTRA,1
q_9_chem_ch3_032,1,3.7 Intermolecular Forces,Understand,Why is water liquid at room temperature while hydrogen sulphide is a gas?,پانی کمرے کے درجہ حرارت پر مائع جبکہ ہائیڈروجن سلفائیڈ گیس کیوں ہے؟,Water has no polar bonds / پانی میں قطبی بند نہیں ہوتے,"Strong intermolecular attractions, including hydrogen bonding, exist in water / پانی میں مضبوط بین السالماتی کشش، بشمول ہائیڈروجن بند، موجود ہوتی ہے",H₂S is an ionic solid / H₂S ایک آئونی ٹھوس ہے,Water molecules contain metal ions / پانی کے سالمات دھاتی آئن رکھتے ہیں,"B | Strong intermolecular attractions, including hydrogen bonding, exist in water / پانی میں مضبوط بین السالماتی کشش، بشمول ہائیڈروجن بند، موجود ہوتی ہے",Hard,1,PRO,1
q_9_chem_ch3_033,1,3.7 Intermolecular Forces,Apply,"Which compound has the highest boiling point among H₂O, H₂S, HF and NH₃ according to the exercise?",مشق کے مطابق H₂O، H₂S، HF اور NH₃ میں سب سے بلند نقطۂ ابال کس کا ہے؟,H₂S,H₂O,HF,NH₃,B | H₂O,Hard,1,PRO,1
TOPIC_SEP,1,3.6 Properties of Ionic and Covalent Compounds,Topic,,,,,,,,,,,1
q_9_chem_ch3_034,1,3.6 Properties of Ionic and Covalent Compounds,Understand,Which property is typical of lower-molecular-mass covalent compounds?,کم سالماتی کمیت والے اشتراکی مرکبات کی عام خصوصیت کون سی ہے؟,They are always high-melting ionic solids / وہ ہمیشہ بلند نقطۂ پگھلاؤ والے آئونی ٹھوس ہوتے ہیں,They conduct electricity strongly as solids / وہ ٹھوس حالت میں اچھی بجلی چلاتے ہیں,They contain free metal ions / وہ آزاد دھاتی آئن رکھتے ہیں,They are gases or low-boiling liquids / وہ گیسیں یا کم نقطۂ ابال والے مائعات ہوتے ہیں,D | They are gases or low-boiling liquids / وہ گیسیں یا کم نقطۂ ابال والے مائعات ہوتے ہیں,Medium,1,ULTRA,1
q_9_chem_ch3_035,1,3.6 Properties of Ionic and Covalent Compounds,Understand,Why are many covalent compounds poor electrical conductors?,بہت سے اشتراکی مرکبات کمزور برقی موصل کیوں ہوتے ہیں؟,They do not have mobile ions or delocalized electrons / ان میں متحرک آئن یا غیر مقامی الیکٹران نہیں ہوتے,They always contain water / ان میں ہمیشہ پانی ہوتا ہے,Their protons are mobile / ان کے پروٹان متحرک ہوتے ہیں,Their nuclei are absent / ان کے مرکزے موجود نہیں ہوتے,A | They do not have mobile ions or delocalized electrons / ان میں متحرک آئن یا غیر مقامی الیکٹران نہیں ہوتے,Medium,1,PRO,1
q_9_chem_ch3_036,1,3.6 Properties of Ionic and Covalent Compounds,Remember,Which form of carbon is used as a lubricant?,کاربن کی کون سی شکل بطور لبریکینٹ استعمال ہوتی ہے؟,Diamond / ہیرا,Coal / کوئلہ,Graphite / گریفائٹ,Charcoal / چارکول,C | Graphite / گریفائٹ,Easy,1,PRO,1
q_9_chem_ch3_037,1,3.6 Properties of Ionic and Covalent Compounds,Understand,Why does graphite conduct electricity?,گریفائٹ بجلی کیوں چلاتا ہے؟,It contains free sodium ions / اس میں آزاد سوڈیم آئن ہوتے ہیں,It has mobile electrons between its layers / اس کی تہوں کے درمیان متحرک الیکٹران ہوتے ہیں,It melts into an electrolyte / یہ پگھل کر الیکٹرولائٹ بن جاتا ہے,Its carbon nuclei move through the crystal / اس کے کاربن مرکزے قلم میں حرکت کرتے ہیں,B | It has mobile electrons between its layers / اس کی تہوں کے درمیان متحرک الیکٹران ہوتے ہیں,Hard,1,PRO,1
q_9_chem_ch3_038,1,3.6 Properties of Ionic and Covalent Compounds,Understand,Why is diamond exceptionally hard?,ہیرا غیر معمولی طور پر سخت کیوں ہے؟,Each carbon atom is linked to four others by strong covalent bonds / ہر کاربن ایٹم چار دوسرے ایٹموں سے مضبوط اشتراکی بندوں کے ذریعے جڑا ہوتا ہے,Its layers slide easily / اس کی تہیں آسانی سے پھسلتی ہیں,It contains weak intermolecular forces only / اس میں صرف کمزور بین السالماتی قوتیں ہوتی ہیں,It is made of metal ions / یہ دھاتی آئنوں سے بنا ہوتا ہے,A | Each carbon atom is linked to four others by strong covalent bonds / ہر کاربن ایٹم چار دوسرے ایٹموں سے مضبوط اشتراکی بندوں کے ذریعے جڑا ہوتا ہے,Hard,1,PRO,1
q_9_chem_ch3_039,1,3.6 Properties of Ionic and Covalent Compounds,Analyze,Which explanation best accounts for iodine being solid while chlorine is gas at room temperature?,کون سی وضاحت کمرے کے درجہ حرارت پر آیوڈین کے ٹھوس اور کلورین کے گیس ہونے کی بہترین وجہ بیان کرتی ہے؟,Chlorine is ionic and iodine is metallic / کلورین آئونی اور آیوڈین دھاتی ہے,Iodine has no electrons / آیوڈین میں الیکٹران نہیں ہوتے,Chlorine forms a giant covalent lattice / کلورین دیوقامت اشتراکی جالی بناتی ہے,Iodine molecules are larger and have stronger intermolecular attractions / آیوڈین کے سالمات بڑے ہیں اور ان میں بین السالماتی کشش زیادہ مضبوط ہے,D | Iodine molecules are larger and have stronger intermolecular attractions / آیوڈین کے سالمات بڑے ہیں اور ان میں بین السالماتی کشش زیادہ مضبوط ہے,Hard,1,ELITE,1
q_9_chem_ch3_040,1,3.6 Properties of Ionic and Covalent Compounds,Apply,"Which ionic compound has the highest melting point among LiCl, NaCl, KCl and RbCl according to the exercise?",مشق کے مطابق LiCl، NaCl، KCl اور RbCl میں سب سے بلند نقطۂ پگھلاؤ کس کا ہے؟,NaCl,KCl,LiCl,RbCl,C | LiCl,Hard,1,PRO,1
q_9_chem_ch3_041,1,3.6 Properties of Ionic and Covalent Compounds,Analyze,Which statement best compares ionic and covalent compounds?,آئونی اور اشتراکی مرکبات کا بہترین تقابل کون سا بیان ہے؟,"Ionic compounds have strong ion-ion forces, while molecular covalent compounds have weaker intermolecular forces / آئونی مرکبات میں مضبوط آئن-آئن قوتیں جبکہ سالماتی اشتراکی مرکبات میں نسبتاً کمزور بین السالماتی قوتیں ہوتی ہیں",Both always conduct electricity as solids / دونوں ہمیشہ ٹھوس حالت میں بجلی چلاتے ہیں,Both are always gases at room temperature / دونوں ہمیشہ کمرے کے درجہ حرارت پر گیسیں ہوتے ہیں,Covalent compounds contain only metal ions / اشتراکی مرکبات صرف دھاتی آئن رکھتے ہیں,"A | Ionic compounds have strong ion-ion forces, while molecular covalent compounds have weaker intermolecular forces / آئونی مرکبات میں مضبوط آئن-آئن قوتیں جبکہ سالماتی اشتراکی مرکبات میں نسبتاً کمزور بین السالماتی قوتیں ہوتی ہیں",Hard,1,PRO,1
