question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,8.2 Electronic Configuration and Position,Topic,,,,,,,,,,,1
q_9_chem_ch8_011,1,8.2 Electronic Configuration and Position,Understand,Why do elements in the same group show similar chemical properties?,ایک ہی گروپ کے عناصر یکساں کیمیائی خصوصیات کیوں دکھاتے ہیں؟,They have the same number of shells / ان کے خولوں کی تعداد یکساں ہوتی ہے,They have the same number of outermost-shell electrons / ان کے بیرونی خول میں الیکٹرانوں کی تعداد یکساں ہوتی ہے,They have identical atomic masses / ان کی ایٹمی کمیتیں یکساں ہوتی ہیں,They are all in the same physical state / وہ سب ایک ہی طبعی حالت میں ہوتے ہیں,B | They have the same number of outermost-shell electrons / ان کے بیرونی خول میں الیکٹرانوں کی تعداد یکساں ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch8_012,1,8.2 Electronic Configuration and Position,Understand,What does the period number usually indicate for a main-group element?,مین گروپ عنصر کے لیے دور کا عدد عموماً کیا ظاہر کرتا ہے؟,Number of valence electrons only / صرف ظرفی الیکٹرانوں کی تعداد,Number of neutrons / نیوٹرانوں کی تعداد,Number of occupied electron shells / بھری ہوئی الیکٹرانی خولوں کی تعداد,Atomic mass in grams / ایٹمی کمیت گرام میں,C | Number of occupied electron shells / بھری ہوئی الیکٹرانی خولوں کی تعداد,Medium,1,PRO,1
q_9_chem_ch8_013,1,8.2 Electronic Configuration and Position,Apply,An element with three occupied shells belongs to which period?,تین بھرے ہوئے خول رکھنے والا عنصر کس دور میں ہوگا؟,First period / پہلا دور,Second period / دوسرا دور,Fourth group / چوتھا گروپ,Third period / تیسرا دور,D | Third period / تیسرا دور,Easy,1,PRO,1
q_9_chem_ch8_014,1,8.2 Electronic Configuration and Position,Apply,An element with seven valence electrons belongs to which main-group family?,سات ظرفی الیکٹران رکھنے والا عنصر کس مین گروپ خاندان میں ہوگا؟,"Group 17, the halogens / گروپ 17، ہیلوجنز","Group 1, alkali metals / گروپ 1، الکلی دھاتیں","Group 2, alkaline earth metals / گروپ 2، الکلائن ارتھ دھاتیں","Group 18, noble gases / گروپ 18، خامل گیسیں","A | Group 17, the halogens / گروپ 17، ہیلوجنز",Medium,1,PRO,1
q_9_chem_ch8_015,1,8.2 Electronic Configuration and Position,Apply,"Silicon, an important material in solar cells, lies in which period and group?",سولر سیل میں اہم سلیکان کس دور اور گروپ میں واقع ہے؟,Second period and group 14 / دوسرا دور اور گروپ 14,Third period and group 15 / تیسرا دور اور گروپ 15,Third period and group 14 / تیسرا دور اور گروپ 14,Third period and group 16 / تیسرا دور اور گروپ 16,C | Third period and group 14 / تیسرا دور اور گروپ 14,Medium,1,PRO,1
q_9_chem_ch8_016,1,8.2 Electronic Configuration and Position,Remember,Which outer electronic configuration is characteristic of a transition element?,انتقالی عنصر کے بیرونی الیکٹرانی ترتیب کی خصوصیت کیا ہے؟,Only ns²np⁶ / صرف ns²np⁶,(n−1)d and ns electrons / (n−1)d اور ns الیکٹران,Only ns¹ / صرف ns¹,Only 1s² / صرف 1s²,B | (n−1)d and ns electrons / (n−1)d اور ns الیکٹران,Hard,1,ULTRA,1
TOPIC_SEP,1,8.4 Atomic Radius,Topic,,,,,,,,,,,1
q_9_chem_ch8_017,1,8.4 Atomic Radius,Remember,How does atomic radius generally change from left to right across a period?,ایک دور میں بائیں سے دائیں ایٹمی نصف قطر عموماً کیسے بدلتا ہے؟,It increases / یہ بڑھتا ہے,It decreases / یہ کم ہوتا ہے,It remains constant / یہ مستقل رہتا ہے,It first becomes zero / یہ پہلے صفر ہو جاتا ہے,B | It decreases / یہ کم ہوتا ہے,Easy,1,PRO,1
q_9_chem_ch8_018,1,8.4 Atomic Radius,Understand,Why does atomic radius decrease across a period?,ایک دور میں ایٹمی نصف قطر کیوں کم ہوتا ہے؟,New shells are added at each step / ہر قدم پر نیا خول شامل ہوتا ہے,Nuclear charge decreases / نیوکلیائی بار کم ہوتا ہے,Neutrons leave the atom / نیوٹران ایٹم چھوڑ دیتے ہیں,Increasing nuclear charge pulls electrons closer within the same shell / بڑھتا نیوکلیائی بار اسی خول کے الیکٹرانوں کو زیادہ قریب کھینچتا ہے,D | Increasing nuclear charge pulls electrons closer within the same shell / بڑھتا نیوکلیائی بار اسی خول کے الیکٹرانوں کو زیادہ قریب کھینچتا ہے,Medium,1,PRO,1
q_9_chem_ch8_019,1,8.4 Atomic Radius,Remember,How does atomic radius generally change down a group?,گروپ میں اوپر سے نیچے ایٹمی نصف قطر عموماً کیسے بدلتا ہے؟,It increases / یہ بڑھتا ہے,It decreases / یہ کم ہوتا ہے,It remains fixed / یہ مستقل رہتا ہے,It alternates randomly / یہ بے ترتیب بدلتا ہے,A | It increases / یہ بڑھتا ہے,Easy,1,PRO,1
q_9_chem_ch8_020,1,8.4 Atomic Radius,Understand,Why does atomic radius increase down a group?,گروپ میں نیچے جاتے ہوئے ایٹمی نصف قطر کیوں بڑھتا ہے؟,All protons are removed / تمام پروٹان نکال دیے جاتے ہیں,Valence electrons disappear / ظرفی الیکٹران غائب ہو جاتے ہیں,Additional electron shells are added / اضافی الیکٹرانی خول شامل ہوتے ہیں,The nucleus becomes smaller / مرکزہ چھوٹا ہو جاتا ہے,C | Additional electron shells are added / اضافی الیکٹرانی خول شامل ہوتے ہیں,Medium,1,PRO,1
q_9_chem_ch8_021,1,8.4 Atomic Radius,Apply,"Which has the larger atomic radius, boron or aluminium?",بوران اور ایلومینیم میں کس کا ایٹمی نصف قطر بڑا ہے؟,Boron / بوران,Aluminium / ایلومینیم,Both are equal / دونوں برابر ہیں,Cannot be compared within a group / گروپ میں موازنہ نہیں ہو سکتا,B | Aluminium / ایلومینیم,Easy,1,PRO,1
q_9_chem_ch8_022,1,8.4 Atomic Radius,Apply,"Which is the correct order of atomic radii for N, O and F?",N، O اور F کے ایٹمی نصف قطروں کی درست ترتیب کیا ہے؟,F < O < N,O < F < N,N < F < O,O < N < F,A | F < O < N,Medium,1,PRO,1
TOPIC_SEP,1,8.6 Ionization Energy,Topic,,,,,,,,,,,1
q_9_chem_ch8_023,1,8.6 Ionization Energy,Remember,What is ionization energy?,آئنائزیشن توانائی کیا ہے؟,Energy released when a neutron is added / نیوٹران شامل ہونے پر خارج توانائی,Energy needed to melt a solid / ٹھوس پگھلانے کی توانائی,Energy stored in one mole only / صرف ایک مول میں محفوظ توانائی,Energy required to remove an electron from an isolated gaseous atom / الگ تھلگ گیس ایٹم سے ایک الیکٹران نکالنے کے لیے درکار توانائی,D | Energy required to remove an electron from an isolated gaseous atom / الگ تھلگ گیس ایٹم سے ایک الیکٹران نکالنے کے لیے درکار توانائی,Medium,1,PRO,1
q_9_chem_ch8_024,1,8.6 Ionization Energy,Remember,How does ionization energy generally change across a period?,ایک دور میں آئنائزیشن توانائی عموماً کیسے بدلتی ہے؟,It decreases / یہ کم ہوتی ہے,It remains constant / یہ مستقل رہتی ہے,It increases / یہ بڑھتی ہے,It becomes zero / یہ صفر ہو جاتی ہے,C | It increases / یہ بڑھتی ہے,Easy,1,PRO,1
q_9_chem_ch8_025,1,8.6 Ionization Energy,Remember,How does ionization energy generally change down a group?,گروپ میں نیچے جاتے ہوئے آئنائزیشن توانائی عموماً کیسے بدلتی ہے؟,It decreases / یہ کم ہوتی ہے,It increases / یہ بڑھتی ہے,It remains constant / یہ مستقل رہتی ہے,It doubles each step / یہ ہر قدم پر دوگنی ہوتی ہے,A | It decreases / یہ کم ہوتی ہے,Easy,1,PRO,1
q_9_chem_ch8_026,1,8.6 Ionization Energy,Understand,Why is the second ionization energy of magnesium greater than the first?,میگنیشیم کی دوسری آئنائزیشن توانائی پہلی سے زیادہ کیوں ہے؟,The second electron has no attraction to nucleus / دوسرے الیکٹران پر مرکزے کی کشش نہیں ہوتی,The atomic number decreases after first ionization / پہلی آئنائزیشن کے بعد ایٹمی عدد کم ہو جاتا ہے,Magnesium becomes a noble gas after losing one electron / میگنیشیم ایک الیکٹران کھو کر خامل گیس بن جاتا ہے,Removing an electron from the positive ion requires more energy / مثبت آئن سے الیکٹران نکالنے کے لیے زیادہ توانائی درکار ہوتی ہے,D | Removing an electron from the positive ion requires more energy / مثبت آئن سے الیکٹران نکالنے کے لیے زیادہ توانائی درکار ہوتی ہے,Hard,1,PRO,1
q_9_chem_ch8_027,1,8.6 Ionization Energy,Analyze,"Which element is expected to lose electrons more easily, boron or aluminium?",بوران اور ایلومینیم میں کون زیادہ آسانی سے الیکٹران کھوئے گا؟,Boron / بوران,Aluminium / ایلومینیم,Both equally / دونوں یکساں,Neither can lose electrons / کوئی بھی الیکٹران نہیں کھو سکتا,B | Aluminium / ایلومینیم,Hard,1,PRO,1
TOPIC_SEP,1,8.7 Electron Affinity and Electronegativity,Topic,,,,,,,,,,,1
q_9_chem_ch8_028,1,8.7 Electron Affinity and Electronegativity,Remember,What is electron affinity?,الیکٹران افینیٹی کیا ہے؟,Energy required to remove a proton / پروٹان نکالنے کے لیے توانائی,Mass of an accepted electron / قبول کیے گئے الیکٹران کی کمیت,Energy change when a gaseous atom accepts an electron / گیس ایٹم کے الیکٹران قبول کرنے پر توانائی کی تبدیلی,Number of shells in an atom / ایٹم میں خولوں کی تعداد,C | Energy change when a gaseous atom accepts an electron / گیس ایٹم کے الیکٹران قبول کرنے پر توانائی کی تبدیلی,Medium,1,ULTRA,1
q_9_chem_ch8_029,1,8.7 Electron Affinity and Electronegativity,Remember,What is electronegativity?,برق منفی کیا ہے؟,Ability to attract neutrons / نیوٹران کھینچنے کی صلاحیت,Ability to lose the nucleus / مرکزہ کھونے کی صلاحیت,Mass of an ion / آئن کی کمیت,Ability of a bonded atom to attract the shared electron pair / بند میں موجود ایٹم کی مشترک الیکٹران جوڑے کو کھینچنے کی صلاحیت,D | Ability of a bonded atom to attract the shared electron pair / بند میں موجود ایٹم کی مشترک الیکٹران جوڑے کو کھینچنے کی صلاحیت,Medium,1,PRO,1
q_9_chem_ch8_030,1,8.7 Electron Affinity and Electronegativity,Remember,How do electron affinity and electronegativity generally change across a period?,ایک دور میں الیکٹران افینیٹی اور برق منفی عموماً کیسے بدلتی ہیں؟,They increase / وہ بڑھتی ہیں,They decrease / وہ کم ہوتی ہیں,They remain zero / وہ صفر رہتی ہیں,They become unrelated to atomic structure / وہ ایٹمی ساخت سے غیر متعلق ہو جاتی ہیں,A | They increase / وہ بڑھتی ہیں,Medium,1,PRO,1
q_9_chem_ch8_031,1,8.7 Electron Affinity and Electronegativity,Remember,How do electron affinity and electronegativity generally change down a group?,گروپ میں نیچے جاتے ہوئے الیکٹران افینیٹی اور برق منفی عموماً کیسے بدلتی ہیں؟,They increase / وہ بڑھتی ہیں,They remain constant / وہ مستقل رہتی ہیں,They decrease / وہ کم ہوتی ہیں,They become infinite / وہ لامحدود ہو جاتی ہیں,C | They decrease / وہ کم ہوتی ہیں,Medium,1,PRO,1
q_9_chem_ch8_032,1,8.7 Electron Affinity and Electronegativity,Apply,"Which element is the most electronegative among N, O, F and Cl?",N، O، F اور Cl میں سب سے زیادہ برق منفی عنصر کون سا ہے؟,Nitrogen / نائٹروجن,Fluorine / فلورین,Oxygen / آکسیجن,Chlorine / کلورین,B | Fluorine / فلورین,Easy,1,PRO,1
q_9_chem_ch8_033,1,8.7 Electron Affinity and Electronegativity,Analyze,An element has low ionization energy and low electron affinity. To which group is it most likely to belong?,ایک عنصر کی آئنائزیشن توانائی اور الیکٹران افینیٹی دونوں کم ہیں۔ غالباً یہ کس گروپ سے تعلق رکھتا ہے؟,Group 13 / گروپ 13,Group 1 / گروپ 1,Group 16 / گروپ 16,Group 17 / گروپ 17,B | Group 1 / گروپ 1,Hard,1,PRO,1
TOPIC_SEP,1,8.9 Metallic Character and Reactivity,Topic,,,,,,,,,,,1
q_9_chem_ch8_034,1,8.9 Metallic Character and Reactivity,Remember,How does metallic character generally change across a period?,ایک دور میں دھاتی خاصیت عموماً کیسے بدلتی ہے؟,It increases from left to right / یہ بائیں سے دائیں بڑھتی ہے,It remains constant / یہ مستقل رہتی ہے,It alternates regularly / یہ باقاعدگی سے بدلتی رہتی ہے,It decreases from left to right / یہ بائیں سے دائیں کم ہوتی ہے,D | It decreases from left to right / یہ بائیں سے دائیں کم ہوتی ہے,Easy,1,PRO,1
q_9_chem_ch8_035,1,8.9 Metallic Character and Reactivity,Remember,How does metallic character generally change down a group?,گروپ میں نیچے جاتے ہوئے دھاتی خاصیت عموماً کیسے بدلتی ہے؟,It increases / یہ بڑھتی ہے,It decreases / یہ کم ہوتی ہے,It disappears completely / یہ مکمل ختم ہو جاتی ہے,It remains fixed / یہ مستقل رہتی ہے,A | It increases / یہ بڑھتی ہے,Easy,1,PRO,1
q_9_chem_ch8_036,1,8.9 Metallic Character and Reactivity,Apply,"Which is the softest metal among Na, Ca, Al and Zn according to the exercise?",مشق کے مطابق Na، Ca، Al اور Zn میں سب سے نرم دھات کون سی ہے؟,Ca,Al,Na,Zn,C | Na,Easy,1,PRO,1
q_9_chem_ch8_037,1,8.9 Metallic Character and Reactivity,Apply,"Which has the highest melting point among Na, K, Rb and Cs according to the exercise?",مشق کے مطابق Na، K، Rb اور Cs میں سب سے بلند نقطۂ پگھلاؤ کس کا ہے؟,K,Na,Rb,Cs,B | Na,Medium,1,PRO,1
q_9_chem_ch8_038,1,8.9 Metallic Character and Reactivity,Apply,What is the correct order of metallic character in group 2 from Mg to Ba?,گروپ 2 میں Mg سے Ba تک دھاتی خاصیت کی درست ترتیب کیا ہے؟,Ba > Sr > Ca > Mg,Mg > Ca > Sr > Ba,Sr > Ba > Ca > Mg,Mg > Sr > Ca > Ba,A | Ba > Sr > Ca > Mg,Medium,1,PRO,1
q_9_chem_ch8_039,1,8.9 Metallic Character and Reactivity,Understand,Why does metallic character increase down a group?,گروپ میں نیچے دھاتی خاصیت کیوں بڑھتی ہے؟,Atomic radius decreases strongly / ایٹمی نصف قطر بہت کم ہوتا ہے,Ionization energy increases / آئنائزیشن توانائی بڑھتی ہے,Nuclear charge becomes zero / نیوکلیائی بار صفر ہو جاتا ہے,Outer electrons are farther from the nucleus and are lost more easily / بیرونی الیکٹران مرکزے سے دور ہوتے ہیں اور آسانی سے نکل جاتے ہیں,D | Outer electrons are farther from the nucleus and are lost more easily / بیرونی الیکٹران مرکزے سے دور ہوتے ہیں اور آسانی سے نکل جاتے ہیں,Medium,1,PRO,1
q_9_chem_ch8_040,1,8.9 Metallic Character and Reactivity,Analyze,Why can oxygen not normally accept three electrons like nitrogen can?,آکسیجن عموماً نائٹروجن کی طرح تین الیکٹران کیوں قبول نہیں کر سکتی؟,Oxygen has no valence electrons / آکسیجن کے ظرفی الیکٹران نہیں,Nitrogen has a larger atomic number only / نائٹروجن کا صرف ایٹمی عدد بڑا ہے,Accepting two electrons completes its octet; a third would enter a higher-energy shell or create excessive repulsion / دو الیکٹران قبول کرنے سے آکٹیٹ مکمل ہو جاتا ہے؛ تیسرا زیادہ توانائی والے خول میں جائے گا یا شدید دافع قوت پیدا کرے گا,Oxygen is a metal / آکسیجن دھات ہے,C | Accepting two electrons completes its octet; a third would enter a higher-energy shell or create excessive repulsion / دو الیکٹران قبول کرنے سے آکٹیٹ مکمل ہو جاتا ہے؛ تیسرا زیادہ توانائی والے خول میں جائے گا یا شدید دافع قوت پیدا کرے گا,Hard,1,PRO,1
