question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch10_sq_009,1,10.2 Air Pollution and Pollutants,list_state,Identify the age groups that are identified as especially vulnerable to air pollution Also state one supporting reason or feature.,کن عمر کے گروہوں کو فضائی آلودگی کے لیے خاص طور پر حساس قرار دیا گیا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch10_sq_010,1,10.2 Air Pollution and Pollutants,explain_reason,Why are high-risk groups more affected by pollution?,زیادہ خطرے والے گروہ آلودگی سے زیادہ متاثر کیوں ہوتے ہیں؟,Medium,2,ELITE,1
TOPIC_SEP,1,10.3 Acid Rain,topic_separator,,,,,,1
q_9_chem_ch10_sq_011,1,10.3 Acid Rain,list_state,(a) Which oxides mainly cause acid rain? (b) State where is acid rain most likely to occur.,(الف) تیزابی بارش بنیادی طور پر کن آکسائیڈز سے بنتی ہے۔ (ب) مقام بیان کریں: تیزابی بارش کہاں ہونے کا امکان زیادہ ہے۔,Easy,2,PRO,1
q_9_chem_ch10_sq_012,1,10.3 Acid Rain,process_steps,How is acid rain formed?,تیزابی بارش کیسے بنتی ہے؟,Medium,2,PRO,1
q_9_chem_ch10_sq_013,1,10.3 Acid Rain,cause_effect,How does acid rain damage forests?,تیزابی بارش جنگلات کو کیسے نقصان پہنچاتی ہے؟,Medium,2,PRO,1
q_9_chem_ch10_sq_014,1,10.3 Acid Rain,explain_reason,Why does sulphur in fossil fuels become environmentally dangerous during combustion?,فوسل ایندھن میں موجود سلفر جلنے پر ماحولیاتی طور پر خطرناک کیوں بنتا ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,10.4 Greenhouse Effect and Global Warming,topic_separator,,,,,,1
q_9_chem_ch10_sq_015,1,10.4 Greenhouse Effect and Global Warming,definition_function,Define the greenhouse effect and state one related characteristic or function.,گرین ہاؤس اثر کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch10_sq_016,1,10.4 Greenhouse Effect and Global Warming,list_state,(a) Identify the gases that are emphasized as greenhouse gases in the exercise (b) Which process removes carbon dioxide from the atmosphere?.,(الف) کن گیسوں کو گرین ہاؤس گیسوں کے طور پر نمایاں کیا گیا ہے۔ (ب) نام یا شناخت لکھیں: کون سا عمل فضا سے کاربن ڈائی آکسائیڈ کم کرتا ہے۔,Easy,2,PRO,1
q_9_chem_ch10_sq_017,1,10.4 Greenhouse Effect and Global Warming,explain_reason,Why can a small percentage of CO₂ still affect climate?,CO₂ کی کم فیصد مقدار بھی آب و ہوا کو کیوں متاثر کر سکتی ہے؟,Hard,2,PRO,1
q_9_chem_ch10_sq_018,1,10.4 Greenhouse Effect and Global Warming,cause_effect,How does deforestation contribute to global warming?,جنگلات کی کٹائی عالمی حدت میں کیسے اضافہ کرتی ہے؟,Medium,2,PRO,1
q_9_chem_ch10_sq_019,1,10.4 Greenhouse Effect and Global Warming,list_state,Which renewable energy source uses moving air? Also state one supporting reason or feature.,نام یا شناخت لکھیں: کون سا قابلِ تجدید توانائی ذریعہ چلتی ہوا استعمال کرتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch10_sq_020,1,10.4 Greenhouse Effect and Global Warming,process_steps,How can wind energy help the environment?,ہوائی توانائی ماحول کی مدد کیسے کر سکتی ہے؟,Medium,2,ULTRA,1
q_9_chem_ch10_sq_021,1,10.4 Greenhouse Effect and Global Warming,list_state,Which action would directly reduce greenhouse-gas emissions?,نام یا شناخت لکھیں: کون سا اقدام براہِ راست گرین ہاؤس گیسوں کے اخراج کو کم کرے گا۔,Easy,2,PRO,1
TOPIC_SEP,1,10.2 Smog and Photochemical Smog,topic_separator,,,,,,1
q_9_chem_ch10_sq_022,1,10.2 Smog and Photochemical Smog,definition_function,Define smog and state one related characteristic or function.,سموگ کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch10_sq_023,1,10.2 Smog and Photochemical Smog,list_state,Identify the components that are essential for photochemical smog formation.,فوٹوکیمیکل سموگ کی تشکیل کے لیے کون سے اجزاء ضروری ہیں؟,Medium,2,PRO,1
q_9_chem_ch10_sq_024,1,10.2 Smog and Photochemical Smog,explain_reason,Why is ordinary smog less noticeable in summer?,عام سموگ گرمیوں میں کم محسوس کیوں ہوتی ہے؟,Medium,2,PRO,1
q_9_chem_ch10_sq_025,1,10.2 Smog and Photochemical Smog,explain_reason,Why can winter air quality be worse in large cities?,بڑے شہروں میں سردیوں کی ہوا کا معیار زیادہ خراب کیوں ہو سکتا ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,10.5 Control of Air Pollution,topic_separator,,,,,,1
q_9_chem_ch10_sq_026,1,10.5 Control of Air Pollution,list_state,(a) Identify the metals that are used as catalysts in automobile catalytic converters (b) Identify the exhaust substance that remains largely unaffected in a catalytic converter.,(الف) گاڑیوں کے کیٹالیٹک کنورٹر میں کون سی دھاتیں عمل انگیز کے طور پر استعمال ہوتی ہیں۔ (ب) کیٹالیٹک کنورٹر میں کون سا اخراجی مادّہ بڑی حد تک غیر متاثر رہتا ہے۔,Medium,2,PRO,1
q_9_chem_ch10_sq_027,1,10.5 Control of Air Pollution,definition_function,Define the purpose of an automobile catalytic converter and state one related characteristic or function.,گاڑی کے کیٹالیٹک کنورٹر کا مقصد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch10_sq_028,1,10.5 Control of Air Pollution,list_state,"(a) Write the full form of AQI (b) Which renewable source can be used for heating, cooking and generating electricity?.",(الف) AQI سے مراد بیان کریں۔ (ب) نام یا شناخت لکھیں: کون سا قابلِ تجدید ذریعہ حرارت، کھانا پکانے اور بجلی بنانے کے لیے استعمال ہو سکتا ہے۔,Easy,2,ULTRA,1
q_9_chem_ch10_sq_029,1,10.5 Control of Air Pollution,concept_explanation,State the information provided by the AQI.,AQI کی فراہم کردہ معلومات بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch10_sq_030,1,10.5 Control of Air Pollution,list_state,Which strategy best addresses air pollution at its source?,نام یا شناخت لکھیں: کون سی حکمتِ عملی فضائی آلودگی کو اس کے منبع پر بہترین طریقے سے کم کرتی ہے۔,Medium,2,PRO,1
q_9_chem_ch10_sq_031,1,10.5 Control of Air Pollution,explain_reason,Why is planting trees included among pollution-control strategies?,درخت لگانا آلودگی کم کرنے کی حکمتِ عملیوں میں کیوں شامل ہے؟,Medium,2,ULTRA,1
q_9_chem_ch10_sq_032,1,10.5 Control of Air Pollution,list_state,Which combination would most effectively improve urban air quality?,نام یا شناخت لکھیں: کون سا مجموعہ شہری ہوا کے معیار کو سب سے مؤثر بہتر کرے گا۔,Hard,2,PRO,1
q_9_chem_ch10_sq_033,1,10.5 Control of Air Pollution,explain_reason,Why does photosynthesis lower atmospheric carbon dioxide?,ضیائی تالیف فضا میں کاربن ڈائی آکسائیڈ کیوں کم کرتی ہے؟,Medium,2,PRO,1
